"PointID","x","y"
0, 9.997500181200000e-01, -3.632759958838607e-05
1, 9.990000128750000e-01, -1.451675389488613e-04
2, 9.977599978450000e-01, -3.241658839769744e-04
3, 9.960200190539999e-01, -5.718966667969888e-04
4, 9.937800168990000e-01, -8.820173520302381e-04
5, 9.910500049590000e-01, -1.242512739211742e-03
6, 9.878399968150000e-01, -1.638200447781525e-03
7, 9.841300249100000e-01, -2.057344660790646e-03
8, 9.799500107769999e-01, -2.487418134464790e-03
9, 9.752799868580000e-01, -2.931424932809207e-03
10, 9.701499938960000e-01, -3.399550375349383e-03
11, 9.645400047300000e-01, -3.916147725312588e-03
12, 9.584699869160000e-01, -4.504355513986378e-03
13, 9.519400000570000e-01, -5.183373949093944e-03
14, 9.449599981310000e-01, -5.959915652280259e-03
15, 9.375399947170000e-01, -6.828215506958439e-03
16, 9.296900033950000e-01, -7.773734225596253e-03
17, 9.214000105860000e-01, -8.781377715097346e-03
18, 9.126999974250000e-01, -9.833236542609692e-03
19, 9.035800099370001e-01, -1.092102089839992e-02
20, 8.940600156780000e-01, -1.203791469796656e-02
21, 8.841500282290000e-01, -1.318207474937869e-02
22, 8.738499879840000e-01, -1.435469763998298e-02
23, 8.631799817090000e-01, -1.555501212009196e-02
24, 8.521599769590000e-01, -1.678172695262093e-02
25, 8.407700061800000e-01, -1.803706958952669e-02
26, 8.290500044819999e-01, -1.931581213115837e-02
27, 8.170099854470000e-01, -2.061551079371916e-02
28, 8.046399950980000e-01, -2.193554613857087e-02
29, 7.919700145720000e-01, -2.327091353670766e-02
30, 7.790099978450000e-01, -2.461879875658321e-02
31, 7.657799720760000e-01, -2.597542127138560e-02
32, 7.522799968720000e-01, -2.733912365081370e-02
33, 7.385200262070000e-01, -2.870725220335367e-02
34, 7.245299816130000e-01, -3.007523482723538e-02
35, 7.103199958800001e-01, -3.144052067193764e-02
36, 6.958900094030001e-01, -3.280150569248710e-02
37, 6.812700033190000e-01, -3.415374741999370e-02
38, 6.664699912070000e-01, -3.549472612261725e-02
39, 6.514999866490000e-01, -3.682190729589435e-02
40, 6.363800168040000e-01, -3.813188273549485e-02
41, 6.211299896240000e-01, -3.942132023052797e-02
42, 6.057599782940000e-01, -4.068775555850371e-02
43, 5.902799963950000e-01, -4.192871087918431e-02
44, 5.747100114820000e-01, -4.314092004889915e-02
45, 5.590599775310000e-01, -4.432192449214743e-02
46, 5.433599948880000e-01, -4.546778375035351e-02
47, 5.276100039480000e-01, -4.657680555188475e-02
48, 5.118399858470000e-01, -4.764514935870821e-02
49, 4.960500001910000e-01, -4.867104072101076e-02
50, 4.802699983120000e-01, -4.965071774054117e-02
51, 4.645099937920000e-01, -5.058173429372548e-02
52, 4.487800002100000e-01, -5.146157317603517e-02
53, 4.331099987030000e-01, -5.228661952210015e-02
54, 4.174999892710000e-01, -5.305487278464453e-02
55, 4.019699990750000e-01, -5.376323160592754e-02
56, 3.865399956700000e-01, -5.440865887357694e-02
57, 3.712300062180000e-01, -5.498819013217198e-02
