"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633242211317380e-05, 1.321694532878144e+00, 6.900332183523489e-01, 1.003817826553603e-01, 3.779757028549544e+00
1, 9.990000128750000e-01, -1.454719679721942e-04, 1.190727675745379e+00, 6.956823031539231e-01, 1.017891717356660e-01, 3.417181728500232e+00
2, 9.977599978450000e-01, -3.275034273422668e-04, 1.182939450200075e+00, 7.469591050464714e-01, 1.114008728783072e-01, 3.404790159386872e+00
3, 9.960200190539999e-01, -5.899058206269627e-04, 1.170810546709101e+00, 7.653275609069292e-01, 1.191290472078787e-01, 3.374906747520284e+00
4, 9.937800168990000e-01, -9.470176879297908e-04, 1.163677851257265e+00, 7.723166441375023e-01, 1.292853098185608e-01, 3.356870118249701e+00
5, 9.910500049590000e-01, -1.421882985630658e-03, 1.158808346152564e+00, 7.788005776055327e-01, 1.439615428820568e-01, 3.345188592070170e+00
6, 9.878399968150000e-01, -2.045032353856478e-03, 1.151590099000836e+00, 7.850054829664023e-01, 1.623153564433579e-01, 3.327218747191541e+00
7, 9.841300249100000e-01, -2.852725256935417e-03, 1.140696293345210e+00, 7.949526375975161e-01, 1.825896574407289e-01, 3.300103264036648e+00
8, 9.799500107769999e-01, -3.857253333768421e-03, 1.124771226524549e+00, 8.101254361581172e-01, 2.016683520124401e-01, 3.260398215431072e+00
9, 9.752799868580000e-01, -5.055807038515076e-03, 1.103868026075761e+00, 8.305631486982857e-01, 2.156453886410039e-01, 3.208221484024029e+00
10, 9.701499938960000e-01, -6.401705796297966e-03, 1.079167961264539e+00, 8.546198365146336e-01, 2.212878414608605e-01, 3.146440839096014e+00
11, 9.645400047300000e-01, -7.836724776308144e-03, 1.053284746214001e+00, 8.790456134123402e-01, 2.170678471028548e-01, 3.081477419196249e+00
12, 9.584699869160000e-01, -9.285917867447507e-03, 1.030659774494782e+00, 9.002254962085274e-01, 2.041747965240919e-01, 3.024586121306503e+00
13, 9.519400000570000e-01, -1.069445697912553e-02, 1.015027534262749e+00, 9.156429381532043e-01, 1.863236118162121e-01, 2.985280979427543e+00
14, 9.449599981310000e-01, -1.203505708004803e-02, 1.007348060075067e+00, 9.246970836437201e-01, 1.681437030750867e-01, 2.966010665889018e+00
15, 9.375399947170000e-01, -1.331290389000767e-02, 1.005774782730119e+00, 9.284351350209595e-01, 1.532888961877559e-01, 2.962075652140144e+00
16, 9.296900033950000e-01, -1.455620319955744e-02, 1.007233639867293e+00, 9.289455183180712e-01, 1.433907031807373e-01, 2.965725442610166e+00
17, 9.214000105860000e-01, -1.580424878401209e-02, 1.008961390968026e+00, 9.283393625590318e-01, 1.381902989705230e-01, 2.970016421243993e+00
