"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          46,      -5.137480507,      -4.399058437,         -4.410872,      -3.093543638,      -11.65752658
          0,           0,          47,      -5.129208241,      -4.393585079,       -4.40310697,      -3.085060107,      -11.65122561
          0,           0,          48,      -5.121423345,      -4.386993031,      -4.394677609,      -3.077061372,      -11.64520728
          0,           0,          49,      -5.114041845,      -4.379247769,      -4.385730604,      -3.069460848,      -11.63933773
          0,           0,          50,      -5.106984934,      -4.370416243,       -4.37645267,      -3.062178426,      -11.63354167
          0,           0,          51,      -5.100186788,      -4.360657932,       -4.36704493,       -3.05514833,      -11.62774185
          0,           0,          52,      -5.093597726,      -4.350201036,           -4.3577,      -3.048322048,      -11.62181439
          0,           0,          53,      -5.087182606,      -4.339310973,      -4.348583457,      -3.041666372,      -11.61566897
          0,           0,          54,      -5.080916393,      -4.328258164,      -4.339822389,      -3.035158545,      -11.60928754
          0,           0,          55,      -5.074779286,      -4.317291746,      -4.331502584,       -3.02878105,      -11.60262213
          0,           0,          56,      -5.068751911,      -4.306621749,      -4.323670734,      -3.022516585,      -11.59562147
          0,           0,          57,      -5.062812144,      -4.296409717,      -4.316340043,      -3.016344754,      -11.58834096
          0,           0,          58,      -5.056934873,       -4.28676686,      -4.309498065,      -3.010241813,      -11.58079703
          0,           0,          59,       -5.05109364,      -4.277756794,      -4.303114499,       -3.00418237,      -11.57297627
          0,           0,          60,      -5.045262768,       -4.26940157,       -4.29714732,      -2.998141552,      -11.56495535
          0,           0,          61,      -5.039420579,      -4.261688936,      -4.291548375,      -2.992098274,      -11.55679014
          0,           0,          62,      -5.033552123,      -4.254579893,      -4.286267052,      -2.986038011,      -11.54849681
          0,           0,          63,      -5.027650602,      -4.248016487,      -4.281252355,      -2.979954247,      -11.54014814
          0,           0,          64,      -5.021717822,       -4.24192807,      -4.276454358,      -2.973848933,      -11.53180402
          0,           0,          65,      -5.015763378,      -4.236237484,      -4.271824629,      -2.967731683,      -11.52348801
          0,           0,          66,      -5.009802857,      -4.230866548,      -4.267316618,      -2.961618006,      -11.51531115
          0,           0,          67,      -5.003855736,      -4.225739295,      -4.262885687,      -2.955527208,      -11.50727779
          0,           0,          68,      -4.997943014,      -4.220785574,      -4.258489207,      -2.949480045,      -11.49936928
          0,           0,          69,      -4.992085205,      -4.215943645,      -4.254086802,      -2.943496749,      -11.49157082
          0,           0,          70,      -4.986300536,      -4.211160616,        -4.2496407,      -2.937595233,      -11.48388901
          0,           0,          71,      -4.980603894,      -4.206393467,      -4.245116129,       -2.93179005,      -11.47632516
          0,           0,          72,      -4.975005906,      -4.201609097,      -4.240481918,      -2.926091488,      -11.46884982
          0,           0,          73,      -4.969512615,      -4.196783231,        -4.2357111,      -2.920505254,      -11.46146805
          0,           0,          74,      -4.964125555,      -4.191899871,      -4.230781707,       -2.91503255,       -11.4541898
          0,           0,          75,      -4.958842109,      -4.186950464,      -4.225677203,      -2.909670451,      -11.44697272
          0,           0,          76,      -4.953655911,      -4.181932503,      -4.220387586,      -2.904412308,      -11.43984421
          0,           0,          77,      -4.948557354,      -4.176848295,      -4.214909125,      -2.899248264,      -11.43280851
          0,           0,          78,      -4.943534362,      -4.171704073,      -4.209244683,      -2.894166035,      -11.42581002
          0,           0,          79,      -4.938572887,      -4.166508885,      -4.203403612,      -2.889151421,      -11.41889657
          0,           0,          80,      -4.933657662,      -4.161273497,      -4.197401076,      -2.884189055,      -11.41204429
          0,           0,          81,      -4.928773154,      -4.156009352,      -4.191257335,      -2.879263356,      -11.40522184
          0,           0,          82,       -4.92390388,      -4.150728069,      -4.184996655,      -2.874358849,      -11.39846607
          0,           0,          83,      -4.919035121,      -4.145440315,      -4.178646277,      -2.869460863,      -11.39174122
          0,           0,          84,       -4.91415367,      -4.140155669,       -4.17223499,      -2.864556273,      -11.38504253
          0,           0,          85,      -4.909248193,      -4.134882137,      -4.165792154,      -2.859633848,      -11.37839445
          0,           0,          86,      -4.904309419,      -4.129626216,      -4.159346412,      -2.854684442,         -11.37173
          0,           0,          87,      -4.899330499,      -4.124393094,       -4.15292472,      -2.849701324,      -11.36509582
          0,           0,          88,      -4.894307195,      -4.119186995,      -4.146551669,      -2.844680377,      -11.35846659
          0,           0,          89,      -4.889237802,       -4.11401173,      -4.140248938,      -2.839619994,      -11.35179587
          0,           0,          90,      -4.884123123,      -4.108871442,      -4.134034948,      -2.834521058,      -11.34515537
          0,           0,          91,       -4.87896633,       -4.10377107,      -4.127924914,      -2.829386785,      -11.33849154
          0,           0,          92,      -4.873772724,      -4.098717026,      -4.121930762,      -2.824222475,      -11.33173126
          0,           0,          93,      -4.868549569,      -4.093717605,      -4.116061548,      -2.819035326,      -11.32499286
          0,           0,          94,      -4.863306067,      -4.088783323,      -4.110323993,       -2.81383441,      -11.31821232
          0,           0,          95,      -4.858052955,      -4.083926855,      -4.104722928,      -2.808630249,      -11.31132938
          0,           0,          96,      -4.852802351,      -4.079162791,      -4.099261673,      -2.803434644,       -11.3044091
          0,           0,          97,      -4.847567701,      -4.074507453,      -4.093942694,      -2.798260618,      -11.29743203
          0,           0,          98,      -4.842363512,      -4.069978049,      -4.088767934,      -2.793122152,      -11.29037027
          0,           0,          99,      -4.837205206,      -4.065591717,       -4.08373913,      -2.788034037,      -11.28328981
          0,           0,         100,      -4.832108963,      -4.061364563,      -4.078858062,      -2.783011735,      -11.27612242
          0,           0,         101,      -4.827091622,      -4.057310472,      -4.074126748,      -2.778071322,      -11.26893596
          0,           0,         102,      -4.822170303,       -4.05343957,      -4.069547232,      -2.773229147,      -11.26174965
          0,           0,         103,      -4.817362122,      -4.049757177,      -4.065121404,      -2.768501612,      -11.25449906
          0,           0,         104,      -4.812683879,      -4.046261965,      -4.060850701,      -2.763904919,      -11.24726328
          0,           0,         105,      -4.808151564,      -4.042944918,       -4.05673563,      -2.759454665,      -11.24004595
          0,           0,         106,      -4.803779825,      -4.039788635,      -4.052775205,       -2.75516538,      -11.23280737
          0,           0,         107,      -4.799581512,      -4.036766429,      -4.048966575,      -2.751050137,      -11.22560157
          0,           0,         108,      -4.795567045,      -4.033842072,      -4.045304371,       -2.74711997,      -11.21843002
          0,           0,         109,      -4.791743989,      -4.030970748,      -4.041780253,      -2.743383467,      -11.21126198
          0,           0,         110,      -4.788116608,      -4.028100308,       -4.03838271,       -2.73984631,      -11.20412816
          0,           0,         111,      -4.784685533,      -4.025173725,      -4.035096908,      -2.736510884,      -11.19704594
          0,           0,         112,      -4.781447654,      -4.022132387,      -4.031904939,      -2.733376067,      -11.18993333
          0,           0,         113,      -4.778396168,      -4.018919849,      -4.028786444,       -2.73043712,      -11.18287793
          0,           0,         114,      -4.775520873,      -4.015486749,      -4.025719574,      -2.727685802,      -11.17582367
          0,           0,         115,      -4.772808649,      -4.011795381,      -4.022682362,      -2.725110628,       -11.1687645
          0,           0,         116,      -4.770244196,      -4.007824104,       -4.01965444,      -2.722697384,      -11.16171793
          0,           0,         117,      -4.767810837,      -4.003570253,      -4.016618963,      -2.720429725,      -11.15465428
          0,           0,         118,      -4.765491498,      -3.999052491,      -4.013564714,       -2.71828999,      -11.14762244
          0,           0,         119,      -4.763269661,      -3.994310431,      -4.010488103,       -2.71626004,      -11.14057105
          0,           0,         120,       -4.76113019,      -3.989403244,      -4.007394632,      -2.714322062,      -11.13356119
          0,           0,         121,       -4.75906008,      -3.984405945,       -4.00430006,      -2.712459403,      -11.12657248
          0,           0,         122,      -4.757048858,      -3.979404588,       -4.00123073,      -2.710657158,      -11.11962273
          0,           0,         123,      -4.755088822,      -3.974490578,      -3.998223096,      -2.708902677,      -11.11274691
          0,           0,         124,      -4.753174912,      -3.969754949,      -3.995322491,      -2.707185791,      -11.10595176
          0,           0,         125,      -4.751304396,      -3.965282334,      -3.992581076,      -2.705498886,      -11.09922544
          0,           0,         126,       -4.74947623,      -3.961145981,      -3.990055173,      -2.703836677,      -11.09259938
          0,           0,         127,      -4.747690411,      -3.957403646,      -3.987802235,      -2.702195931,      -11.08608688
          0,           0,         128,      -4.745947194,      -3.954094249,      -3.985877611,      -2.700574986,      -11.07965675
          0,           0,         129,      -4.744246417,      -3.951235913,      -3.984331323,      -2.698973294,      -11.07330579
          0,           0,         130,      -4.742586841,      -3.948824953,      -3.983204974,      -2.697390862,      -11.06708723
          0,           0,         131,      -4.740965727,      -3.946836212,      -3.982528956,      -2.695827804,      -11.06090035
          0,           0,         132,      -4.739378557,      -3.945224341,      -3.982320141,      -2.694283919,      -11.05478653
          0,           0,         133,      -4.737818999,      -3.943926369,      -3.982580141,      -2.692758395,      -11.04876003
          0,           0,         134,      -4.736279031,      -3.942865381,      -3.983293983,      -2.691249591,      -11.04273348
          0,           0,         135,      -4.734749203,      -3.941955271,      -3.984429556,      -2.689754892,      -11.03670233
          0,           0,         136,       -4.73321904,       -3.94110606,      -3.985937758,      -2.688270666,      -11.03071474
          0,           0,         137,      -4.731677547,      -3.940230096,      -3.987753441,      -2.686792333,      -11.02470402
          0,           0,         138,      -4.730113777,      -3.939248649,      -3.989797062,      -2.685314524,      -11.01861992
          0,           0,         139,      -4.728517313,      -3.938097545,      -3.991977467,      -2.683831231,      -11.01255222
          0,           0,         140,       -4.72687879,      -3.936731573,      -3.994195508,      -2.682336066,      -11.00639879
          0,           0,         141,      -4.725190366,       -3.93512809,      -3.996348429,      -2.680822596,      -11.00016674
          0,           0,         142,      -4.723446124,      -3.933288515,      -3.998334851,      -2.679284716,      -10.99396389
          0,           0,         143,      -4.721642263,      -3.931236973,       -4.00006019,      -2.677716926,      -10.98767173
          0,           0,         144,      -4.719777217,      -3.929017175,      -4.001441907,      -2.676114633,       -10.9813142
          0,           0,         145,      -4.717851618,      -3.926688006,      -4.002414001,      -2.674474392,      -10.97498341
          0,           0,         146,      -4.715868151,      -3.924318199,      -4.002930269,      -2.672794091,      -10.96862664
          0,           0,         147,      -4.713831082,      -3.921979408,      -4.002966238,      -2.671072834,      -10.96224813
          0,           0,         148,      -4.711745715,      -3.919739893,       -4.00251914,      -2.669310751,      -10.95591518
          0,           0,         149,      -4.709617708,      -3.917658962,      -4.001606123,      -2.667508639,      -10.94960659
          0,           0,         150,       -4.70745239,      -3.915782716,      -4.000260706,      -2.665667532,      -10.94330366
          0,           0,         151,      -4.705253864,      -3.914139486,      -3.998528527,      -2.663787989,      -10.93704624
          0,           0,         152,      -4.703024266,      -3.912737178,      -3.996462309,      -2.661869453,      -10.93086493
          0,           0,         153,      -4.700763122,      -3.911562276,      -3.994116796,      -2.659909623,       -10.9247295
          0,           0,         154,      -4.698466941,      -3.910580385,      -3.991544044,      -2.657903979,      -10.91863431
          0,           0,         155,      -4.696128941,      -3.909736865,      -3.988790009,      -2.655845376,      -10.91258848
          0,           0,         156,      -4.693739094,      -3.908959347,      -3.985891925,      -2.653723914,      -10.90660197
          0,           0,         157,      -4.691284517,      -3.908162247,      -3.982876746,      -2.651527133,      -10.90065573
          0,           0,         158,       -4.68875015,      -3.907252305,        -3.9797609,      -2.649240461,      -10.89473604
          0,           0,         159,      -4.686119704,      -3.906134554,      -3.976551197,       -2.64684797,      -10.88885934
          0,           0,         160,       -4.68337672,      -3.904718788,        -3.9732465,      -2.644333262,      -10.88300884
          0,           0,         161,      -4.680505893,      -3.902927021,      -3.969839865,      -2.641680669,      -10.87715566
          0,           0,         162,      -4.677494271,      -3.900699977,      -3.966321337,      -2.638876378,      -10.87129377
          0,           0,         163,      -4.674332461,      -3.898001819,      -3.962680742,      -2.635909631,      -10.86548223
          0,           0,         164,      -4.671015435,      -3.894822749,      -3.958910312,      -2.632773575,      -10.85965868
          0,           0,         165,      -4.667543154,      -3.891179714,      -3.955006766,      -2.629465994,      -10.85385784
          0,           0,         166,      -4.663920643,      -3.887114722,      -3.950972907,      -2.625989534,      -10.84807374
          0,           0,         167,      -4.660157727,      -3.882690376,      -3.946818294,      -2.622351616,      -10.84233814
          0,           0,         168,      -4.656268208,      -3.877984127,         -3.942559,      -2.618563811,      -10.83662999
          0,           0,         169,      -4.652268652,      -3.873081227,      -3.938216555,      -2.614640818,      -10.83099049
          0,           0,         170,      -4.648176974,      -3.868067931,       -3.93381603,      -2.610599231,      -10.82544447
          0,           0,         171,      -4.644010683,       -3.86302492,      -3.929383577,      -2.606455913,      -10.81996793
          0,           0,         172,      -4.639785316,      -3.858021763,      -3.924943495,      -2.602226552,      -10.81459262
          0,           0,         173,      -4.635512764,      -3.853112538,      -3.920515314,      -2.597924043,      -10.80930948
          0,           0,         174,      -4.631200154,      -3.848332851,      -3.916111039,      -2.593557381,      -10.80418643
          0,           0,         175,      -4.626849074,       -3.84369902,      -3.911732685,      -2.589130831,      -10.79915502
          0,           0,         176,      -4.622455334,      -3.839208412,      -3.907370713,      -2.584643586,      -10.79419679
          0,           0,         177,      -4.618009609,      -3.834841269,      -3.903003339,      -2.580090262,       -10.7893682
          0,           0,         178,      -4.613498432,      -3.830564009,      -3.898597023,      -2.575461656,      -10.78467462
          0,           0,         179,      -4.608906293,      -3.826333882,      -3.894108228,       -2.57074659,      -10.78004501
          0,           0,         180,      -4.604217889,      -3.822104742,      -3.889486472,      -2.565933845,      -10.77543597
          0,           0,         181,       -4.59942097,      -3.817833011,      -3.884678758,      -2.561014693,      -10.77094004
          0,           0,         182,      -4.594509302,      -3.813483959,       -3.87963492,      -2.555985545,      -10.76649311
          0,           0,         183,      -4.589485258,      -3.809037225,      -3.874313651,      -2.550850289,      -10.76204608
          0,           0,         184,      -4.584362163,      -3.804491253,      -3.868688338,      -2.545622446,      -10.75763855
          0,           0,         185,      -4.579165642,      -3.799866177,      -3.862752311,      -2.540326422,      -10.75332151
          0,           0,         186,      -4.573934116,      -3.795204259,      -3.856522751,      -2.534998055,      -10.74895039
          0,           0,         187,      -4.568718106,      -3.790568597,      -3.850042673,      -2.529684056,      -10.74459579
          0,           0,         188,       -4.56357861,      -3.786039768,      -3.843380607,      -2.524440657,      -10.74031619
          0,           0,         189,      -4.558584428,      -3.781710607,      -3.836628139,      -2.519331256,      -10.73613953
          0,           0,         190,      -4.553808923,      -3.777680355,      -3.829895526,      -2.514423547,      -10.73198729
          0,           0,         191,      -4.549326301,      -3.774048257,      -3.823305997,      -2.509786191,      -10.72788582
          0,           0,         192,      -4.545207826,       -3.77090727,      -3.816989279,      -2.505485386,      -10.72389126
          0,           0,         193,      -4.541518159,      -3.768337856,      -3.811075013,       -2.50158152,      -10.72012397
          0,           0,         194,      -4.538312045,      -3.766402987,      -3.805686532,      -2.498126138,      -10.71644596
          0,           0,         195,      -4.535631543,      -3.765143636,      -3.800935393,      -2.495159403,      -10.71281473
          0,           0,         196,      -4.533503786,      -3.764575463,       -3.79691674,      -2.492708035,      -10.70943445
          0,           0,         197,      -4.531939534,      -3.764686326,       -3.79370559,      -2.490784001,      -10.70627323
          0,           0,         198,        -4.5309323,      -3.765434537,      -3.791353948,      -2.489383734,       -10.7031547
          0,           0,         199,      -4.530458305,      -3.766748507,      -3.789888621,      -2.488488138,      -10.70014247
          0,           0,         200,      -4.530477165,      -3.768527966,      -3.789309624,      -2.488063257,      -10.69735625
          0,           0,         201,      -4.530933322,      -3.770646489,      -3.789589259,      -2.488061601,      -10.69466344
          0,           0,         202,      -4.531758294,      -3.772956008,      -3.790671766,      -2.488424188,      -10.69190856
          0,           0,         203,       -4.53287362,      -3.775293666,      -3.792473685,      -2.489083163,      -10.68925373
          0,           0,         204,      -4.534194462,       -3.77749067,      -3.794885248,       -2.48996493,      -10.68676202
          0,           0,         205,      -4.535633694,      -3.779382635,        -3.7977729,      -2.490993632,       -10.6840908
          0,           0,         206,       -4.53710619,      -3.780821022,      -3.800983409,       -2.49209475,      -10.68128597
          0,           0,         207,      -4.538533155,      -3.781684908,      -3.804349688,      -2.493198701,      -10.67849988
          0,           0,         208,      -4.539845906,      -3.781890315,      -3.807698512,      -2.494243901,      -10.67576275
          0,           0,         209,      -4.540988931,      -3.781396443,      -3.810859691,       -2.49517924,      -10.67277701
          0,           0,         210,      -4.541921838,      -3.780207586,      -3.813676193,      -2.495965627,      -10.66964184
          0,           0,         211,      -4.542620105,      -3.778371307,      -3.816014388,      -2.496576628,      -10.66654294
          0,           0,         212,      -4.543074537,      -3.775971744,      -3.817773083,      -2.496998053,      -10.66345037
          0,           0,         213,      -4.543289521,      -3.773120198,      -3.818890049,      -2.497226629,      -10.66014897
          0,           0,         214,      -4.543280432,      -3.769944117,      -3.819345101,      -2.497268029,      -10.65678441
          0,           0,         215,      -4.543070504,      -3.766576088,      -3.819159249,      -2.497134483,      -10.65351824
          0,           0,         216,      -4.542687628,       -3.76314427,      -3.818390023,      -2.496842379,      -10.65030336
          0,           0,         217,      -4.542161298,      -3.759764296,      -3.817123924,      -2.496409956,      -10.64695246
          0,           0,         218,      -4.541520105,      -3.756533962,      -3.815467029,      -2.495855492,      -10.64359704
          0,           0,         219,      -4.540789949,      -3.753530068,      -3.813535221,      -2.495196045,      -10.64041845
          0,           0,         220,      -4.539992957,      -3.750806646,      -3.811445043,      -2.494446752,      -10.63738727
          0,           0,         221,      -4.539147268,      -3.748395713,      -3.809305948,      -2.493620838,      -10.63424886
          0,           0,         222,      -4.538267379,      -3.746309192,      -3.807214545,      -2.492730055,      -10.63110524
          0,           0,         223,      -4.537365009,      -3.744541474,      -3.805250843,      -2.491785492,      -10.62812745
          0,           0,         224,      -4.536450339,      -3.743072851,      -3.803476311,      -2.490798663,       -10.6252947
          0,           0,         225,      -4.535533354,        -3.7418731,      -3.801933471,      -2.489782565,      -10.62242996
          0,           0,         226,      -4.534625259,      -3.740906145,      -3.800646583,      -2.488752791,      -10.61950695
          0,           0,         227,      -4.533739555,      -3.740133566,      -3.799623396,       -2.48772823,      -10.61666563
          0,           0,         228,      -4.532892907,      -3.739518476,      -3.798857379,       -2.48673156,      -10.61395343
          0,           0,         229,       -4.53210567,      -3.739028519,      -3.798330322,      -2.485789393,      -10.61127343
          0,           0,         230,      -4.531402045,      -3.738638953,      -3.798015054,      -2.484932075,      -10.60847312
          0,           0,         231,      -4.530809804,      -3.738333942,      -3.797878255,      -2.484193133,      -10.60570247
          0,           0,         232,      -4.530359686,      -3.738107342,      -3.797883125,      -2.483608433,      -10.60302898
          0,           0,         233,      -4.530084581,      -3.737962847,      -3.797992018,      -2.483215209,      -10.60038325
          0,           0,         234,      -4.530018506,      -3.737912957,      -3.798168729,      -2.483050943,      -10.59764378
          0,           0,         235,      -4.530195423,      -3.737977462,      -3.798380459,      -2.483152138,      -10.59482997
          0,           0,         236,      -4.530647966,      -3.738181093,      -3.798599561,      -2.483553058,      -10.59213616
          0,           0,         237,      -4.531406193,      -3.738551268,      -3.798804931,      -2.484284556,      -10.58946591
          0,           0,         238,      -4.532496269,      -3.739115471,      -3.798983046,      -2.485372837,      -10.58677475
          0,           0,         239,       -4.53393921,      -3.739898764,      -3.799128374,      -2.486838286,      -10.58394984
          0,           0,         240,      -4.535749578,      -3.740922289,       -3.79924364,      -2.488694265,      -10.58124872
          0,           0,         241,      -4.537934228,      -3.742201054,      -3.799339744,      -2.490945971,      -10.57856889
          0,           0,         242,      -4.540490926,      -3.743742198,      -3.799435323,      -2.493589142,      -10.57585576
          0,           0,         243,      -4.543407173,      -3.745544849,      -3.799555606,      -2.496608982,      -10.57315928
          0,           0,         244,      -4.546658961,      -3.747599593,      -3.799731359,      -2.499978971,      -10.57048384
          0,           0,         245,      -4.550209677,        -3.7498886,       -3.79999747,      -2.503659841,      -10.56786282
          0,           0,         246,      -4.554009206,      -3.752385551,      -3.800391341,      -2.507598736,       -10.5652117
          0,           0,         247,      -4.557993429,      -3.755057345,      -3.800950914,      -2.511728799,      -10.56253053
          0,           0,         248,      -4.562084286,      -3.757864716,      -3.801712723,      -2.515969264,      -10.55994967
          0,           0,         249,      -4.566190575,      -3.760763559,      -3.802709845,      -2.520226323,      -10.55755775
          0,           0,         250,      -4.570209732,       -3.76370683,      -3.803969835,      -2.524394982,      -10.55508266
          0,           0,         251,      -4.574030781,      -3.766646365,      -3.805512743,      -2.528362109,      -10.55252181
          0,           0,         252,      -4.577538631,      -3.769534134,      -3.807349283,      -2.532010805,      -10.54992105
          0,           0,         253,      -4.580619295,      -3.772324312,      -3.809478646,      -2.535225723,      -10.54762159
          0,           0,         254,      -4.583166676,      -3.774974493,      -3.811887384,      -2.537899904,       -10.5453594
          0,           0,         255,      -4.585089605,      -3.777447292,      -3.814548397,      -2.539941884,      -10.54292954
          0,           0,         256,      -4.586318822,      -3.779711692,      -3.817420351,      -2.541282666,       -10.5403602
          0,           0,         257,      -4.586812982,      -3.781743163,      -3.820447854,      -2.541881689,      -10.53787401
          0,           0,         258,      -4.586562826,      -3.783524501,      -3.823562232,      -2.541730891,      -10.53549763
          0,           0,         259,      -4.585593265,      -3.785046232,       -3.82668346,      -2.540856674,      -10.53305674
          0,           0,         260,       -4.58396267,      -3.786306744,      -3.829723225,      -2.539319021,      -10.53044867
          0,           0,         261,      -4.581759747,      -3.787311585,       -3.83258898,      -2.537208197,      -10.52774039
          0,           0,         262,      -4.579098183,      -3.788073065,      -3.835188898,       -2.53463926,      -10.52525618
          0,           0,         263,       -4.57610999,      -3.788609329,      -3.837437515,      -2.531745306,       -10.5227378
          0,           0,         264,      -4.572938292,      -3.788945218,      -3.839261705,      -2.528670226,      -10.52018426
          0,           0,         265,      -4.569730307,      -3.789110606,      -3.840606605,      -2.525561635,      -10.51767185
          0,           0,         266,      -4.566631032,      -3.789139153,        -3.8414404,      -2.522564575,      -10.51528028
          0,           0,         267,      -4.563778011,      -3.789067939,      -3.841757488,      -2.519816336,       -10.5130117
          0,           0,         268,      -4.561297432,      -3.788937207,      -3.841579918,      -2.517442638,      -10.51075864
          0,           0,         269,       -4.55930125,      -3.788789804,      -3.840956863,      -2.515554772,      -10.50856812
          0,           0,         270,      -4.557885487,       -3.78866967,       -3.83996194,       -2.51424796,      -10.50645626
          0,           0,         271,      -4.557129017,      -3.788621056,      -3.838688771,      -2.513600181,      -10.50464617
          0,           0,         272,      -4.557093081,      -3.788687732,      -3.837245356,      -2.513671729,      -10.50285105
          0,           0,         273,      -4.557821135,       -3.78891262,      -3.835748103,      -2.514505074,      -10.50104626
          0,           0,         274,      -4.559338847,      -3.789336964,      -3.834315895,       -2.51612489,      -10.49924612
          0,           0,         275,      -4.561654039,      -3.789999028,      -3.833064692,      -2.518538003,      -10.49753801
          0,           0,         276,      -4.564756587,      -3.790932964,      -3.832102679,      -2.521733292,      -10.49602136
          0,           0,         277,      -4.568618251,      -3.792168117,      -3.831526445,      -2.525681549,      -10.49453343
          0,           0,         278,      -4.573192439,      -3.793728257,      -3.831418066,      -2.530335253,      -10.49295164
          0,           0,         279,      -4.578414008,      -3.795631193,      -3.831842966,      -2.535628419,      -10.49131283
          0,           0,         280,      -4.584199087,      -3.797887002,      -3.832848423,       -2.54147645,      -10.48966329
          0,           0,         281,      -4.590445284,      -3.800497373,      -3.834462353,      -2.547776389,      -10.48814664
