Point ID,Density,Energy,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
25,1.00733,2.96579,0.786369,0.932475,0.111158,0,0.939077,0.84077,-0.0209746,0,0.841032,1.01123,0.0250585,1.00386,0.925686,0.110348,0,0.93224
26,1.00311,2.95504,0.792351,0.93503,0.109865,0,0.941462,0.82905,-0.022362,0,0.829352,1.0053,0.0118225,1.00218,0.93213,0.109525,0,0.938543
27,0.998923,2.94438,0.798277,0.937494,0.108523,0,0.943754,0.81701,-0.0237664,0,0.817356,0.999426,-0.00128137,1.0005,0.938504,0.10864,0,0.944771
28,0.994765,2.93378,0.804149,0.939863,0.107131,0,0.945949,0.80464,-0.0251876,0,0.805034,0.993607,-0.0142706,0.998836,0.94481,0.107695,0,0.950928
29,0.990636,2.92325,0.809968,0.942143,0.105688,0,0.948052,0.79197,-0.0266206,0,0.792417,0.98784,-0.0271439,0.997177,0.951049,0.106687,0,0.957014
30,0.986536,2.91278,0.815755,0.944353,0.104196,0,0.950084,0.77901,-0.0280628,0,0.779515,0.982117,-0.0399164,0.995521,0.957241,0.105618,0,0.96305
31,0.982445,2.90233,0.82152,0.946488,0.102653,0,0.952039,0.76578,-0.0295103,0,0.766348,0.976419,-0.0526371,0.993865,0.9634,0.104487,0,0.96905
32,0.978335,2.89182,0.827291,0.948548,0.101056,0,0.953916,0.75228,-0.0309618,0,0.752917,0.970706,-0.065388,0.992202,0.969553,0.103293,0,0.97504
33,0.974204,2.88124,0.833092,0.950556,0.0994043,0,0.955739,0.73852,-0.0324145,0,0.739231,0.964972,-0.0781878,0.990524,0.975725,0.102036,0,0.981046
34,0.970057,2.87062,0.838918,0.952511,0.0976951,0,0.957508,0.72453,-0.0338638,0,0.725321,0.959224,-0.0910187,0.988832,0.981912,0.100711,0,0.987063
35,0.965879,2.8599,0.844766,0.954393,0.0959221,0,0.959201,0.71032,-0.0353069,0,0.711197,0.953446,-0.103916,0.987128,0.988108,0.0993107,0,0.993087
36,0.96169,2.84915,0.850659,0.956247,0.0940862,0,0.960864,0.69589,-0.0367423,0,0.696859,0.947654,-0.116843,0.985405,0.99434,0.0978342,0,0.999141
37,0.957448,2.83825,0.856588,0.958019,0.0921756,0,0.962443,0.68127,-0.0381652,0,0.682338,0.941809,-0.129892,0.983665,1.0006,0.0962721,0,1.00522
38,0.953166,2.82724,0.862585,0.959752,0.0901899,0,0.96398,0.66647,-0.0395729,0,0.667644,0.935913,-0.143051,0.981899,1.00691,0.0946214,0,1.01135
39,0.948825,2.81607,0.868663,0.961437,0.0881222,0,0.965467,0.6515,-0.0409627,0,0.652786,0.929948,-0.156366,0.980104,1.01329,0.092875,0,1.01754
40,0.944415,2.8047,0.874825,0.963066,0.0859652,0,0.966895,0.63638,-0.0423308,0,0.637786,0.9239,-0.169867,0.978278,1.01975,0.0910248,0,1.0238
41,0.939936,2.79316,0.881096,0.964657,0.0837136,0,0.968282,0.62113,-0.0436736,0,0.622663,0.917765,-0.18356,0.976413,1.0263,0.0890632,0,1.03016
42,0.935364,2.78135,0.887477,0.966185,0.081358,0,0.969605,0.60576,-0.0449881,0,0.607428,0.911521,-0.197498,0.974509,1.03295,0.08698,0,1.03661
43,0.930709,2.76932,0.893991,0.967677,0.0788927,0,0.970888,0.59028,-0.0462713,0,0.592091,0.90517,-0.211675,0.972559,1.03972,0.0847662,0,1.04317
44,0.925956,2.75703,0.900627,0.969103,0.0763062,0,0.972102,0.57471,-0.0475195,0,0.576671,0.898702,-0.226113,0.970566,1.0466,0.082408,0,1.04984
45,0.921123,2.74451,0.907394,0.970483,0.0735935,0,0.97327,0.55906,-0.0487296,0,0.56118,0.892132,-0.240777,0.968527,1.05359,0.0798955,0,1.05661
46,0.916193,2.73173,0.91428,0.971787,0.0707418,0,0.974358,0.54336,-0.0498968,0,0.545646,0.885449,-0.255693,0.966445,1.06068,0.0772128,0,1.06349
47,0.911182,2.71873,0.92129,0.973029,0.067746,0,0.975384,0.52761,-0.051019,0,0.530071,0.87867,-0.270826,0.964319,1.06788,0.0743496,0,1.07046
48,0.906107,2.70554,0.928373,0.974176,0.0645919,0,0.976315,0.51184,-0.0520914,0,0.514484,0.871823,-0.28611,0.962164,1.07512,0.0712851,0,1.07748
49,0.901038,2.69236,0.93549,0.975269,0.061276,0,0.977192,0.49605,-0.0531115,0,0.498885,0.864988,-0.301366,0.959991,1.08238,0.068006,0,1.08452
50,0.89591,2.67902,0.942706,0.97629,0.0577856,0,0.977998,0.48027,-0.0540749,0,0.483305,0.858086,-0.316771,0.957782,1.08972,0.0644993,0,1.09163
51,0.890386,2.66462,0.950461,0.977247,0.0541125,0,0.978744,0.46451,-0.0549784,0,0.467752,0.850674,-0.333317,0.9554,1.09755,0.0607743,0,1.09924
52,0.884142,2.64829,0.959111,0.978067,0.0502447,0,0.979356,0.44878,-0.0558186,0,0.452238,0.842352,-0.351893,0.952734,1.10623,0.0568288,0,1.10769
53,0.878044,2.63231,0.967532,0.978711,0.0461687,0,0.9798,0.43311,-0.0565914,0,0.436792,0.834256,-0.369965,0.95013,1.11465,0.0525813,0,1.11589
54,0.874301,2.62252,0.972787,0.979184,0.0418787,0,0.980079,0.4175,-0.0572942,0,0.421413,0.829275,-0.381083,0.948501,1.11996,0.0478996,0,1.12099
55,0.874578,2.62333,0.972735,0.979634,0.0373704,0,0.980346,0.40197,-0.0579232,0,0.406122,0.829551,-0.380466,0.948517,1.12012,0.0427297,0,1.12094
56,0.876325,2.62805,0.970803,0.98012,0.0326367,0,0.980663,0.38654,-0.0584752,0,0.390938,0.831734,-0.375593,0.949116,1.11844,0.0372427,0,1.11906
57,0.870639,2.61314,0.978719,0.980582,0.0276622,0,0.980972,0.37123,-0.0589468,0,0.375881,0.824197,-0.392418,0.946658,1.12628,0.0317724,0,1.12673
58,0.847953,2.55324,1.00962,0.98028,0.0224205,0,0.980537,0.35604,-0.0593356,0,0.36095,0.794526,-0.458647,0.936993,1.15606,0.0264407,0,1.15636
59,0.813421,2.46196,1.05891,0.978128,0.0168935,0,0.978274,0.34099,-0.0596385,0,0.346166,0.749475,-0.559207,0.921387,1.20249,0.0207685,0,1.20267
60,0.788765,2.3967,1.09601,0.975441,0.011115,0,0.975504,0.32611,-0.0598525,0,0.331557,0.71739,-0.630826,0.90951,1.23667,0.0140917,0,1.23675
61,0.780522,2.37472,1.10822,0.97394,0.00509474,0,0.973953,0.3114,-0.0599757,0,0.317123,0.706824,-0.65441,0.905579,1.24781,0.00652735,0,1.24782
62,0.781698,2.37775,1.10604,0.973879,-0.00120164,0,0.97388,0.29687,-0.0600055,0,0.302874,0.708439,-0.650807,0.906282,1.24585,-0.00153722,0,1.24585
63,0.78535,2.3874,1.10026,0.974281,-0.00781086,0,0.974312,0.28255,-0.0599401,0,0.288838,0.713211,-0.640155,0.908144,1.24057,-0.00994571,0,1.24061
64,0.788803,2.3966,1.09518,0.974842,-0.0147542,0,0.974954,0.26845,-0.0597777,0,0.275025,0.717635,-0.63028,0.909777,1.23585,-0.0187046,0,1.23599
65,0.791981,2.40509,1.09057,0.975311,-0.0220446,0,0.97556,0.25457,-0.0595166,0,0.261435,0.721698,-0.62121,0.911256,1.23148,-0.0278347,0,1.2318
66,0.795508,2.41451,1.08553,0.975785,-0.0297076,0,0.976238,0.24094,-0.0591559,0,0.248096,0.7262,-0.611162,0.912875,1.22662,-0.0373442,0,1.22719
67,0.799534,2.42524,1.0797,0.97618,-0.0377596,0,0.97691,0.22757,-0.0586946,0,0.235017,0.731368,-0.599625,0.914743,1.22094,-0.047227,0,1.22185
68,0.80397,2.43705,1.07331,0.97651,-0.0462233,0,0.977603,0.21447,-0.058132,0,0.222209,0.737072,-0.586892,0.916791,1.21461,-0.0574939,0,1.21597
69,0.80865,2.44948,1.06654,0.97669,-0.055127,0,0.978244,0.20166,-0.0574681,0,0.209689,0.743112,-0.57341,0.918954,1.2078,-0.0681717,0,1.20973
70,0.813624,2.46269,1.05938,0.976747,-0.0644967,0,0.978874,0.18914,-0.0567023,0,0.197457,0.74954,-0.559062,0.921237,1.20049,-0.0792709,0,1.2031
71,0.819128,2.47729,1.05149,0.976661,-0.0743717,0,0.979489,0.17693,-0.0558351,0,0.185531,0.756669,-0.543149,0.92375,1.19232,-0.0907938,0,1.19577
72,0.825401,2.49392,1.04254,0.976414,-0.0847847,0,0.980088,0.16504,-0.0548671,0,0.173921,0.764814,-0.524969,0.926597,1.18296,-0.102719,0,1.18741
73,0.83241,2.51245,1.03252,0.975901,-0.0957739,0,0.980589,0.15349,-0.0537998,0,0.162646,0.773951,-0.504574,0.929772,1.17238,-0.115056,0,1.17801
74,0.839961,2.53239,1.02176,0.975067,-0.107387,0,0.980963,0.14229,-0.0526344,0,0.151713,0.783827,-0.482528,0.933172,1.16085,-0.127848,0,1.16787
75,0.84789,2.55327,1.01044,0.973793,-0.119673,0,0.981119,0.13144,-0.0513713,0,0.141122,0.79425,-0.459262,0.936738,1.14849,-0.141142,0,1.15713
76,0.856292,2.57537,0.998538,0.972107,-0.132699,0,0.981122,0.12095,-0.0500119,0,0.130882,0.805318,-0.434558,0.940472,1.13525,-0.154969,0,1.14578
77,0.865326,2.5991,0.985815,0.969899,-0.146548,0,0.980908,0.11085,-0.0485607,0,0.12102,0.817255,-0.407913,0.944448,1.12085,-0.169356,0,1.13357
78,0.875049,2.62457,0.972075,0.966959,-0.161265,0,0.980315,0.10113,-0.0470172,0,0.111525,0.830178,-0.379067,0.948722,1.10503,-0.184292,0,1.1203
79,0.885486,2.65182,0.957289,0.963151,-0.176951,0,0.979271,0.09181,-0.0453853,0,0.102415,0.844131,-0.347922,0.953296,1.08771,-0.199835,0,1.10591
80,0.896716,2.68109,0.941453,0.95839,-0.193725,0,0.977773,0.0829,-0.0436679,0,0.0936979,0.859203,-0.314279,0.958166,1.06878,-0.216038,0,1.09039
81,0.90878,2.71243,0.924437,0.952412,-0.211679,0,0.975652,0.0744,-0.0418661,0,0.0853705,0.875484,-0.277938,0.963362,1.04801,-0.232926,0,1.07358
82,0.921799,2.74617,0.906108,0.944983,-0.230966,0,0.972799,0.06633,-0.0399851,0,0.0774499,0.893145,-0.238515,0.968915,1.02515,-0.25056,0,1.05533
83,0.935877,2.78254,0.886276,0.935741,-0.251702,0,0.969002,0.05869,-0.0380264,0,0.0699323,0.912356,-0.195633,0.974868,0.999854,-0.268947,0,1.03539
84,0.951151,2.82186,0.864692,0.92422,-0.274024,0,0.963987,0.05149,-0.0359934,0,0.0628231,0.933344,-0.148787,0.981278,0.971685,-0.288098,0,1.0135
85,0.96789,2.86478,0.840944,0.909811,-0.29806,0,0.95739,0.04474,-0.0338903,0,0.0561268,0.95651,-0.0970761,0.988242,0.939994,-0.307948,0,0.989151
86,0.986342,2.91189,0.814618,0.891735,-0.323874,0,0.948729,0.03844,-0.0317181,0,0.0498365,0.982246,-0.0396289,0.995847,0.904083,-0.328359,0,0.961866
87,1.0068,2.96392,0.78528,0.869038,-0.351484,0,0.937426,0.0326,-0.0294811,0,0.0439533,1.011,0.0245576,1.00417,0.863165,-0.349109,0,0.931091
88,1.02961,3.02162,0.752236,0.840275,-0.380723,0,0.922504,0.02723,-0.0271842,0,0.0384767,1.04334,0.0967448,1.01334,0.816109,-0.369774,0,0.895973
89,1.0552,3.08602,0.714659,0.803715,-0.41095,0,0.902683,0.02232,-0.0248233,0,0.0333823,1.07997,0.178497,1.02347,0.761671,-0.389452,0,0.855462
90,1.08399,3.15806,0.671556,0.756958,-0.441185,0,0.876145,0.0179,-0.0224136,0,0.0286842,1.12159,0.271411,1.03469,0.698308,-0.407002,0,0.80826
91,1.1165,3.23894,0.621685,0.697311,-0.46906,0,0.840392,0.01395,-0.0199449,0,0.0243393,1.16906,0.377371,1.04708,0.624551,-0.420117,0,0.752703
92,1.15284,3.32872,0.56355,0.621328,-0.490623,0,0.791681,0.01049,-0.0174292,0,0.0203425,1.22275,0.497217,1.06065,0.538955,-0.425578,0,0.686724
93,1.1927,3.42651,0.495811,0.526416,-0.499259,0,0.725516,0.00752,-0.0148676,0,0.0166612,1.28234,0.630221,1.07516,0.441365,-0.418595,0,0.608297
94,1.23489,3.52918,0.416662,0.411536,-0.484453,0,0.635655,0.00504,-0.0122603,0,0.0132558,1.34623,0.772835,1.09016,0.333258,-0.392305,0,0.514747
95,1.27779,3.63323,0.324969,0.281839,-0.432705,0,0.516398,0.00305,-0.00960557,0,0.0100782,1.41155,0.918649,1.10468,0.220568,-0.338635,0,0.404133
96,1.31343,3.71855,0.2233,0.152813,-0.33339,0,0.366743,0.00156,-0.00691752,0,0.00709124,1.46694,1.04227,1.11688,0.116347,-0.253832,0,0.279226
97,1.3451,3.79689,0.109694,0.0483838,-0.178768,0,0.1852,0.00056,-0.00417316,0,0.00421057,1.51366,1.14656,1.12531,0.0359703,-0.132903,0,0.137684
98,1.34959,3.8059,0.00430159,-0.000970284,0.00723063,0,0.00729544,6e-05,-0.00137533,0,0.00137664,1.52235,1.16596,1.12801,-0.000718949,0.00535766,0,0.00540568
99,1.33565,3.76869,0.0836739,0,0.140346,0,0.140346,0,0,0,0,1.50453,1.12618,1.12644,0,0.105077,0,0.105077
100,1.33429,3.77083,0.164154,0.0365094,0.27207,0,0.274509,6e-05,0.00137533,0,0.00137664,1.49704,1.10946,1.12197,0.0273623,0.203906,0,0.205733
101,1.30429,3.7016,0.284505,0.120854,0.446529,0,0.462595,0.00056,0.00417316,0,0.00421057,1.44783,0.999616,1.11005,0.0926583,0.342353,0,0.35467
102,1.24128,3.54557,0.407936,0.260839,0.569069,0,0.626001,0.00156,0.00691752,0,0.00709124,1.35509,0.792603,1.09168,0.210137,0.458453,0,0.504318
103,1.18409,3.40644,0.514901,0.4075,0.62563,0,0.746639,0.00305,0.00960557,0,0.0100782,1.26841,0.59914,1.07122,0.344146,0.528364,0,0.63056
104,1.12581,3.26276,0.609903,0.538954,0.634446,0,0.832462,0.00504,0.0122603,0,0.0132558,1.18199,0.406234,1.04991,0.478726,0.563548,0,0.739435
105,1.07211,3.12892,0.691373,0.645698,0.612387,0,0.889912,0.00752,0.0148676,0,0.0166612,1.10383,0.231764,1.02959,0.60227,0.571199,0,0.830058
106,1.02493,3.01013,0.760206,0.727557,0.574505,0,0.927036,0.01049,0.0174292,0,0.0203425,1.03635,0.0811459,1.01115,0.70986,0.560531,0,0.904487
107,0.984389,2.90719,0.818387,0.788849,0.530635,0,0.950713,0.01395,0.0199449,0,0.0243393,0.979237,-0.0463467,0.994766,0.801359,0.53905,0,0.965791
108,0.949724,2.81846,0.867674,0.834094,0.486143,0,0.965426,0.0179,0.0224136,0,0.0286842,0.931106,-0.153782,0.980397,0.878249,0.511878,0,1.01653
109,0.91999,2.74181,0.909807,0.867472,0.44355,0,0.974291,0.02232,0.0248233,0,0.0333823,0.890364,-0.244723,0.967798,0.942914,0.482125,0,1.05902
110,0.894413,2.67547,0.946098,0.892049,0.404182,0,0.979344,0.02723,0.0271842,0,0.0384767,0.855721,-0.322051,0.956741,0.997357,0.451896,0,1.09496
111,0.872184,2.61749,0.977667,0.910199,0.368132,0,0.981827,0.0326,0.0294811,0,0.0439533,0.825945,-0.388515,0.946985,1.04359,0.422081,0,1.12571
112,0.852658,2.56631,1.00551,0.923608,0.33545,0,0.982638,0.03844,0.0317181,0,0.0498365,0.800036,-0.446349,0.938285,1.08321,0.393417,0,1.15244
113,0.835293,2.52059,1.03039,0.933493,0.305819,0,0.982311,0.04474,0.0338903,0,0.0561268,0.777195,-0.497333,0.930446,1.11756,0.366121,0,1.17601
114,0.819781,2.47958,1.05266,0.940686,0.278907,0,0.981162,0.05149,0.0359934,0,0.0628231,0.756968,-0.542482,0.923378,1.14748,0.340221,0,1.19686
115,0.80588,2.44268,1.07269,0.945847,0.25442,0,0.979468,0.05869,0.0380264,0,0.0699323,0.738983,-0.582628,0.916988,1.17368,0.315705,0,1.2154
116,0.793225,2.40898,1.091,0.949452,0.232058,0,0.977399,0.06633,0.0399851,0,0.0774499,0.722724,-0.618921,0.91112,1.19695,0.29255,0,1.23218
117,0.781416,2.37741,1.10809,0.951753,0.211532,0,0.974977,0.0744,0.0418661,0,0.0853705,0.707667,-0.652529,0.905621,1.21799,0.270704,0,1.24771
118,0.770281,2.34757,1.12433,0.953069,0.19265,0,0.972345,0.0829,0.0436679,0,0.0936979,0.693545,-0.684051,0.900379,1.2373,0.250103,0,1.26232
119,0.759752,2.31928,1.13978,0.953572,0.175191,0,0.969532,0.09181,0.0453853,0,0.102415,0.680265,-0.713693,0.895378,1.25511,0.23059,0,1.27612
120,0.749908,2.29275,1.15427,0.953414,0.159006,0,0.966582,0.10113,0.0470172,0,0.111525,0.667928,-0.741232,0.89068,1.27138,0.212034,0,1.28894
121,0.740909,2.26845,1.16759,0.952839,0.14397,0,0.963654,0.11085,0.0485607,0,0.12102,0.656705,-0.766283,0.886351,1.28604,0.194315,0,1.30064
122,0.732702,2.24624,1.17983,0.951973,0.12995,0,0.960802,0.12095,0.0500119,0,0.130882,0.646512,-0.789035,0.882368,1.29926,0.177358,0,1.31131
123,0.72483,2.22485,1.19143,0.950616,0.116825,0,0.957768,0.13144,0.0513713,0,0.141122,0.636826,-0.810657,0.878586,1.3115,0.161176,0,1.32137
124,0.717008,2.20358,1.20318,0.948948,0.104511,0,0.954685,0.14229,0.0526344,0,0.151713,0.627204,-0.832134,0.874752,1.32348,0.14576,0,1.33149
125,0.709235,2.1824,1.21485,0.946867,0.0929245,0,0.951416,0.15349,0.0537998,0,0.162646,0.617702,-0.853344,0.870941,1.33505,0.131021,0,1.34147
126,0.702038,2.16277,1.22583,0.944761,0.0820362,0,0.948316,0.16504,0.0548671,0,0.173921,0.608912,-0.872964,0.867349,1.34574,0.116854,0,1.3508
127,0.695444,2.14472,1.23575,0.94251,0.0717711,0,0.945239,0.17693,0.0558351,0,0.185531,0.600936,-0.890768,0.864104,1.35526,0.103202,0,1.35919
128,0.689277,2.12783,1.2452,0.940278,0.0620886,0,0.942326,0.18914,0.0567023,0,0.197457,0.593477,-0.907418,0.861013,1.36415,0.0900779,0,1.36712
129,0.683145,2.11099,1.25452,0.937776,0.0529306,0,0.939269,0.20166,0.0574681,0,0.209689,0.586111,-0.923859,0.85796,1.37273,0.0774807,0,1.37492
130,0.67714,2.0945,1.26384,0.93521,0.0442684,0,0.936258,0.21447,0.058132,0,0.222209,0.578892,-0.939974,0.854908,1.38112,0.0653756,0,1.38267
131,0.671442,2.0788,1.27261,0.93255,0.0360719,0,0.933248,0.22757,0.0586946,0,0.235017,0.572093,-0.95515,0.852036,1.38888,0.0537231,0,1.38992
132,0.666346,2.06477,1.28061,0.930122,0.0283174,0,0.930553,0.24094,0.0591559,0,0.248096,0.566005,-0.96874,0.849415,1.39585,0.0424965,0,1.3965
133,0.661798,2.05221,1.2877,0.927811,0.0209709,0,0.928048,0.25457,0.0595166,0,0.261435,0.560603,-0.980797,0.847091,1.40196,0.0316878,0,1.40231
134,0.657736,2.04101,1.29414,0.925702,0.0140105,0,0.925808,0.26845,0.0597777,0,0.275025,0.555775,-0.991574,0.844981,1.40741,0.0213011,0,1.40757
135,0.653962,2.03057,1.3001,0.923636,0.00740484,0,0.923666,0.28255,0.0599401,0,0.288838,0.551308,-1.00154,0.843028,1.41237,0.0113231,0,1.41242
136,0.650354,2.02058,1.3058,0.921571,0.0011371,0,0.921572,0.29687,0.0600055,0,0.302874,0.547053,-1.01104,0.841162,1.41703,0.00174843,0,1.41703
137,0.646878,2.01096,1.31136,0.91954,-0.00481017,0,0.919553,0.3114,0.0599757,0,0.317123,0.542951,-1.0202,0.839341,1.4215,-0.00743597,0,1.42152
138,0.64343,2.00138,1.31676,0.917393,-0.0104536,0,0.917452,0.32611,0.0598525,0,0.331557,0.538917,-1.0292,0.83757,1.42579,-0.0162467,0,1.42588
139,0.640058,1.99203,1.32218,0.915293,-0.0158083,0,0.915429,0.34099,0.0596385,0,0.346166,0.534957,-1.03804,0.835795,1.43002,-0.0246982,0,1.43023
140,0.636748,1.98284,1.3275,0.913167,-0.0208855,0,0.913406,0.35604,0.0593356,0,0.36095,0.531081,-1.04669,0.834052,1.43411,-0.0328003,0,1.43449
141,0.633695,1.97435,1.33244,0.91116,-0.0257039,0,0.911523,0.37123,0.0589468,0,0.375881,0.52751,-1.05466,0.832436,1.43785,-0.0405619,0,1.43843
142,0.630979,1.96678,1.33676,0.90928,-0.0302778,0,0.909784,0.38654,0.0584752,0,0.390938,0.524357,-1.0617,0.831022,1.44106,-0.0479855,0,1.44186
143,0.628512,1.95991,1.34073,0.907547,-0.0346205,0,0.908207,0.40197,0.0579232,0,0.406122,0.521491,-1.0681,0.829723,1.44396,-0.0550833,0,1.44501
144,0.62607,1.95309,1.34463,0.905784,-0.0387394,0,0.906612,0.4175,0.0572942,0,0.421413,0.518665,-1.07441,0.828446,1.44678,-0.0618772,0,1.4481
145,0.623584,1.94616,1.34866,0.903994,-0.042644,0,0.904999,0.43311,0.0565914,0,0.436792,0.515783,-1.08084,0.827126,1.44967,-0.0683854,0,1.45129
146,0.621077,1.93914,1.35263,0.902113,-0.0463428,0,0.903302,0.44878,0.0558186,0,0.452238,0.512903,-1.08727,0.825828,1.4525,-0.0746169,0,1.45441
147,0.618802,1.93282,1.35647,0.900482,-0.0498619,0,0.901862,0.46451,0.0549784,0,0.467752,0.510248,-1.0932,0.824573,1.4552,-0.0805781,0,1.45743
148,0.616675,1.92682,1.35968,0.898743,-0.0531957,0,0.900316,0.48027,0.0540749,0,0.483305,0.507845,-1.09856,0.823522,1.4574,-0.0862621,0,1.45995
149,0.615068,1.92238,1.36254,0.89758,-0.0563948,0,0.89935,0.49605,0.0531115,0,0.498885,0.505946,-1.1028,0.822586,1.45932,-0.0916887,0,1.4622
150,0.61358,1.91817,1.36474,0.896258,-0.0594256,0,0.898226,0.51184,0.0520914,0,0.514484,0.504283,-1.10651,0.821869,1.4607,-0.0968506,0,1.46391
151,0.612307,1.91466,1.36712,0.895336,-0.0623367,0,0.897503,0.52761,0.051019,0,0.530071,0.502759,-1.10991,0.821089,1.46223,-0.101806,0,1.46577
152,0.61132,1.91192,1.36885,0.894515,-0.0651167,0,0.896882,0.54336,0.0498968,0,0.545646,0.501603,-1.11249,0.820524,1.46325,-0.106518,0,1.46712
153,0.612563,1.91548,1.36718,0.895336,-0.067895,0,0.897907,0.55906,0.0487296,0,0.56118,0.502957,-1.10947,0.82107,1.46162,-0.110838,0,1.46582
154,0.612488,1.91432,1.36256,0.892821,-0.0702999,0,0.895585,0.57471,0.0475195,0,0.576671,0.503821,-1.10754,0.822581,1.4577,-0.114778,0,1.46221
155,0.61223,1.91621,1.37606,0.898669,-0.0732666,0,0.901651,0.59028,0.0462713,0,0.592091,0.500907,-1.11405,0.818168,1.46786,-0.119672,0,1.47273
156,0.611504,1.90963,1.35449,0.887137,-0.0747017,0,0.890276,0.60576,0.0449881,0,0.607428,0.504624,-1.10575,0.825218,1.45075,-0.122161,0,1.45588
