Point ID,Density,Energy,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
143,0.747443,2.28555,1.15573,0.964237,0.0155926,0,0.964363,0.40197,0.0553646,0,0.405765,0.665373,-0.746935,0.890199,1.29005,0.0208612,0,1.29022
144,0.748434,2.28821,1.15418,0.964528,0.0133275,0,0.96462,0.4175,0.0555985,0,0.421186,0.666633,-0.744123,0.890703,1.28873,0.0178071,0,1.28885
145,0.748814,2.28922,1.15356,0.964644,0.0108023,0,0.964705,0.43311,0.0557949,0,0.436689,0.66712,-0.743036,0.890902,1.28823,0.0144259,0,1.28831
146,0.748448,2.28821,1.15401,0.964494,0.0079783,0,0.964527,0.44878,0.0559488,0,0.452254,0.666686,-0.744004,0.890758,1.28866,0.0106598,0,1.2887
147,0.747386,2.28534,1.15558,0.964185,0.00482406,0,0.964197,0.46451,0.0560547,0,0.46788,0.665357,-0.746971,0.890246,1.29008,0.00645458,0,1.29009
148,0.74574,2.28089,1.15797,0.963641,0.00130599,0,0.963642,0.48027,0.0561063,0,0.483536,0.663313,-0.751534,0.889469,1.29219,0.00175127,0,1.2922
149,0.744026,2.27628,1.16061,0.963147,-0.00260273,0,0.96315,0.49605,0.0560974,0,0.499212,0.661151,-0.756358,0.888614,1.29451,-0.00349818,0,1.29451
150,0.74277,2.27291,1.16254,0.962762,-0.00692717,0,0.962787,0.51184,0.056021,0,0.514897,0.659568,-0.759892,0.887985,1.29618,-0.00932613,0,1.29621
151,0.742517,2.27226,1.16308,0.962735,-0.0116955,0,0.962806,0.52761,0.0558703,0,0.53056,0.659215,-0.76068,0.887812,1.29658,-0.0157511,0,1.29668
152,0.743566,2.27515,1.16172,0.963135,-0.0169253,0,0.963284,0.54336,0.0556381,0,0.546201,0.660473,-0.757873,0.888251,1.29529,-0.0227623,0,1.29549
153,0.746059,2.28192,1.1582,0.963938,-0.0226377,0,0.964204,0.55906,0.0553177,0,0.56179,0.663542,-0.751023,0.889395,1.29204,-0.030343,0,1.2924
154,0.749916,2.29236,1.15263,0.965076,-0.0288352,0,0.965507,0.57471,0.0549019,0,0.577326,0.668329,-0.740338,0.891205,1.28691,-0.0384513,0,1.28749
155,0.754379,2.30443,1.14621,0.966319,-0.0355146,0,0.966972,0.59028,0.0543848,0,0.59278,0.673877,-0.727953,0.893288,1.28095,-0.047078,0,1.28181
156,0.758563,2.31583,1.1406,0.967622,-0.0426572,0,0.968561,0.60576,0.0537607,0,0.608141,0.678994,-0.716531,0.895106,1.2756,-0.0562343,0,1.27684
157,0.764105,2.33088,1.13303,0.969187,-0.0502523,0,0.970489,0.62113,0.0530248,0,0.623389,0.685829,-0.701274,0.897558,1.26839,-0.0657662,0,1.2701
158,0.777022,2.36551,1.11401,0.971895,-0.058323,0,0.973643,0.63638,0.0521731,0,0.638515,0.702199,-0.664734,0.903705,1.25079,-0.0750596,0,1.25304
159,0.803115,2.43486,1.07497,0.975502,-0.0668341,0,0.977789,0.6515,0.0512023,0,0.653509,0.735855,-0.58961,0.916251,1.21465,-0.0832187,0,1.2175
160,0.835425,2.52055,1.02878,0.978281,-0.0756164,0,0.981199,0.66647,0.0501115,0,0.668351,0.777737,-0.496124,0.930947,1.171,-0.0905125,0,1.17449
161,0.855767,2.57437,1.00075,0.978688,-0.0844428,0,0.982324,0.68127,0.0489013,0,0.683023,0.804227,-0.436993,0.939773,1.14364,-0.0986749,0,1.14789
162,0.861606,2.5897,0.992478,0.977767,-0.0932627,0,0.982205,0.69589,0.0475731,0,0.697514,0.811944,-0.419769,0.942361,1.13482,-0.108243,0,1.13997
163,0.862828,2.59278,0.990288,0.976468,-0.102039,0,0.981785,0.71032,0.0461304,0,0.711816,0.813686,-0.41588,0.943045,1.13171,-0.118261,0,1.13787
164,0.868135,2.60664,0.982576,0.975116,-0.110697,0,0.981379,0.72453,0.0445803,0,0.7259,0.820778,-0.400048,0.94545,1.12323,-0.127512,0,1.13045
165,0.879414,2.63621,0.966823,0.973461,-0.11909,0,0.980718,0.73852,0.042929,0,0.739767,0.835744,-0.366642,0.950342,1.10694,-0.13542,0,1.1152
166,0.893772,2.67381,0.947102,0.971244,-0.127059,0,0.979519,0.75228,0.0411855,0,0.753407,0.854826,-0.324049,0.956425,1.08668,-0.14216,0,1.09594
167,0.907776,2.71035,0.927808,0.968313,-0.134456,0,0.977603,0.76578,0.0393629,0,0.766791,0.873579,-0.282189,0.962328,1.06669,-0.148116,0,1.07692
168,0.920738,2.74399,0.909689,0.964698,-0.141162,0,0.974971,0.77901,0.0374738,0,0.779911,0.891115,-0.243047,0.967826,1.04774,-0.153314,0,1.0589
169,0.933621,2.77732,0.891666,0.96054,-0.147086,0,0.971736,0.79197,0.0355305,0,0.792767,0.908645,-0.203918,0.973248,1.02883,-0.157543,0,1.04083
170,0.946649,2.81095,0.873506,0.955878,-0.152145,0,0.96791,0.80464,0.0335492,0,0.805339,0.926449,-0.164175,0.978662,1.00975,-0.16072,0,1.02246
171,0.959439,2.84387,0.855647,0.950758,-0.156273,0,0.963516,0.81701,0.031545,0,0.817619,0.944025,-0.124945,0.983934,0.990953,-0.16288,0,1.00425
172,0.971716,2.87537,0.838459,0.945328,-0.159448,0,0.95868,0.82905,0.029537,0,0.829576,0.960986,-0.087085,0.988958,0.972844,-0.16409,0,0.986585
173,0.983457,2.90543,0.821983,0.939685,-0.161652,0,0.953488,0.84077,0.0275374,0,0.841221,0.977286,-0.0507013,0.993725,0.955492,-0.164371,0,0.969527
174,0.994666,2.93405,0.806208,0.9339,-0.162877,0,0.947996,0.85216,0.0255614,0,0.852543,0.992918,-0.0158082,0.998242,0.938907,-0.163751,0,0.95308
175,1.00526,2.96105,0.79124,0.928078,-0.163132,0,0.942306,0.86318,0.023629,0,0.863503,1.00776,0.017328,1.00248,0.923217,-0.162277,0,0.93737
176,1.01515,2.98617,0.777207,0.922335,-0.16243,0,0.936528,0.87385,0.0217489,0,0.874121,1.02167,0.0483687,1.00642,0.90857,-0.160006,0,0.922552
177,1.02423,3.0092,0.76429,0.916854,-0.160833,0,0.930853,0.88415,0.019936,0,0.884375,1.03448,0.0769652,1.01001,0.895167,-0.157029,0,0.908835
178,1.03234,3.02973,0.752704,0.911791,-0.158458,0,0.925457,0.89406,0.0182036,0,0.894245,1.04596,0.102593,1.0132,0.883231,-0.153494,0,0.89647
179,1.03934,3.04745,0.742708,0.907363,-0.155555,0,0.9206,0.90358,0.0165593,0,0.903732,1.05589,0.124763,1.01593,0.873019,-0.149667,0,0.885755
180,1.04511,3.06203,0.734474,0.903668,-0.152536,0,0.916451,0.9127,0.0150081,0,0.912823,1.06409,0.14305,1.01816,0.864664,-0.145952,0,0.876896
181,1.04966,3.07354,0.72799,0.900699,-0.149988,0,0.913102,0.9214,0.0135513,0,0.9215,1.07056,0.157492,1.0199,0.858084,-0.142891,0,0.8699
182,1.05326,3.08262,0.722875,0.898191,-0.148598,0,0.9104,0.92969,0.0121788,0,0.92977,1.07566,0.168893,1.02128,0.852776,-0.141084,0,0.864368
183,1.05647,3.09071,0.718239,0.895568,-0.148945,0,0.907869,0.93754,0.0108811,0,0.937603,1.08025,0.179129,1.02251,0.847701,-0.140984,0,0.859345
184,1.06018,3.10003,0.712739,0.892002,-0.151228,0,0.904731,0.94496,0.00963923,0,0.945009,1.0856,0.191069,1.02397,0.841366,-0.142643,0,0.853372
185,1.0654,3.11307,0.704889,0.886632,-0.154998,0,0.900078,0.95194,0.00843979,0,0.951977,1.09315,0.207917,1.02605,0.832207,-0.145484,0,0.844828
186,1.07284,3.13168,0.693658,0.878918,-0.159113,0,0.893205,0.95847,0.00727746,0,0.958498,1.10394,0.232013,1.02899,0.819241,-0.14831,0,0.832558
187,1.08261,3.15607,0.678961,0.868891,-0.162011,0,0.883866,0.96454,0.00615877,0,0.96456,1.11811,0.263631,1.03279,0.802589,-0.149648,0,0.816421
188,1.09403,3.18459,0.661846,0.857286,-0.16228,0,0.87251,0.97015,0.00509964,0,0.970163,1.13467,0.3006,1.03715,0.783603,-0.148332,0,0.797519
189,1.10588,3.21417,0.644064,0.845237,-0.159226,0,0.860103,0.97528,0.00412575,0,0.975289,1.15188,0.339014,1.04159,0.764311,-0.143981,0,0.777754
190,1.11703,3.24197,0.627294,0.833879,-0.153135,0,0.847823,0.97995,0.00325351,0,0.979955,1.16809,0.375198,1.04571,0.746516,-0.137092,0,0.758999
191,1.1268,3.26632,0.612511,0.823836,-0.145059,0,0.836509,0.98413,0.00250051,0,0.984133,1.18233,0.406981,1.04928,0.731127,-0.128735,0,0.742374
192,1.13511,3.28696,0.599774,0.814996,-0.136443,0,0.826339,0.98784,0.00186427,0,0.987842,1.19447,0.434089,1.0523,0.717991,-0.120203,0,0.727983
193,1.14265,3.30573,0.588243,0.806713,-0.12851,0,0.816885,0.99105,0.001342,0,0.991051,1.20549,0.458692,1.055,0.706,-0.112466,0,0.714902
194,1.14987,3.32324,0.575512,0.796113,-0.121761,0,0.80537,0.99378,0.00091802,0,0.99378,1.21648,0.483216,1.05793,0.692349,-0.105891,0,0.7004
195,1.16042,3.34981,0.560536,0.784249,-0.116654,0,0.792877,0.99602,0.000581863,0,0.99602,1.23157,0.516907,1.06131,0.67583,-0.100527,0,0.683266
196,1.17602,3.38825,0.53511,0.760981,-0.111473,0,0.769103,0.99776,0.000326012,0,0.99776,1.2547,0.568529,1.06691,0.647084,-0.0947886,0,0.65399
197,1.18669,3.40772,0.489553,0.705728,-0.102731,0,0.713166,0.999,0.000145336,0,0.999,1.27737,0.61913,1.07641,0.594702,-0.0865691,0,0.60097
198,1.32028,3.77717,0.433542,0.698819,-0.101565,0,0.706161,0.99975,3.63303e-05,0,0.99975,1.43533,0.971714,1.08714,0.529297,-0.0769268,0,0.534858
199,1.20807,3.40678,0.00195659,0,-0.00297038,0,0.00297038,1,0,0,1,1.36271,0.809624,1.12801,0,-0.00245878,0,0.00245878
