"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          82,      -4.988804512,      -2.368811996,      -3.305477251,     -0.3569480163
          0,           0,          83,      -4.994183198,      -2.377477983,      -3.316768151,     -0.3701608805
          0,           0,          84,      -5.000077149,       -2.38462608,      -3.319580179,     -0.3485609996
          0,           0,          85,      -5.006217166,      -2.393933705,       -3.33265916,      -0.387164908
          0,           0,          86,      -5.012289153,      -2.401485976,      -3.340013865,     -0.3751205079
          0,           0,          87,      -5.018159295,      -2.410723183,      -3.353596942,       -0.40559445
          0,           0,          88,       -5.02430541,      -2.418355734,      -3.362090627,     -0.3974552261
          0,           0,          89,      -5.030019656,      -2.427338323,      -3.375047675,     -0.4227945358
          0,           0,          90,      -5.036217217,      -2.434903274,      -3.383715921,     -0.4176642603
          0,           0,          91,      -5.041813782,      -2.443563665,      -3.395797484,      -0.439577665
          0,           0,          92,      -5.048034408,      -2.450988809,      -3.404514684,     -0.4367237743
          0,           0,          93,      -5.053539475,      -2.459310972,      -3.415897045,     -0.4562070119
          0,           0,          94,      -5.059763276,      -2.466566673,      -3.424732701,     -0.4550209872
          0,           0,          95,         -5.065186,      -2.474562638,       -3.43560606,     -0.4726047148
          0,           0,          96,      -5.071395907,      -2.481647948,      -3.444569672,     -0.4725528222
          0,           0,          97,      -5.076740901,      -2.489346372,      -3.455040654,     -0.4886028363
          0,           0,          98,      -5.082923531,      -2.496276465,      -3.464099459,     -0.4892369343
          0,           0,          99,      -5.088193263,       -2.50371297,      -3.474246178,     -0.5040585753
          0,           0,         100,      -5.094337549,      -2.510510298,      -3.483369803,     -0.5050206879
          0,           0,         101,      -5.099534413,      -2.517721941,      -3.493270218,     -0.5188836761
          0,           0,         102,      -5.105631427,       -2.52441154,      -3.502440351,     -0.5198995888
          0,           0,         103,      -5.108886814,         -2.527329,      -3.508256484,     -0.5224787456
          0,           0,         104,      -5.115649602,      -2.535257174,      -3.518885247,     -0.5297276166
          0,           0,         105,      -5.119307739,      -2.539013451,      -3.525871091,     -0.5358854641
          0,           0,         106,      -5.126264939,      -2.547491254,       -3.53707297,     -0.5443328354
          0,           0,         107,      -5.130039656,      -2.551614719,      -3.544537204,     -0.5510627895
          0,           0,         108,      -5.137012775,       -2.56031888,      -3.555981636,     -0.5586018483
          0,           0,         109,      -5.140805427,      -2.564584001,      -3.563714906,     -0.5651855688
          0,           0,         110,      -5.147738934,       -2.57336532,      -3.575223508,     -0.5717568685
          0,           0,         111,      -5.151518763,      -2.577674484,       -3.58315544,     -0.5784555557
          0,           0,         112,       -5.15839467,      -2.586473203,       -3.59461286,     -0.5842909265
          0,           0,         113,      -5.162152479,      -2.590791558,      -3.602726147,      -0.591409499
          0,           0,         114,      -5.168966515,      -2.599587447,      -3.614066983,     -0.5966632432
          0,           0,         115,      -5.172701604,      -2.603905913,      -3.622357399,     -0.6043855128
          0,           0,         116,      -5.179456042,      -2.612693679,      -3.633539675,     -0.6091414619
          0,           0,         117,      -5.183171027,      -2.617013351,      -3.642003305,     -0.6175500781
          0,           0,         118,      -5.189871247,      -2.625793342,      -3.652994771,     -0.6218563588
          0,           0,         119,      -5.193570225,      -2.630119585,      -3.661621325,     -0.6309705667
          0,           0,         120,      -5.200223187,      -2.638894306,      -3.672395657,     -0.6348592659
          0,           0,         121,      -5.203910964,      -2.643234225,      -3.681169977,     -0.6446562019
          0,           0,         122,      -5.210524411,      -2.652007031,      -3.691707354,     -0.6481513419
          0,           0,         123,       -5.21420605,      -2.656368405,      -3.700611079,     -0.6585786603
          0,           0,         124,      -5.220787819,      -2.665143243,      -3.710897275,     -0.6616997449
          0,           0,         125,      -5.224468223,      -2.669534293,      -3.719910053,     -0.6726853775
          0,           0,         126,      -5.231025721,      -2.678315885,      -3.729937208,     -0.6754507665
          0,           0,         127,      -5.234709239,      -2.682745242,      -3.739039566,     -0.6869113168
          0,           0,         128,      -5.241248991,      -2.691539242,       -3.74880736,     -0.6893417057
          0,           0,         129,      -5.244939085,      -2.696015923,      -3.757982668,     -0.7011901514
          0,           0,         130,      -5.251466431,      -2.704829027,      -3.767497555,     -0.7033117032
          0,           0,         131,       -5.25516549,       -2.70936231,      -3.776731537,     -0.7154638597
          0,           0,         132,      -5.261684402,      -2.718202114,      -3.786003526,     -0.7173096606
          0,           0,         133,      -5.265393628,      -2.722801363,      -3.795282174,     -0.7296897339
          0,           0,         134,      -5.271906602,      -2.731676162,      -3.804321002,     -0.7313000965
          0,           0,         135,      -5.275625993,      -2.736350542,      -3.813627929,     -0.7438445465
          0,           0,         136,      -5.282134077,      -2.745268909,      -3.822439801,     -0.7452655793
          0,           0,         137,      -5.285862528,      -2.750027118,      -3.831754915,     -0.7579257629
          0,           0,         138,      -5.292365454,      -2.758997542,      -3.840341362,     -0.7592067685
          0,           0,         139,       -5.29610094,      -2.763847521,      -3.849640791,     -0.7719492777
          0,           0,         140,      -5.302597352,      -2.772877947,      -3.857999657,     -0.7731388116
          0,           0,         141,      -5.306337183,      -2.777826619,      -3.867257513,     -0.7859441288
          0,           0,         142,      -5.312824911,      -2.786924079,      -3.875385699,     -0.7870857744
          0,           0,         143,      -5.316565989,      -2.791977143,      -3.884576964,     -0.7999454336
          0,           0,         144,      -5.323042318,      -2.801147424,      -3.892474314,     -0.8010737896
          0,           0,         145,      -5.326781372,       -2.80630919,      -3.901578021,     -0.8139868618
          0,           0,         146,      -5.333243312,       -2.81555661,      -3.909250201,     -0.8151246455
          0,           0,         147,      -5.336977134,      -2.820829936,      -3.918251587,     -0.8280944495
          0,           0,         148,      -5.343421647,       -2.83015722,       -3.92571121,     -0.8292509358
          0,           0,         149,      -5.347147265,      -2.835543437,      -3.934602406,     -0.8422821725
          0,           0,         150,      -5.353571502,      -2.844951677,      -3.941868031,     -0.8434534294
          0,           0,         151,      -5.357286272,      -2.850450607,      -3.950647099,     -0.8565506638
          0,           0,         152,      -5.363687701,      -2.859939374,      -3.957740404,     -0.8577213442
          0,           0,         153,      -5.367389346,      -2.865549396,      -3.966409135,     -0.8708885164
          0,           0,         154,      -5.373765757,      -2.875116884,      -3.973351197,     -0.8720349759
          0,           0,         155,      -5.377452369,      -2.880835043,      -3.981913176,     -0.8852760019
          0,           0,         156,      -5.383801863,      -2.890478304,      -3.988721278,     -0.8863704255
          0,           0,         157,       -5.38747189,      -2.896300477,      -3.997180279,     -0.8996904752
          0,           0,         158,      -5.393792835,      -2.906015649,      -4.003866011,     -0.9007053736
          0,           0,         159,      -5.397445005,      -2.911936711,      -4.012225689,     -0.9141122297
          0,           0,         160,      -5.403735991,      -2.921719236,      -4.018794936,     -0.9150247959
          0,           0,         161,       -5.40736925,      -2.927733191,      -4.027059601,     -0.9285298607
          0,           0,         162,      -5.413629023,      -2.937577935,      -4.033514124,     -0.9293256651
          0,           0,         163,      -5.417242438,      -2.943677993,      -4.041690197,     -0.9429442365
          0,           0,         164,      -5.423469848,      -2.953579291,       -4.04803073,      -0.943619748
          0,           0,         165,       -5.42706255,      -2.959757874,       -4.05612855,     -0.9573703481
          0,           0,         166,      -5.433256485,      -2.969709459,      -4.062358091,      -0.957933801
          0,           0,         167,      -5.436827583,      -2.975958131,      -4.070393085,     -0.9718363546
          0,           0,         168,      -5.442986941,       -2.98595297,      -4.076519968,     -0.9723071428
          0,           0,         169,      -5.446535499,       -2.99226232,      -4.084513031,     -0.9863805728
          0,           0,         170,      -5.452659168,      -3.002292416,      -4.090553023,     -0.9867871358
          0,           0,         171,      -5.456184194,      -3.008651936,      -4.098529874,      -1.001046495
          0,           0,         172,      -5.462271054,      -3.018708118,      -4.104506838,      -1.001423167
          0,           0,         173,      -5.465771516,      -3.025106105,      -4.112496533,      -1.015876981
          0,           0,         174,      -5.471820438,      -3.035177891,      -4.118441744,      -1.016260344
          0,           0,         175,      -5.475295283,      -3.041601444,       -4.12647444,       -1.03090834
          0,           0,         176,      -5.481305151,      -3.051677027,      -4.132424453,      -1.031333402
          0,           0,         177,      -5.484753382,      -3.058112169,      -4.140528933,      -1.046164973
          0,           0,         178,      -5.490723137,      -3.068178549,      -4.146522495,      -1.046661866
          0,           0,         179,      -5.494143855,      -3.074610478,      -4.154723671,      -1.061655682
          0,           0,         180,      -5.500072533,      -3.084653752,      -4.160798084,      -1.062247233
          0,           0,         181,      -5.503464999,      -3.091067218,      -4.169114775,        -1.0773717
          0,           0,         182,      -5.509351763,      -3.101073003,      -4.175302238,      -1.078071926
          0,           0,         183,      -5.512715441,      -3.107452797,      -4.183745439,      -1.093286621
          0,           0,         184,      -5.518559609,      -3.117406759,      -4.190070099,      -1.094100293
          0,           0,         185,      -5.521894203,      -3.123738248,      -4.198642059,      -1.109358069
          0,           0,         186,      -5.527695264,      -3.133626662,      -4.205117765,      -1.110281284
          0,           0,         187,      -5.531000743,      -3.139896332,      -4.213811809,      -1.125530993
          0,           0,         188,       -5.53675837,      -3.149706626,      -4.220441331,      -1.126552573
          0,           0,         189,      -5.540034974,      -3.155902571,      -4.229242514,      -1.141742049
          0,           0,         190,      -5.545749025,      -3.165623805,      -4.236017818,      -1.142845554
          0,           0,         191,       -5.54899724,      -3.171736119,      -4.244904307,      -1.157924697
          0,           0,         192,      -5.554667743,      -3.181359338,      -4.251808092,      -1.159090766
          0,           0,         193,      -5.557888274,      -3.187380396,      -4.260753179,      -1.174014494
          0,           0,         194,       -5.56351541,      -3.196898871,      -4.267761244,      -1.175223337
          0,           0,         195,      -5.566709131,      -3.202823486,        -4.2767356,      -1.189954323
          0,           0,         196,      -5.572293196,      -3.212232827,      -4.283819551,      -1.191188082
          0,           0,         197,      -5.575461101,       -3.21805828,      -4.292793644,      -1.205698864
          0,           0,         198,      -5.581002461,      -3.227356419,      -4.299923901,      -1.206943517
          0,           0,         199,      -5.584145592,      -3.233082376,      -4.308869958,      -1.221218012
          0,           0,         200,      -5.589644629,      -3.242269456,      -4.316018061,      -1.222464826
          0,           0,         201,       -5.59276402,      -3.247897809,      -4.324911661,      -1.236499044
          0,           0,         202,      -5.598221065,      -3.256975993,      -4.332052326,      -1.237745239
          0,           0,         203,       -5.60131767,      -3.262510623,      -4.340873297,      -1.251546961
          0,           0,         204,      -5.606732951,      -3.271483851,      -4.347985625,      -1.252795544
          0,           0,         205,      -5.609807584,      -3.276930347,      -4.356718329,      -1.266383124
          0,           0,         206,      -5.615181169,      -3.285804051,      -4.363786345,      -1.267642106
          0,           0,         207,      -5.618234447,      -3.291169401,      -4.372419441,      -1.281042571
          0,           0,         208,        -5.6235662,      -3.299950199,      -4.379432184,      -1.282323464
          0,           0,         209,      -5.626598511,      -3.305242448,      -4.387958098,      -1.295569841
          0,           0,         210,      -5.631888063,      -3.313937823,      -4.394909217,       -1.29688572
          0,           0,         211,      -5.634899535,       -3.31916575,      -4.403323352,      -1.310014155
          0,           0,         212,      -5.640146269,      -3.327783755,      -4.410210465,      -1.311377438
          0,           0,         213,      -5.643136758,      -3.332956561,      -4.418510569,      -1.324424282
          0,           0,         214,      -5.648339797,      -3.341505531,      -4.425334523,      -1.325844621
          0,           0,         215,      -5.651308891,      -3.346632553,      -4.433520032,       -1.33884395
          0,           0,         216,      -5.656467125,       -3.35512087,      -4.440283883,      -1.340326415
          0,           0,         217,      -5.659414166,      -3.360211342,      -4.448355359,      -1.353308128
          0,           0,         218,      -5.664526272,      -3.368647248,       -4.45506313,      -1.354851782
          0,           0,         219,      -5.667450385,      -3.373710146,      -4.463021778,       -1.36784047
          0,           0,         220,      -5.672514875,      -3.382101635,      -4.469677314,       -1.36943765
          0,           0,         221,      -5.675415023,      -3.387145559,      -4.477524689,      -1.382452354
          0,           0,         222,      -5.680430299,      -3.395500301,      -4.484130382,      -1.384088714
          0,           0,         223,      -5.683305334,       -3.40053344,      -4.491868187,      -1.397143482
          0,           0,         224,       -5.68826975,      -3.408858791,      -4.498423948,      -1.398798609
          0,           0,         225,      -5.691118468,      -3.413888911,      -4.506053856,       -1.41190353
          0,           0,         226,      -5.696030386,       -3.42219193,      -4.512556225,      -1.413552276
          0,           0,         227,      -5.698851587,      -3.427226415,      -4.520079923,      -1.426715046
          0,           0,         228,      -5.703709439,      -3.435513934,      -4.526521796,      -1.428329319
          0,           0,         229,      -5.706501976,      -3.440559825,      -4.533941154,      -1.441556807
          0,           0,         230,      -5.711304324,      -3.448838505,      -4.540311781,      -1.443107602
          0,           0,         231,      -5.714067143,      -3.453902551,      -4.547629046,      -1.456407246
          0,           0,         232,      -5.718812723,      -3.462178935,      -4.553914943,      -1.457866699
          0,           0,         233,      -5.721544897,       -3.46726762,      -4.561133441,      -1.471247628
          0,           0,         234,      -5.726232654,      -3.475548161,      -4.567319633,      -1.472590906
          0,           0,         235,      -5.728933404,      -3.480667712,      -4.574444228,      -1.486064433
          0,           0,         236,      -5.733562524,      -3.488958769,      -4.580515897,      -1.487271105
          0,           0,         237,       -5.73623124,      -3.494115143,      -4.587553688,      -1.500850654
          0,           0,         238,      -5.740801159,      -3.502422945,       -4.59349809,      -1.501905429
          0,           0,         239,      -5.743437411,      -3.507621797,      -4.600459082,      -1.515605882
          0,           0,         240,      -5.747947831,      -3.515952387,        -4.6062674,      -1.516498779
          0,           0,         241,      -5.750551383,      -3.521199028,      -4.613164981,      -1.530335487
          0,           0,         242,      -5.755002257,      -3.529558168,      -4.618833821,      -1.531061262
          0,           0,         243,      -5.757573043,      -3.534857471,      -4.625684876,      -1.545048664
          0,           0,         244,      -5.761964564,      -3.543250525,      -4.631217405,      -1.545605729
          0,           0,         245,      -5.764502659,       -3.54860677,      -4.638042314,      -1.559756026
          0,           0,         246,      -5.768835281,      -3.557038655,       -4.64344872,      -1.560145006
          0,           0,         247,      -5.771340928,       -3.56245549,       -4.65027107,      -1.574466983
          0,           0,         248,      -5.775615371,      -3.570930635,      -4.655568091,      -1.574689159
          0,           0,         249,      -5.778089008,      -3.576411107,      -4.662413942,       -1.58918738
          0,           0,         250,      -5.782306229,       -3.58493339,       -4.66762387,      -1.589243223
          0,           0,         251,      -5.784748485,      -3.590479928,      -4.674520854,      -1.603917511
          0,           0,         252,      -5.788909671,      -3.599052625,      -4.679670155,      -1.603805409
          0,           0,         253,      -5.791321355,      -3.604667018,        -4.6866464,      -1.618650801
          0,           0,         254,      -5.795427903,      -3.613292796,      -4.691764015,      -1.618366235
          0,           0,         255,      -5.797810005,      -3.618976217,      -4.698847045,      -1.633373452
          0,           0,         256,      -5.801863519,      -3.627657142,       -4.70396258,      -1.632908643
          0,           0,         257,      -5.804217213,      -3.633410189,      -4.711178264,      -1.648064916
          0,           0,         258,      -5.808219499,       -3.64214776,      -4.716320276,       -1.64740904
          0,           0,         259,      -5.810546137,      -3.647970513,       -4.72369195,      -1.662699311
          0,           0,         260,      -5.814499198,      -3.656765712,      -4.728886488,      -1.661839201
          0,           0,         261,      -5.816800308,      -3.662657806,      -4.736434204,      -1.677247492
          0,           0,         262,      -5.820706328,      -3.671511149,      -4.741703607,      -1.676168786
          0,           0,         263,      -5.822983604,      -3.677471848,      -4.749443606,      -1.691679689
          0,           0,         264,      -5.826844949,      -3.686383438,      -4.754805706,      -1.690368337
          0,           0,         265,      -5.829100247,        -3.6924117,        -4.7627501,      -1.705968482
          0,           0,         266,      -5.832919444,      -3.701381276,      -4.768217752,      -1.704412402
          0,           0,         267,      -5.835154759,      -3.707475827,      -4.776374341,      -1.720091715
          0,           0,         268,      -5.838934485,      -3.716502808,      -4.781955249,      -1.718282423
          0,           0,         269,      -5.841151943,      -3.722662186,      -4.790327534,      -1.734035119
          0,           0,         270,      -5.844895005,      -3.731745701,      -4.796024376,      -1.731969181
          0,           0,         271,      -5.847096838,      -3.737968301,      -4.804611677,      -1.747794383
          0,           0,         272,      -5.850806152,      -3.747107203,      -4.810422464,      -1.745474528
          0,           0,         273,      -5.852994674,      -3.753391299,      -4.819220127,      -1.761376471
          0,           0,         274,      -5.856673245,      -3.762584171,      -4.825138698,       -1.75881223
          0,           0,         275,      -5.858850833,      -3.768927921,      -4.834138437,      -1.774800018
          0,           0,         276,      -5.862501727,      -3.778173054,      -4.840155163,      -1.772007827
          0,           0,         277,      -5.864670799,      -3.784574487,      -4.849345466,       -1.78809478
          0,           0,         278,      -5.868297122,      -3.793869859,      -4.855448042,      -1.785097548
          0,           0,         279,      -5.870460109,      -3.800326841,      -4.864814726,      -1.801300252
