"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         168,        -8.0851562,      -7.742721314,      -7.662402854,      -7.618639138,      -7.505125851,      -12.32638144
          0,           0,         169,      -8.093751817,      -7.753366573,      -7.669280083,      -7.625358156,       -7.51406708,      -12.33696162
          0,           0,         170,      -8.102338991,      -7.764008511,      -7.676198084,      -7.632116793,      -7.523008611,      -12.34755793
          0,           0,         171,      -8.110924506,      -7.774642005,      -7.683135051,      -7.638896442,      -7.531945985,      -12.35816706
          0,           0,         172,      -8.119503036,      -7.785274874,      -7.690110154,      -7.645712307,      -7.540885397,      -12.36878491
          0,           0,         173,      -8.128080913,      -7.795902688,      -7.697100585,      -7.652545476,      -7.549821337,      -12.37941995
          0,           0,         174,      -8.136651098,      -7.806533028,      -7.704126473,      -7.659412274,      -7.558758547,      -12.39007592
          0,           0,         175,      -8.145218993,      -7.817160192,      -7.711163781,      -7.666293015,      -7.567690062,      -12.40073886
          0,           0,         176,      -8.153776543,      -7.827789841,      -7.718233176,      -7.673204241,       -7.57661991,      -12.41140839
          0,           0,         177,       -8.16232932,      -7.838414247,      -7.725309287,      -7.680124965,      -7.585540946,      -12.42209393
          0,           0,         178,       -8.17086896,      -7.849038704,      -7.732413503,       -7.68707195,      -7.594457283,      -12.43278645
          0,           0,         179,      -8.179401545,      -7.859655318,      -7.739519482,      -7.694023387,      -7.603361958,      -12.44349497
          0,           0,         180,      -8.187919211,      -7.870270777,       -7.74665004,      -7.700997178,       -7.61226008,      -12.45420997
          0,           0,         181,      -8.196428841,      -7.880877792,      -7.753778316,       -7.70797125,      -7.621145093,       -12.4649409
          0,           0,         182,      -8.204922206,      -7.891482326,      -7.760928559,      -7.714964473,      -7.630022134,      -12.47567787
          0,           0,         183,       -8.21340703,       -7.90207754,      -7.768073112,      -7.721954164,      -7.638885031,      -12.48643094
          0,           0,         184,      -8.221874886,      -7.912670517,      -7.775237436,      -7.728960145,      -7.647739113,      -12.49718953
          0,           0,         185,      -8.230333162,       -7.92325394,      -7.782392836,      -7.735959131,      -7.656577471,      -12.50796457
          0,           0,         186,      -8.238772634,      -7.933834917,      -7.789565978,      -7.742972022,       -7.66540494,      -12.51874456
          0,           0,         187,      -8.247200792,      -7.944405873,      -7.796727167,      -7.749975015,      -7.674214217,        -12.529541
          0,           0,         188,       -8.25560857,      -7.954974079,      -7.803904392,      -7.756990119,      -7.683010749,      -12.54034225
          0,           0,         189,      -8.264003673,      -7.965531591,      -7.811067079,      -7.763993064,       -7.69178695,      -12.55116052
          0,           0,         190,      -8.272376001,      -7.976085661,      -7.818244691,      -7.771007045,      -7.700547511,      -12.56198371
          0,           0,         191,       -8.28073679,      -7.986628018,      -7.825405732,      -7.778007239,      -7.709288691,      -12.57282464
          0,           0,         192,      -8.289076801,      -7.997165733,      -7.832581014,       -7.78501783,      -7.718016791,      -12.58367043
          0,           0,         193,      -8.297405045,      -8.007689969,       -7.83973777,      -7.792013102,      -7.726724979,      -12.59453424
          0,           0,         194,      -8.305712042,      -8.018208423,      -7.846907875,      -7.799018076,      -7.735419706,      -12.60540205
          0,           0,         195,      -8.314007114,      -8.028713023,      -7.854057087,      -7.806005979,      -7.744093992,       -12.6162875
          0,           0,         196,      -8.322280826,      -8.039212983,      -7.861218411,      -7.813002588,      -7.752754656,      -12.62717584
          0,           0,         197,       -8.33054242,       -8.04969938,      -7.868356406,      -7.819980221,      -7.761394179,      -12.63808164
          0,           0,         198,      -8.338781785,      -8.060180976,      -7.875505549,      -7.826965739,      -7.770019106,      -12.64898969
          0,           0,         199,       -8.34700844,      -8.070649281,      -7.882629238,      -7.833930659,      -7.778621724,      -12.65991548
          0,           0,         200,      -8.355211978,      -8.081113211,      -7.889763443,      -7.840902856,      -7.787208622,      -12.67084334
          0,           0,         201,       -8.36340221,      -8.091563994,      -7.896870482,       -7.84785302,      -7.795771952,      -12.68179007
          0,           0,         202,      -8.371569146,      -8.102010666,      -7.903988022,      -7.854810227,       -7.80431932,      -12.69273897
          0,           0,         203,      -8.379723111,      -8.112443839,       -7.91107727,      -7.861744395,      -7.812843072,      -12.70370698
          0,           0,         204,       -8.38785389,      -8.122872544,      -7.918177496,      -7.868685791,      -7.821351023,      -12.71467603
          0,           0,         205,      -8.395971754,      -8.133287133,      -7.925248634,      -7.875603494,      -7.829835037,      -12.72566404
          0,           0,         206,      -8.404066363,      -8.143697138,      -7.932331678,      -7.882529152,      -7.838303255,      -12.73665236
          0,           0,         207,      -8.412148259,       -8.15409285,      -7.939385375,       -7.88943115,      -7.846747398,      -12.74766024
          0,           0,         208,      -8.420207138,      -8.164484166,      -7.946452362,      -7.896342392,      -7.855176085,      -12.75866834
          0,           0,         209,      -8.428253648,      -8.174860969,      -7.953489969,      -7.903230252,      -7.863580721,      -12.76969678
          0,           0,         210,      -8.436277354,      -8.185233222,      -7.960542364,      -7.910128699,      -7.871970264,      -12.78072509
          0,           0,         211,      -8.444288878,      -8.195590259,      -7.967565269,      -7.917003889,      -7.880335693,      -12.79177433
          0,           0,         212,      -8.452277657,      -8.205942174,      -7.974604326,      -7.923890786,      -7.888686292,      -12.80282296
          0,           0,         213,       -8.46025325,      -8.216277807,      -7.981613658,      -7.930754344,      -7.897011192,      -12.81389288
          0,           0,         214,      -8.468206343,      -8.226607435,      -7.988640413,      -7.937630838,      -7.905321657,      -12.82496124
          0,           0,         215,      -8.476147603,      -8.236919511,      -7.995636969,      -7.944483916,      -7.913607926,      -12.83605121
          0,           0,         216,      -8.484066735,       -8.24722517,      -8.002652076,      -7.951350632,      -7.921880383,      -12.84713897
          0,           0,         217,      -8.491975151,      -8.257513655,       -8.00963669,      -7.958193757,      -7.930129678,      -12.85824863
          0,           0,         218,      -8.499862352,      -8.267796629,      -8.016641337,      -7.965051873,      -7.938366564,      -12.86935512
          0,           0,         219,      -8.507738545,      -8.278062221,      -8.023615363,      -7.971886585,      -7.946579981,      -12.88048401
          0,           0,         220,      -8.515592954,      -8.288321785,      -8.030610827,      -7.978737386,      -7.954780623,      -12.89160942
          0,           0,         221,      -8.523436105,      -8.298563025,      -8.037575304,      -7.985564425,      -7.962957224,      -12.90275804
          0,           0,         222,      -8.531257856,      -8.308797811,      -8.044562343,      -7.992408213,      -7.971121504,      -12.91390249
          0,           0,         223,        -8.5390689,      -8.319013829,      -8.051517813,      -7.999227754,      -7.979262031,      -12.92507034
          0,           0,         224,      -8.546859155,      -8.329223387,      -8.058496872,      -8.006064842,      -7.987391048,      -12.93623307
          0,           0,         225,      -8.554638624,      -8.339413696,      -8.065442777,      -8.012877133,      -7.995495978,       -12.9474198
          0,           0,         226,      -8.562397395,      -8.349597151,      -8.072412979,      -8.019707713,      -8.003589781,      -12.95860208
          0,           0,         227,      -8.570145598,      -8.359760722,       -8.07935041,      -8.026513237,      -8.011659746,      -12.96980618
          0,           0,         228,      -8.577874035,      -8.369918075,      -8.086313507,      -8.033337877,      -8.019719643,      -12.98100593
          0,           0,         229,      -8.585592982,      -8.380056487,      -8.093242897,       -8.04013716,      -8.027756598,      -12.99222951
          0,           0,         230,      -8.593291163,      -8.390187687,      -8.100198502,      -8.046956471,      -8.035783034,       -13.0034437
          0,           0,         231,      -8.600977925,      -8.400297455,      -8.107119592,      -8.053750041,      -8.043784552,      -13.01468216
          0,           0,         232,      -8.608644006,      -8.410399018,      -8.114068179,      -8.060564484,      -8.051775639,      -13.02591175
          0,           0,         233,      -8.616299123,      -8.420478171,      -8.120981916,      -8.067352924,      -8.059742081,      -13.03716779
          0,           0,         234,      -8.623934694,      -8.430548916,      -8.127924496,      -8.074163355,      -8.067699432,      -13.04841696
          0,           0,         235,      -8.631560092,      -8.440596973,      -8.134831835,      -8.080947749,      -8.075632831,      -13.05968978
          0,           0,         236,       -8.63916675,      -8.450636542,      -8.141769313,      -8.087755317,      -8.083558257,      -13.07095204
          0,           0,         237,      -8.646763329,      -8.460652655,       -8.14867109,      -8.094536732,      -8.091459868,      -13.08224105
          0,           0,         238,      -8.654341447,      -8.470659854,      -8.155604191,      -8.101342366,      -8.099354148,      -13.09351898
          0,           0,         239,      -8.661909372,      -8.480642939,      -8.162501057,      -8.108121617,      -8.107224533,      -13.10482466
