"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633201036321746e-05, 1.320464625140206e+00, 6.969892904056834e-01, 1.013755903549090e-01, 3.777401953112626e+00
1, 9.990000128750000e-01, -1.454459724699239e-04, 1.188047990516947e+00, 7.011339125458881e-01, 1.024865384046012e-01, 3.410690470814994e+00
2, 9.977599978450000e-01, -3.272183670067600e-04, 1.179570309178567e+00, 7.530786834795687e-01, 1.119312574138256e-01, 3.396610893183006e+00
3, 9.960200190539999e-01, -5.883670945083110e-04, 1.166699454380847e+00, 7.725241636306984e-01, 1.192259976954945e-01, 3.364928263055515e+00
4, 9.937800168990000e-01, -9.414609000374445e-04, 1.158766228883462e+00, 7.804884466380648e-01, 1.284849021143673e-01, 3.344876240533369e+00
5, 9.910500049590000e-01, -1.406536507846496e-03, 1.153306983315115e+00, 7.879168815227049e-01, 1.417614341396816e-01, 3.331733777282489e+00
6, 9.878399968150000e-01, -2.010185007457267e-03, 1.145772759484198e+00, 7.947275371670943e-01, 1.582512352713568e-01, 3.312969908459264e+00
7, 9.841300249100000e-01, -2.784487238874371e-03, 1.134961679731820e+00, 8.047729719064559e-01, 1.763859703294399e-01, 3.286048609710826e+00
8, 9.799500107769999e-01, -3.739471268030284e-03, 1.119604472307702e+00, 8.193594659573260e-01, 1.933221274772865e-01, 3.247734654723335e+00
9, 9.752799868580000e-01, -4.872591734583813e-03, 1.099787860883396e+00, 8.385012520917891e-01, 2.055391491839339e-01, 3.198236000666701e+00
10, 9.701499938960000e-01, -6.141718285174173e-03, 1.076657741908117e+00, 8.606821532336841e-01, 2.101788705366813e-01, 3.140345332120787e+00
11, 9.645400047300000e-01, -7.495298972983256e-03, 1.052699872387010e+00, 8.829814812064786e-01, 2.059783800863622e-01, 3.080193401053270e+00
12, 9.584699869160000e-01, -8.866383488628452e-03, 1.031883024137254e+00, 9.022388259764521e-01, 1.941107270361461e-01, 3.027842257344039e+00
13, 9.519400000570000e-01, -1.020610679605370e-02, 1.017364999898722e+00, 9.162925982589665e-01, 1.779287917060405e-01, 2.991327180124217e+00
14, 9.449599981310000e-01, -1.148979874380423e-02, 1.009896936034697e+00, 9.246699625771302e-01, 1.615208798470255e-01, 2.972565539994093e+00
15, 9.375399947170000e-01, -1.272149242168404e-02, 1.007836040734911e+00, 9.283398861200860e-01, 1.480831402984406e-01, 2.967382862723832e+00
16, 9.296900033950000e-01, -1.392557556073941e-02, 1.008486280096296e+00, 9.291624985387894e-01, 1.390296588600634e-01, 2.968984016406297e+00
17, 9.214000105860000e-01, -1.513650216569393e-02, 1.009418119292799e+00, 9.289963179893921e-01, 1.341204548897528e-01, 2.971262915846012e+00
18, 9.126999974250000e-01, -1.637844570150357e-02, 1.009120845335683e+00, 9.291400851655411e-01, 1.321316519291952e-01, 2.970424184322361e+00
