"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -5.750750254,      -5.671387665,      -6.414196823,      -5.154370398,             0.448,    0.002009226501,     0.07785842498,                 0,                 0,                 0,    -0.03041554659,     0.00031027577,     0.07788372782,                 0,       38.75044696
          0,           0,           1,      -6.024562061,       -5.87033308,      -5.871344275,      -5.423692456,             0.448,    0.001799122202,     0.07806636676,                 0,                 0,                 0,    -0.03096242539,   9.568524354e-05,     0.07808703673,                 0,       43.39136423
          0,           0,           2,      -5.951567126,      -5.897632694,      -6.026449649,      -5.367506374,             0.448,    0.001769527297,     0.07879976651,                 0,                 0,                 0,    -0.03086351362,   5.009835064e-05,     0.07881961634,                 0,       44.53153485
          0,           0,           3,      -5.952279152,      -5.980681909,      -5.965663558,      -5.365054168,             0.448,    0.001790393886,      0.0786850383,                 0,                 0,                 0,    -0.03068841282,   7.346275652e-05,     0.07870537063,                 0,       43.94845118
          0,           0,           4,      -5.920071931,      -5.986851728,      -5.963204577,      -5.336943257,             0.448,    0.001765285863,     0.07876389778,                 0,                 0,                 0,    -0.03065399306,   4.664039795e-05,     0.07878366362,                 0,       44.61821138
          0,           0,           5,      -5.925988071,      -6.083666669,       -6.01394921,      -5.353653092,             0.448,    0.001754622393,     0.07918007936,                 0,                 0,                 0,    -0.03055517719,   2.690051199e-05,     0.07919951353,                 0,        45.1265638
          0,           0,           6,      -5.905835423,      -6.158184378,      -6.056214077,      -5.337141144,             0.448,     0.00173841411,     0.07941815125,                 0,                 0,                 0,    -0.03052042834,   5.502575602e-06,     0.07943717518,                 0,        45.6842537
          0,           0,           7,      -5.886581157,      -6.147817871,      -6.035012225,      -5.317944886,             0.448,    0.001724328226,     0.07961124957,                 0,                 0,                 0,    -0.03049914795,  -1.279237407e-05,     0.07962992027,                 0,       46.16942898
          0,           0,           8,      -5.872238761,      -6.144791338,      -6.040836178,      -5.306531427,             0.448,     0.00171332009,     0.07984887676,                 0,                 0,                 0,    -0.03046319142,  -2.898170089e-05,     0.07986725077,                 0,       46.60476303
          0,           0,           9,      -5.861504175,      -6.193029926,      -6.073710537,      -5.299486175,             0.448,     0.00170018555,     0.08007777877,                 0,                 0,                 0,    -0.03044045732,  -4.710658561e-05,     0.08009581178,                 0,       47.09943498
          0,           0,          10,      -5.849736081,      -6.230843426,      -6.103387757,      -5.289631018,             0.448,    0.001687278413,     0.08028423762,                 0,                 0,                 0,    -0.03043261197,  -6.451452771e-05,     0.08030193993,                 0,       47.58209257
          0,           0,          11,      -5.839200342,       -6.24311887,      -6.118149334,      -5.280687783,             0.448,    0.001675028225,     0.08047104815,                 0,                 0,                 0,     -0.0304373933,   -8.08370503e-05,     0.08048843877,                 0,       48.04160727
          0,           0,          12,      -5.830582708,      -6.258746165,       -6.13123751,      -5.273911509,             0.448,    0.001662668962,     0.08064345223,                 0,                 0,                 0,    -0.03045127016,  -9.695434759e-05,     0.08066053221,                 0,       48.50241033
          0,           0,          13,      -5.821977205,      -6.271179407,      -6.145777515,      -5.266410656,             0.448,     0.00165052752,     0.08080712781,                 0,                 0,                 0,     -0.0304696444,   -0.000112663464,     0.08082390397,                 0,       48.95836442
          0,           0,          14,      -5.812587576,      -6.280635095,      -6.157876319,      -5.257241001,             0.448,    0.001639035437,     0.08096130802,                 0,                 0,                 0,    -0.03049175167,  -0.0001275162357,     0.08097779679,                 0,       49.39570322
          0,           0,          15,      -5.802238687,        -6.2928703,      -6.168266719,      -5.246853806,             0.448,    0.001628119891,      0.0811013991,                 0,                 0,                 0,    -0.03051880526,  -0.0001414852546,     0.08111761641,                 0,       49.81291582
          0,           0,          16,      -5.791588409,      -6.308825503,      -6.178057273,       -5.23645227,             0.448,    0.001617629673,     0.08122572379,                 0,                 0,                 0,    -0.03055029034,  -0.0001546851053,     0.08124168268,                 0,       50.21280528
          0,           0,          17,      -5.781457291,      -6.325210096,      -6.187489271,      -5.226915483,             0.448,    0.001607610493,     0.08133607243,                 0,                 0,                 0,    -0.03058419082,  -0.0001671091436,     0.08135178648,                 0,        50.5943901
          0,           0,          18,      -5.772141318,      -6.336940054,       -6.19751571,      -5.218304804,             0.448,    0.001598179614,     0.08143461407,                 0,                 0,                 0,     -0.0306189274,  -0.0001786874536,     0.08145009894,                 0,       50.95460696
          0,           0,          19,       -5.76356431,      -6.341487689,      -6.208708722,      -5.210317237,             0.448,    0.001589389999,     0.08152241455,                 0,                 0,                 0,    -0.03065390876,  -0.0001893903338,     0.08153768678,                 0,       51.29163679
          0,           0,          20,      -5.755653082,      -6.340672085,      -6.220204169,      -5.202788426,             0.448,    0.001581268601,     0.08160012833,                 0,                 0,                 0,    -0.03068885039,  -0.0001992051163,     0.08161520491,                 0,       51.60421719
          0,           0,          21,      -5.748501237,      -6.338374179,      -6.230554894,      -5.195872876,             0.448,    0.001573860204,      0.0816683744,                 0,                 0,                 0,    -0.03072344232,  -0.0002081005309,     0.08168327312,                 0,       51.89048824
          0,           0,          22,      -5.741884592,      -6.336988667,      -6.239421893,      -5.189388454,             0.448,    0.001567262197,     0.08172824885,                 0,                 0,                 0,    -0.03075718651,  -0.0002160031213,     0.08174298938,                 0,       52.14714486
          0,           0,          23,      -5.735875571,      -6.337282339,      -6.246975457,      -5.183422822,             0.448,    0.001561570771,     0.08178095327,                 0,                 0,                 0,    -0.03078961894,  -0.0002228429339,      0.0817955571,                 0,       52.37095544
          0,           0,          24,      -5.730437146,      -6.338776041,      -6.253365992,      -5.177960818,             0.448,    0.001556848293,     0.08182740396,                 0,                 0,                 0,    -0.03082040412,  -0.0002285776048,     0.08184189372,                 0,       52.55965165
          0,           0,          25,      -5.725512611,      -6.341077599,      -6.258877149,       -5.17295838,             0.448,    0.001553111735,     0.08186827911,                 0,                 0,                 0,    -0.03084934711,  -0.0002332049606,     0.08188267763,                 0,       52.71242067
          0,           0,          26,      -5.721508888,      -6.344459921,      -6.263843404,      -5.168857992,             0.448,    0.001550339539,     0.08190429906,                 0,                 0,                 0,    -0.03087633237,  -0.0002367622675,     0.08191862854,                 0,       52.82991048
          0,           0,          27,      -5.718473346,      -6.349357534,      -6.268974482,      -5.165705733,             0.448,    0.001548489099,     0.08193615618,                 0,                 0,                 0,    -0.03090128142,  -0.0002393072266,      0.0819504377,                 0,        52.9136151
          0,           0,          28,      -5.716407345,      -6.356006252,      -6.274860755,      -5.163525415,             0.448,    0.001547513881,     0.08196449575,                 0,                 0,                 0,    -0.03092409923,  -0.0002409004369,     0.08197874926,                 0,       52.96527336
          0,           0,          29,      -5.715265724,      -6.364557997,      -6.281873031,      -5.162279258,             0.448,    0.001547360562,     0.08198988553,                 0,                 0,                 0,    -0.03094467314,   -0.000241607595,     0.08200412965,                 0,       52.98692984
          0,           0,          30,      -5.714950364,      -6.375035031,      -6.289760532,      -5.161862705,             0.448,     0.00154792959,     0.08201281334,                 0,                 0,                 0,    -0.03096301431,  -0.0002415388699,     0.08202706441,                 0,       52.98226346
          0,           0,          31,      -5.715620448,      -6.387401825,      -6.298236589,      -5.162445755,             0.448,    0.001549072999,     0.08203354617,                 0,                 0,                 0,    -0.03097928089,  -0.0002408480166,     0.08204781726,                 0,       52.95653994
          0,           0,          32,      -5.717298026,      -6.401445606,      -6.307086489,      -5.164037303,             0.448,    0.001550655125,     0.08205249376,                 0,                 0,                 0,    -0.03099356064,  -0.0002396796071,     0.08206679485,                 0,       52.91472774
