"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         189,      -4.316725333,      -3.512247843,      -3.589156072,      -2.273798468,      -10.42114406
          0,           0,         190,      -4.314263488,      -3.509604092,      -3.586208282,      -2.271329096,      -10.41902431
          0,           0,         191,      -4.311884267,      -3.506885835,       -3.58299683,      -2.268950779,      -10.41684599
          0,           0,         192,      -4.309605472,      -3.504131518,      -3.579542205,         -2.266678,      -10.41467705
          0,           0,         193,      -4.307447482,      -3.501382455,      -3.575876174,      -2.264527584,       -10.4125176
          0,           0,         194,      -4.305430412,      -3.498678734,      -3.572041562,      -2.262516075,       -10.4103988
          0,           0,         195,      -4.303574468,      -3.496056798,      -3.568089373,      -2.260660315,      -10.40828496
          0,           0,         196,      -4.301896714,      -3.493546225,      -3.564076525,       -2.25897436,      -10.40611827
          0,           0,         197,      -4.300411649,      -3.491169872,      -3.560062679,       -2.25747019,      -10.40396606
          0,           0,         198,      -4.299128485,        -3.4889413,       -3.55610722,      -2.256155101,      -10.40186488
          0,           0,         199,      -4.298051797,      -3.486866072,      -3.552267266,      -2.255032523,      -10.39978439
          0,           0,         200,      -4.297179714,      -3.484942575,      -3.548596715,      -2.254100181,      -10.39767834
          0,           0,         201,       -4.29650471,      -3.483159974,      -3.545144734,      -2.253350805,      -10.39556975
          0,           0,         202,      -4.296012876,      -3.481502319,      -3.541953591,      -2.252771392,      -10.39348004
          0,           0,         203,      -4.295685045,      -3.479949781,      -3.539057959,      -2.252344254,      -10.39142918
          0,           0,         204,      -4.295496771,      -3.478480447,      -3.536485968,      -2.252046933,      -10.38936629
          0,           0,         205,      -4.295419868,      -3.477072177,      -3.534259177,      -2.251853633,      -10.38733496
          0,           0,         206,      -4.295422816,      -3.475703246,      -3.532392112,      -2.251735411,      -10.38530237
          0,           0,         207,      -4.295472687,      -3.474355669,      -3.530891786,      -2.251662026,      -10.38330403
          0,           0,         208,      -4.295535778,      -3.473015307,      -3.529758701,      -2.251602473,      -10.38132412
          0,           0,         209,      -4.295579555,      -3.471672877,      -3.528987325,      -2.251526863,        -10.379324
          0,           0,         210,      -4.295573345,      -3.470324743,      -3.528566175,      -2.251406946,      -10.37734099
          0,           0,         211,      -4.295489909,      -3.468970685,      -3.528477989,      -2.251217576,      -10.37532805
          0,           0,         212,      -4.295306109,      -3.467615137,      -3.528699451,      -2.250937383,      -10.37338225
          0,           0,         213,      -4.295004027,      -3.466266233,       -3.52920161,      -2.250549917,      -10.37148337
          0,           0,         214,      -4.294571046,      -3.464935233,      -3.529950971,      -2.250043679,      -10.36960804
          0,           0,         215,      -4.294000534,      -3.463633325,      -3.530909892,      -2.249412757,      -10.36775599
          0,           0,         216,      -4.293291372,      -3.462371536,      -3.532036576,       -2.24865646,      -10.36595938
          0,           0,         217,      -4.292448225,      -3.461160575,        -3.5332862,      -2.247779612,       -10.3641999
          0,           0,         218,      -4.291480486,      -3.460009403,      -3.534612136,      -2.246791531,      -10.36241166
          0,           0,         219,       -4.29040225,      -3.458924921,      -3.535967404,      -2.245706124,      -10.36065342
          0,           0,         220,      -4.289231186,       -3.45791112,      -3.537306377,      -2.244540796,      -10.35900264
          0,           0,         221,      -4.287988019,      -3.456969089,      -3.538585893,      -2.243315897,      -10.35740947
          0,           0,         222,       -4.28669561,        -3.4560979,      -3.539767037,      -2.242053847,      -10.35575664
          0,           0,         223,      -4.285378407,      -3.455295348,       -3.54081645,      -2.240778739,      -10.35414032
          0,           0,         224,      -4.284061752,      -3.454557896,      -3.541708487,      -2.239515634,      -10.35253775
          0,           0,         225,       -4.28277139,      -3.453881262,      -3.542425478,      -2.238289993,      -10.35094112
          0,           0,         226,      -4.281533054,       -3.45326193,      -3.542958329,      -2.237127287,      -10.34931367
          0,           0,         227,      -4.280372177,      -3.452697885,      -3.543306818,      -2.236052749,      -10.34773368
          0,           0,         228,      -4.279313461,      -3.452188704,       -3.54347936,      -2.235090958,       -10.3461515
          0,           0,         229,      -4.278380962,      -3.451737134,      -3.543492085,      -2.234265894,      -10.34454202
          0,           0,         230,      -4.277597651,      -3.451348489,      -3.543367262,      -2.233600373,      -10.34290771
          0,           0,         231,      -4.276985482,      -3.451031756,      -3.543131694,      -2.233116189,      -10.34124262
          0,           0,         232,      -4.276565163,      -3.450798824,      -3.542815363,      -2.232833874,      -10.33952851
          0,           0,         233,      -4.276356193,      -3.450664116,      -3.542449684,       -2.23277269,      -10.33784911
          0,           0,         234,      -4.276376609,      -3.450644573,      -3.542065829,      -2.232950314,      -10.33612105
          0,           0,         235,      -4.276642871,      -3.450758671,      -3.541692609,      -2.233382665,      -10.33432302
          0,           0,         236,      -4.277169821,      -3.451025656,      -3.541356056,      -2.234083871,      -10.33246469
          0,           0,         237,      -4.277970529,      -3.451464084,      -3.541078024,      -2.235066103,      -10.33058362
          0,           0,         238,        -4.2790561,      -3.452092166,      -3.540876242,      -2.236339383,      -10.32871686
          0,           0,         239,       -4.28043532,      -3.452924408,      -3.540764428,      -2.237911011,      -10.32681292
          0,           0,         240,      -4.282114586,      -3.453972655,      -3.540751539,      -2.239785584,      -10.32482995
          0,           0,         241,       -4.28409768,      -3.455244885,      -3.540843049,      -2.241964795,      -10.32281495
          0,           0,         242,      -4.286385405,      -3.456745017,      -3.541042032,      -2.244447083,      -10.32080059
          0,           0,         243,      -4.288975181,      -3.458471513,      -3.541350521,      -2.247227123,      -10.31876891
          0,           0,         244,      -4.291860569,      -3.460416257,      -3.541770431,      -2.250295315,      -10.31675074
          0,           0,         245,      -4.295030738,      -3.462565642,      -3.542304289,       -2.25363735,      -10.31473588
          0,           0,         246,      -4.298469763,      -3.464900775,      -3.542956207,      -2.257233592,      -10.31273357
          0,           0,         247,      -4.302156418,       -3.46739967,      -3.543733447,      -2.261058991,      -10.31070665
          0,           0,         248,      -4.306063147,      -3.470033664,      -3.544647462,      -2.265081972,      -10.30870907
          0,           0,         249,      -4.310155502,      -3.472770419,      -3.545713524,      -2.269264088,      -10.30675353
          0,           0,         250,      -4.314391485,      -3.475574433,      -3.546950297,      -2.273559506,      -10.30485004
          0,           0,         251,      -4.318721145,      -3.478408094,      -3.548379559,      -2.277914795,      -10.30303352
          0,           0,         252,      -4.323086444,      -3.481232221,      -3.550024843,      -2.282268943,      -10.30121709
          0,           0,         253,      -4.327421883,      -3.484009313,      -3.551909823,      -2.286554439,      -10.29941252
          0,           0,         254,       -4.33165529,       -3.48670137,      -3.554057034,      -2.290698168,      -10.29766966
          0,           0,         255,      -4.335709253,      -3.489273459,      -3.556485321,      -2.294623082,      -10.29597209
          0,           0,         256,        -4.3395037,      -3.491691617,      -3.559207506,      -2.298250988,      -10.29433091
          0,           0,         257,      -4.342959278,      -3.493926228,      -3.562227214,      -2.301506241,      -10.29269546
          0,           0,         258,      -4.346001298,      -3.495950579,      -3.565538035,      -2.304319581,      -10.29105993
          0,           0,         259,      -4.348563927,      -3.497743012,      -3.569119618,      -2.306632244,      -10.28947756
          0,           0,         260,      -4.350594714,      -3.499286255,      -3.572935351,      -2.308400376,      -10.28790723
          0,           0,         261,      -4.352060297,      -3.500566433,      -3.576932676,      -2.309600233,      -10.28635481
          0,           0,         262,       -4.35294979,      -3.501574499,      -3.581042283,       -2.31023098,      -10.28477851
          0,           0,         263,      -4.353276526,      -3.502304926,      -3.585178789,      -2.310315707,      -10.28317109
          0,           0,         264,      -4.353079521,      -3.502758092,      -3.589242316,      -2.309902404,      -10.28157061
          0,           0,         265,      -4.352422357,      -3.502935691,      -3.593123583,      -2.309062123,      -10.27996011
          0,           0,         266,      -4.351391495,      -3.502846433,      -3.596707841,      -2.307887136,      -10.27836638
          0,           0,         267,      -4.350092237,      -3.502502171,      -3.599882872,      -2.306486462,      -10.27676324
          0,           0,         268,      -4.348643959,      -3.501920193,      -3.602546142,      -2.304981121,      -10.27517752
          0,           0,         269,      -4.347175211,      -3.501123592,      -3.604613796,      -2.303499511,      -10.27364575
          0,           0,         270,      -4.345818386,      -3.500139545,       -3.60602826,      -2.302172231,      -10.27221902
          0,           0,         271,       -4.34470512,      -3.499001188,      -3.606763777,      -2.301127824,      -10.27088928
          0,           0,         272,       -4.34396189,      -3.497746477,      -3.606830609,      -2.300488677,       -10.2696416
          0,           0,         273,       -4.34370679,      -3.496419128,      -3.606275955,       -2.30036818,      -10.26854414
          0,           0,         274,      -4.344046638,      -3.495065032,      -3.605182236,      -2.300867991,      -10.26757457
          0,           0,         275,       -4.34507553,      -3.493734841,      -3.603661011,      -2.302076908,      -10.26673167
          0,           0,         276,      -4.346872733,      -3.492481348,      -3.601847245,      -2.304068788,      -10.26605857
          0,           0,         277,      -4.349501048,      -3.491359837,      -3.599890273,      -2.306900997,      -10.26549513
          0,           0,         278,      -4.353006495,       -3.49042544,      -3.597946279,      -2.310614109,      -10.26506243
          0,           0,         279,      -4.357417035,      -3.489731885,      -3.596170143,      -2.315230532,      -10.26476799
          0,           0,         280,      -4.362741556,      -3.489331446,      -3.594708473,       -2.32075345,      -10.26456717
          0,           0,         281,      -4.368968724,      -3.489274398,      -3.593694851,      -2.327165667,      -10.26447605
