"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
170, 8.046399950980000e-01, 2.386303545128079e-02, -4.787529609088766e-02, 9.804275594459279e-02, 1.445619852536388e-01, -1.277880536492412e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.747553238905282e-03
171, 8.170099854470000e-01, 2.216214294577507e-02, -6.407308215147330e-02, 1.179932710817802e-01, 1.439060895383703e-01, -1.690121939086675e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.638461432131689e-03
172, 8.290500044819999e-01, 2.048325677001724e-02, -7.950197786753074e-02, 1.372124866776908e-01, 1.425625043098972e-01, -2.081337087586742e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.518268375279258e-03
173, 8.407700061800000e-01, 1.883508060603364e-02, -9.398780604374161e-02, 1.554973283415724e-01, 1.407149568974719e-01, -2.451557927751698e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.421494622632355e-03
174, 8.521599769590000e-01, 1.722760205946829e-02, -1.076545487277297e-01, 1.729317447303718e-01, 1.383957746866445e-01, -2.796953463605547e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.282955757222221e-03
175, 8.631799817090000e-01, 1.567286015175485e-02, -1.203300498128159e-01, 1.893745579276173e-01, 1.358881164736349e-01, -3.121246101334007e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.281003256440515e-03
176, 8.738499879840000e-01, 1.417159613815417e-02, -1.323085396235854e-01, 2.051472534140386e-01, 1.332936664563888e-01, -3.426480672864647e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.365301273515620e-03
177, 8.841500282290000e-01, 1.272711954637064e-02, -1.438404674435567e-01, 2.205930999428421e-01, 1.307941333989607e-01, -3.721314401459995e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.575683520704746e-03
178, 8.940600156780000e-01, 1.134032059329451e-02, -1.553714461333774e-01, 2.362854978898671e-01, 1.284417749819952e-01, -4.016016234621741e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.906445668931086e-03
179, 9.035800099370001e-01, 1.000879440970064e-02, -1.674041193663595e-01, 2.528791240062501e-01, 1.260657390462431e-01, -4.325437120984466e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.268511113266237e-03
