"PointID","x","y"
0, 9.997500181200000e-01, -3.632839449065447e-05
1, 9.990000128750000e-01, -1.452177221419331e-04
2, 9.977599978450000e-01, -3.247161340580944e-04
3, 9.960200190539999e-01, -5.748664554072986e-04
4, 9.937800168990000e-01, -8.927399137724329e-04
5, 9.910500049590000e-01, -1.272116911753724e-03
6, 9.878399968150000e-01, -1.705394023809960e-03
7, 9.841300249100000e-01, -2.188842968997186e-03
8, 9.799500107769999e-01, -2.714197072752618e-03
9, 9.752799868580000e-01, -3.283767224405403e-03
10, 9.701499938960000e-01, -3.898696483253375e-03
11, 9.645400047300000e-01, -4.570104424204457e-03
12, 9.584699869160000e-01, -5.305279113830001e-03
13, 9.519400000570000e-01, -6.111423261450240e-03
14, 9.449599981310000e-01, -6.989662460331266e-03
15, 9.375399947170000e-01, -7.935855799887509e-03
16, 9.296900033950000e-01, -8.942159355787946e-03
17, 9.214000105860000e-01, -1.000201059353906e-02
18, 9.126999974250000e-01, -1.110456426680472e-02
19, 9.035800099370001e-01, -1.224605986532070e-02
20, 8.940600156780000e-01, -1.342108313917965e-02
21, 8.841500282290000e-01, -1.462708287306740e-02
22, 8.738499879840000e-01, -1.586352863161111e-02
23, 8.631799817090000e-01, -1.712762385675290e-02
24, 8.521599769590000e-01, -1.841643009616211e-02
25, 8.407700061800000e-01, -1.973129694306586e-02
26, 8.290500044819999e-01, -2.106629481221942e-02
27, 8.170099854470000e-01, -2.241880493815050e-02
28, 8.046399950980000e-01, -2.378830251573317e-02
29, 7.919700145720000e-01, -2.516978705786907e-02
30, 7.790099978450000e-01, -2.656054781633492e-02
31, 7.657799720760000e-01, -2.795685790467757e-02
32, 7.522799968720000e-01, -2.935715047699073e-02
33, 7.385200262070000e-01, -3.075880794071067e-02
34, 7.245299816130000e-01, -3.215723985596296e-02
35, 7.103199958800001e-01, -3.354992234775574e-02
36, 6.958900094030001e-01, -3.493528300401243e-02
37, 6.812700033190000e-01, -3.630884613952133e-02
38, 6.664699912070000e-01, -3.766807799299954e-02
39, 6.514999866490000e-01, -3.901040141080371e-02
40, 6.363800168040000e-01, -4.033232324362354e-02
41, 6.211299896240000e-01, -4.163039373498617e-02
42, 6.057599782940000e-01, -4.290199610686268e-02
43, 5.902799963950000e-01, -4.414445077381954e-02
44, 5.747100114820000e-01, -4.535424179365658e-02
45, 5.590599775310000e-01, -4.652861517099798e-02
46, 5.433599948880000e-01, -4.766330399467564e-02
47, 5.276100039480000e-01, -4.875623461813361e-02
48, 5.118399858470000e-01, -4.980317995152220e-02
49, 4.960500001910000e-01, -5.080191955285941e-02
50, 4.802699983120000e-01, -5.174827732850405e-02
51, 4.645099937920000e-01, -5.263935868303243e-02
52, 4.487800002100000e-01, -5.347219706942735e-02
53, 4.331099987030000e-01, -5.424281220267716e-02
54, 4.174999892710000e-01, -5.494877324630571e-02
55, 4.019699990750000e-01, -5.558665756277054e-02
56, 3.865399956700000e-01, -5.615317421233277e-02
57, 3.712300062180000e-01, -5.664518634812533e-02
58, 3.560400009160000e-01, -5.706024219204601e-02
59, 3.409900069240000e-01, -5.739529954854136e-02
60, 3.261100053790000e-01, -5.764739816614758e-02
61, 3.113999962810000e-01, -5.781431791317144e-02
62, 2.968699932100000e-01, -5.789364474194927e-02
63, 2.825500071050000e-01, -5.788310686221587e-02
64, 2.684499919410000e-01, -5.778082511511448e-02
65, 2.545700073240000e-01, -5.758486332608397e-02
66, 2.409400045870000e-01, -5.729386841701961e-02
67, 2.275699973110000e-01, -5.690656624427772e-02
68, 2.144699990750000e-01, -5.642184816650349e-02
69, 2.016600072380000e-01, -5.583927535420331e-02
70, 1.891400069000000e-01, -5.515776999343786e-02
71, 1.769299954180000e-01, -5.437745130984062e-02
72, 1.650400012730000e-01, -5.349824123885763e-02
73, 1.534900069240000e-01, -5.252117494400822e-02
74, 1.422899961470000e-01, -5.144695107800810e-02
75, 1.314399987460000e-01, -5.027539107344559e-02
76, 1.209499984980000e-01, -4.900732301646718e-02
77, 1.108499988910000e-01, -4.764663480813869e-02
78, 1.011300012470000e-01, -4.619236722785287e-02
