"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.632768776089116e-05, 1.317030605884751e+00, 6.960628885668346e-01, 1.010509121039077e-01, 3.767714280050530e+00
1, 9.990000128750000e-01, -1.451731053805576e-04, 1.181148040495029e+00, 7.085909050500506e-01, 1.025129136671401e-01, 3.392860410882696e+00
2, 9.977599978450000e-01, -3.242269187459531e-04, 1.165923321626760e+00, 7.707199590076448e-01, 1.104493065018005e-01, 3.362204310567184e+00
3, 9.960200190539999e-01, -5.722260797616628e-04, 1.144355291722167e+00, 8.015782572602355e-01, 1.125799467390951e-01, 3.308898137563505e+00
4, 9.937800168990000e-01, -8.832067050175864e-04, 1.127446889435523e+00, 8.213583618664830e-01, 1.113161087883171e-01, 3.266474480905893e+00
5, 9.910500049590000e-01, -1.245796418074502e-03, 1.114763795573450e+00, 8.388267132835445e-01, 1.076697797020848e-01, 3.235312432550428e+00
6, 9.878399968150000e-01, -1.645653398407595e-03, 1.104379467748253e+00, 8.513251690119684e-01, 1.016344072138299e-01, 3.209459375621550e+00
7, 9.841300249100000e-01, -2.071929716856070e-03, 1.097325715540414e+00, 8.603274118168058e-01, 9.452894230927512e-02, 3.192003432461064e+00
8, 9.799500107769999e-01, -2.512569905731329e-03, 1.093491001794997e+00, 8.655225368453352e-01, 8.787896494945442e-02, 3.182544336121011e+00
9, 9.752799868580000e-01, -2.970499252211821e-03, 1.092251117576664e+00, 8.676122547481621e-01, 8.342576786373769e-02, 3.179534000704400e+00
10, 9.701499938960000e-01, -3.454896306609941e-03, 1.092329051099074e+00, 8.677621108502837e-01, 8.226302740926618e-02, 3.179755500775070e+00
11, 9.645400047300000e-01, -3.988639400443227e-03, 1.092261693988819e+00, 8.674868426005666e-01, 8.453544212118648e-02, 3.179558781013888e+00
12, 9.584699869160000e-01, -4.593097493699865e-03, 1.090870244936349e+00, 8.681289332452724e-01, 8.939543936391406e-02, 3.176018242460854e+00
13, 9.519400000570000e-01, -5.286122885436076e-03, 1.087586762930865e+00, 8.704629192955402e-01, 9.540228074491564e-02, 3.167738699270584e+00
14, 9.449599981310000e-01, -6.073785199467179e-03, 1.082482632901794e+00, 8.746010868978777e-01, 1.010860742396524e-01, 3.154920276757583e+00
15, 9.375399947170000e-01, -6.950470244085754e-03, 1.076085440944392e+00, 8.800869583926073e-01, 1.053892693326260e-01, 3.138884076310033e+00
16, 9.296900033950000e-01, -7.902347221201150e-03, 1.069102785533348e+00, 8.862010636349711e-01, 1.078793890562520e-01, 3.121388070045859e+00
17, 9.214000105860000e-01, -8.915229370291315e-03, 1.062198287090466e+00, 8.922441310175180e-01, 1.086870299621556e-01, 3.104078437570598e+00
18, 9.126999974250000e-01, -9.971952639409667e-03, 1.055835086304458e+00, 8.977520397254258e-01, 1.082874000980317e-01, 3.088111163786251e+00
19, 9.035800099370001e-01, -1.106468874730996e-02, 1.050166381855003e+00, 9.025332082258849e-01, 1.072382980996873e-01, 3.073862639528635e+00
20, 8.940600156780000e-01, -1.218674086098305e-02, 1.045143429548196e+00, 9.066503695874160e-01, 1.059921011889262e-01, 3.061219688609843e+00
21, 8.841500282290000e-01, -1.333615375341866e-02, 1.040590229798052e+00, 9.102442374898780e-01, 1.048135352756678e-01, 3.049740244077124e+00
22, 8.738499879840000e-01, -1.451390137832808e-02, 1.036302163887651e+00, 9.134751536583676e-01, 1.037975429644964e-01, 3.038907768667039e+00
23, 8.631799817090000e-01, -1.571896547622248e-02, 1.032150633126206e+00, 9.165217527825970e-01, 1.029324464840463e-01, 3.028415919180961e+00
24, 8.521599769590000e-01, -1.694985654501226e-02, 1.028019875946289e+00, 9.194360786589105e-01, 1.021481642135758e-01, 3.017961343794656e+00
25, 8.407700061800000e-01, -1.820868489608411e-02, 1.023880803621185e+00, 9.222840907051030e-01, 1.013791629134376e-01, 3.007479837739590e+00
26, 8.290500044819999e-01, -1.949014720846683e-02, 1.019723521501429e+00, 9.250609463504362e-01, 1.005690602355266e-01, 2.996941648730989e+00
27, 8.170099854470000e-01, -2.079178276192920e-02, 1.015561173647908e+00, 9.277747701186908e-01, 9.968873578883945e-02, 2.986383421444745e+00
28, 8.046399950980000e-01, -2.211298526621368e-02, 1.011406291485378e+00, 9.304091024504879e-01, 9.872572329468883e-02, 2.975834142954418e+00
29, 7.919700145720000e-01, -2.344877443301389e-02, 1.007274581043356e+00, 9.329550792711635e-01, 9.767773693750102e-02, 2.965333463373380e+00
30, 7.790099978450000e-01, -2.479637290728120e-02, 1.003175252975000e+00, 9.354256693441644e-01, 9.655223480989920e-02, 2.954909457992473e+00
31, 7.657799720760000e-01, -2.615204334643585e-02, 9.991013088519763e-01, 9.378151817692254e-01, 9.535338278994462e-02, 2.944541492728416e+00
32, 7.522799968720000e-01, -2.751417494791958e-02, 9.950271501695486e-01, 9.401118551385876e-01, 9.408454460511974e-02, 2.934157224640060e+00
33, 7.385200262070000e-01, -2.888016508963738e-02, 9.909585728335357e-01, 9.423475782707958e-01, 9.275161243926935e-02, 2.923780763231518e+00
34, 7.245299816130000e-01, -3.024550118023143e-02, 9.868975778087130e-01, 9.445176619749119e-01, 9.135445279912763e-02, 2.913416040534135e+00
35, 7.103199958800001e-01, -3.160769305778065e-02, 9.828263546862004e-01, 9.466056631938770e-01, 8.989111376686724e-02, 2.903010445697082e+00
36, 6.958900094030001e-01, -3.296519650882548e-02, 9.787712502245753e-01, 9.486589679981869e-01, 8.836550013216302e-02, 2.892647751905744e+00
37, 6.812700033190000e-01, -3.431363608692331e-02, 9.746873569664584e-01, 9.506172055647414e-01, 8.676899512102834e-02, 2.882190366401272e+00
38, 6.664699912070000e-01, -3.565055229700813e-02, 9.705961778579456e-01, 9.525339749544509e-01, 8.510503038447326e-02, 2.871710919680886e+00
39, 6.514999866490000e-01, -3.697346580414446e-02, 9.664762714071267e-01, 9.543907822582793e-01, 8.336944594513768e-02, 2.861146669549681e+00
40, 6.363800168040000e-01, -3.827901910653208e-02, 9.623235164255850e-01, 9.561907849826498e-01, 8.155975584671844e-02, 2.850487472888647e+00
41, 6.211299896240000e-01, -3.956392116234948e-02, 9.581355997302000e-01, 9.579436834725586e-01, 7.967363405596951e-02, 2.839729961567790e+00
42, 6.057599782940000e-01, -4.082573431027122e-02, 9.538959813703992e-01, 9.596386028654723e-01, 7.770656420828560e-02, 2.828826851330818e+00
43, 5.902799963950000e-01, -4.206199384566618e-02, 9.496051850315973e-01, 9.612912934221191e-01, 7.565574583579796e-02, 2.817784263390132e+00
44, 5.747100114820000e-01, -4.326943520864927e-02, 9.452507897375239e-01, 9.628886670126596e-01, 7.351472201745129e-02, 2.806565399594739e+00
45, 5.590599775310000e-01, -4.444558302559405e-02, 9.408389894708031e-01, 9.644407891140617e-01, 7.128046043233173e-02, 2.795190028026823e+00
46, 5.433599948880000e-01, -4.558647078263646e-02, 9.363701031001106e-01, 9.659335702119470e-01, 6.894444582019729e-02, 2.783655065523544e+00
47, 5.276100039480000e-01, -4.669035540602182e-02, 9.318597798673764e-01, 9.673696460223925e-01, 6.650265357915318e-02, 2.772003275917266e+00
48, 5.118399858470000e-01, -4.775334075905588e-02, 9.272908634795313e-01, 9.687395005147312e-01, 6.394472328102420e-02, 2.760186226805459e+00
49, 4.960500001910000e-01, -4.877357355281686e-02, 9.226182917181200e-01, 9.700694534335275e-01, 6.126684668117872e-02, 2.748092215371912e+00
50, 4.802699983120000e-01, -4.974721200114847e-02, 9.177708174805121e-01, 9.713545911103293e-01, 5.845804929353988e-02, 2.735530930982859e+00
51, 4.645099937920000e-01, -5.067171380526965e-02, 9.127526514223790e-01, 9.725868388399849e-01, 5.550898643545961e-02, 2.722512284285107e+00
