"PointID","x","y"
0, 9.997500181200000e-01, -3.632750932557664e-05
1, 9.990000128750000e-01, -1.451618405506983e-04
2, 9.977599978450000e-01, -3.241034021564088e-04
3, 9.960200190539999e-01, -5.715594432915621e-04
4, 9.937800168990000e-01, -8.807997955218780e-04
5, 9.910500049590000e-01, -1.239151179920762e-03
6, 9.878399968150000e-01, -1.630570691051538e-03
7, 9.841300249100000e-01, -2.042413500973549e-03
8, 9.799500107769999e-01, -2.461669303168391e-03
9, 9.752799868580000e-01, -2.891422718041864e-03
10, 9.701499938960000e-01, -3.342889759532148e-03
11, 9.645400047300000e-01, -3.841933975446818e-03
12, 9.584699869160000e-01, -4.413506401050767e-03
13, 9.519400000570000e-01, -5.078188913008628e-03
14, 9.449599981310000e-01, -5.843355162307634e-03
15, 9.375399947170000e-01, -6.703089315555831e-03
16, 9.296900033950000e-01, -7.642131461778856e-03
17, 9.214000105860000e-01, -8.644464127403037e-03
18, 9.126999974250000e-01, -9.691420478177835e-03
19, 9.035800099370001e-01, -1.077424431616375e-02
20, 8.940600156780000e-01, -1.188600318822981e-02
21, 8.841500282290000e-01, -1.302497405178683e-02
22, 8.738499879840000e-01, -1.419258662481458e-02
23, 8.631799817090000e-01, -1.538832669262175e-02
24, 8.521599769590000e-01, -1.661110922559651e-02
25, 8.407700061800000e-01, -1.786328525122395e-02
26, 8.290500044819999e-01, -1.913970468701792e-02
27, 8.170099854470000e-01, -2.043794134787140e-02
28, 8.046399950980000e-01, -2.175736220455812e-02
29, 7.919700145720000e-01, -2.309293427041568e-02
30, 7.790099978450000e-01, -2.444180135379937e-02
31, 7.657799720760000e-01, -2.580013228774482e-02
32, 7.522799968720000e-01, -2.716621491335668e-02
33, 7.385200262070000e-01, -2.853733414068349e-02
34, 7.245299816130000e-01, -2.990884515296795e-02
35, 7.103199958800001e-01, -3.127812303824791e-02
36, 6.958900094030001e-01, -3.264349009392684e-02
37, 6.812700033190000e-01, -3.400042034424978e-02
38, 6.664699912070000e-01, -3.534631821662861e-02
39, 6.514999866490000e-01, -3.667857841900279e-02
40, 6.363800168040000e-01, -3.799372632430127e-02
41, 6.211299896240000e-01, -3.928837382380625e-02
42, 6.057599782940000e-01, -4.056001717754696e-02
43, 5.902799963950000e-01, -4.180615401414904e-02
44, 5.747100114820000e-01, -4.302350687348269e-02
45, 5.590599775310000e-01, -4.420962681654067e-02
46, 5.433599948880000e-01, -4.536059455208366e-02
47, 5.276100039480000e-01, -4.647476679708552e-02
48, 5.118399858470000e-01, -4.754835943921355e-02
49, 4.960500001910000e-01, -4.857968041371024e-02
50, 4.802699983120000e-01, -4.956505433526885e-02
51, 4.645099937920000e-01, -5.050214030568005e-02
52, 4.487800002100000e-01, -5.138853618723849e-02
53, 4.331099987030000e-01, -5.222073986729056e-02
54, 4.174999892710000e-01, -5.299687974730272e-02
55, 4.019699990750000e-01, -5.371397440008520e-02
56, 3.865399956700000e-01, -5.436910168252872e-02
57, 3.712300062180000e-01, -5.495940304810827e-02
58, 3.560400009160000e-01, -5.548274850615558e-02
59, 3.409900069240000e-01, -5.593619038505705e-02
60, 3.261100053790000e-01, -5.631664014019815e-02
61, 3.113999962810000e-01, -5.662186616914405e-02
62, 2.968699932100000e-01, -5.684924380485135e-02
63, 2.825500071050000e-01, -5.699593124210945e-02
64, 2.684499919410000e-01, -5.705952209864843e-02
65, 2.545700073240000e-01, -5.703753900583937e-02
66, 2.409400045870000e-01, -5.692756458014200e-02
67, 2.275699973110000e-01, -5.672734322773188e-02
68, 2.144699990750000e-01, -5.643464217477982e-02
69, 2.016600072380000e-01, -5.604760313014793e-02
70, 1.891400069000000e-01, -5.556389378417861e-02
71, 1.769299954180000e-01, -5.498194027554206e-02
72, 1.650400012730000e-01, -5.430000217072399e-02
73, 1.534900069240000e-01, -5.351717466504206e-02
74, 1.422899961470000e-01, -5.263228574124101e-02
75, 1.314399987460000e-01, -5.164337533899478e-02
76, 1.209499984980000e-01, -5.054925080558488e-02
77, 1.108499988910000e-01, -4.935140462174045e-02
78, 1.011300012470000e-01, -4.804710614007732e-02
79, 9.181000292300000e-02, -4.663738501197107e-02
80, 8.290000259900000e-02, -4.512248752650461e-02
81, 7.440000027400000e-02, -4.350102846180223e-02
82, 6.633000075800000e-02, -4.177564290688700e-02
83, 5.869000032500000e-02, -3.994538204232261e-02
84, 5.149000138000000e-02, -3.801161382411441e-02
85, 4.473999887700000e-02, -3.597636217458817e-02
86, 3.844000026600000e-02, -3.383892163209789e-02
87, 3.260000050100000e-02, -3.160195681487016e-02
88, 2.723000012300000e-02, -2.926930545288193e-02
89, 2.232000045500000e-02, -2.683589565382764e-02
90, 1.789999939500000e-02, -2.431718965307175e-02
91, 1.394999958600000e-02, -2.170272818447304e-02
92, 1.049000024800000e-02, -1.900633147401887e-02
93, 7.519999985000000e-03, -1.623161906971898e-02
94, 5.040000193000000e-03, -1.338259512455653e-02
95, 3.049999941000000e-03, -1.046317302936611e-02
96, 1.560000004000000e-03, -7.498650439931065e-03
97, 5.600000150000000e-04, -4.480045071129707e-03
98, 5.999999800000000e-05, -1.444769385605620e-03
99, 0.000000000000000e+00, 0.000000000000000e+00
100, 5.999999800000000e-05, 1.462441394095593e-03
101, 5.600000150000000e-04, 4.529786264954652e-03
102, 1.560000004000000e-03, 7.546672398213733e-03
103, 3.049999941000000e-03, 1.046721991704350e-02
104, 5.040000193000000e-03, 1.329744896977923e-02
105, 7.519999985000000e-03, 1.601232607245321e-02
106, 1.049000024800000e-02, 1.860938629269421e-02
107, 1.394999958600000e-02, 2.108703780999774e-02
108, 1.789999939500000e-02, 2.344479817441128e-02
109, 2.232000045500000e-02, 2.567386465186337e-02
110, 2.723000012300000e-02, 2.778752820573182e-02
111, 3.260000050100000e-02, 2.977674173891281e-02
112, 3.844000026600000e-02, 3.165063992568434e-02
113, 4.473999887700000e-02, 3.341092413055034e-02
114, 5.149000138000000e-02, 3.506055912861322e-02
115, 5.869000032500000e-02, 3.660538686867524e-02
116, 6.633000075800000e-02, 3.804913036745253e-02
117, 7.440000027400000e-02, 3.939612231152170e-02
118, 8.290000259900000e-02, 4.065251548102307e-02
119, 9.181000292300000e-02, 4.182165931102542e-02
120, 1.011300012470000e-01, 4.290995562932715e-02
121, 1.108499988910000e-01, 4.392244680381646e-02
122, 1.209499984980000e-01, 4.486341461130749e-02
123, 1.314399987460000e-01, 4.573992269478125e-02
124, 1.422899961470000e-01, 4.655546900007691e-02
125, 1.534900069240000e-01, 4.731538395761108e-02
126, 1.650400012730000e-01, 4.802540473637174e-02
127, 1.769299954180000e-01, 4.869031736172032e-02
128, 1.891400069000000e-01, 4.931420878314607e-02
129, 2.016600072380000e-01, 4.990151405065524e-02
130, 2.144699990750000e-01, 5.045592145618966e-02
131, 2.275699973110000e-01, 5.098164080269395e-02
132, 2.409400045870000e-01, 5.148162402842606e-02
133, 2.545700073240000e-01, 5.195880435105180e-02
134, 2.684499919410000e-01, 5.241561210759182e-02
135, 2.825500071050000e-01, 5.285333749152155e-02
136, 2.968699932100000e-01, 5.327367893184839e-02
137, 3.113999962810000e-01, 5.367738434078386e-02
138, 3.261100053790000e-01, 5.406404362285943e-02
139, 3.409900069240000e-01, 5.443317160935829e-02
