"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
11, 9.645400047300000e-01, -5.038225493362627e-03, -7.368115208455041e-01, 1.285971929352994e+00, -1.000040007002401e-02, -2.003609122543326e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.446647386439744e-02
12, 9.584699869160000e-01, -5.878077433056352e-03, -7.031849765442815e-01, 1.226649350952395e+00, -1.902535847703959e-02, -1.905043499509116e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.696656765109394e-02
13, 9.519400000570000e-01, -6.774428848839826e-03, -6.731800306042612e-01, 1.174104113248852e+00, -2.688100400010083e-02, -1.817755352768739e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.093843617032786e-02
14, 9.449599981310000e-01, -7.724467125531491e-03, -6.459727424222809e-01, 1.126916532968471e+00, -3.386823946891360e-02, -1.739614318765852e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.614151852344794e-02
15, 9.375399947170000e-01, -8.725349486403867e-03, -6.211946834564799e-01, 1.084285682359947e+00, -4.007080393537481e-02, -1.668867459647881e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.217638922094414e-02
16, 9.296900033950000e-01, -9.774221272349531e-03, -5.983898701735721e-01, 1.045279547148603e+00, -4.555181726649051e-02, -1.604179653349963e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.891716505571520e-02
17, 9.214000105860000e-01, -1.087086069705918e-02, -5.770310441396299e-01, 1.009211291767522e+00, -5.066448225820128e-02, -1.544557687544381e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.627157015851735e-02
18, 9.126999974250000e-01, -1.200973104171110e-02, -5.573957856706140e-01, 9.761778961843521e-01, -5.512693406616008e-02, -1.489312725515509e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.384705455766054e-02
19, 9.035800099370001e-01, -1.319055953446835e-02, -5.387446234442903e-01, 9.451741375855079e-01, -5.930947909372584e-02, -1.437917397719683e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.198356505939278e-02
20, 8.940600156780000e-01, -1.440916392228702e-02, -5.213210280633260e-01, 9.163919307960622e-01, -6.303242700190358e-02, -1.389486104121984e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.026742902081312e-02
21, 8.841500282290000e-01, -1.566269158090452e-02, -5.047378000294115e-01, 8.892628940295670e-01, -6.646186655682848e-02, -1.344076363564791e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.882582239340105e-02
22, 8.738499879840000e-01, -1.694956337677533e-02, -4.889859045854529e-01, 8.637138132431103e-01, -6.960502735177405e-02, -1.300874656749279e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.757210603003567e-02
23, 8.631799817090000e-01, -1.826569132102762e-02, -4.739798903528871e-01, 8.395886838413662e-01, -7.244975571224846e-02, -1.260022673673072e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.640723583444815e-02
24, 8.521599769590000e-01, -1.960709133914372e-02, -4.596204830661109e-01, 8.167001705356904e-01, -7.505294423949486e-02, -1.221042933121313e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.539006871850228e-02
25, 8.407700061800000e-01, -2.097463226217677e-02, -4.458178174891454e-01, 7.949285650695155e-01, -7.748499718591825e-02, -1.183858971165821e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.452281631554101e-02
26, 8.290500044819999e-01, -2.236196298315981e-02, -4.326726788090455e-01, 7.742925933315549e-01, -7.959418368393315e-02, -1.148177744042924e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.366999942299618e-02
27, 8.170099854470000e-01, -2.376642068849115e-02, -4.198445711990341e-01, 7.544113361730995e-01, -8.162940951914904e-02, -1.113906308408575e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.300472436843962e-02
28, 8.046399950980000e-01, -2.518763605296113e-02, -4.075413621788537e-01, 7.354754228344074e-01, -8.341648041663965e-02, -1.080854511351991e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.235776684398304e-02
29, 7.919700145720000e-01, -2.662062628442961e-02, -3.955888712387034e-01, 7.172050977524725e-01, -8.503916363897764e-02, -1.048798813092132e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.181461780038891e-02
30, 7.790099978450000e-01, -2.806276676215449e-02, -3.838541794900524e-01, 6.995608861984942e-01, -8.658833321181582e-02, -1.017861892649333e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.135666646454454e-02
31, 7.657799720760000e-01, -2.951033727360171e-02, -3.726440031210911e-01, 6.826892200940183e-01, -8.782581433079091e-02, -9.876085080180967e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.083386985766766e-02
32, 7.522799968720000e-01, -3.096181144522562e-02, -3.613929521697719e-01, 6.660996098474781e-01, -8.912880851776817e-02, -9.582712073817599e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.053403250998432e-02
33, 7.385200262070000e-01, -3.241453277608040e-02, -3.507139383252678e-01, 6.504146517446482e-01, -9.010130318595634e-02, -9.295944187968738e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.998344219559618e-03
34, 7.245299816130000e-01, -3.386376679305321e-02, -3.400567707483747e-01, 6.349862931588731e-01, -9.110748952765936e-02, -9.018652614217525e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.647742638945111e-03
35, 7.103199958800001e-01, -3.530689307158652e-02, -3.298664382024256e-01, 6.202803086731945e-01, -9.179577280091274e-02, -8.745913859206642e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.245846544146263e-03
36, 6.958900094030001e-01, -3.674225211597043e-02, -3.195528436255130e-01, 6.056424750806033e-01, -9.254360726649186e-02, -8.479235442033346e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.126723935277189e-03
37, 6.812700033190000e-01, -3.816515293304169e-02, -3.095844230755778e-01, 5.915949259171978e-01, -9.300500932309114e-02, -8.214403916413426e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.858905393893375e-03
38, 6.664699912070000e-01, -3.957289370556494e-02, -2.994765346903581e-01, 5.775850867804163e-01, -9.350672485354505e-02, -7.954295002018234e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.732391789240328e-03
39, 6.514999866490000e-01, -4.096270419333766e-02, -2.896970144181364e-01, 5.641156056099257e-01, -9.373006208617074e-02, -7.695752362306482e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.452561740379685e-03
40, 6.363800168040000e-01, -4.233084266562091e-02, -2.797825329565479e-01, 5.506795498899182e-01, -9.397718836249427e-02, -7.441563768063160e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.308476009403352e-03
41, 6.211299896240000e-01, -4.367359094194759e-02, -2.701763373975775e-01, 5.377560488962538e-01, -9.395167768679105e-02, -7.188844473957694e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.022587738077531e-03
42, 6.057599782940000e-01, -4.498807223669178e-02, -2.604297149718843e-01, 5.248308702217364e-01, -9.392577943920545e-02, -6.939475599004288e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.893339135730400e-03
43, 5.902799963950000e-01, -4.627132533375768e-02, -2.508943080112995e-01, 5.122960035786386e-01, -9.364739745031947e-02, -6.690145510032797e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.696373327527668e-03
44, 5.747100114820000e-01, -4.751950934859488e-02, -2.412075643662007e-01, 4.997423031978219e-01, -9.332880567946501e-02, -6.442629338247791e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.618109099864698e-03
45, 5.590599775310000e-01, -4.872955796694115e-02, -2.316328579043625e-01, 4.874489136333949e-01, -9.279310003136018e-02, -6.193949299487663e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.507873808497392e-03
46, 5.433599948880000e-01, -4.989683951066199e-02, -2.219217453283587e-01, 4.751511770617482e-01, -9.216639041098156e-02, -5.945591950451243e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.491750259863177e-03
47, 5.276100039480000e-01, -5.101897737545535e-02, -2.122323961235332e-01, 4.630345199549477e-01, -9.133922660323975e-02, -5.695862206582324e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.491385901474871e-03
48, 5.118399858470000e-01, -5.209138375948307e-02, -2.023739763461860e-01, 4.508562918995950e-01, -9.037827714539787e-02, -5.444319626804816e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.703200897973239e-03
49, 4.960500001910000e-01, -5.311153541819326e-02, -1.923717720739562e-01, 4.386714605364264e-01, -8.924093115027405e-02, -5.188630942596603e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.936058625887501e-03
50, 4.802699983120000e-01, -5.407492053959814e-02, -1.822755245658037e-01, 4.265294930923315e-01, -8.792756327306363e-02, -4.930710244228222e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.565085812249217e-03
51, 4.645099937920000e-01, -5.497835513414191e-02, -1.722672901517570e-01, 4.146094226284016e-01, -8.640995551319373e-02, -4.674801343412946e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.325959390294135e-03
52, 4.487800002100000e-01, -5.581859897363720e-02, -1.624388840943354e-01, 4.029841410838827e-01, -8.464355588445044e-02, -4.422396607194048e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.759236013408668e-03
53, 4.331099987030000e-01, -5.659141825851464e-02, -1.522880638669503e-01, 3.911846489111470e-01, -8.269436028885505e-02, -4.165465825642306e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.001249914525186e-03
54, 4.174999892710000e-01, -5.729416860686566e-02, -1.412495833802854e-01, 3.785894156537750e-01, -8.048958270954144e-02, -3.887105974404738e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.644934618134764e-02
55, 4.019699990750000e-01, -5.792324246601335e-02, -1.293452686868873e-01, 3.651961037630945e-01, -7.806863333689135e-02, -3.591249165609232e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.133072106382751e-02
56, 3.865399956700000e-01, -5.847520956655861e-02, -1.189412109971073e-01, 3.533629963128399e-01, -7.533335239960189e-02, -3.328551136297320e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.011383421161838e-02
57, 3.712300062180000e-01, -5.894684318665333e-02, -1.135856170308900e-01, 3.467597255176212e-01, -7.220151301276120e-02, -3.187489719919491e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.468440470427395e-02
58, 3.560400009160000e-01, -5.933561549045978e-02, -1.155796855455561e-01, 3.477489692590801e-01, -6.853131992952324e-02, -3.228181919459856e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.480990168631685e-02
59, 3.409900069240000e-01, -5.963847719943702e-02, -1.230526218993514e-01, 3.542411475354488e-01, -6.446912774208108e-02, -3.418880277353036e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.976067076395792e-02
60, 3.261100053790000e-01, -5.985254444802346e-02, -1.294072786724187e-01, 3.596774032301794e-01, -6.096841547070548e-02, -3.588218666389648e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.457964852835261e-02
61, 3.113999962810000e-01, -5.997565198183213e-02, -1.275858210596032e-01, 3.572568583427737e-01, -5.783669681045223e-02, -3.538081017906866e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.398156170901630e-03
62, 2.968699932100000e-01, -6.000550062925582e-02, -1.143634710550705e-01, 3.439696406273769e-01, -5.410632820052275e-02, -3.192716192437693e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.762154703532633e-02
63, 2.825500071050000e-01, -5.994005483718394e-02, -9.068940621719229e-02, 3.206607292052393e-01, -4.938603356714982e-02, -2.579094344073462e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.747022665886100e-02
64, 2.684499919410000e-01, -5.977765596976551e-02, -5.708086882493913e-02, 2.878602534010781e-01, -4.401027610114484e-02, -1.722446332736599e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.556051621481114e-02
65, 2.545700073240000e-01, -5.951657836311273e-02, -1.255994128705932e-02, 2.445332920813949e-01, -3.774669707933957e-02, -5.882573008818165e-03, 0.000000000000000e+00, 0.000000000000000e+00, -9.637801383284914e-02
66, 2.409400045870000e-01, -5.915585896897953e-02, 4.419602168350233e-02, 1.894733370927035e-01, -2.991874992485428e-02, 8.424608174018919e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.154968959792860e-01
67, 2.275699973110000e-01, -5.869456802648413e-02, 1.089112993179217e-01, 1.267927374436499e-01, -1.980724731029573e-02, 2.461177597316489e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.191742408108644e-01
68, 2.144699990750000e-01, -5.813197420944613e-02, 1.686129720849862e-01, 6.907320567975545e-02, -7.819480261853057e-03, 3.926695060723492e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.294668735500114e-02
69, 2.016600072380000e-01, -5.746811193675738e-02, 2.032266173595700e-01, 3.581424106448852e-02, 4.087728894112015e-03, 4.748370342473560e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.456292743815020e-02
70, 1.891400069000000e-01, -5.670228146432130e-02, 1.968497139511038e-01, 4.247478094103774e-02, 1.317063894672569e-02, 4.545877917457217e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.632564237263084e-02
71, 1.769299954180000e-01, -5.583513598033686e-02, 1.509399503608462e-01, 8.777009688424978e-02, 1.774972200242803e-02, 3.376317330021278e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.544638592939696e-02
72, 1.650400012730000e-01, -5.486709202536137e-02, 8.708300938082979e-02, 1.507589277274510e-01, 1.945027260498045e-02, 1.793825898296858e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.791815049677318e-02
73, 1.534900069240000e-01, -5.379977779145956e-02, 3.549557398687455e-02, 2.020933979690043e-01, 2.217704174299645e-02, 5.282541551545695e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.878009654728334e-02
74, 1.422899961470000e-01, -5.263443049277360e-02, 1.315955675898441e-02, 2.250851807091891e-01, 2.933713432985532e-02, -1.171288312731308e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.226859438118979e-04
75, 1.314399987460000e-01, -5.137133628795417e-02, 1.480514031940269e-02, 2.247259830290324e-01, 4.083599332565670e-02, 2.582358070131453e-04, 0.000000000000000e+00, 0.000000000000000e+00, -2.534414537989547e-02
76, 1.209499984980000e-01, -5.001187382363489e-02, 2.214805153051291e-02, 2.188833088128864e-01, 5.355081950729255e-02, 1.913931254141112e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.243926734733040e-02
77, 1.108499988910000e-01, -4.856066993422563e-02, 2.136009614378239e-02, 2.213054254849857e-01, 6.489244854468695e-02, 1.547651681886349e-03, 0.000000000000000e+00, 0.000000000000000e+00, -7.247363432860673e-03
78, 1.011300012470000e-01, -4.701715290498424e-02, 1.167851347948637e-02, 2.328869631754802e-01, 7.467020760503762e-02, -1.006090351633998e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.668291136257796e-03
79, 9.181000292300000e-02, -4.538527151431038e-02, -1.161437627893961e-03, 2.480622113009247e-01, 8.446822468443847e-02, -4.271325471355862e-03, 0.000000000000000e+00, 0.000000000000000e+00, 3.647761584527376e-03
80, 8.290000259900000e-02, -4.366791468532204e-02, -1.309644087578426e-02, 2.628279808194219e-01, 9.528689363570267e-02, -7.323866794564145e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.713591289873400e-03
81, 7.440000027400000e-02, -4.186607976498817e-02, -2.448985721495786e-02, 2.775710993196412e-01, 1.069784012918236e-01, -1.023165395876695e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.859471970729925e-03
82, 6.633000075800000e-02, -3.998513962421356e-02, -3.680588758966972e-02, 2.938805262608943e-01, 1.190760647109977e-01, -1.338495336572694e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.992144092768542e-03
83, 5.869000032500000e-02, -3.802635805630503e-02, -5.059901268340584e-02, 3.123963486194379e-01, 1.314231135394333e-01, -1.689571828644457e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.569362187121370e-03
84, 5.149000138000000e-02, -3.599337852580232e-02, -6.571928468588464e-02, 3.331846259732941e-01, 1.441502032677618e-01, -2.072790576160090e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.000397579970131e-03
85, 4.473999887700000e-02, -3.389028465845557e-02, -8.210051241760927e-02, 3.563250467306471e-01, 1.572418069341314e-01, -2.487251703510691e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.185437821809748e-02
86, 3.844000026600000e-02, -3.171811260404538e-02, -1.001782508061527e-01, 3.825681315892148e-01, 1.706078151077240e-01, -2.939275075287302e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.552646906911359e-02
87, 3.260000050100000e-02, -2.948109446637338e-02, -1.199587475024055e-01, 4.121673679592162e-01, 1.839812960606386e-01, -3.434900233681838e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.992677224525196e-02
88, 2.723000012300000e-02, -2.718419978786347e-02, -1.419871492620877e-01, 4.461378292521187e-01, 1.970218158016804e-01, -3.977865646087349e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.522688006809046e-02
89, 2.232000045500000e-02, -2.482329437156798e-02, -1.662762578245106e-01, 4.849748705282898e-01, 2.091457698815460e-01, -4.578581764074296e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.150863749744664e-02
90, 1.789999939500000e-02, -2.241364555514381e-02, -1.934352816808894e-01, 5.299508424876308e-01, 2.194491861130172e-01, -5.233920664460966e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.862442489224784e-02
91, 1.394999958600000e-02, -1.994492353858276e-02, -2.232310707955407e-01, 5.813355995840652e-01, 2.263008204249853e-01, -5.959509038844985e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.585401707244368e-02
92, 1.049000024800000e-02, -1.742916196961543e-02, -2.564553444810669e-01, 6.410900668193268e-01, 2.274947916034720e-01, -6.738910026180443e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.269761463863391e-02
93, 7.519999985000000e-03, -1.486756313872443e-02, -2.913212102462421e-01, 7.069652558005665e-01, 2.199179266117073e-01, -7.573327830837157e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.596805959911307e-02
94, 5.040000193000000e-03, -1.226032473458219e-02, -3.282659504467201e-01, 7.803203823250182e-01, 1.993106125988532e-01, -8.412805543285860e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.231957636373365e-02
95, 3.049999941000000e-03, -9.605565346412577e-03, -3.632485294994856e-01, 8.526605410261934e-01, 1.608887920398495e-01, -9.201655232762962e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.069789522571042e-02
96, 1.560000004000000e-03, -6.917517506923035e-03, -3.911227162323516e-01, 9.230534421618513e-01, 1.004545092002759e-01, -9.925682402133111e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.095896674874874e-02
97, 5.600000150000000e-04, -4.173159738460802e-03, -4.111365079381890e-01, 9.722085429371289e-01, 3.640801725339896e-02, -1.032504069411506e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.293360696651064e-03
98, 5.999999800000000e-05, -1.375329724321098e-03, -4.380545970621655e-01, 9.945911044066948e-01, -5.727294789362357e-02, -9.874911723152695e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.669216088119757e-05
99, 0.000000000000000e+00, 0.000000000000000e+00, -4.453994077133796e-01, 9.872577464120919e-01, -1.577732027741129e-01, -9.430999949312861e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.425420705177172e-03
100, 5.999999800000000e-05, 1.375329724321098e-03, -4.203000853367244e-01, 9.578974143903217e-01, -2.704347403686518e-01, -9.179140428906649e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.209443085952092e-02
101, 5.600000150000000e-04, 4.173159738460802e-03, -3.649555575729067e-01, 8.751631589622648e-01, -4.529158104547023e-01, -7.878779028159454e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.582966774055764e-02
102, 1.560000004000000e-03, 6.917517506923035e-03, -2.791657914007098e-01, 7.198811556678371e-01, -6.224022112139165e-01, -5.687982557431712e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.787919201310322e-02
103, 3.049999941000000e-03, 9.605565346412577e-03, -1.715691697184915e-01, 5.369278210407246e-01, -7.397109840330575e-01, -3.168911936126857e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.175238610795788e-01
104, 5.040000193000000e-03, 1.226032473458219e-02, -5.905800942463250e-02, 3.449715360790955e-01, -8.080547155833112e-01, -4.523196345920954e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.235711216564291e-01
105, 7.519999985000000e-03, 1.486756313872443e-02, 5.316525414437162e-02, 1.591135276765541e-01, -8.392982796120466e-01, 2.228562240612070e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.185512563831785e-01
106, 1.049000024800000e-02, 1.742916196961543e-02, 1.587757908427676e-01, -9.638924781036102e-03, -8.429590955338178e-01, 4.782646361573614e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.067278533231785e-01
107, 1.394999958600000e-02, 1.994492353858276e-02, 2.547946573491622e-01, -1.585152865808935e-01, -8.272532160943852e-01, 7.099094215943982e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.535873648594379e-02
108, 1.789999939500000e-02, 2.241364555514381e-02, 3.361073063027153e-01, -2.839266009973315e-01, -7.959481102660986e-01, 9.056735758428165e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.934050943428129e-02
109, 2.232000045500000e-02, 2.482329437156798e-02, 4.158739296809637e-01, -3.994615976265000e-01, -7.632132325416296e-01, 1.099798980777602e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.293288194952853e-02
110, 2.723000012300000e-02, 2.718419978786347e-02, 5.190032968014827e-01, -5.275881347162766e-01, -7.468536915395265e-01, 1.356458849417547e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.133160782352398e-01
111, 3.260000050100000e-02, 2.948109446637338e-02, 6.057058873350841e-01, -6.331137357790050e-01, -7.245407387955182e-01, 1.575610341610132e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.379496355294059e-03
112, 3.844000026600000e-02, 3.171811260404538e-02, 5.706437851412802e-01, -6.231947799808272e-01, -6.470140903456969e-01, 1.496444619152557e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.251208461911564e-01
113, 4.473999887700000e-02, 3.389028465845557e-02, 4.194629899304766e-01, -5.052232528917918e-01, -5.267462435759814e-01, 1.127559261953597e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.503222694699786e-01
114, 5.149000138000000e-02, 3.599337852580232e-02, 3.782349913329020e-01, -4.851069276627977e-01, -4.595711353477744e-01, 1.014254310482430e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.430251161214435e-01
115, 5.869000032500000e-02, 3.802635805630503e-02, 6.752890698131689e-01, -7.713960495921056e-01, -5.120201183688240e-01, 1.723103951940489e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.957018912975629e-01
116, 6.633000075800000e-02, 3.998513962421356e-02, 1.243816466793071e+00, -1.305837097698329e+00, -6.313631170337993e-01, 3.115852272419217e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.064955850051883e-01
117, 7.440000027400000e-02, 4.186607976498817e-02, 1.765241940332003e+00, -1.799190184643070e+00, -7.072506927827393e-01, 4.425977484049321e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.080020741552629e-01
118, 8.290000259900000e-02, 4.366791468532204e-02, 1.992951985082871e+00, -2.024281363045647e+00, -6.893441859599992e-01, 5.032165107908364e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.723946660424757e-02
119, 9.181000292300000e-02, 4.538527151431038e-02, 1.938267456741594e+00, -1.988037171923016e+00, -6.105841251928621e-01, 4.931647930107225e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.603318544857228e-01
120, 1.011300012470000e-01, 4.701715290498424e-02, 1.760534385418187e+00, -1.834794553433482e+00, -5.242495848079401e-01, 4.502925508171480e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.658535558586705e-01
121, 1.108499988910000e-01, 4.856066993422563e-02, 1.582228956860275e+00, -1.677715901548153e+00, -4.541770389097100e-01, 4.055189979870699e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.342150846781519e-01
122, 1.209499984980000e-01, 5.001187382363489e-02, 1.434159104749267e+00, -1.546795019198325e+00, -3.983284135804348e-01, 3.678019851365036e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.845726225389231e-01
123, 1.314399987460000e-01, 5.137133628795417e-02, 1.306238784323241e+00, -1.433824897810209e+00, -3.502694543506231e-01, 3.352111689802779e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.521375741214282e-01
124, 1.422899961470000e-01, 5.263443049277360e-02, 1.191256181795697e+00, -1.332366200601265e+00, -3.079004707482024e-01, 3.059913764498163e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.257596426820665e-01
