"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -12.19145544,      -12.19415015,      -12.79704617,      -11.59600656,             0.448,    0.001081491319,     0.08126786158,                 0,                 0,                 0,    -0.03312121727,  -0.0006916151035,     0.08127211464,                 0,       75.14425693
          0,           0,           1,      -12.46470828,       -12.3777183,      -12.34403803,      -11.87055321,             0.448,    0.001081491064,      0.0812678615,                 0,                 0,                 0,    -0.03312121729,  -0.0006916153572,     0.08127211456,                 0,       75.14427461
          0,           0,           2,       -12.3829891,      -12.36126297,      -12.40877631,      -11.79471121,             0.448,    0.001081491019,      0.0812678616,                 0,                 0,                 0,    -0.03312121731,  -0.0006916154044,     0.08127211466,                 0,       75.14427783
          0,           0,           3,      -12.35262477,      -12.38448079,      -12.36949449,      -11.76521707,             0.448,    0.001081491021,      0.0812678615,                 0,                 0,                 0,    -0.03312121735,  -0.0006916154006,     0.08127211455,                 0,       75.14427762
          0,           0,           4,      -12.30692276,      -12.32810504,      -12.33555053,      -11.72222171,             0.448,    0.001081490992,     0.08126786135,                 0,                 0,                 0,    -0.03312121739,  -0.0006916154259,      0.0812721144,                 0,       75.14427947
          0,           0,           5,      -12.28857405,      -12.29247843,      -12.34768989,      -11.70694976,             0.448,    0.001081490971,     0.08126786128,                 0,                 0,                 0,    -0.03312121741,  -0.0006916154456,     0.08127211433,                 0,       75.14428088
          0,           0,           6,        -12.284756,      -12.35072582,      -12.37320759,      -11.70805058,             0.448,     0.00108149096,     0.08126786121,                 0,                 0,                 0,    -0.03312121744,  -0.0006916154554,     0.08127211426,                 0,        75.1442816
          0,           0,           7,      -12.27650361,      -12.33322892,      -12.36505472,      -11.70097753,             0.448,    0.001081490951,     0.08126786112,                 0,                 0,                 0,    -0.03312121746,  -0.0006916154621,     0.08127211417,                 0,       75.14428212
          0,           0,           8,       -12.2674638,      -12.31080492,      -12.37702039,      -11.69337306,             0.448,    0.001081490941,     0.08126786104,                 0,                 0,                 0,    -0.03312121748,  -0.0006916154698,     0.08127211409,                 0,       75.14428271
          0,           0,           9,      -12.27482717,      -12.35645339,      -12.40149818,      -11.70460925,             0.448,    0.001081490931,     0.08126786097,                 0,                 0,                 0,    -0.03312121749,  -0.0006916154787,     0.08127211402,                 0,       75.14428336
          0,           0,          10,      -12.27870797,      -12.40512829,      -12.43401359,      -11.71126428,             0.448,    0.001081490922,     0.08126786092,                 0,                 0,                 0,     -0.0331212175,  -0.0006916154866,     0.08127211397,                 0,       75.14428395
          0,           0,          11,      -12.28452354,      -12.42962554,      -12.45115149,      -11.71932041,             0.448,    0.001081490914,     0.08126786087,                 0,                 0,                 0,     -0.0331212175,  -0.0006916154937,     0.08127211392,                 0,       75.14428447
          0,           0,          12,      -12.28941236,      -12.44457347,       -12.4648871,      -11.72593404,             0.448,    0.001081490906,     0.08126786082,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155006,     0.08127211387,                 0,       75.14428498
          0,           0,          13,      -12.29606943,      -12.46468055,      -12.48095516,      -11.73287362,             0.448,    0.001081490898,     0.08126786077,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155074,     0.08127211382,                 0,       75.14428547
          0,           0,          14,      -12.30639366,       -12.4908164,      -12.49534547,      -11.74211057,             0.448,    0.001081490891,     0.08126786073,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155137,     0.08127211378,                 0,       75.14428594
          0,           0,          15,       -12.3158091,      -12.51432044,      -12.51084622,      -11.75021523,             0.448,    0.001081490884,      0.0812678607,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155193,     0.08127211375,                 0,       75.14428635
          0,           0,          16,      -12.32351957,      -12.52868619,      -12.52962577,      -11.75775229,             0.448,    0.001081490879,     0.08126786067,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155243,     0.08127211372,                 0,       75.14428671
          0,           0,          17,      -12.33188901,      -12.53322342,      -12.55064291,      -11.76718872,             0.448,    0.001081490874,     0.08126786064,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155288,     0.08127211369,                 0,       75.14428704
          0,           0,          18,      -12.34261227,      -12.53178442,      -12.57349507,      -11.77938025,             0.448,    0.001081490869,     0.08126786061,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155328,     0.08127211366,                 0,       75.14428734
          0,           0,          19,      -12.35612614,      -12.52972331,      -12.59932563,      -11.79407256,             0.448,    0.001081490865,     0.08126786059,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155363,     0.08127211364,                 0,        75.1442876
          0,           0,          20,      -12.37190213,      -12.53164722,      -12.62920436,      -11.81060435,             0.448,    0.001081490862,     0.08126786057,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155392,     0.08127211361,                 0,       75.14428781
          0,           0,          21,      -12.38899108,      -12.53960406,      -12.66257375,      -11.82824602,             0.448,    0.001081490859,     0.08126786054,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155415,     0.08127211359,                 0,       75.14428798
          0,           0,          22,      -12.40655043,      -12.55315255,      -12.69679322,      -11.84630876,             0.448,    0.001081490857,     0.08126786053,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155429,     0.08127211357,                 0,       75.14428809
          0,           0,          23,      -12.42397714,      -12.57032954,      -12.72842787,      -11.86417227,             0.448,    0.001081490856,     0.08126786051,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155435,     0.08127211356,                 0,       75.14428814
          0,           0,          24,      -12.44098618,      -12.58926054,      -12.75516693,      -11.88141322,             0.448,    0.001081490856,     0.08126786049,                 0,                 0,                 0,    -0.03312121749,  -0.0006916155433,     0.08127211354,                 0,       75.14428814
