"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633214858845617e-05, 1.321346783489637e+00, 6.929558281920568e-01, 1.007949802496039e-01, 3.779235820858013e+00
1, 9.990000128750000e-01, -1.454547005935436e-04, 1.189694086464171e+00, 6.982459886062093e-01, 1.020979467823120e-01, 3.414754862416343e+00
2, 9.977599978450000e-01, -3.273141054461319e-04, 1.181466872642225e+00, 7.500528946765742e-01, 1.116094674566245e-01, 3.401288628436675e+00
3, 9.960200190539999e-01, -5.888841250333482e-04, 1.168850061660240e+00, 7.691365603241080e-01, 1.190457647611867e-01, 3.370212526310149e+00
4, 9.937800168990000e-01, -9.433293878972609e-04, 1.161215084759416e+00, 7.768052627127677e-01, 1.286051506955493e-01, 3.350918263821531e+00
5, 9.910500049590000e-01, -1.411702200974749e-03, 1.155975849428192e+00, 7.839176117967804e-01, 1.423455911702775e-01, 3.338321101660839e+00
6, 9.878399968150000e-01, -2.021932110551110e-03, 1.148586002069594e+00, 7.905249055715265e-01, 1.594575259071801e-01, 3.319922521448310e+00
7, 9.841300249100000e-01, -2.807537917425454e-03, 1.137803786413859e+00, 8.005292877338682e-01, 1.783122075652506e-01, 3.293081138418279e+00
8, 9.799500107769999e-01, -3.779370407502561e-03, 1.122338379430576e+00, 8.153006299439208e-01, 1.959806806576098e-01, 3.254511952663303e+00
9, 9.752799868580000e-01, -4.934896118284454e-03, 1.102269014819466e+00, 8.348636455545084e-01, 2.088193181380850e-01, 3.204402902205167e+00
10, 9.701499938960000e-01, -6.230588464162476e-03, 1.078755796871836e+00, 8.576617243154132e-01, 2.138504174493140e-01, 3.145578833892412e+00
11, 9.645400047300000e-01, -7.612816324300713e-03, 1.054326224301511e+00, 8.806668894902540e-01, 2.097248782312054e-01, 3.084266212880149e+00
12, 9.584699869160000e-01, -9.012103326198458e-03, 1.033075780311266e+00, 9.005694626923985e-01, 1.976184944673716e-01, 3.030844189067301e+00
13, 9.519400000570000e-01, -1.037772681362138e-02, 1.018307207077783e+00, 9.150868554705652e-01, 1.809952085174983e-01, 2.993716269062395e+00
14, 9.449599981310000e-01, -1.168424665619169e-02, 1.010819592111510e+00, 9.236989709376758e-01, 1.641121459567082e-01, 2.974919902550284e+00
15, 9.375399947170000e-01, -1.293615315433331e-02, 1.008912945722333e+00, 9.274008154436395e-01, 1.503100752898222e-01, 2.970133999011260e+00
16, 9.296900033950000e-01, -1.415915720211933e-02, 1.009791175560484e+00, 9.281304766271802e-01, 1.410730705465839e-01, 2.972312692643185e+00
17, 9.214000105860000e-01, -1.538938271340091e-02, 1.010937227786670e+00, 9.278322610846667e-01, 1.361564947335408e-01, 2.975132410093659e+00
18, 9.126999974250000e-01, -1.665238766564387e-02, 1.010787506387853e+00, 9.278672928597107e-01, 1.342886951575892e-01, 2.974666395951357e+00
19, 9.035800099370001e-01, -1.796844186687772e-02, 1.008825608714660e+00, 9.288307269294552e-01, 1.339932011210410e-01, 2.969617479779289e+00
20, 8.940600156780000e-01, -1.934139304703883e-02, 1.005242092864774e+00, 9.307755886120320e-01, 1.340860068124445e-01, 2.960473982197960e+00
21, 8.841500282290000e-01, -2.076749320808186e-02, 1.000523742680815e+00, 9.334244764387112e-01, 1.338613152238609e-01, 2.948457278465922e+00
22, 8.738499879840000e-01, -2.223968954141739e-02, 9.951811122814068e-01, 9.364275925321881e-01, 1.330484203425952e-01, 2.934847495672370e+00
23, 8.631799817090000e-01, -2.374693506375404e-02, 9.896249366816524e-01, 9.395193221158871e-01, 1.316649846766093e-01, 2.920684357846820e+00
24, 8.521599769590000e-01, -2.527934492903684e-02, 9.840835333139979e-01, 9.425128978536087e-01, 1.298503487760680e-01, 2.906538090870082e+00
25, 8.407700061800000e-01, -2.683436563911343e-02, 9.786488425509422e-01, 9.453470499944996e-01, 1.277702867333542e-01, 2.892644695618479e+00
26, 8.290500044819999e-01, -2.840281985795676e-02, 9.733129604121649e-01, 9.480114935638223e-01, 1.255397535328478e-01, 2.878983156970268e+00
27, 8.170099854470000e-01, -2.998076963000066e-02, 9.680277154368772e-01, 9.505404830033179e-01, 1.232237435087688e-01, 2.865435048410930e+00
28, 8.046399950980000e-01, -3.156722241541219e-02, 9.627371675767383e-01, 9.529438815866260e-01, 1.208379605398423e-01, 2.851853099057274e+00
29, 7.919700145720000e-01, -3.315596081489415e-02, 9.574197230660492e-01, 9.552473989709386e-01, 1.183682298010664e-01, 2.838185947935365e+00
30, 7.790099978450000e-01, -3.474312994252193e-02, 9.520666189881821e-01, 9.574761598835175e-01, 1.157951516060891e-01, 2.824416648350013e+00
31, 7.657799720760000e-01, -3.632332943299444e-02, 9.466478886545575e-01, 9.596154208794357e-01, 1.130908722641648e-01, 2.810460145742738e+00
32, 7.522799968720000e-01, -3.789326598648859e-02, 9.411373083432311e-01, 9.616679029832825e-01, 1.102385537254654e-01, 2.796247071303215e+00
33, 7.385200262070000e-01, -3.944820965194597e-02, 9.355606382377868e-01, 9.636367288120699e-01, 1.072299247837494e-01, 2.781847422321487e+00
34, 7.245299816130000e-01, -4.098118486712185e-02, 9.299778693294258e-01, 9.654989772647634e-01, 1.040607558614658e-01, 2.767414655463963e+00
35, 7.103199958800001e-01, -4.248758777687913e-02, 9.244374109111383e-01, 9.672327570381959e-01, 1.007351186959935e-01, 2.753071239917886e+00
36, 6.958900094030001e-01, -4.396397363128526e-02, 9.189896760229842e-01, 9.688581254367846e-01, 9.726824570689499e-02, 2.738957316788588e+00
37, 6.812700033190000e-01, -4.540405381047197e-02, 9.136360781273424e-01, 9.703305472299121e-01, 9.366887277755379e-02, 2.725062725456854e+00
38, 6.664699912070000e-01, -4.680397485497290e-02, 9.084188688390678e-01, 9.716799795334073e-01, 8.995977230393928e-02, 2.711508498447628e+00
39, 6.514999866490000e-01, -4.816021219340343e-02, 9.033595095998244e-01, 9.729007681998778e-01, 8.616055617242853e-02, 2.698349305144152e+00
40, 6.363800168040000e-01, -4.946875734309194e-02, 8.984826441943358e-01, 9.739848445125144e-01, 8.229152919261246e-02, 2.685647252987426e+00
41, 6.211299896240000e-01, -5.072615920052879e-02, 8.938283998746269e-01, 9.749550795791559e-01, 7.837570156874728e-02, 2.673514873425826e+00
42, 6.057599782940000e-01, -5.193027280216236e-02, 8.894117946478478e-01, 9.757944377659881e-01, 7.443201218233012e-02, 2.661985444828075e+00
43, 5.902799963950000e-01, -5.307934649385131e-02, 8.852622617901563e-01, 9.765376247716169e-01, 7.048214778060888e-02, 2.651146506986346e+00
44, 5.747100114820000e-01, -5.417132147649092e-02, 8.813619642027538e-01, 9.771672344458907e-01, 6.654054044183862e-02, 2.640943988008186e+00
45, 5.590599775310000e-01, -5.520528446494277e-02, 8.777154749671335e-01, 9.777214366264306e-01, 6.262693912758070e-02, 2.631400855143738e+00
46, 5.433599948880000e-01, -5.617941448471575e-02, 8.743229209473004e-01, 9.781815973971844e-01, 5.874917067227874e-02, 2.622510139089062e+00
47, 5.276100039480000e-01, -5.709415650116049e-02, 8.712478506411854e-01, 9.785853455634166e-01, 5.492160683376036e-02, 2.614450378217168e+00
48, 5.118399858470000e-01, -5.794842681644006e-02, 8.685118860447026e-01, 9.789162892047368e-01, 5.114437276101165e-02, 2.607271768313241e+00
49, 4.960500001910000e-01, -5.874303763051449e-02, 8.660799255898427e-01, 9.792185803675845e-01, 4.742445228523894e-02, 2.600894563921158e+00
50, 4.802699983120000e-01, -5.947739021390457e-02, 8.638119323474361e-01, 9.794614855430175e-01, 4.375511689537467e-02, 2.594938373677431e+00
51, 4.645099937920000e-01, -6.015201254911887e-02, 8.616777174807292e-01, 9.796432442465473e-01, 4.013112158369844e-02, 2.589322229798175e+00
52, 4.487800002100000e-01, -6.076737914602213e-02, 8.601268455376643e-01, 9.797285948870073e-01, 3.654223017069522e-02, 2.585218180820224e+00
53, 4.331099987030000e-01, -6.132317959873762e-02, 8.604942094093789e-01, 9.797599214334957e-01, 3.297431510286025e-02, 2.586155011436625e+00
54, 4.174999892710000e-01, -6.182012371595146e-02, 8.645815391554492e-01, 9.798021586413677e-01, 2.941438898949634e-02, 2.596904077647574e+00
55, 4.019699990750000e-01, -6.225802553075810e-02, 8.726978948910293e-01, 9.799118206810855e-01, 2.584156852432265e-02, 2.618318617039320e+00
56, 3.865399956700000e-01, -6.263657962480740e-02, 8.795571127539993e-01, 9.800985034233656e-01, 2.223226152728579e-02, 2.636466323030365e+00
57, 3.712300062180000e-01, -6.295532234139153e-02, 8.732234828912063e-01, 9.802670741410692e-01, 1.855540996171872e-02, 2.619767111834051e+00
58, 3.560400009160000e-01, -6.321391198801732e-02, 8.431712978806621e-01, 9.794896138600362e-01, 1.476844554166979e-02, 2.540344946557565e+00
59, 3.409900069240000e-01, -6.341127182409569e-02, 8.018765328888779e-01, 9.764195892768466e-01, 1.083525247232896e-02, 2.431178084569135e+00
60, 3.261100053790000e-01, -6.354604282777165e-02, 7.774485276094442e-01, 9.732440343796878e-01, 6.763642321025420e-03, 2.366477337355676e+00
61, 3.113999962810000e-01, -6.361691012363289e-02, 7.712348022071915e-01, 9.717016582818894e-01, 2.525400726408885e-03, 2.349793923210051e+00
62, 2.968699932100000e-01, -6.362203605814482e-02, 7.723487058511767e-01, 9.715160828115386e-01, -1.938307497990854e-03, 2.352615723767680e+00
63, 2.825500071050000e-01, -6.355935044826969e-02, 7.734844225302313e-01, 9.714859328915466e-01, -6.680807236473203e-03, 2.355558860064288e+00
64, 2.684499919410000e-01, -6.342659467941750e-02, 7.733412686932654e-01, 9.714583660263075e-01, -1.174654917716582e-02, 2.355194781721716e+00
65, 2.545700073240000e-01, -6.322102566267027e-02, 7.729396914207828e-01, 9.713269557727022e-01, -1.717790647094489e-02, 2.354134763435400e+00
66, 2.409400045870000e-01, -6.294008085729469e-02, 7.730454351170591e-01, 9.712793939641872e-01, -2.303021894350520e-02, 2.354435513174205e+00
67, 2.275699973110000e-01, -6.258082249771037e-02, 7.735948884151660e-01, 9.712168319538412e-01, -2.935210826583941e-02, 2.355899800019160e+00
68, 2.144699990750000e-01, -6.214010453684465e-02, 7.744516689725719e-01, 9.711811499845447e-01, -3.619985107513173e-02, 2.358193071611622e+00
69, 2.016600072380000e-01, -6.161505233009985e-02, 7.756540666039730e-01, 9.711221459821603e-01, -4.363687919478859e-02, 2.361402022744993e+00
70, 1.891400069000000e-01, -6.100191423491560e-02, 7.775885519434790e-01, 9.711725750239519e-01, -5.173168331704286e-02, 2.366584144725431e+00
71, 1.769299954180000e-01, -6.029775283791905e-02, 7.806187816862983e-01, 9.713418165450911e-01, -6.056523288469301e-02, 2.374696602201193e+00
72, 1.650400012730000e-01, -5.949922750974887e-02, 7.847705814047004e-01, 9.715761227162337e-01, -7.021224805308991e-02, 2.385800247840494e+00
73, 1.534900069240000e-01, -5.860383071692124e-02, 7.896422217509906e-01, 9.716967057644094e-01, -8.075137791923341e-02, 2.398802930427563e+00
74, 1.422899961470000e-01, -5.760862290988154e-02, 7.949563574785017e-01, 9.716335145087823e-01, -9.227614985346587e-02, 2.412975399894904e+00
75, 1.314399987460000e-01, -5.650973883091633e-02, 8.008574600684766e-01, 9.713072912299995e-01, -1.048895185242400e-01, 2.428685805690772e+00
76, 1.209499984980000e-01, -5.530415953467355e-02, 8.077933848068259e-01, 9.707643228883494e-01, -1.187144232789708e-01, 2.447143610470419e+00
77, 1.108499988910000e-01, -5.399179508239896e-02, 8.160711901441261e-01, 9.699059493598298e-01, -1.338989267607177e-01, 2.469151253134633e+00
78, 1.011300012470000e-01, -5.256793922170308e-02, 8.256382579738843e-01, 9.683600502935014e-01, -1.505300365242334e-01, 2.494486027011159e+00
79, 9.181000292300000e-02, -5.103205785695725e-02, 8.365118680290710e-01, 9.659962262430197e-01, -1.687768822608364e-01, 2.523203920520514e+00
80, 8.290000259900000e-02, -4.938283119349153e-02, 8.487924373106520e-01, 9.626132531971430e-01, -1.888066403834473e-01, 2.555566651763922e+00
81, 7.440000027400000e-02, -4.761726578100460e-02, 8.625938303169463e-01, 9.577968160550898e-01, -2.107476371365528e-01, 2.591815570491357e+00
82, 6.633000075800000e-02, -4.573687134396721e-02, 8.781443316102290e-01, 9.511739160217485e-01, -2.347881114993768e-01, 2.632533281790943e+00
83, 5.869000032500000e-02, -4.373940374384096e-02, 8.956097844450052e-01, 9.421299191081492e-01, -2.610255616358574e-01, 2.678084821369465e+00
84, 5.149000138000000e-02, -4.162531613936749e-02, 9.152281268031079e-01, 9.299273188451981e-01, -2.895387856155778e-01, 2.729025740265384e+00
85, 4.473999887700000e-02, -3.939598206266563e-02, 9.373643346483070e-01, 9.136014663444503e-01, -3.203070518145162e-01, 2.786226396226539e+00
86, 3.844000026600000e-02, -3.705000892173927e-02, 9.623313608261369e-01, 8.919074330309791e-01, -3.530919114322623e-01, 2.850390717036343e+00
87, 3.260000050100000e-02, -3.458995054793836e-02, 9.904226516220104e-01, 8.633694137361650e-01, -3.874037369046790e-01, 2.922173890468927e+00
88, 2.723000012300000e-02, -3.201995356304053e-02, 1.021856428299637e+00, 8.259958374593634e-01, -4.222604648774136e-01, 3.001963219159499e+00
89, 2.232000045500000e-02, -2.933467273477704e-02, 1.056897856586883e+00, 7.776241174337145e-01, -4.557509858610860e-01, 3.090281562615707e+00
90, 1.789999939500000e-02, -2.655181422098481e-02, 1.095528811294267e+00, 7.157131557057138e-01, -4.851578173662466e-01, 3.186901435750229e+00
91, 1.394999958600000e-02, -2.366093134748399e-02, 1.137510561008968e+00, 6.381748497797004e-01, -5.057885761453920e-01, 3.291076251397642e+00
92, 1.049000024800000e-02, -2.067898341435951e-02, 1.181784375911544e+00, 5.433912337331663e-01, -5.111544019085698e-01, 3.399931022370619e+00
93, 7.519999985000000e-03, -1.761239321089815e-02, 1.226944748754291e+00, 4.325220366828622e-01, -4.928354837317608e-01, 3.510068432563076e+00
94, 5.040000193000000e-03, -1.446900291476831e-02, 1.270185322047846e+00, 3.102334617126412e-01, -4.410145026775260e-01, 3.614644989294984e+00
95, 3.049999941000000e-03, -1.125803402768676e-02, 1.308568878993423e+00, 1.870658693329061e-01, -3.469589269776120e-01, 3.707150362375457e+00
96, 1.560000004000000e-03, -8.014500360330750e-03, 1.334616979091325e+00, 7.954156907788522e-02, -2.082022311424039e-01, 3.768961409969389e+00
97, 5.600000150000000e-04, -4.740391163111122e-03, 1.350595234144124e+00, 6.187477111789517e-03, -2.686993649123916e-02, 3.808783592091776e+00
98, 5.999999800000000e-05, -1.500552240623791e-03, 1.338918396409629e+00, -2.038786262619449e-02, 1.725829307842714e-01, 3.778996553544821e+00
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.312996800797434e+00, 0.000000000000000e+00, 3.078912621249215e-01, 3.712989047540391e+00
100, 5.999999800000000e-05, 1.380962493866823e-03, 1.301998927087904e+00, 5.788912274755355e-02, 4.282768198506738e-01, 3.692153608551150e+00
