"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         329,       -5.98603932,      -3.934928547,      -5.112613144,      -1.967277948
          0,           0,         330,      -5.990511792,      -3.943367728,      -5.119629005,      -1.975647731
          0,           0,         331,      -5.993766614,      -3.950301093,      -5.126100875,      -1.981721436
          0,           0,         332,      -5.998263329,      -3.958773092,      -5.133280259,      -1.989930509
          0,           0,         333,      -6.001550636,      -3.965761536,      -5.139926094,      -1.995842736
          0,           0,         334,       -6.00607101,      -3.974264249,      -5.147223693,       -2.00388144
          0,           0,         335,      -6.009390244,      -3.981304515,      -5.153990342,      -2.009625743
          0,           0,         336,      -6.013933926,      -3.989836546,      -5.161364187,      -2.017489116
          0,           0,         337,      -6.017284712,      -3.996926033,      -5.168203795,      -2.023064291
          0,           0,         338,      -6.021851497,      -4.005486621,      -5.175618305,      -2.030751958
          0,           0,         339,      -6.025233562,       -4.01262326,      -5.182491259,      -2.036162068
          0,           0,         340,      -6.029823329,      -4.021212097,      -5.189919393,      -2.043678399
          0,           0,         341,      -6.033236457,      -4.028394153,      -5.196795972,       -2.04893297
          0,           0,         342,         -6.037368,      -4.035754914,       -5.21152293,      -2.075258576
          0,           0,         343,      -6.040885206,      -4.043173185,      -5.215437799,      -2.073626721
          0,           0,         344,       -6.04504074,       -4.05064674,      -5.228828346,      -2.096676898
          0,           0,         345,      -6.048566786,      -4.058139192,      -5.232323754,      -2.091580159
          0,           0,         346,      -6.052716857,      -4.065649084,      -5.245967363,      -2.112381723
          0,           0,         347,      -6.056247517,      -4.073166206,      -5.249278538,      -2.105472991
          0,           0,         348,      -6.060396854,      -4.080683465,      -5.263005633,      -2.125440515
          0,           0,         349,      -6.063938254,      -4.088207006,      -5.265892676,      -2.117789046
          0,           0,         350,      -6.068093332,      -4.095723979,      -5.279489595,      -2.137484277
          0,           0,         351,       -6.07165124,      -4.103250107,      -5.281872551,       -2.12942598
          0,           0,         352,      -6.075816954,      -4.110767943,      -5.295307377,      -2.149045207
          0,           0,         353,      -6.079395114,      -4.118298185,      -5.297216813,      -2.140709446
          0,           0,         354,      -6.083574717,      -4.125820718,      -5.310526522,      -2.160355752
          0,           0,         355,      -6.087175623,      -4.133357736,      -5.312015265,       -2.15179077
          0,           0,         356,      -6.091371311,      -4.140888793,      -5.325240177,      -2.171503172
          0,           0,         357,      -6.094996657,      -4.148434872,      -5.326355186,      -2.162727786
          0,           0,         358,      -6.099209973,      -4.155977559,      -5.339531472,      -2.182528394
          0,           0,         359,      -6.102861037,      -4.163534206,      -5.340318288,      -2.173565277
          0,           0,         360,      -6.107093143,      -4.171090642,      -5.353481366,      -2.193473759
          0,           0,         361,      -6.110770931,      -4.178658355,      -5.353988552,      -2.184350588
          0,           0,         362,      -6.115022721,      -4.186229518,      -5.367171119,      -2.204383249
          0,           0,         363,      -6.118728044,      -4.193807714,      -5.367448881,      -2.195130478
          0,           0,         364,      -6.123000233,      -4.201393491,      -5.380677929,      -2.215300239
          0,           0,         365,      -6.126733767,      -4.208980609,      -5.380775444,      -2.205949069
          0,           0,         366,      -6.131026951,      -4.216579953,      -5.394070862,       -2.22626528
          0,           0,         367,      -6.134789271,      -4.224173636,      -5.394034112,      -2.216845466
          0,           0,         368,      -6.139103958,      -4.231784771,      -5.407408485,      -2.237313678
          0,           0,         369,      -6.142895564,      -4.239382078,      -5.407278871,      -2.227851987
          0,           0,         370,      -6.147232197,      -4.247002705,      -5.420738111,       -2.24847415
          0,           0,         371,      -6.151053525,      -4.254600319,      -5.420551473,       -2.23899369
          0,           0,         372,      -6.155412498,      -4.262227825,      -5.434095659,      -2.259768696
          0,           0,         373,      -6.159263934,      -4.269822252,      -5.433881608,      -2.250288758
          0,           0,         374,      -6.163645598,      -4.277453878,      -5.447505979,      -2.271213013
          0,           0,         375,      -6.167527485,      -4.285041616,      -5.447287742,      -2.261749226
          0,           0,         376,      -6.171932153,      -4.292674592,      -5.460983914,      -2.282817199
          0,           0,         377,      -6.175844794,      -4.300252241,      -5.460778731,      -2.273381873
          0,           0,         378,      -6.180272748,      -4.307883872,      -5.474536048,      -2.294586579
          0,           0,         379,      -6.184216413,      -4.315448209,      -5.474355993,       -2.28518917
          0,           0,         380,      -6.188667909,      -4.323075917,      -5.488162789,      -2.306522564
          0,           0,         381,      -6.192642836,      -4.330623925,      -5.488015751,      -2.297170141
          0,           0,         382,      -6.197118108,      -4.338245255,      -5.501860396,      -2.318623398
          0,           0,         383,      -6.201124514,      -4.345774118,      -5.501751058,      -2.309321106
          0,           0,         384,      -6.205623781,      -4.353386733,      -5.515622717,      -2.330884827
          0,           0,         385,      -6.209661865,      -4.360893815,       -5.51555348,      -2.321636317
          0,           0,         386,      -6.214185337,       -4.36849546,      -5.529442628,      -2.343300673
          0,           0,         387,      -6.218255286,      -4.375978279,        -5.5294144,      -2.334108487
          0,           0,         388,       -6.22280317,      -4.383566759,      -5.543313061,      -2.355863336
          0,           0,         389,      -6.226905165,      -4.391022949,      -5.543325843,      -2.346729231
          0,           0,         390,      -6.231477665,      -4.398596098,      -5.557227651,      -2.368564202
          0,           0,         391,      -6.235611881,      -4.406023387,      -5.557280998,      -2.359489407
          0,           0,         392,      -6.240209202,      -4.413579056,      -5.571181103,      -2.381393979
          0,           0,         393,      -6.244375811,      -4.420975245,      -5.571274386,      -2.372379396
          0,           0,         394,      -6.248998157,      -4.428511285,      -5.585169239,       -2.39434297
          0,           0,         395,      -6.253197325,      -4.435874244,      -5.585301777,      -2.385389308
          0,           0,         396,        -6.2578449,      -4.443388513,      -5.599188891,      -2.407401283
          0,           0,         397,      -6.262076789,      -4.450716172,      -5.599359965,      -2.398509146
          0,           0,         398,      -6.266749796,      -4.458206538,      -5.613237649,      -2.420558997
          0,           0,         399,       -6.27101456,      -4.465496901,      -5.613446454,      -2.411728921
          0,           0,         400,      -6.275713197,      -4.472961252,      -5.627313576,      -2.433806263
          0,           0,         401,      -6.280010986,      -4.480212403,      -5.627559123,      -2.425038733
          0,           0,         402,      -6.284735448,      -4.487648663,      -5.641414918,      -2.447133384
          0,           0,         403,      -6.289066402,      -4.494858776,      -5.641695934,      -2.438428818
          0,           0,         404,      -6.293816881,      -4.502264917,      -5.655539847,       -2.46053086
          0,           0,         405,      -6.298181134,      -4.509432266,      -5.655854661,      -2.451889593
          0,           0,         406,      -6.302957814,      -4.516806324,      -5.669686234,      -2.473989415
          0,           0,         407,      -6.307355495,      -4.523929294,      -5.670032686,      -2.465411683
          0,           0,         408,      -6.312158556,      -4.531269374,      -5.683851487,      -2.487500012
          0,           0,         409,      -6.316589784,      -4.538346465,      -5.684226888,      -2.478985934
          0,           0,         410,      -6.321419403,      -4.545650755,      -5.698032443,      -2.501053857
          0,           0,         411,      -6.325884292,      -4.552680586,      -5.698433544,      -2.492603432
          0,           0,         412,      -6.330740639,      -4.559947363,      -5.712225347,      -2.514642403
          0,           0,         413,      -6.335239296,      -4.566928675,      -5.712648344,      -2.506255526
          0,           0,         414,      -6.340122535,      -4.574156308,      -5.726425832,      -2.528257369
          0,           0,         415,      -6.344655061,      -4.581087965,      -5.726866446,      -2.519933842
          0,           0,         416,      -6.349565351,      -4.588274922,       -5.74062899,      -2.541890743
          0,           0,         417,      -6.354131842,      -4.595155909,       -5.74108253,      -2.533630307
          0,           0,         418,      -6.359069335,      -4.602300758,      -5.754829458,      -2.555534807
          0,           0,         419,      -6.363669878,      -4.609130183,      -5.755290936,      -2.547337169
          0,           0,         420,      -6.368634719,      -4.616231599,      -5.769021532,      -2.569182152
          0,           0,         421,      -6.373269398,      -4.623008688,      -5.769485794,      -2.561047016
          0,           0,         422,      -6.378261724,      -4.630065454,      -5.783199325,      -2.582825703
          0,           0,         423,      -6.382930614,      -4.636789554,      -5.783661154,      -2.574752796
          0,           0,         424,      -6.387950557,      -4.643800564,      -5.797356861,      -2.596458739
          0,           0,         425,      -6.392653727,      -4.650471141,      -5.797811114,      -2.588447833
          0,           0,         426,       -6.39770141,      -4.657435403,      -5.811488244,      -2.610074914
          0,           0,         427,      -6.402438922,      -4.664052041,        -5.8119299,      -2.602125831
          0,           0,         428,      -6.407514462,      -4.670968681,      -5.825587697,      -2.623668263
          0,           0,         429,      -6.412286371,      -4.677531081,       -5.82601195,      -2.615780885
          0,           0,         430,      -6.417389877,      -4.684399345,      -5.839649639,      -2.637233218
          0,           0,         431,      -6.422196232,      -4.690907327,      -5.840051908,      -2.629407475
          0,           0,         432,      -6.427327804,      -4.697726582,      -5.853668669,      -2.650764601
          0,           0,         433,      -6.432168648,      -4.704180082,      -5.854044601,      -2.643000466
          0,           0,         434,      -6.437328381,      -4.710949819,      -5.867639576,      -2.664257629
          0,           0,         435,      -6.442203748,       -4.71734889,      -5.867985049,        -2.6565551
          0,           0,         436,      -6.447391729,      -4.724068726,      -5.881557278,      -2.677707899
          0,           0,         437,       -6.45230165,      -4.730413539,      -5.881868356,      -2.670066985
          0,           0,         438,      -6.457517958,      -4.737083216,      -5.895416762,      -2.691111384
          0,           0,         439,      -6.462462457,      -4.743374058,      -5.895689651,       -2.68353209
          0,           0,         440,      -6.467707164,      -4.749993445,      -5.909213007,      -2.704464416
          0,           0,         441,      -6.472686257,      -4.756230717,      -5.909444032,      -2.696946728
          0,           0,         442,      -6.477959429,       -4.76279981,      -5.922940931,      -2.717763675
          0,           0,         443,      -6.482973131,       -4.76898403,      -5.923126502,      -2.710307558
          0,           0,         444,      -6.488274826,      -4.775502949,      -5.936595343,      -2.731006187
          0,           0,         445,      -6.493323142,       -4.78163475,      -5.936731936,       -2.72361157
          0,           0,         446,      -6.498653414,       -4.78810374,       -5.95017091,      -2.744189303
          0,           0,         447,      -6.503736347,      -4.794183863,      -5.950255073,      -2.736856089
          0,           0,         448,       -6.50909524,      -4.800603291,       -5.96366216,      -2.757310702
          0,           0,         449,      -6.514212789,       -4.80663259,      -5.963690521,      -2.750038768
          0,           0,         450,      -6.519600344,      -4.813002943,      -5.977063484,      -2.770368383
          0,           0,         451,      -6.524752501,      -4.818982375,      -5.977032779,      -2.763157579
          0,           0,         452,      -6.530168752,      -4.825304254,      -5.990369204,      -2.783360654
          0,           0,         453,      -6.535355507,       -4.83123488,      -5.990276289,      -2.776210822
          0,           0,         454,      -6.540800484,      -4.837508999,      -6.003573577,      -2.796286136
          0,           0,         455,      -6.546021823,      -4.843391978,      -6.003415503,      -2.789197108
          0,           0,         456,      -6.551495549,      -4.849619155,      -6.016670911,      -2.809143751
          0,           0,         457,      -6.556751456,      -4.855455737,      -6.016444939,      -2.802115361
          0,           0,         458,       -6.56225395,      -4.861636893,      -6.029655583,      -2.821932714
          0,           0,         459,      -6.567544405,      -4.867428417,      -6.029359207,      -2.814964802
          0,           0,         460,      -6.573075681,      -4.873564567,      -6.042522116,      -2.834652527
          0,           0,         461,      -6.578400661,      -4.879312452,      -6.042153134,      -2.827744945
          0,           0,         462,      -6.583960731,      -4.885404701,      -6.055265267,      -2.847302964
          0,           0,         463,      -6.589320211,      -4.891110443,      -6.054821752,      -2.840455578
          0,           0,         464,       -6.59490908,      -4.897159978,      -6.067880004,       -2.85988406
          0,           0,         465,      -6.600303034,      -4.902825142,      -6.067360371,      -2.853096753
          0,           0,         466,      -6.605920706,      -4.908833229,      -6.080361623,      -2.872396092
          0,           0,         467,      -6.611349105,      -4.914459442,      -6.079764622,      -2.865668758
          0,           0,         468,      -6.616995578,      -4.920427416,      -6.092705737,      -2.884839565
          0,           0,         469,      -6.622458393,      -4.926016365,      -6.092030465,      -2.878172113
          0,           0,         470,      -6.628133664,      -4.931945626,      -6.104908336,      -2.897215189
          0,           0,         471,      -6.633630864,      -4.937499048,      -6.104154246,      -2.890607536
          0,           0,         472,      -6.639334927,      -4.943391054,      -6.116965799,      -2.909523865
          0,           0,         473,      -6.644866479,       -4.94891073,      -6.116132662,      -2.902975934
          0,           0,         474,      -6.650599326,      -4.954766992,      -6.128874903,       -2.92176666
          0,           0,         475,      -6.656165198,      -4.960254744,      -6.127962873,      -2.915278375
          0,           0,         476,      -6.661926818,       -4.96607682,      -6.140632895,      -2.933944791
          0,           0,         477,      -6.667526978,      -4.971534502,      -6.139642436,      -2.927516071
          0,           0,         478,      -6.673317359,      -4.977323988,      -6.152237448,      -2.946059604
          0,           0,         479,      -6.678951774,      -4.982753481,      -6.151169395,      -2.939690363
          0,           0,         480,      -6.684770904,      -4.988512009,      -6.163686732,       -2.95811256
          0,           0,         481,       -6.69043954,      -4.993915213,       -6.16254224,      -2.951802703
          0,           0,         482,      -6.696287406,      -4.999644443,      -6.174979421,      -2.970105219
          0,           0,         483,      -6.701990233,      -5.005023276,      -6.173759942,      -2.963854641
          0,           0,         484,       -6.70786682,      -5.010724887,      -6.186114679,      -2.982039228
          0,           0,         485,      -6.713603808,      -5.016081274,      -6.184822001,      -2.975847812
          0,           0,         486,      -6.719509102,      -5.021756965,      -6.197092223,      -2.993916312
          0,           0,         487,      -6.725280221,      -5.027092832,      -6.195728442,      -2.987783924
          0,           0,         488,       -6.73121421,      -5.032744309,      -6.207912277,       -3.00573826
          0,           0,         489,      -6.737019433,       -5.03806158,      -6.206479788,      -2.999664755
          0,           0,         490,      -6.742982104,      -5.043690554,      -6.218575643,       -3.01750692
          0,           0,         491,      -6.748821406,      -5.048991144,      -6.217077093,      -3.011492145
          0,           0,         492,      -6.754812748,      -5.054599324,      -6.229083649,      -3.029224198
          0,           0,         493,      -6.760686104,      -5.059885133,      -6.227521952,      -3.023267993
          0,           0,         494,      -6.766706108,       -5.06547422,      -6.239438138,      -3.040892051
          0,           0,         495,        -6.7726135,      -5.070747127,      -6.237816471,      -3.034994243
          0,           0,         496,      -6.778662157,       -5.07631881,      -6.249641511,       -3.05251248
          0,           0,         497,      -6.784603566,      -5.081580669,      -6.247963264,      -3.046672893
          0,           0,         498,      -6.790680871,      -5.087136619,       -6.25969666,      -3.064087533
          0,           0,         499,      -6.796656282,      -5.092389253,      -6.257965413,      -3.058305992
          0,           0,         500,      -6.802762232,      -5.097931119,      -6.269606969,      -3.075619296
          0,           0,         501,      -6.808771633,      -5.103176317,      -6.267826497,      -3.069895628
          0,           0,         502,      -6.814906225,       -5.10870572,      -6.279376279,      -3.087109895
          0,           0,         503,       -6.82094961,      -5.113945231,      -6.277550518,      -3.081443926
          0,           0,         504,      -6.827112845,      -5.119463761,      -6.289008848,        -3.0985615
          0,           0,         505,      -6.833190207,      -5.124699292,      -6.287141868,       -3.09295306
          0,           0,         506,       -6.83938209,      -5.130208505,      -6.298509383,        -3.1099763
          0,           0,         507,      -6.845493427,      -5.135441714,      -6.296605359,      -3.104425226
          0,           0,         508,      -6.851713965,      -5.140943127,      -6.307882872,      -3.121356521
          0,           0,         509,      -6.857859279,      -5.146175622,      -6.305946064,      -3.115862656
          0,           0,         510,      -6.864108479,      -5.151670711,      -6.317134713,       -3.13270441
          0,           0,         511,      -6.870287776,      -5.156904049,      -6.315169436,      -3.127267609
          0,           0,         512,      -6.876565651,      -5.162394243,      -6.326270498,      -3.144022236
          0,           0,         513,      -6.882778939,      -5.167629923,      -6.324281156,       -3.13864236
          0,           0,         514,      -6.889085503,      -5.173116608,      -6.335296157,      -3.155312279
          0,           0,         515,      -6.895332795,      -5.178356071,      -6.333287063,      -3.149989199
          0,           0,         516,      -6.901668065,       -5.18384058,      -6.344217696,      -3.166576838
          0,           0,         517,      -6.907949375,      -5.189085207,      -6.342193278,      -3.161310431
          0,           0,         518,      -6.914313371,      -5.194568824,      -6.353041394,      -3.177818203
          0,           0,         519,      -6.920628719,      -5.199819933,      -6.351005992,      -3.172608356
          0,           0,         520,      -6.927021462,      -5.205303886,      -6.361773622,      -3.189038671
          0,           0,         521,      -6.933370869,       -5.21056273,      -6.359731532,      -3.183885288
          0,           0,         522,      -6.939792384,      -5.216048195,      -6.370420773,      -3.200240543
          0,           0,         523,      -6.946175875,      -5.221315963,      -6.368376234,       -3.19514352
          0,           0,         524,       -6.95262619,      -5.226804057,      -6.378989358,      -3.211426084
          0,           0,         525,      -6.959043793,       -5.23208187,      -6.376946541,      -3.206385339
          0,           0,         526,      -6.965522936,      -5.237573654,      -6.387485887,      -3.222597576
          0,           0,         527,      -6.971974683,      -5.242862564,      -6.385448831,      -3.217613027
          0,           0,         528,      -6.978482685,       -5.24835904,      -6.395916787,      -3.233757251
          0,           0,         529,      -6.984968609,      -5.253660031,      -6.393889471,       -3.22882882
          0,           0,         530,      -6.991505503,      -5.259162142,      -6.404288512,      -3.244907328
          0,           0,         531,      -6.998025641,      -5.264476127,      -6.402274756,      -3.240034954
          0,           0,         532,      -7.004591464,      -5.269984755,      -6.412607391,      -3.256050002
          0,           0,         533,      -7.011145854,      -5.275312577,      -6.410610902,      -3.251233621
          0,           0,         534,      -7.017740642,      -5.280828543,      -6.420879705,      -3.267187432
          0,           0,         535,      -7.024329327,      -5.286170972,      -6.418904033,      -3.262426983
          0,           0,         536,      -7.030953119,      -5.291695035,      -6.429111557,      -3.278321733
          0,           0,         537,      -7.037576143,       -5.29705277,      -6.427160145,       -3.27361716
          0,           0,         538,      -7.044228981,      -5.302585628,      -6.437308938,       -3.28945499
          0,           0,         539,      -7.050886391,      -5.307959296,      -6.435385044,      -3.284806243
          0,           0,         540,      -7.057568317,      -5.313501583,      -6.445477681,      -3.300589239
          0,           0,         541,      -7.064260163,      -5.318891736,      -6.443584422,       -3.29599626
          0,           0,         542,      -7.070971221,      -5.324444023,      -6.453623455,      -3.311726464
          0,           0,         543,      -7.077697553,      -5.329851139,      -6.451763806,      -3.307189204
          0,           0,         544,      -7.084437789,      -5.335413935,      -6.461751765,      -3.322868601
          0,           0,         545,      -7.091198664,       -5.34083842,      -6.459928534,      -3.318387012
          0,           0,         546,      -7.097968125,      -5.346412167,      -6.469867913,      -3.334017545
          0,           0,         547,      -7.104763597,       -5.35185435,      -6.468083754,      -3.329591563
          0,           0,         548,      -7.111562332,      -5.357439428,      -6.477977006,      -3.345175123
          0,           0,         549,      -7.118392462,      -5.362899563,      -6.476234429,      -3.340804691
          0,           0,         550,      -7.125220521,      -5.368496287,      -6.486083994,      -3.356343092
          0,           0,         551,      -7.132085371,      -5.373974552,      -6.484385346,      -3.352028146
          0,           0,         552,      -7.138942805,       -5.37958317,      -6.494193577,      -3.367523169
          0,           0,         553,      -7.145842438,      -5.385079667,      -6.492541072,      -3.363263642
          0,           0,         554,      -7.152729301,      -5.390700361,      -6.502310288,      -3.378717002
          0,           0,         555,      -7.159663783,      -5.396215113,      -6.500705993,      -3.374512797
          0,           0,         556,      -7.166580129,      -5.401848001,      -6.510438454,      -3.389926155
          0,           0,         557,       -7.17354953,      -5.407380954,      -6.508884293,      -3.385777176
          0,           0,         558,      -7.180495414,      -5.413026085,      -6.518582217,      -3.401152138
          0,           0,         559,      -7.187499804,      -5.418577105,      -6.517079996,      -3.397058282
          0,           0,         560,      -7.194475283,      -5.424234461,      -6.526745549,      -3.412396384
          0,           0,         561,      -7.201514736,      -5.429803335,      -6.525296891,      -3.408357523
          0,           0,         562,      -7.208519868,       -5.43547283,      -6.534932122,      -3.423660251
          0,           0,         563,      -7.215594461,      -5.441059264,      -6.533538538,      -3.419676239
          0,           0,         564,      -7.222629304,      -5.446740743,      -6.543145546,      -3.434945025
          0,           0,         565,      -7.229739114,      -5.452344363,       -6.54180847,      -3.431015702
          0,           0,         566,      -7.236803729,      -5.458037605,      -6.551389145,      -3.446251913
          0,           0,         567,      -7.243948836,       -5.46365795,      -6.550109851,      -3.442377089
          0,           0,         568,      -7.251043284,       -5.46936266,      -6.559666134,      -3.457582039
          0,           0,         569,      -7.258223773,      -5.474999188,      -6.558445788,      -3.453761499
          0,           0,         570,      -7.265348115,         -5.480715,      -6.567979507,      -3.468936442
          0,           0,         571,       -7.27256407,      -5.486367085,      -6.566819145,      -3.465169948
          0,           0,         572,       -7.27971837,      -5.492093564,      -6.576332091,      -3.480316097
          0,           0,         573,      -7.286969877,      -5.497760492,      -6.575232727,      -3.476603383
          0,           0,         574,      -7.294154199,      -5.503497131,      -6.584726552,      -3.491721875
          0,           0,         575,      -7.301441349,      -5.509178103,       -6.58368902,      -3.488062635
          0,           0,         576,      -7.308655757,      -5.514924323,      -6.593165399,      -3.503154581
          0,           0,         577,      -7.315978641,      -5.520618454,       -6.59219045,      -3.499548485
          0,           0,         578,      -7.323223201,      -5.526373602,      -6.601650963,      -3.514614926
          0,           0,         579,      -7.330581912,      -5.532079916,      -6.600739268,       -3.51106161
          0,           0,         580,      -7.337856691,      -5.537843267,      -6.610185443,      -3.526103551
          0,           0,         581,      -7.345251324,      -5.543560698,      -6.609337614,      -3.522602605
          0,           0,         582,      -7.352556388,      -5.549331454,      -6.618770881,      -3.537621003
          0,           0,         583,       -7.35998704,       -5.55505885,      -6.617987344,       -3.53417199
          0,           0,         584,      -7.367322458,      -5.560836137,      -6.627409157,      -3.549167749
          0,           0,         585,      -7.374789229,      -5.566572253,      -6.626690421,      -3.545770193
          0,           0,         586,      -7.382155069,      -5.572355124,      -6.636102041,      -3.560744188
          0,           0,         587,      -7.389658059,      -5.578098625,      -6.635448472,      -3.557397567
          0,           0,         588,       -7.39705439,      -5.583886058,      -6.644851235,      -3.572350617
          0,           0,         589,      -7.404593702,      -5.589635518,      -6.644263061,      -3.569054363
          0,           0,         590,      -7.412020593,      -5.595426418,      -6.653658166,      -3.583987281
          0,           0,         591,      -7.419596331,      -5.601180318,      -6.653135648,      -3.580740783
          0,           0,         592,      -7.427053854,      -5.606973515,      -6.662524276,       -3.59565431
          0,           0,         593,      -7.434666124,      -5.612730248,      -6.662067514,      -3.592456927
          0,           0,         594,      -7.442154349,        -5.6185245,       -6.67145085,      -3.607351805
          0,           0,         595,      -7.449803258,      -5.624282366,      -6.671060031,      -3.604202832
          0,           0,         596,      -7.457322256,      -5.630076356,      -6.680439066,      -3.619079748
          0,           0,         597,      -7.465007913,      -5.635833569,      -6.680114206,      -3.615978455
          0,           0,         598,      -7.472557756,      -5.641625908,      -6.689490019,       -3.63083807
          0,           0,         599,      -7.480280271,      -5.647380591,      -6.689231118,      -3.627783672
          0,           0,         600,       -7.48721443,      -5.652002862,      -6.696758888,       -3.64149424
          0,           0,         601,      -7.495828438,      -5.659427926,      -6.699256409,      -3.640209874
          0,           0,         602,      -7.502727445,      -5.663813892,      -6.706354849,      -3.653747279
          0,           0,         603,      -7.511335583,      -5.671123475,      -6.708709339,      -3.652218603
          0,           0,         604,      -7.518238698,      -5.675429526,      -6.715694731,      -3.665653802
          0,           0,         605,      -7.526859665,      -5.682703795,      -6.718100329,      -3.664144815
          0,           0,         606,      -7.533783101,      -5.686969609,      -6.725053295,      -3.677526496
          0,           0,         607,      -7.542428577,       -5.69422966,      -6.727519965,      -3.676051016
          0,           0,         608,      -7.549379076,      -5.698467024,      -6.734446271,      -3.689407219
          0,           0,         609,       -7.55805364,      -5.705719015,      -6.736985226,      -3.687981703
          0,           0,         610,      -7.565034756,      -5.709930649,      -6.743895591,      -3.701320549
          0,           0,         611,      -7.573741204,      -5.717175429,      -6.746511307,      -3.699945407
          0,           0,         612,      -7.580754794,      -5.721361164,      -6.753408109,       -3.71326837
          0,           0,         613,      -7.589494493,       -5.72859788,      -6.756101311,      -3.711942542
          0,           0,         614,      -7.596541489,       -5.73275647,      -6.762986346,      -3.725248823
          0,           0,         615,      -7.605315219,      -5.739983501,      -6.765757211,      -3.723970091
          0,           0,         616,      -7.612396137,      -5.744113195,      -6.772632091,      -3.737258779
          0,           0,         617,       -7.62120437,      -5.751328537,      -6.775480642,      -3.736025606
          0,           0,         618,       -7.62831951,      -5.755427345,      -6.782346662,      -3.749295974
          0,           0,         619,      -7.637162573,      -5.762628782,      -6.785272441,      -3.748107129
          0,           0,         620,      -7.644312132,      -5.766694594,      -6.792130287,      -3.761358565
          0,           0,         621,      -7.653190273,      -5.773879781,       -6.79513263,      -3.760212972
          0,           0,         622,      -7.660374389,       -5.77791043,      -6.801983001,      -3.773445039
          0,           0,         623,      -7.669287808,      -5.785076934,      -6.805061334,      -3.772341699
          0,           0,         624,      -7.676506581,      -5.789070225,      -6.811905008,      -3.785553978
          0,           0,         625,      -7.684835129,      -5.794918519,      -6.813214932,      -3.783309127
          0,           0,         626,      -7.692282321,      -5.799415554,      -6.820958558,      -3.797097872
          0,           0,         627,      -7.700777718,      -5.805532087,      -6.822801988,      -3.795401654
          0,           0,         628,      -7.708351186,      -5.810163681,      -6.830741445,      -3.809347061
          0,           0,         629,       -7.71695014,      -5.816349015,      -6.832743576,      -3.807728559
          0,           0,         630,      -7.724602252,      -5.821006307,      -6.840742897,      -3.821682768
          0,           0,         631,      -7.733271598,      -5.827195959,      -6.842866332,       -3.82007425
          0,           0,         632,      -7.740980718,      -5.831840021,       -6.85090441,      -3.833995146
          0,           0,         633,      -7.749704851,      -5.838008995,       -6.85311983,      -3.832387625
          0,           0,         634,      -7.757459541,      -5.842623843,      -6.861176127,      -3.846277339
          0,           0,         635,      -7.766230191,      -5.848760487,      -6.863468625,      -3.844680279
          0,           0,         636,      -7.774024754,      -5.853337974,      -6.871536194,       -3.85854389
          0,           0,         637,      -7.782837901,      -5.859435514,      -6.873899888,       -3.85696391
          0,           0,         638,      -7.790669421,      -5.863970764,      -6.881975884,      -3.870805933
          0,           0,         639,      -7.799522961,      -5.870024644,      -6.884407798,      -3.869247057
          0,           0,         640,      -7.807389867,      -5.874514361,      -6.892491138,      -3.883070345
          0,           0,         641,       -7.81628268,      -5.880521116,      -6.894989593,      -3.881534172
          0,           0,         642,      -7.824184092,      -5.884962817,      -6.903080166,      -3.895340472
          0,           0,         643,      -7.833115571,      -5.890919555,      -6.905644335,      -3.893827247
          0,           0,         644,      -7.840743881,      -5.894565026,       -6.91264137,      -3.906941646
          0,           0,         645,      -7.850403632,      -5.902168358,      -6.917818258,      -3.907071387
          0,           0,         646,      -7.858248154,      -5.906103899,      -6.925186718,      -3.920493415
          0,           0,         647,      -7.867181133,      -5.911731395,      -6.927483595,      -3.918527139
          0,           0,         648,       -7.87482325,       -5.91513659,      -6.934316924,      -3.931413694
          0,           0,         649,      -7.884514294,        -5.9225778,      -6.939595636,      -3.931611407
          0,           0,         650,       -7.89239967,      -5.926355292,      -6.946947561,      -3.944975391
          0,           0,         651,      -7.901390706,      -5.931835528,      -6.949335405,      -3.943045948
          0,           0,         652,      -7.909088636,      -5.935100299,      -6.956151297,      -3.955888729
          0,           0,         653,      -7.918840857,      -5.942429624,      -6.961559517,      -3.956181609
          0,           0,         654,       -7.92678663,      -5.946080727,      -6.968911039,      -3.969518388
          0,           0,         655,      -7.935850189,      -5.951428752,      -6.971410372,      -3.967610648
          0,           0,         656,      -7.943614246,       -5.95456377,      -6.978229101,      -3.980396817
          0,           0,         657,      -7.953435539,      -5.961782225,      -6.983776851,      -3.980763489
          0,           0,         658,      -7.961446775,      -5.965310344,       -6.99113665,      -3.994063219
          0,           0,         659,      -7.970586842,      -5.970524968,      -6.993750201,      -3.992159051
          0,           0,         660,       -7.97841951,      -5.973531532,      -7.000576913,      -4.004880419
          0,           0,         661,      -7.988312168,      -5.980634526,      -7.006263877,      -4.005309295
          0,           0,         662,      -7.996390022,      -5.984039797,        -7.0136351,      -4.018566794
          0,           0,         663,      -8.005607828,      -5.989118117,      -7.016361192,      -4.016653421
          0,           0,         664,      -8.013509571,      -5.991996768,      -7.023197463,      -4.029304906
          0,           0,         665,      -8.023474423,      -5.998979478,      -7.029020718,      -4.029787506
          0,           0,         666,      -8.031618883,      -6.002262397,        -7.0364048,      -4.042999365
          0,           0,         667,      -8.040914751,      -6.007202336,      -7.039240406,       -4.04106561
