"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,       -12.9422448,       -13.1879268,      -13.48218431,      -12.37737623,             0.448,     0.00108149092,     0.08126786182,                 0,                 0,                 0,    -0.03312121718,  -0.0006916155081,     0.08127211487,                 0,        75.1442849
          0,           0,           1,      -13.00974225,      -13.35781183,      -13.27200962,      -12.45478934,             0.448,    0.001081490895,     0.08126786182,                 0,                 0,                 0,    -0.03312121718,  -0.0006916155335,     0.08127211487,                 0,       75.14428667
          0,           0,           2,      -13.00412142,      -13.34874132,      -13.31903709,      -12.44706549,             0.448,     0.00108149089,     0.08126786183,                 0,                 0,                 0,    -0.03312121718,  -0.0006916155382,     0.08127211488,                 0,         75.144287
          0,           0,           3,      -13.01140599,      -13.37243459,      -13.29956682,      -12.45366051,             0.448,    0.001081490891,     0.08126786182,                 0,                 0,                 0,    -0.03312121719,  -0.0006916155376,     0.08127211487,                 0,       75.14428696
          0,           0,           4,      -13.00885961,      -13.32529604,       -13.2812082,      -12.44999422,             0.448,    0.001081490888,     0.08126786181,                 0,                 0,                 0,    -0.03312121719,  -0.0006916155402,     0.08127211485,                 0,       75.14428715
          0,           0,           5,      -13.01162798,      -13.28362571,      -13.29454293,      -12.45270585,             0.448,    0.001081490885,      0.0812678618,                 0,                 0,                 0,    -0.03312121719,  -0.0006916155423,     0.08127211485,                 0,       75.14428729
          0,           0,           6,      -13.01792493,      -13.33978442,       -13.3154899,      -12.46010153,             0.448,    0.001081490884,     0.08126786179,                 0,                 0,                 0,     -0.0331212172,  -0.0006916155433,     0.08127211484,                 0,       75.14428737
          0,           0,           7,      -13.02393734,      -13.33002533,      -13.31045872,      -12.46582764,             0.448,    0.001081490883,     0.08126786179,                 0,                 0,                 0,     -0.0331212172,   -0.000691615544,     0.08127211483,                 0,       75.14428742
          0,           0,           8,      -13.02844659,      -13.30387649,      -13.32093774,      -12.46996125,             0.448,    0.001081490882,     0.08126786178,                 0,                 0,                 0,     -0.0331212172,  -0.0006916155448,     0.08127211483,                 0,       75.14428748
          0,           0,           9,      -13.03853179,      -13.34554744,      -13.34229071,      -12.48124083,             0.448,    0.001081490881,     0.08126786177,                 0,                 0,                 0,     -0.0331212172,  -0.0006916155457,     0.08127211482,                 0,       75.14428755
          0,           0,          10,      -13.04735694,      -13.39612771,       -13.3710582,        -12.491072,             0.448,     0.00108149088,     0.08126786177,                 0,                 0,                 0,     -0.0331212172,  -0.0006916155465,     0.08127211482,                 0,       75.14428761
