Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
25,0.86301,0,2.48409,-0,6.05712e-08,0,0,0,0,0,0,0.834271,0.526372,-0.0143307,0.98655,0.993635,-0.0509141,0.000988949,3.29364e-05,9.93496e-05,0.000994472,1.12979,0,0,0,0,8.48511
26,0.857359,0,2.46747,-0,6.05648e-08,0,0,0,0,0,0,0.817328,0.526372,-0.0160107,0.972291,0.986989,-0.0642074,0.00100769,2.69733e-05,9.7105e-05,0.00101271,1.12963,0,0,0,0,8.56414
27,0.8882,0,2.55779,-0,6.05926e-08,0,0,0,0,0,0,0.437175,0.526372,-0.0289195,0.684854,1.02312,0.0080504,0.00126958,-2.62524e-05,-6.80684e-05,0.00127167,1.13032,0,0,0,0,9.62552
28,0.899136,0,2.58994,-0,6.06042e-08,0,0,0,0,0,0,0.419515,0.526372,-0.0278986,0.673675,1.03598,0.0337705,0.00127752,-1.88588e-05,-8.13414e-05,0.00128025,1.13061,0,0,0,0,9.65474
29,0.910435,0,2.62317,-0,6.0616e-08,0,0,0,0,0,0,0.402987,0.526372,-0.0267657,0.663463,1.04927,0.0603513,0.00128901,-1.07434e-05,-9.63877e-05,0.00129265,1.1309,0,0,0,0,9.68375
30,0.922467,0,2.65856,-0,6.06285e-08,0,0,0,0,0,0,0.387663,0.526372,-0.0255305,0.654218,1.06343,0.088667,0.00130182,-1.14859e-06,-0.000113422,0.00130675,1.13121,0,0,0,0,9.71527
31,0.935476,0,2.69686,-0,6.0642e-08,0,0,0,0,0,0,0.373594,0.526372,-0.0242063,0.645931,1.07874,0.119299,0.00131581,1.07432e-05,-0.000132501,0.00132251,1.13154,0,0,0,0,9.73384
32,0.949383,0,2.73785,-0,6.06571e-08,0,0,0,0,0,0,0.360818,0.526372,-0.0228128,0.638575,1.09514,0.152095,0.00132857,2.55217e-05,-0.000153125,0.0013376,1.13192,0,0,0,0,9.74119
33,0.96412,0,2.78138,-0,6.0674e-08,0,0,0,0,0,0,0.34935,0.526372,-0.0213774,0.632115,1.11255,0.186919,0.00133843,4.32742e-05,-0.000174588,0.00135046,1.13234,0,0,0,0,9.72514
34,0.976668,0,2.81866,-0,6.06916e-08,0,0,0,0,0,0,0.339181,0.526372,-0.0199321,0.626505,1.12746,0.216744,0.00135913,6.0294e-05,-0.000198838,0.00137492,1.13277,0,0,0,0,9.69917
35,0.981828,0,2.83462,-0,6.07088e-08,0,0,0,0,0,0,0.330282,0.526372,-0.0185091,0.621688,1.13385,0.229515,0.0014249,6.81281e-05,-0.000248048,0.00144793,1.1332,0,0,0,0,9.74438
36,0.991385,0,2.86433,-0,6.07425e-08,0,0,0,0,0,0,0.322629,0.526372,-0.0169642,0.617612,1.14573,0.253278,0.00149473,7.87036e-05,-0.000363176,0.00154023,1.13404,0,0,0,0,9.75911
37,1.03161,0,2.98315,-0,6.07825e-08,0,0,0,0,0,0,0.316248,0.526372,-0.0149886,0.614252,1.19326,0.348336,0.00152553,0.000154297,-0.00056346,0.00163357,1.13503,0,0,0,0,9.85859
38,0.903256,0,2.61052,-0,6.07568e-08,0,0,0,0,0,0,0.878971,0.526372,0.00948257,1.02457,1.04421,0.0502313,0.000139396,0.000207517,-9.50887e-06,0.00025017,1.13439,0,0,0,0,4.28228
