Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
26,0.768242,0,2.20685,-0,6.04792e-08,0,0,0,0,0,0,0.814489,1.14845,-0.0227026,1.40813,0.88274,-0.272705,0.0014167,0.000269079,-1.51349e-05,0.0014421,1.12751,0,0,0,0,9.51704
27,0.770602,0,2.21368,-0,6.04802e-08,0,0,0,0,0,0,0.799241,1.14845,-0.0223982,1.39936,0.885472,-0.267241,0.00143718,0.000274801,-2.82915e-05,0.00146349,1.12754,0,0,0,0,9.58154
28,0.774674,0,2.22561,-0,6.0485e-08,0,0,0,0,0,0,0.784516,1.14845,-0.0219626,1.391,0.890244,-0.257698,0.00145203,0.000276698,-4.09806e-05,0.00147873,1.12765,0,0,0,0,9.63214
29,0.780493,0,2.24277,-0,6.04938e-08,0,0,0,0,0,0,0.770396,1.14845,-0.0214148,1.38308,0.897107,-0.243971,0.00146072,0.000273825,-5.35604e-05,0.00148713,1.12787,0,0,0,0,9.66882
30,0.978354,0,2.82488,-0,6.07134e-08,0,0,0,0,0,0,0.670186,1.14845,-0.0107869,1.32974,1.12995,0.221721,0.00146677,0.000225742,-0.000520862,0.00157279,1.13331,0,0,0,0,10.352
31,0.979078,0,2.82702,-0,6.07142e-08,0,0,0,0,0,0,0.670114,1.14845,-0.0107645,1.3297,1.13081,0.22343,0.00146603,0.000226586,-0.000523537,0.00157311,1.13333,0,0,0,0,10.3547
32,1.05692,0,3.0565,-0,6.0785e-08,0,0,0,0,0,0,0.666473,1.14845,-0.0089546,1.32786,1.2226,0.407018,0.00125127,0.000386184,-0.000630726,0.00145349,1.13509,0,0,0,0,10.2233
33,1.13637,0,3.29104,-0,6.08515e-08,0,0,0,0,0,0,0.663753,1.14845,-0.00685927,1.32648,1.31642,0.594649,0.000929623,0.000606359,-0.000544614,0.00123631,1.13674,0,0,0,0,9.76
34,1.1888,0,3.44697,-0,6.09057e-08,0,0,0,0,0,0,0.661866,1.14845,-0.00462561,1.32553,1.37879,0.719388,0.000612303,0.000814557,-0.000215135,0.00104149,1.13809,0,0,0,0,9.05631
35,1.18038,0,3.42817,-0,6.09812e-08,0,0,0,0,0,0,0.660739,1.14845,-0.00232994,1.32496,1.37127,0.704351,0.000450348,0.00100295,0.000388198,0.00116594,1.13997,0,0,0,0,9.3407
36,1.09014,0,3.1824,-0,6.12191e-08,0,0,0,0,0,0,0.660358,1.14845,0,1.32477,1.27296,0.507734,0.000881701,0.00153339,0.00188558,0.00258536,1.1459,0,0,0,0,5.02266
37,0.972383,0,2.81958,-0,6.09086e-08,0,0,0,0,0,0,0.660739,1.14845,0.00232994,1.32496,1.12783,0.217482,0.000954774,0.000687901,0.00171448,0.00207948,1.13816,0,0,0,0,11.3346
38,0.813268,0,2.34398,-0,6.06313e-08,0,0,0,0,0,0,0.661866,1.14845,0.00462561,1.32553,0.937591,-0.163004,0.00139512,0.000281483,0.00185332,0.00233674,1.13128,0,0,0,0,11.2706
39,0.644768,0,1.84876,-0,6.03962e-08,0,0,0,0,0,0,0.663753,1.14845,0.00685927,1.32648,0.739505,-0.559174,0.00195244,-9.59787e-05,0.00188707,0.00271703,1.12546,0,0,0,0,10.9367
40,0.493542,0,1.40849,-0,6.0182e-08,0,0,0,0,0,0,0.666473,1.14845,0.0089546,1.32786,0.563397,-0.91139,0.0025148,-0.000452786,0.00170557,0.00307217,1.12017,0,0,0,0,10.2578
41,0.374084,0,1.06369,-0,6.00156e-08,0,0,0,0,0,0,0.670114,1.14845,0.0107645,1.3297,0.425477,-1.18723,0.00283602,-0.000695493,0.00127375,0.00318577,1.11607,0,0,0,0,9.21439
42,0.372964,0,1.06047,-0,6.00137e-08,0,0,0,0,0,0,0.670186,1.14845,0.0107869,1.32974,0.424187,-1.18981,0.00283586,-0.000696295,0.00126669,0.00318299,1.11603,0,0,0,0,9.19842
43,0.294345,0,0.8338,-0,5.98447e-08,0,0,0,0,0,0,0.693886,1.14845,0.0153527,1.34188,0.33352,-1.37114,0.00240438,-0.000496226,0.000361527,0.00248153,1.11187,0,0,0,0,7.50732
44,0.305819,0,0.867714,-0,5.99182e-08,0,0,0,0,0,0,0.702123,1.14845,0.0163837,1.34617,0.347086,-1.34401,0.00223993,-0.00043098,0.000293419,0.00229981,1.11368,0,0,0,0,7.40079
45,0.323637,0,0.921752,-0,6.00885e-08,0,0,0,0,0,0,0.711298,1.14845,0.0173845,1.35099,0.368701,-1.30078,0.00183152,-0.000311226,0.000205945,0.00186916,1.11787,0,0,0,0,6.87051
46,0.375797,0,1.07561,-0,6.03098e-08,0,0,0,0,0,0,0.721402,1.14845,0.0183354,1.35635,0.430243,-1.1777,0.00105763,-0.00011692,9.89098e-05,0.00106866,1.12333,0,0,0,0,5.52164
47,0.474795,0,1.3666,-0,6.05616e-08,0,0,0,0,0,0,0.732408,1.14845,0.0192225,1.36225,0.546641,-0.944903,0.000240888,4.89674e-05,1.53879e-05,0.000246295,1.12955,0,0,0,0,2.98235
48,0.574846,0,1.65879,-0,6.0684e-08,0,0,0,0,0,0,0.744277,1.14845,0.0200362,1.36868,0.663515,-0.711154,-0.000201843,0.000131184,-1.86899e-05,0.000241452,1.13259,0,0,0,0,3.27186
49,0.623883,0,1.8016,-0,6.0719e-08,0,0,0,0,0,0,0.75696,1.14845,0.0207694,1.37563,0.72064,-0.596904,-0.000356384,0.000167354,-2.55462e-05,0.00039455,1.13345,0,0,0,0,4.43207
