"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.632750932557664e-05, 1.316575994895663e+00, 6.918408164184086e-01, 1.004301793179593e-01, 3.765801819427578e+00
1, 9.990000128750000e-01, -1.451618405506983e-04, 1.181228320352948e+00, 7.061717991057972e-01, 1.021191706097779e-01, 3.392659312504130e+00
2, 9.977599978450000e-01, -3.241034021564088e-04, 1.165732781870687e+00, 7.689303306619129e-01, 1.100237347334352e-01, 3.361330335031447e+00
3, 9.960200190539999e-01, -5.715594432915621e-04, 1.143793259761649e+00, 8.003155955766335e-01, 1.119434519050661e-01, 3.307083281379101e+00
4, 9.937800168990000e-01, -8.807997955218780e-04, 1.126517347311368e+00, 8.207126520464973e-01, 1.102413341653271e-01, 3.263760687989741e+00
5, 9.910500049590000e-01, -1.239151179920762e-03, 1.113496270906377e+00, 8.386512878731388e-01, 1.058576096130487e-01, 3.231755281750987e+00
6, 9.878399968150000e-01, -1.630570691051538e-03, 1.102984467922161e+00, 8.514129995936056e-01, 9.883091820863221e-02, 3.205592643371581e+00
7, 9.841300249100000e-01, -2.042413500973549e-03, 1.096127202512606e+00, 8.603521057574590e-01, 9.062594503755309e-02, 3.188641939847094e+00
8, 9.799500107769999e-01, -2.461669303168391e-03, 1.092846139067352e+00, 8.651034687394163e-01, 8.299182606469645e-02, 3.180580541173494e+00
9, 9.752799868580000e-01, -2.891422718041864e-03, 1.092423324796925e+00, 8.664332769662414e-01, 7.790994005502457e-02, 3.179620594928826e+00
10, 9.701499938960000e-01, -3.342889759532148e-03, 1.093409924318482e+00, 8.656610838939018e-01, 7.661284679360597e-02, 3.182112592478118e+00
11, 9.645400047300000e-01, -3.841933975446818e-03, 1.094160565152967e+00, 8.645029402406492e-01, 7.924235285546127e-02, 3.183953608395744e+00
12, 9.584699869160000e-01, -4.413506401050767e-03, 1.093366040519828e+00, 8.644673946539730e-01, 8.481759433726678e-02, 3.181896016094633e+00
13, 9.519400000570000e-01, -5.078188913008628e-03, 1.090415368063330e+00, 8.664160776557006e-01, 9.169837037500043e-02, 3.174442838088266e+00
14, 9.449599981310000e-01, -5.843355162307634e-03, 1.085405133393701e+00, 8.704608638663293e-01, 9.822303358242992e-02, 3.161860670293303e+00
15, 9.375399947170000e-01, -6.703089315555831e-03, 1.078931293243280e+00, 8.760767648058960e-01, 1.032001744791088e-01, 3.145641735410774e+00
16, 9.296900033950000e-01, -7.642131461778856e-03, 1.071784795805022e+00, 8.824418793973394e-01, 1.061432541492204e-01, 3.127749523961268e+00
17, 9.214000105860000e-01, -8.644464127403037e-03, 1.064706289315065e+00, 8.887578396570258e-01, 1.071995902922940e-01, 3.110019252546791e+00
18, 9.126999974250000e-01, -9.691420478177835e-03, 1.058214559986103e+00, 8.944931316383974e-01, 1.069064916590170e-01, 3.093744287819910e+00
19, 9.035800099370001e-01, -1.077424431616375e-02, 1.052483636983596e+00, 8.994302832153543e-01, 1.058946395566744e-01, 3.079352469282095e+00
20, 8.940600156780000e-01, -1.188600318822981e-02, 1.047457947321790e+00, 9.036360991445070e-01, 1.046753758748817e-01, 3.066713305097577e+00
21, 8.841500282290000e-01, -1.302497405178683e-02, 1.042941192935783e+00, 9.072729648108303e-01, 1.035476459893780e-01, 3.055334697746487e+00
22, 8.738499879840000e-01, -1.419258662481458e-02, 1.038705020473612e+00, 9.105233352206236e-01, 1.026172129271698e-01, 3.044640664639864e+00
23, 8.631799817090000e-01, -1.538832669262175e-02, 1.034603646593265e+00, 9.135860866530028e-01, 1.018684866403937e-01, 3.034282735291402e+00
24, 8.521599769590000e-01, -1.661110922559651e-02, 1.030510050918480e+00, 9.165234227711154e-01, 1.012208820313674e-01, 3.023929187729615e+00
25, 8.407700061800000e-01, -1.786328525122395e-02, 1.026391380753813e+00, 9.194061632068605e-01, 1.005975344108035e-01, 3.013506558645610e+00
26, 8.290500044819999e-01, -1.913970468701792e-02, 1.022237835593919e+00, 9.222301299433675e-01, 9.993364287232495e-02, 3.002985438655436e+00
27, 8.170099854470000e-01, -2.043794134787140e-02, 1.018063511216110e+00, 9.250007887219545e-01, 9.919436040511134e-02, 2.992404348902784e+00
28, 8.046399950980000e-01, -2.175736220455812e-02, 1.013883797323772e+00, 9.277007284302851e-01, 9.836428646491223e-02, 2.981799827037076e+00
29, 7.919700145720000e-01, -2.309293427041568e-02, 1.009715866212429e+00, 9.303175800338283e-01, 9.743976592810112e-02, 2.971214655515260e+00
30, 7.790099978450000e-01, -2.444180135379937e-02, 1.005570770577870e+00, 9.328632012160839e-01, 9.642769419550298e-02, 2.960681637000973e+00
31, 7.657799720760000e-01, -2.580013228774482e-02, 1.001443169792352e+00, 9.353306131678585e-01, 9.533211045362543e-02, 2.950184320276453e+00
32, 7.522799968720000e-01, -2.716621491335668e-02, 9.973087791370361e-01, 9.377062051468879e-01, 9.415613569354073e-02, 2.939653431148241e+00
33, 7.385200262070000e-01, -2.853733414068349e-02, 9.931749593920470e-01, 9.400216535792292e-01, 9.290559983240469e-02, 2.929117233903510e+00
34, 7.245299816130000e-01, -2.990884515296795e-02, 9.890452749649109e-01, 9.422720960846656e-01, 9.158035893886811e-02, 2.918583857955991e+00
35, 7.103199958800001e-01, -3.127812303824791e-02, 9.849020010658005e-01, 9.444386397673105e-01, 9.017831195324900e-02, 2.908000270930607e+00
36, 6.958900094030001e-01, -3.264349009392684e-02, 9.807749603008763e-01, 9.465701080913097e-01, 8.870381807458122e-02, 2.897459975867702e+00
37, 6.812700033190000e-01, -3.400042034424978e-02, 9.766195590379613e-01, 9.486020835315938e-01, 8.714842973724833e-02, 2.886825128388954e+00
38, 6.664699912070000e-01, -3.534631821662861e-02, 9.724612190057932e-01, 9.505902526646158e-01, 8.551661187078692e-02, 2.876179425168776e+00
39, 6.514999866490000e-01, -3.667857841900279e-02, 9.682794545970550e-01, 9.525130502892711e-01, 8.380501552531769e-02, 2.865461816560436e+00
40, 6.363800168040000e-01, -3.799372632430127e-02, 9.640735155094341e-01, 9.543748684235041e-01, 8.201262397297066e-02, 2.854671521746731e+00
41, 6.211299896240000e-01, -3.928837382380625e-02, 9.598424335460395e-01, 9.561829324471012e-01, 8.013848554655564e-02, 2.843808032132207e+00
42, 6.057599782940000e-01, -4.056001717754696e-02, 9.555729728275413e-01, 9.579281551333809e-01, 7.818000201371958e-02, 2.832833375523612e+00
43, 5.902799963950000e-01, -4.180615401414904e-02, 9.512666518531681e-01, 9.596236387180160e-01, 7.613608607931073e-02, 2.821755503091972e+00
44, 5.747100114820000e-01, -4.302350687348269e-02, 9.469147931938229e-01, 9.612590470902501e-01, 7.400251696831579e-02, 2.810548353159407e+00
45, 5.590599775310000e-01, -4.420962681654067e-02, 9.425238359037409e-01, 9.628416216189497e-01, 7.177812118799652e-02, 2.799231434046252e+00
46, 5.433599948880000e-01, -4.536059455208366e-02, 9.380960030659190e-01, 9.643612431519810e-01, 6.945675810463145e-02, 2.787807823559103e+00
