"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        1452,      -14.04097258,      -13.91582101,      -14.11894444
          0,           0,        1453,      -14.04284275,      -13.91610357,      -14.18247825
          0,           0,        1454,      -14.00733822,      -13.89075503,      -14.16586116
          0,           0,        1455,      -14.03449312,      -13.91007008,        -14.108834
          0,           0,        1456,      -14.02406809,      -13.89705743,      -14.09931968
          0,           0,        1457,      -14.02397919,      -13.89554648,       -14.2067559
          0,           0,        1458,      -14.06643196,      -13.94693594,      -14.18131908
          0,           0,        1459,      -14.03431736,      -13.91229879,      -14.16275761
          0,           0,        1460,      -13.98617543,      -13.86753617,      -14.12239637
          0,           0,        1461,      -14.02438108,      -13.91427715,      -14.19683439
          0,           0,        1462,      -14.05803012,      -13.93438314,      -14.14388541
          0,           0,        1463,      -14.07312967,      -13.95764581,      -14.20511994
          0,           0,        1464,      -14.05456304,      -13.94349434,      -14.13515479
          0,           0,        1465,      -14.06715337,      -13.94734351,      -14.12968212
          0,           0,        1466,      -14.06116136,      -13.91963474,      -14.19035195
          0,           0,        1467,      -14.10355692,      -13.96879872,      -14.25087865
          0,           0,        1468,      -14.06105353,      -13.95027753,      -14.21197908
          0,           0,        1469,      -14.15807197,      -14.04406235,      -14.24085764
          0,           0,        1470,      -14.04035923,      -13.90195952,      -14.11814805
          0,           0,        1471,      -14.06705816,      -13.93146896,      -14.16162495
          0,           0,        1472,      -14.00308468,      -13.86548532,      -14.12391987
          0,           0,        1473,      -14.03293859,      -13.90798496,      -14.13977368
          0,           0,        1474,      -14.07542527,      -13.95809316,      -14.16405562
          0,           0,        1475,      -14.11740401,      -14.00352107,      -14.24084775
          0,           0,        1476,      -14.04960698,      -13.91261692,      -14.25534733
          0,           0,        1477,      -14.01721236,      -13.89921824,       -14.0882563
          0,           0,        1478,      -14.04897634,      -13.95109786,      -14.15118805
          0,           0,        1479,      -14.07640206,      -13.95427999,      -14.19929928
          0,           0,        1480,      -14.07022827,      -13.93105818,      -14.18254932
          0,           0,        1481,      -14.02633796,      -13.88927831,      -14.19790469
          0,           0,        1482,      -14.11377811,      -13.99495607,      -14.14428546
          0,           0,        1483,      -14.01357496,      -13.89555521,      -14.13053641
          0,           0,        1484,      -14.09257583,      -13.97538776,      -14.21526939
          0,           0,        1485,      -14.01705639,      -13.88845697,      -14.22809667
          0,           0,        1486,      -14.01793892,      -13.87747896,      -14.11863846
          0,           0,        1487,      -13.96960411,      -13.82896311,      -14.09073233
          0,           0,        1488,      -14.04803473,      -13.91360426,      -14.15851703
          0,           0,        1489,      -14.05046281,      -13.92331039,      -14.13321023
          0,           0,        1490,      -14.04864666,      -13.89166372,      -14.12475781
          0,           0,        1491,      -14.05978385,      -13.93907612,      -14.13950662
          0,           0,        1492,      -13.98430007,      -13.83146389,      -14.07896158
          0,           0,        1493,      -13.96262046,      -13.83976437,      -14.11462634
          0,           0,        1494,      -14.02333257,      -13.89076968,      -14.12188545
          0,           0,        1495,       -14.0208738,      -13.88656684,      -14.08731416
          0,           0,        1496,       -14.0029126,      -13.87760355,      -14.13136535
          0,           0,        1497,      -14.04409568,      -13.93418831,      -14.16936891
          0,           0,        1498,       -14.1047179,      -13.96188632,      -14.15905868
          0,           0,        1499,       -14.0690253,      -13.91173151,       -14.1571344
          0,           0,        1500,      -14.05500515,      -13.92227991,      -14.16229109
          0,           0,        1501,      -14.02699402,      -13.90247705,      -14.12537037
          0,           0,        1502,      -14.10721495,      -13.97395675,      -14.20161286
          0,           0,        1503,      -14.06974456,       -13.9341321,      -14.16112755
          0,           0,        1504,      -14.06412711,       -13.9270523,      -14.17026304
          0,           0,        1505,      -14.04423911,      -13.92663706,      -14.19614587
          0,           0,        1506,      -14.03265278,      -13.92330173,      -14.18600879
          0,           0,        1507,      -14.04953184,      -13.91850972,      -14.15496856
          0,           0,        1508,      -14.02624561,      -13.90378658,      -14.10748518
          0,           0,        1509,      -14.05281079,      -13.93991939,      -14.15388436
          0,           0,        1510,      -14.06540825,      -13.94667676,      -14.15545911
          0,           0,        1511,      -14.03096046,      -13.90673599,      -14.12060974
          0,           0,        1512,      -14.08307482,      -13.94954858,      -14.16056988
          0,           0,        1513,      -14.02039556,      -13.88117099,      -14.15693177
          0,           0,        1514,      -14.09832993,      -13.97048426,      -14.24613225
          0,           0,        1515,      -14.12479159,      -13.99636517,       -14.1948268
          0,           0,        1516,      -14.00008454,       -13.8758936,      -14.14451645
          0,           0,        1517,      -14.06764216,       -13.9354457,      -14.13647429
          0,           0,        1518,      -14.03413424,      -13.91151906,      -14.09552566
          0,           0,        1519,      -13.96513953,      -13.85513772,      -14.10241397
          0,           0,        1520,      -14.07650005,      -13.96767201,      -14.15876683
          0,           0,        1521,      -14.02652435,      -13.89968119,      -14.16796722
          0,           0,        1522,      -14.12556396,      -13.98610412,      -14.23673245
          0,           0,        1523,      -14.10204305,      -13.97482409,      -14.18381585
          0,           0,        1524,      -14.04008671,      -13.91750783,      -14.13480612
          0,           0,        1525,      -14.04871895,      -13.91457661,      -14.15388745
          0,           0,        1526,      -13.98225159,      -13.86192106,      -14.12117571
          0,           0,        1527,       -14.0226301,      -13.88716272,      -14.11082764
          0,           0,        1528,      -14.09158406,      -13.98251989,      -14.19800776
          0,           0,        1529,      -14.01041858,      -13.88667754,      -14.16705703
          0,           0,        1530,      -14.14785897,      -14.04727778,      -14.17802717
          0,           0,        1531,      -13.98778665,       -13.8581144,      -14.10813439
          0,           0,        1532,      -14.01129803,      -13.86865435,       -14.1520347
          0,           0,        1533,      -14.07477668,      -13.93025544,      -14.12750833
          0,           0,        1534,      -14.00225416,      -13.87044649,       -14.1194393
          0,           0,        1535,      -14.04676993,      -13.93588607,      -14.14715163
          0,           0,        1536,      -13.98419839,      -13.86102043,      -14.12648554
          0,           0,        1537,      -14.05568666,      -13.93980146,      -14.07985129
          0,           0,        1538,      -13.97305804,      -13.83230522,      -14.14773121
          0,           0,        1539,        -14.054404,       -13.9156699,      -14.14024107
          0,           0,        1540,      -14.02861964,      -13.89233843,      -14.12947768
          0,           0,        1541,      -14.11630446,      -14.00252766,      -14.15353705
          0,           0,        1542,      -14.02150977,      -13.87715568,      -14.06414898
          0,           0,        1543,      -13.97557896,      -13.83348567,      -14.10958419
          0,           0,        1544,       -13.9717431,      -13.84481831,      -14.10689925
          0,           0,        1545,      -13.93997111,      -13.82154669,      -14.11146316
          0,           0,        1546,      -14.01372763,      -13.88163103,      -14.13721182
          0,           0,        1547,       -14.0883317,       -13.9548457,      -14.18499405
          0,           0,        1548,      -14.02901072,      -13.91315675,      -14.19381708
          0,           0,        1549,      -13.99507679,      -13.88892078,      -14.14080411
          0,           0,        1550,      -14.06276432,      -13.95039559,      -14.16404335
          0,           0,        1551,      -14.02627941,      -13.89350274,      -14.11305048
          0,           0,        1552,      -14.04279037,      -13.92964966,      -14.12105004
          0,           0,        1553,      -13.99694595,      -13.86351344,      -14.07320533
          0,           0,        1554,      -13.99099505,      -13.84470034,      -14.12330364
          0,           0,        1555,       -13.9973871,      -13.86198302,      -14.10781887
          0,           0,        1556,      -14.04394373,      -13.90148373,      -14.18483817
          0,           0,        1557,      -14.01591389,       -13.8988312,      -14.19757429
          0,           0,        1558,      -14.01483244,        -13.893974,      -14.19418568
          0,           0,        1559,      -14.00741083,      -13.88824606,       -14.1550304
          0,           0,        1560,      -14.01589276,      -13.91193013,      -14.16146429
          0,           0,        1561,      -13.91604732,       -13.8030623,      -14.06480248
          0,           0,        1562,       -14.0295634,      -13.90828803,      -14.12167478
          0,           0,        1563,      -14.00574486,      -13.86355396,       -14.1285354
          0,           0,        1564,      -14.03984404,      -13.92466843,      -14.15672962
          0,           0,        1565,      -14.11429007,      -14.00535101,      -14.19378681
          0,           0,        1566,       -14.0190365,       -13.9105573,      -14.08418553
          0,           0,        1567,      -13.98405638,      -13.87597345,      -14.10740531
          0,           0,        1568,      -14.12269814,      -13.98156626,      -14.23217747
          0,           0,        1569,      -14.00755118,       -13.8800786,      -14.11936269
          0,           0,        1570,      -13.99133993,      -13.87857971,      -14.15911557
          0,           0,        1571,      -14.04454944,      -13.92483595,       -14.1666089
          0,           0,        1572,      -14.03198758,      -13.91231044,      -14.13728669
          0,           0,        1573,      -14.09633588,      -13.97959347,      -14.19864547
          0,           0,        1574,      -14.04509021,      -13.93755585,      -14.20303017
          0,           0,        1575,       -14.1029391,       -13.9771394,       -14.1697518
          0,           0,        1576,      -14.05171819,      -13.93885267,      -14.14053617
          0,           0,        1577,      -14.02173478,      -13.88137622,      -14.16398487
          0,           0,        1578,      -13.99851189,      -13.86541939,      -14.10534124
          0,           0,        1579,      -14.05958346,      -13.92793064,      -14.14108789
          0,           0,        1580,      -14.05691676,       -13.9285363,      -14.17302585
          0,           0,        1581,        -14.010277,      -13.90031382,      -14.10661626
          0,           0,        1582,      -14.08273842,      -13.98362974,      -14.22551512
          0,           0,        1583,      -14.04343937,      -13.91457366,      -14.16971169
          0,           0,        1584,      -14.02943344,      -13.90968207,      -14.12043529
          0,           0,        1585,      -14.04288183,      -13.91637267,      -14.12334116
          0,           0,        1586,      -14.05358547,      -13.93388408,      -14.14327049
          0,           0,        1587,      -14.10598086,      -13.98165446,      -14.16736362
          0,           0,        1588,      -14.06477391,      -13.94730409,       -14.1287014
          0,           0,        1589,      -14.00483068,      -13.89137884,      -14.13149507
          0,           0,        1590,      -14.12329887,      -13.98780482,      -14.19511826
          0,           0,        1591,      -14.09366911,      -13.96582189,      -14.15911144
          0,           0,        1592,        -14.087638,      -13.98073954,      -14.18451104
          0,           0,        1593,      -14.04748152,      -13.91740037,      -14.14328707
          0,           0,        1594,       -14.0788323,      -13.95063574,      -14.19368588
          0,           0,        1595,      -14.11141974,      -13.96682708,       -14.1921725
          0,           0,        1596,      -14.05102922,      -13.91702186,      -14.17674786
          0,           0,        1597,      -14.01999203,      -13.90701485,      -14.15280699
          0,           0,        1598,      -14.02932517,      -13.92119942,      -14.15058271
          0,           0,        1599,      -14.04488252,      -13.91251029,      -14.09948818
          0,           0,        1600,      -14.05757918,      -13.93767878,      -14.15753847
          0,           0,        1601,      -14.02646644,       -13.9194089,      -14.17313466
          0,           0,        1602,      -14.12703531,      -13.97777016,      -14.15350106
          0,           0,        1603,      -13.99952642,      -13.85769151,      -14.09972822
          0,           0,        1604,      -14.04744034,      -13.89769836,      -14.16445057
          0,           0,        1605,      -13.99156582,      -13.87444841,      -14.17463435
          0,           0,        1606,      -14.00825816,      -13.89351102,      -14.13015947
          0,           0,        1607,      -14.06568229,      -13.94368003,      -14.17505001
          0,           0,        1608,      -13.98633745,      -13.86096795,      -14.09340215
          0,           0,        1609,      -14.07708247,      -13.92955842,      -14.19036926
          0,           0,        1610,       -14.1050195,      -13.96541462,      -14.15806668
          0,           0,        1611,      -14.07276713,      -13.94386256,      -14.14346013
          0,           0,        1612,      -13.99266791,      -13.89050561,      -14.09679054
          0,           0,        1613,       -14.0112016,      -13.88496822,      -14.14285145
          0,           0,        1614,      -14.05237984,      -13.92267336,      -14.13230319
          0,           0,        1615,       -14.1233128,      -13.98190111,      -14.19178572
          0,           0,        1616,      -14.03509417,      -13.89789589,      -14.19421487
          0,           0,        1617,      -14.12666209,      -14.00297794,      -14.17166485
          0,           0,        1618,      -14.01592723,      -13.89432696,      -14.13842077
          0,           0,        1619,      -13.97081862,      -13.83861376,      -14.10251978
          0,           0,        1620,      -14.07391511,      -13.95322441,      -14.23825474
          0,           0,        1621,      -14.01604795,      -13.89323178,      -14.14416556
          0,           0,        1622,      -14.03856604,      -13.90574548,      -14.12599243
          0,           0,        1623,      -14.11652751,      -14.00902352,      -14.15270535
          0,           0,        1624,      -13.98392022,        -13.867573,      -14.14315376
          0,           0,        1625,       -14.0884568,      -13.96928313,      -14.22628317
          0,           0,        1626,      -14.12788642,      -14.02193684,      -14.16374682
          0,           0,        1627,       -14.0465017,      -13.91252947,      -14.15450961
          0,           0,        1628,      -14.10944234,      -13.96820429,      -14.16724249
          0,           0,        1629,      -14.04041359,        -13.922226,      -14.16350998
          0,           0,        1630,      -14.19146768,      -14.10013055,      -14.23882083
          0,           0,        1631,      -14.10610049,      -13.97763467,       -14.1619984
          0,           0,        1632,      -14.09529266,      -13.96898351,      -14.16738451
          0,           0,        1633,      -13.98295493,      -13.85453811,      -14.09656602
          0,           0,        1634,      -14.02309092,      -13.89189595,       -14.1309189
          0,           0,        1635,      -14.13086168,      -14.00049119,      -14.16525945
          0,           0,        1636,      -14.16024501,      -14.01018025,      -14.18823996
          0,           0,        1637,      -13.99321379,       -13.8575001,      -14.11192805
          0,           0,        1638,      -14.00124001,      -13.87251038,      -14.09957008
          0,           0,        1639,      -14.00412407,      -13.87495153,      -14.15066466
          0,           0,        1640,      -14.04866653,      -13.93796777,      -14.15940703
          0,           0,        1641,      -14.08669415,       -13.9661209,      -14.20395796
          0,           0,        1642,      -14.06163463,      -13.92688784,      -14.14429122
          0,           0,        1643,      -14.01043498,      -13.90328038,       -14.1814374
          0,           0,        1644,      -14.02295927,      -13.91425864,      -14.14612361
          0,           0,        1645,      -14.05249322,      -13.92935147,      -14.11625292
          0,           0,        1646,      -14.08695332,       -13.9508722,      -14.14883903
          0,           0,        1647,      -13.96479156,      -13.83308389,      -14.11263117
          0,           0,        1648,      -14.15157694,      -14.04783161,      -14.23043343
          0,           0,        1649,      -14.07403949,      -13.96368403,      -14.18107021
          0,           0,        1650,      -14.02847795,       -13.8950495,      -14.10824627
          0,           0,        1651,      -13.95790664,      -13.83634985,      -14.09625002
          0,           0,        1652,      -14.03065606,      -13.93580418,       -14.1416281
          0,           0,        1653,      -14.06873889,      -13.95661029,      -14.20486472
          0,           0,        1654,      -14.08032893,      -13.95848144,      -14.13682637
          0,           0,        1655,      -13.99907997,      -13.87938906,      -14.09989531
          0,           0,        1656,      -14.05524114,      -13.94246471,      -14.18036635
          0,           0,        1657,      -13.95551893,      -13.83985061,       -14.0636783
          0,           0,        1658,      -14.04151788,      -13.90784154,      -14.13094748
          0,           0,        1659,      -13.98966745,      -13.86055298,      -14.09624268
          0,           0,        1660,      -14.05215289,      -13.91621797,      -14.10278673
          0,           0,        1661,      -14.11181814,      -13.96519733,      -14.18828123
          0,           0,        1662,      -14.04137435,      -13.91234782,       -14.1916773
          0,           0,        1663,      -14.03778543,      -13.90954085,      -14.16256332
          0,           0,        1664,      -14.01378062,      -13.89667518,      -14.09773333
          0,           0,        1665,      -14.04571174,      -13.93447629,      -14.10172227
          0,           0,        1666,      -14.06537011,      -13.96276419,      -14.16307824
          0,           0,        1667,       -14.0915079,      -13.95738995,      -14.15186559
          0,           0,        1668,      -14.10857052,      -13.95202078,      -14.17524706
          0,           0,        1669,      -14.05965743,      -13.93041566,       -14.1507558
          0,           0,        1670,      -13.99708319,      -13.87087592,      -14.12862956
          0,           0,        1671,      -14.09797812,      -13.97784786,      -14.21347299
          0,           0,        1672,      -14.13763972,      -14.02623677,      -14.22418981
          0,           0,        1673,      -14.07393062,      -13.95217651,      -14.21997153
          0,           0,        1674,      -14.09972222,      -13.96233956,      -14.16939565
          0,           0,        1675,      -13.99140718,      -13.87126111,      -14.14828162
          0,           0,        1676,      -14.11571826,      -14.00785247,       -14.2094506
          0,           0,        1677,      -14.07982577,       -13.9611237,      -14.18830911
          0,           0,        1678,      -14.08389189,      -13.95594383,      -14.16777804
          0,           0,        1679,      -14.05330413,      -13.91773539,      -14.11970478
          0,           0,        1680,      -14.01503405,      -13.87050337,      -14.15057956
          0,           0,        1681,      -14.07637354,      -13.93372231,      -14.17678681
          0,           0,        1682,      -13.98015883,      -13.87176578,       -14.1513911
          0,           0,        1683,      -14.07715212,      -13.96936302,      -14.17167172
          0,           0,        1684,      -14.11744683,       -13.9859954,      -14.20535857
          0,           0,        1685,       -13.9856444,      -13.84219267,      -14.11361397
          0,           0,        1686,      -14.03585962,      -13.90694816,      -14.17468249
          0,           0,        1687,      -14.09146244,      -13.95561118,       -14.1568985
          0,           0,        1688,      -13.99070652,      -13.87349745,      -14.08674444
          0,           0,        1689,      -14.04651683,      -13.93500192,      -14.13375987
          0,           0,        1690,      -14.05573503,      -13.94687552,       -14.1833962
          0,           0,        1691,      -14.10599104,       -13.9897083,      -14.19662331
          0,           0,        1692,      -14.03530206,      -13.92273217,      -14.14582612
          0,           0,        1693,      -14.13073858,      -14.02669655,      -14.22728193
          0,           0,        1694,      -14.07683956,      -13.97316371,      -14.14970842
          0,           0,        1695,      -14.04611653,       -13.9220709,      -14.14810533
          0,           0,        1696,      -14.08299063,      -13.95607949,       -14.2015021
          0,           0,        1697,      -14.12933305,      -14.00184164,      -14.21893007
          0,           0,        1698,      -14.11045295,      -13.99522052,      -14.21689921
          0,           0,        1699,      -14.03602845,       -13.9135417,      -14.12333484
          0,           0,        1700,      -14.11347382,      -13.99337147,      -14.16180562
          0,           0,        1701,      -13.95766002,       -13.8332683,      -14.09208729
          0,           0,        1702,      -14.03042977,      -13.90247183,      -14.16184746
          0,           0,        1703,      -14.02829588,      -13.91338813,      -14.18429593
          0,           0,        1704,       -14.0286972,      -13.90161199,      -14.09090693
          0,           0,        1705,      -13.94950915,      -13.80079164,      -14.07220304
          0,           0,        1706,      -14.00322046,      -13.87634479,      -14.13443896
          0,           0,        1707,      -14.03361425,      -13.90042056,        -14.166767
          0,           0,        1708,      -14.06708954,      -13.94344535,      -14.14983527
          0,           0,        1709,      -14.06162586,      -13.93362886,      -14.15415354
          0,           0,        1710,      -14.04132121,      -13.90991268,      -14.17714266
          0,           0,        1711,      -13.94923127,       -13.7995375,      -14.12281993
          0,           0,        1712,      -14.14278012,      -14.01166549,       -14.2140981
          0,           0,        1713,      -14.05504795,      -13.93828079,      -14.12664858
          0,           0,        1714,      -14.03246443,      -13.90493236,      -14.10561617
          0,           0,        1715,      -13.98364407,      -13.85754498,      -14.11252541
          0,           0,        1716,      -14.03053384,      -13.91689863,      -14.18928647
          0,           0,        1717,      -14.11553841,      -13.99668389,      -14.16398531
          0,           0,        1718,      -14.01032443,       -13.8731901,      -14.06042621
          0,           0,        1719,        -14.063371,      -13.91180434,      -14.14573378
          0,           0,        1720,      -14.01973516,      -13.90750895,      -14.12579477
          0,           0,        1721,      -14.10081275,      -13.98987506,      -14.13234182
          0,           0,        1722,      -14.01120054,      -13.87753958,      -14.12559001
          0,           0,        1723,      -14.03225024,      -13.89343976,      -14.12198629
          0,           0,        1724,      -14.10801168,      -13.98589113,      -14.17134372
          0,           0,        1725,      -13.99898771,      -13.88087073,      -14.08098581
          0,           0,        1726,      -13.97111026,      -13.82972112,      -14.11440693
          0,           0,        1727,      -14.15635725,      -14.02272254,      -14.23724843
          0,           0,        1728,      -14.03798825,      -13.91126602,      -14.13554865
          0,           0,        1729,      -14.13440002,      -14.00708173,       -14.2607878
          0,           0,        1730,      -14.18746335,      -14.05719194,      -14.28163701
          0,           0,        1731,      -14.04242473,      -13.90866801,      -14.10873916
          0,           0,        1732,      -14.08292919,      -13.96205913,      -14.17185515
          0,           0,        1733,      -14.03399002,      -13.91081036,      -14.18687964
          0,           0,        1734,      -14.10656304,      -13.99315821,      -14.20582349
          0,           0,        1735,      -14.03431428,        -13.915488,      -14.08719471
          0,           0,        1736,      -14.13316393,      -13.99054025,      -14.20832039
          0,           0,        1737,      -13.99710157,      -13.85777279,      -14.14838582
          0,           0,        1738,      -14.04410973,      -13.94920485,      -14.15964488
          0,           0,        1739,      -14.11226368,      -14.00013636,      -14.27511402
          0,           0,        1740,       -14.0812428,      -13.95153851,      -14.18168363
          0,           0,        1741,      -14.08159128,      -13.94608013,      -14.14534762
          0,           0,        1742,      -14.03697568,      -13.89012154,      -14.07101138
          0,           0,        1743,      -14.01307334,      -13.87823645,      -14.16070752
          0,           0,        1744,      -13.96472842,      -13.83487576,      -14.11947635
          0,           0,        1745,      -14.05471997,      -13.94701201,      -14.19930215
          0,           0,        1746,      -13.98610133,      -13.86722574,       -14.1120372
          0,           0,        1747,      -14.01158162,      -13.88128362,      -14.12641298
          0,           0,        1748,      -14.05017773,      -13.91866662,      -14.17625448
          0,           0,        1749,      -14.05591145,       -13.9562324,      -14.17934582
          0,           0,        1750,      -14.01698898,      -13.88615608,      -14.09278251
          0,           0,        1751,      -14.04704672,      -13.91003115,      -14.11209393
          0,           0,        1752,      -14.01080795,      -13.87607158,       -14.1428907
          0,           0,        1753,      -13.94775128,      -13.81312696,      -14.09249427
          0,           0,        1754,      -14.07887384,      -13.95701674,      -14.20496607
          0,           0,        1755,      -14.05766718,      -13.94249943,      -14.14171879
          0,           0,        1756,      -14.07627527,      -13.96010021,      -14.17930657
          0,           0,        1757,      -14.10552947,      -13.98452334,      -14.21870152
          0,           0,        1758,      -14.08943764,       -13.9699914,      -14.21436346
          0,           0,        1759,      -13.99079091,      -13.85117185,      -14.10992823
          0,           0,        1760,       -14.0755574,      -13.93888187,       -14.1385483
          0,           0,        1761,      -13.98366209,      -13.84642149,      -14.12602941
          0,           0,        1762,      -14.02785908,      -13.88844918,      -14.11978095
          0,           0,        1763,      -13.98319653,      -13.86948086,      -14.15946304
          0,           0,        1764,       -14.0287333,       -13.9240326,       -14.1133476
          0,           0,        1765,       -14.0389582,      -13.89872606,      -14.13397469
          0,           0,        1766,      -14.03172399,      -13.92056129,      -14.14438808
          0,           0,        1767,      -14.01919204,      -13.89630488,      -14.09116682
          0,           0,        1768,      -14.01111178,      -13.89223102,      -14.15705436
          0,           0,        1769,       -14.0708046,      -13.95061887,      -14.16978426
          0,           0,        1770,      -14.01908655,      -13.89483961,      -14.09311195
          0,           0,        1771,      -14.04106122,      -13.93287067,      -14.12648761
          0,           0,        1772,      -13.95447916,      -13.83086498,      -14.10769491
          0,           0,        1773,      -14.07415205,       -13.9580049,      -14.14889533
          0,           0,        1774,      -14.09145874,      -13.98113081,      -14.17186481
          0,           0,        1775,      -14.05670583,      -13.94986213,      -14.17462642
          0,           0,        1776,      -14.04042202,      -13.92629043,       -14.1872948
          0,           0,        1777,      -14.15259155,      -14.00654339,      -14.20749657
          0,           0,        1778,      -14.15997003,      -14.00134005,      -14.24405355
          0,           0,        1779,      -14.05735322,      -13.92776952,      -14.15704167
          0,           0,        1780,      -14.03780295,      -13.91662015,       -14.2310041
          0,           0,        1781,      -14.05545432,      -13.95787758,       -14.1500227
          0,           0,        1782,      -14.06950647,      -13.96383194,      -14.17033013
          0,           0,        1783,      -14.01346738,      -13.88942451,      -14.06495453
          0,           0,        1784,      -13.95754433,      -13.82107585,      -14.11335102
          0,           0,        1785,      -14.07636309,      -13.96032191,      -14.17703462
          0,           0,        1786,      -14.04977079,      -13.93509023,      -14.18842589
          0,           0,        1787,       -14.0553692,      -13.93554748,      -14.19911016
          0,           0,        1788,      -14.05687356,      -13.92612591,      -14.13849556
          0,           0,        1789,      -14.06070108,      -13.97573875,      -14.19707813
          0,           0,        1790,      -14.07965101,       -13.9355497,      -14.13089069
          0,           0,        1791,       -14.0473647,      -13.92001718,      -14.13259216
          0,           0,        1792,      -14.03255688,      -13.89223084,      -14.08939004
          0,           0,        1793,       -13.9752385,      -13.85540096,      -14.09319063
          0,           0,        1794,      -14.05694309,      -13.94158388,      -14.19053116
          0,           0,        1795,      -14.02438818,      -13.89710335,      -14.14107863
          0,           0,        1796,      -14.04438664,       -13.9291858,      -14.12617717
          0,           0,        1797,      -13.97107538,      -13.84568924,      -14.11211305
          0,           0,        1798,      -14.08900728,      -13.97006946,      -14.12927656
          0,           0,        1799,      -14.07480524,       -13.9665633,      -14.15195231
          0,           0,        1800,      -14.05478961,      -13.90231839,      -14.11941839
          0,           0,        1801,      -13.97819879,      -13.82677798,      -14.09197716
          0,           0,        1802,       -13.9733556,      -13.83926931,      -14.07519931
          0,           0,        1803,      -14.02591164,      -13.90909446,      -14.15638137
          0,           0,        1804,      -14.00508391,      -13.88019285,      -14.10911775
          0,           0,        1805,       -14.0792299,      -13.93972849,      -14.15070365
          0,           0,        1806,      -14.05401409,      -13.92736488,      -14.16469123
          0,           0,        1807,      -14.10383187,      -13.96494999,      -14.20317003
          0,           0,        1808,      -14.05547803,      -13.95087653,      -14.12823969
          0,           0,        1809,      -14.08848973,       -13.9943173,      -14.13027384
          0,           0,        1810,      -13.95958476,       -13.8373459,      -14.09643392
          0,           0,        1811,      -13.97150134,      -13.84862044,      -14.13488929
          0,           0,        1812,      -14.03053016,      -13.89657735,      -14.14913204
          0,           0,        1813,      -14.03734081,       -13.9273531,      -14.14308415
          0,           0,        1814,      -14.01764388,      -13.90319076,      -14.13404322
          0,           0,        1815,      -14.06633769,      -13.93550874,      -14.17543911
          0,           0,        1816,      -14.02611517,      -13.91760742,      -14.14799507
          0,           0,        1817,      -14.13730335,      -13.99713518,      -14.11733537
          0,           0,        1818,      -13.99499917,      -13.83387798,      -14.10518573
          0,           0,        1819,      -13.97722499,      -13.84876983,      -14.08490185
          0,           0,        1820,      -13.98024924,      -13.85191328,      -14.12219473
          0,           0,        1821,      -14.15174613,      -14.03635916,       -14.2382869
          0,           0,        1822,      -14.06535723,      -13.96034208,      -14.16635596
          0,           0,        1823,      -14.10470035,      -13.96437852,      -14.15275011
          0,           0,        1824,      -14.00587177,      -13.87812559,      -14.19935534
          0,           0,        1825,      -14.02548176,      -13.90396631,      -14.13578137
          0,           0,        1826,      -14.12726078,      -13.98322063,      -14.14501166
          0,           0,        1827,      -14.07057552,      -13.96657621,      -14.17940411
          0,           0,        1828,      -14.06979278,      -13.94757094,      -14.17590789
          0,           0,        1829,      -14.01437092,      -13.86249213,      -14.16508131
          0,           0,        1830,      -14.02699352,       -13.9197643,      -14.14099851
          0,           0,        1831,      -14.03034948,      -13.91068081,      -14.13412005
          0,           0,        1832,      -14.03212674,       -13.9080042,      -14.09630617
          0,           0,        1833,       -14.0350935,      -13.88791041,      -14.09608473
          0,           0,        1834,      -14.06385366,      -13.93391146,      -14.16673292
          0,           0,        1835,      -14.02894607,      -13.89253901,      -14.12397493
          0,           0,        1836,       -14.0654985,      -13.92491379,      -14.13684744
          0,           0,        1837,      -14.02264438,      -13.89564405,      -14.13181296
          0,           0,        1838,       -14.0481593,      -13.92789557,      -14.22092176
          0,           0,        1839,      -14.07987651,      -13.96914062,      -14.21459444
          0,           0,        1840,      -14.05224904,      -13.93513409,      -14.11879518
          0,           0,        1841,      -14.00883046,      -13.89521273,       -14.0854503
          0,           0,        1842,         -13.98724,      -13.84151701,      -14.12722056
          0,           0,        1843,      -14.00441091,      -13.86908127,      -14.14094416
          0,           0,        1844,      -14.10892369,      -13.98303529,      -14.22381269
          0,           0,        1845,      -13.98847806,      -13.87034729,        -14.085872
          0,           0,        1846,      -13.97963274,      -13.87834269,      -14.10882714
          0,           0,        1847,      -14.06916725,       -13.9428724,      -14.17520539
          0,           0,        1848,       -14.0103843,       -13.8884653,      -14.12644804
          0,           0,        1849,      -14.01200286,      -13.87992554,      -14.16222935
          0,           0,        1850,      -14.03060156,      -13.90437516,      -14.13359686
          0,           0,        1851,      -14.09585794,      -13.97529298,      -14.15395124
          0,           0,        1852,       -14.0331574,       -13.9219833,      -14.15255992
          0,           0,        1853,      -14.06131852,       -13.9591876,      -14.18755478
          0,           0,        1854,       -14.0522156,      -13.93381598,      -14.14326987
          0,           0,        1855,      -14.02601614,      -13.89339502,      -14.15882968
          0,           0,        1856,      -14.02955072,      -13.91937533,      -14.13643855
          0,           0,        1857,      -14.04478457,      -13.96791895,      -14.21175673
          0,           0,        1858,      -14.01797846,      -13.87766139,      -14.14032672
          0,           0,        1859,      -14.04996337,       -13.9181718,      -14.15278763
          0,           0,        1860,      -14.01269236,      -13.88100579,      -14.14752267
          0,           0,        1861,      -14.05191819,      -13.96317423,      -14.19205158
