"PointID","x","y"
0, 9.997500181200000e-01, -3.632794188203967e-05
1, 9.990000128750000e-01, -1.451891484241624e-04
2, 9.977599978450000e-01, -3.244028290381463e-04
3, 9.960200190539999e-01, -5.731755057199800e-04
4, 9.937800168990000e-01, -8.866347059527801e-04
5, 9.910500049590000e-01, -1.255261080706361e-03
6, 9.878399968150000e-01, -1.667136323975734e-03
7, 9.841300249100000e-01, -2.113973664755289e-03
8, 9.799500107769999e-01, -2.585081565522821e-03
9, 9.752799868580000e-01, -3.083165860199545e-03
10, 9.701499938960000e-01, -3.614515256769670e-03
11, 9.645400047300000e-01, -4.197774968545859e-03
12, 9.584699869160000e-01, -4.849237676136232e-03
13, 9.519400000570000e-01, -5.582901996124856e-03
14, 9.449599981310000e-01, -6.403022290555974e-03
15, 9.375399947170000e-01, -7.304463690665400e-03
16, 9.296900033950000e-01, -8.275487038125029e-03
17, 9.214000105860000e-01, -9.304577066636293e-03
18, 9.126999974250000e-01, -1.037677164534313e-02
19, 9.035800099370001e-01, -1.148563211976808e-02
20, 8.940600156780000e-01, -1.262485751191643e-02
21, 8.841500282290000e-01, -1.379221876356055e-02
22, 8.738499879840000e-01, -1.498809434843062e-02
23, 8.631799817090000e-01, -1.621078619617052e-02
24, 8.521599769590000e-01, -1.745825446277528e-02
25, 8.407700061800000e-01, -1.873229961228001e-02
26, 8.290500044819999e-01, -2.002739095798675e-02
27, 8.170099854470000e-01, -2.134100784261023e-02
28, 8.046399950980000e-01, -2.267256863919966e-02
29, 7.919700145720000e-01, -2.401711350620635e-02
30, 7.790099978450000e-01, -2.537191720691844e-02
31, 7.657799720760000e-01, -2.673329155343028e-02
32, 7.522799968720000e-01, -2.809968346712200e-02
33, 7.385200262070000e-01, -2.946854185841716e-02
34, 7.245299816130000e-01, -3.083540557745940e-02
35, 7.103199958800001e-01, -3.219784357922702e-02
36, 6.958900094030001e-01, -3.355436853752194e-02
37, 6.812700033190000e-01, -3.490066050573040e-02
38, 6.664699912070000e-01, -3.623430903993306e-02
39, 6.514999866490000e-01, -3.755287242340016e-02
40, 6.363800168040000e-01, -3.885301953829889e-02
41, 6.211299896240000e-01, -4.013146972619019e-02
42, 6.057599782940000e-01, -4.138577173870989e-02
43, 5.902799963950000e-01, -4.261342376489730e-02
44, 5.747100114820000e-01, -4.381110589519772e-02
45, 5.590599775310000e-01, -4.497625763704864e-02
46, 5.433599948880000e-01, -4.610481913168101e-02
47, 5.276100039480000e-01, -4.719490985863947e-02
48, 5.118399858470000e-01, -4.824250202615922e-02
49, 4.960500001910000e-01, -4.924556683044851e-02
50, 4.802699983120000e-01, -5.020010575975803e-02
51, 4.645099937920000e-01, -5.110339181018658e-02
52, 4.487800002100000e-01, -5.195261428697729e-02
53, 4.331099987030000e-01, -5.274390463347450e-02
54, 4.174999892710000e-01, -5.347495485816275e-02
55, 4.019699990750000e-01, -5.414241378688175e-02
56, 3.865399956700000e-01, -5.474302506419173e-02
57, 3.712300062180000e-01, -5.527364589956154e-02
58, 3.560400009160000e-01, -5.573183532739753e-02
59, 3.409900069240000e-01, -5.611447536728523e-02
60, 3.261100053790000e-01, -5.641844607828550e-02
61, 3.113999962810000e-01, -5.664142463526792e-02
62, 2.968699932100000e-01, -5.678082704758833e-02
63, 2.825500071050000e-01, -5.683408137241222e-02
64, 2.684499919410000e-01, -5.679904376611754e-02
65, 2.545700073240000e-01, -5.667352758980384e-02
66, 2.409400045870000e-01, -5.645573892440500e-02
67, 2.275699973110000e-01, -5.614401915040167e-02
68, 2.144699990750000e-01, -5.573684080812286e-02
69, 2.016600072380000e-01, -5.523325069730368e-02
70, 1.891400069000000e-01, -5.463174703576604e-02
71, 1.769299954180000e-01, -5.393187131492249e-02
72, 1.650400012730000e-01, -5.313300283903320e-02
73, 1.534900069240000e-01, -5.223554252320329e-02
74, 1.422899961470000e-01, -5.123960243024869e-02
75, 1.314399987460000e-01, -5.014447398722207e-02
76, 1.209499984980000e-01, -4.895037475856059e-02
77, 1.108499988910000e-01, -4.766043396760370e-02
78, 1.011300012470000e-01, -4.627321307221018e-02
79, 9.181000292300000e-02, -4.479132104331660e-02
80, 8.290000259900000e-02, -4.321648112199144e-02
81, 7.440000027400000e-02, -4.154870707087817e-02
82, 6.633000075800000e-02, -3.979210510671943e-02
83, 5.869000032500000e-02, -3.794703015075759e-02
84, 5.149000138000000e-02, -3.601611496067400e-02
85, 4.473999887700000e-02, -3.400250753385740e-02
86, 3.844000026600000e-02, -3.190651934219182e-02
87, 3.260000050100000e-02, -2.973162067716680e-02
88, 2.723000012300000e-02, -2.748215945167418e-02
89, 2.232000045500000e-02, -2.515366953892275e-02
90, 1.789999939500000e-02, -2.276099664288100e-02
91, 1.394999958600000e-02, -2.029385963620636e-02
92, 1.049000024800000e-02, -1.776447443738635e-02
93, 7.519999985000000e-03, -1.517464748921117e-02
94, 5.040000193000000e-03, -1.252560353280253e-02
95, 3.049999941000000e-03, -9.817084667787078e-03
96, 1.560000004000000e-03, -7.066375015718041e-03
97, 5.600000150000000e-04, -4.254609843858433e-03
98, 5.999999800000000e-05, -1.394465592344444e-03
99, 0.000000000000000e+00, 0.000000000000000e+00
100, 5.999999800000000e-05, 1.399315739061477e-03
101, 5.600000150000000e-04, 4.253285543706057e-03
102, 1.560000004000000e-03, 7.026097389892056e-03
103, 3.049999941000000e-03, 9.702206089004552e-03
104, 5.040000193000000e-03, 1.229933602413919e-02
105, 7.519999985000000e-03, 1.480135828624255e-02
106, 1.049000024800000e-02, 1.720998099805563e-02
107, 1.394999958600000e-02, 1.952599790722029e-02
108, 1.789999939500000e-02, 2.175007801272975e-02
109, 2.232000045500000e-02, 2.387406980976953e-02
110, 2.723000012300000e-02, 2.591018294192936e-02
111, 3.260000050100000e-02, 2.784874292194228e-02
112, 3.844000026600000e-02, 2.969720321519087e-02
113, 4.473999887700000e-02, 3.145553745870631e-02
114, 5.149000138000000e-02, 3.312468005509202e-02
115, 5.869000032500000e-02, 3.470830169925873e-02
116, 6.633000075800000e-02, 3.620780725234841e-02
117, 7.440000027400000e-02, 3.762510728962482e-02
118, 8.290000259900000e-02, 3.896397975174913e-02
119, 9.181000292300000e-02, 4.022519350842663e-02
120, 1.011300012470000e-01, 4.141277839366274e-02
121, 1.108499988910000e-01, 4.252934217117337e-02
122, 1.209499984980000e-01, 4.357668371230684e-02
123, 1.314399987460000e-01, 4.455977637208148e-02
124, 1.422899961470000e-01, 4.547971057318857e-02
125, 1.534900069240000e-01, 4.633974170158041e-02
126, 1.650400012730000e-01, 4.714373890807430e-02
127, 1.769299954180000e-01, 4.789465552361150e-02
128, 1.891400069000000e-01, 4.859483316625143e-02
129, 2.016600072380000e-01, 4.924720526747581e-02
130, 2.144699990750000e-01, 4.985408888964134e-02
