"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.632775333157511e-05, 1.317023546487764e+00, 6.981599468526225e-01, 1.013582426035072e-01, 3.768018583516142e+00
1, 9.990000128750000e-01, -1.451772449465978e-04, 1.180872894840807e+00, 7.096705916861267e-01, 1.026852768299745e-01, 3.392288499057634e+00
2, 9.977599978450000e-01, -3.242723084949935e-04, 1.165782676222981e+00, 7.714947030529721e-01, 1.106226832116675e-01, 3.361967793032044e+00
3, 9.960200190539999e-01, -5.724710567235191e-04, 1.144375547811975e+00, 8.021273109594829e-01, 1.128261763459653e-01, 3.309070691044660e+00
4, 9.937800168990000e-01, -8.840912124665621e-04, 1.127613902877470e+00, 8.216455596169232e-01, 1.117182586215740e-01, 3.267003743455259e+00
5, 9.910500049590000e-01, -1.248238501115168e-03, 1.115068245721980e+00, 8.389192123486848e-01, 1.083395724546328e-01, 3.236184411497658e+00
6, 9.878399968150000e-01, -1.651196348217123e-03, 1.104742222165147e+00, 8.513013269324851e-01, 1.026656316606662e-01, 3.210473151808453e+00
7, 9.841300249100000e-01, -2.082777459687851e-03, 1.097628113031145e+00, 8.603099776335200e-01, 9.596251500356469e-02, 3.192860999568714e+00
8, 9.799500107769999e-01, -2.531277857479850e-03, 1.093600969604438e+00, 8.656532209172779e-01, 8.967423550038103e-02, 3.182915727116834e+00
9, 9.752799868580000e-01, -2.999565357295894e-03, 1.092069412264957e+00, 8.680091927111878e-01, 8.545390332893438e-02, 3.179173077175308e+00
10, 9.701499938960000e-01, -3.496071435938581e-03, 1.091818936076357e+00, 8.684874272174915e-01, 8.434324981223727e-02, 3.178573543161647e+00
11, 9.645400047300000e-01, -4.042579875655786e-03, 1.091453978774947e+00, 8.685286903427005e-01, 8.648659929384453e-02, 3.177634972835274e+00
12, 9.584699869160000e-01, -4.659146524488596e-03, 1.089845479679943e+00, 8.694136079964400e-01, 9.108448976035910e-02, 3.173554751883370e+00
13, 9.519400000570000e-01, -5.362624772656102e-03, 1.086443165131723e+00, 8.718836840980400e-01, 9.676971586584172e-02, 3.164979834552229e+00
14, 9.449599981310000e-01, -6.158610042294448e-03, 1.081309951249621e+00, 8.760508156691126e-01, 1.021438389835422e-01, 3.152087966038596e+00
15, 9.375399947170000e-01, -7.041604804981833e-03, 1.074947945984331e+00, 8.814836422535720e-01, 1.061994724321669e-01, 3.136136473022447e+00
