"PointID","x","y"
0, 9.997500181200000e-01, -3.632823596261048e-05
1, 9.990000128750000e-01, -1.452077141506016e-04
2, 9.977599978450000e-01, -3.246063999228999e-04
3, 9.960200190539999e-01, -5.742742182280901e-04
4, 9.937800168990000e-01, -8.906017001182191e-04
5, 9.910500049590000e-01, -1.266213814200418e-03
6, 9.878399968150000e-01, -1.691996661711908e-03
7, 9.841300249100000e-01, -2.162627139017502e-03
8, 9.799500107769999e-01, -2.668992388055374e-03
9, 9.752799868580000e-01, -3.213546412945003e-03
10, 9.701499938960000e-01, -3.799240265744813e-03
11, 9.645400047300000e-01, -4.439835418866573e-03
12, 9.584699869160000e-01, -5.145777866724741e-03
13, 9.519400000570000e-01, -5.926651416629542e-03
14, 9.449599981310000e-01, -6.784673579701982e-03
15, 9.375399947170000e-01, -7.715346471336438e-03
16, 9.296900033950000e-01, -8.709448859272110e-03
17, 9.214000105860000e-01, -9.758668036643355e-03
18, 9.126999974250000e-01, -1.085069929425295e-02
19, 9.035800099370001e-01, -1.198082717825831e-02
20, 8.940600156780000e-01, -1.314331047899076e-02
21, 8.841500282290000e-01, -1.433569602037605e-02
22, 8.738499879840000e-01, -1.555775824413131e-02
23, 8.631799817090000e-01, -1.680707353670836e-02
24, 8.521599769590000e-01, -1.808100797359528e-02
25, 8.407700061800000e-01, -1.938105827263529e-02
26, 8.290500044819999e-01, -2.070142711559822e-02
27, 8.170099854470000e-01, -2.203952262603296e-02
28, 8.046399950980000e-01, -2.339479192837903e-02
29, 7.919700145720000e-01, -2.476224443302367e-02
30, 7.790099978450000e-01, -2.613915984487561e-02
31, 7.657799720760000e-01, -2.752182263097222e-02
32, 7.522799968720000e-01, -2.890866771893390e-02
33, 7.385200262070000e-01, -3.029709984120763e-02
34, 7.245299816130000e-01, -3.168257680935938e-02
35, 7.103199958800001e-01, -3.306260904741207e-02
36, 6.958900094030001e-01, -3.443565503509673e-02
37, 6.812700033190000e-01, -3.579730015251755e-02
38, 6.664699912070000e-01, -3.714505814545972e-02
39, 6.514999866490000e-01, -3.847640404652003e-02
40, 6.363800168040000e-01, -3.978790835713021e-02
41, 6.211299896240000e-01, -4.107618779088989e-02
42, 6.057599782940000e-01, -4.233868898695037e-02
43, 5.902799963950000e-01, -4.357279982069550e-02
44, 5.747100114820000e-01, -4.477507997381106e-02
45, 5.590599775310000e-01, -4.594284778217369e-02
46, 5.433599948880000e-01, -4.707191740957171e-02
