"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
0, 9.997500181200000e-01, -3.633181114040432e-05, 3.350748741755624e-01, -8.237828082082995e-01, -1.146304463271721e-01, 2.333550100764042e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.725026888174604e+00
1, 9.990000128750000e-01, -1.454333977000629e-04, -4.205972308768435e-02, -4.725300945433478e-02, -9.068844918344812e-02, 4.707036000581806e-03, 0.000000000000000e+00, 0.000000000000000e+00, 9.655752334280309e-01
2, 9.977599978450000e-01, -3.270805357954221e-04, -5.665160852617997e-02, 6.109962888800682e-03, -1.185882832162179e-01, -3.297830719363415e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.144397465683412e-02
3, 9.960200190539999e-01, -5.876236258653270e-04, -7.639126019932128e-02, 4.529492018902151e-02, -1.169735236258692e-01, -1.131384042452464e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.662255999996345e-02
4, 9.937800168990000e-01, -9.387789246580090e-04, -9.710712657142169e-02, 8.298999277635842e-02, -1.247111211326242e-01, -1.978350774204117e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.849251672976614e-02
5, 9.910500049590000e-01, -1.399141242978370e-03, -1.057556016282209e-01, 1.003661286157852e-01, -1.363994185088701e-01, -2.310916141332835e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.653127969509177e-02
6, 9.878399968150000e-01, -1.993430112617104e-03, -1.072283702119173e-01, 1.069058815742287e-01, -1.520044840872938e-01, -2.428754454433221e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.947466434741477e-02
7, 9.841300249100000e-01, -2.751780872535198e-03, -1.002861438048175e-01, 1.011768740379864e-01, -1.704838538516416e-01, -2.309089466474361e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.422998540965081e-02
8, 9.799500107769999e-01, -3.683262604765611e-03, -8.397151151680730e-02, 8.207367058342846e-02, -1.893384533531584e-01, -1.937625401367965e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.945704286204885e-02
9, 9.752799868580000e-01, -4.785675822840579e-03, -5.869669027820648e-02, 5.027190505791990e-02, -2.051647350925074e-01, -1.327195990479034e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.451415843881319e-02
10, 9.701499938960000e-01, -6.019376308269108e-03, -2.675253171915154e-02, 9.074814160469879e-03, -2.144618145948007e-01, -5.362119220116012e-03, 0.000000000000000e+00, 0.000000000000000e+00, 9.692599228252923e-03
11, 9.645400047300000e-01, -7.336389432398614e-03, 7.602970153101557e-03, -3.570437129994802e-02, -2.147226024616880e-01, 3.259413766299454e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.980057359086756e-03
12, 9.584699869160000e-01, -8.673976128420243e-03, 3.840436094866814e-02, -7.630913415197217e-02, -2.056000187313026e-01, 1.107854029075063e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.278067298225581e-03
13, 9.519400000570000e-01, -9.986468756218888e-03, 6.018757394799797e-02, -1.057154420483565e-01, -1.897597392218935e-01, 1.662104638026023e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.932472876553243e-04
14, 9.449599981310000e-01, -1.125069590144016e-02, 7.049305026507356e-02, -1.206446266234677e-01, -1.717948007006427e-01, 1.920740237806747e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.579644166752929e-03
15, 9.375399947170000e-01, -1.247028553390659e-02, 7.122654756110472e-02, -1.231670072263653e-01, -1.560733819162340e-01, 1.930192246192848e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.655589030796887e-03
16, 9.296900033950000e-01, -1.366786905465598e-02, 6.717233866526040e-02, -1.189707571055807e-01, -1.450539106985085e-01, 1.812552949483610e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.810748745879181e-03
17, 9.214000105860000e-01, -1.487565945119352e-02, 6.281845943033651e-02, -1.136940341611513e-01, -1.388015318632546e-01, 1.689406783242397e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.911009385956308e-03
