"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633204908770108e-05, 1.320446871624717e+00, 6.970679962996337e-01, 1.013887418079177e-01, 3.777364738304249e+00
1, 9.990000128750000e-01, -1.454484167485404e-04, 1.188045859384187e+00, 7.010883701287743e-01, 1.024893066027832e-01, 3.410676931428564e+00
2, 9.977599978450000e-01, -3.272451590466525e-04, 1.179627027729807e+00, 7.529372939419295e-01, 1.119461403247260e-01, 3.396742054444021e+00
3, 9.960200190539999e-01, -5.885116162162654e-04, 1.166826500335291e+00, 7.722817858659000e-01, 1.192845589673576e-01, 3.365234230424449e+00
4, 9.937800168990000e-01, -9.419822673546265e-04, 1.158959819009893e+00, 7.801410020958157e-01, 1.286306958869251e-01, 3.345347040489523e+00
5, 9.910500049590000e-01, -1.407974213221463e-03, 1.153550228751303e+00, 7.874799488938244e-01, 1.420455679230510e-01, 3.332327708371242e+00
6, 9.878399968150000e-01, -2.013442597857447e-03, 1.146031674117733e+00, 7.942342435400045e-01, 1.587179329764766e-01, 3.313602262881008e+00
7, 9.841300249100000e-01, -2.790847009942408e-03, 1.135188362498597e+00, 8.042759530247924e-01, 1.770593069024688e-01, 3.286600080690165e+00
8, 9.799500107769999e-01, -3.750402970854402e-03, 1.119739416853149e+00, 8.189263972499741e-01, 1.941959997480351e-01, 3.248056963827377e+00
9, 9.752799868580000e-01, -4.889499578827287e-03, 1.099767688606175e+00, 8.382002276932161e-01, 2.065666047721460e-01, 3.198170303509638e+00
10, 9.701499938960000e-01, -6.165525452256071e-03, 1.076422961149851e+00, 8.605660833419264e-01, 2.112746509040414e-01, 3.139740714311304e+00
11, 9.645400047300000e-01, -7.526236046521992e-03, 1.052207708639375e+00, 8.830692223972655e-01, 2.070327179582228e-01, 3.078937807832356e+00
12, 9.584699869160000e-01, -8.903865244323440e-03, 1.031150333419984e+00, 9.025053777888886e-01, 1.950193829183445e-01, 3.025975450356597e+00
13, 9.519400000570000e-01, -1.024892911469725e-02, 1.016479146584020e+00, 9.166816761261366e-01, 1.786277542599800e-01, 2.989070908551206e+00
14, 9.449599981310000e-01, -1.153646827282558e-02, 1.008971259534680e+00, 9.251160789781158e-01, 1.620023479405190e-01, 2.970208336692689e+00
15, 9.375399947170000e-01, -1.277059610162593e-02, 1.006959827692334e+00, 9.287860681516821e-01, 1.483853092530886e-01, 2.965151170653688e+00
16, 9.296900033950000e-01, -1.397604286259468e-02, 1.007702915823782e+00, 9.295730404376105e-01, 1.392116669258731e-01, 2.966987450223273e+00
17, 9.214000105860000e-01, -1.518769943540579e-02, 1.008730138866911e+00, 9.293586516288783e-01, 1.342385926822268e-01, 2.969507664465971e+00
18, 9.126999974250000e-01, -1.643011641867343e-02, 1.008505800910351e+00, 9.294581357659976e-01, 1.322255673225999e-01, 2.968853017089993e+00
19, 9.035800099370001e-01, -1.772278908047219e-02, 1.006521609248668e+00, 9.304455699610740e-01, 1.317347655556220e-01, 2.963745955120632e+00
20, 8.940600156780000e-01, -1.906921074581915e-02, 1.002967054059552e+00, 9.323694346302720e-01, 1.316132500685144e-01, 2.954672146817325e+00
21, 8.841500282290000e-01, -2.046552489567590e-02, 9.983250616476089e-01, 9.349574325785253e-01, 1.311753273813220e-01, 2.942843922740928e+00
22, 8.738499879840000e-01, -2.190469491522636e-02, 9.931037530299758e-01, 9.378693590994203e-01, 1.301610283580808e-01, 2.929536697275994e+00
23, 8.631799817090000e-01, -2.337582662723152e-02, 9.877145629650026e-01, 9.408451474291468e-01, 1.285923083706495e-01, 2.915792647796826e+00
24, 8.521599769590000e-01, -2.486923014603557e-02, 9.823897690490586e-01, 9.437052996767613e-01, 1.266113514482676e-01, 2.902193846851903e+00
25, 8.407700061800000e-01, -2.638244033240111e-02, 9.772223549917990e-01, 9.463892938729409e-01, 1.243869219373868e-01, 2.888978772518590e+00
26, 8.290500044819999e-01, -2.790664652540737e-02, 9.722084486184475e-01, 9.488898738289783e-01, 1.220385968778439e-01, 2.876137747368309e+00
27, 8.170099854470000e-01, -2.943826342843975e-02, 9.673015539783640e-01, 9.512407201594101e-01, 1.196371948096770e-01, 2.863556459474014e+00
28, 8.046399950980000e-01, -3.097668440970888e-02, 9.624456315335957e-01, 9.534557331437017e-01, 1.172055151970707e-01, 2.851088316821528e+00
