Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
28,0.997774,0,79.5722,-0,8.56451e-08,0,0,0,0,0,0,0.95356,-0.00640218,0,0.953582,31.8289,0.165703,0.00442967,0.000593424,0,0.00446924,1.00485,0,0,0,0,0.451695
29,0.997759,0,79.5705,-0,8.56447e-08,0,0,0,0,0,0,0.95096,-0.00675,0,0.950984,31.8282,0.164306,0.00444269,0.000593297,0,0.00448213,1.00484,0,0,0,0,0.452252
30,0.997744,0,79.5687,-0,8.56443e-08,0,0,0,0,0,0,0.948275,-0.00710804,0,0.948301,31.8275,0.162935,0.00445534,0.000593058,0,0.00449463,1.00483,0,0,0,0,0.452792
31,0.99773,0,79.5671,-0,8.56438e-08,0,0,0,0,0,0,0.945502,-0.00747646,0,0.945532,31.8268,0.161579,0.00446764,0.000592711,0,0.00450679,1.00483,0,0,0,0,0.453316
32,0.997715,0,79.5654,-0,8.56434e-08,0,0,0,0,0,0,0.942641,-0.00785548,0,0.942673,31.8261,0.16023,0.00447963,0.000592258,0,0.00451861,1.00482,0,0,0,0,0.453827
33,0.9977,0,79.5637,-0,8.5643e-08,0,0,0,0,0,0,0.939687,-0.00824527,0,0.939724,31.8255,0.158882,0.00449132,0.0005917,0,0.00453013,1.00481,0,0,0,0,0.454323
34,0.997684,0,79.562,-0,8.56426e-08,0,0,0,0,0,0,0.93664,-0.00864601,0,0.93668,31.8248,0.157531,0.00450274,0.00059104,0,0.00454136,1.00481,0,0,0,0,0.454808
35,0.997669,0,79.5603,-0,8.56422e-08,0,0,0,0,0,0,0.933497,-0.00905787,0,0.933541,31.8241,0.156175,0.00451398,0.000590291,0,0.00455241,1.0048,0,0,0,0,0.455285
36,0.997653,0,79.5586,-0,8.56419e-08,0,0,0,0,0,0,0.930255,-0.00948102,0,0.930303,31.8234,0.154796,0.00452502,0.000589446,0,0.00456325,1.0048,0,0,0,0,0.455753
37,0.997636,0,79.5568,-0,8.56415e-08,0,0,0,0,0,0,0.926912,-0.00991563,0,0.926965,31.8227,0.153386,0.00453582,0.000588504,0,0.00457384,1.00479,0,0,0,0,0.456211
38,0.997619,0,79.5551,-0,8.56412e-08,0,0,0,0,0,0,0.923466,-0.0103618,0,0.923524,31.822,0.151998,0.00454628,0.000587447,0,0.00458408,1.00479,0,0,0,0,0.456653
39,0.997603,0,79.5534,-0,8.56408e-08,0,0,0,0,0,0,0.919915,-0.0108198,0,0.919978,31.8213,0.150622,0.00455667,0.000586311,0,0.00459424,1.00478,0,0,0,0,0.457092
40,0.997586,0,79.5517,-0,8.56405e-08,0,0,0,0,0,0,0.916256,-0.0112896,0,0.916325,31.8207,0.149255,0.00456682,0.000585072,0,0.00460414,1.00478,0,0,0,0,0.457521
41,0.997569,0,79.55,-0,8.56402e-08,0,0,0,0,0,0,0.912486,-0.0117715,0,0.912562,31.82,0.147902,0.00457674,0.000583733,0,0.00461381,1.00477,0,0,0,0,0.45794
42,0.997553,0,79.5483,-0,8.56399e-08,0,0,0,0,0,0,0.908605,-0.0122654,0,0.908688,31.8193,0.146567,0.00458664,0.000582318,0,0.00462346,1.00477,0,0,0,0,0.458358
43,0.997536,0,79.5466,-0,8.56397e-08,0,0,0,0,0,0,0.904609,-0.0127716,0,0.904699,31.8187,0.145252,0.0045962,0.000580787,0,0.00463275,1.00476,0,0,0,0,0.458761
44,0.99752,0,79.545,-0,8.56394e-08,0,0,0,0,0,0,0.900496,-0.01329,0,0.900594,31.818,0.143959,0.00460571,0.000579177,0,0.00464199,1.00476,0,0,0,0,0.459163
45,0.997504,0,79.5434,-0,8.56392e-08,0,0,0,0,0,0,0.896265,-0.0138209,0,0.896371,31.8174,0.142691,0.00461506,0.00057747,0,0.00465105,1.00476,0,0,0,0,0.459558
46,0.997488,0,79.5419,-0,8.56389e-08,0,0,0,0,0,0,0.891912,-0.0143641,0,0.892028,31.8168,0.14145,0.00462423,0.000575665,0,0.00465992,1.00475,0,0,0,0,0.459944
47,0.997472,0,79.5404,-0,8.56387e-08,0,0,0,0,0,0,0.887437,-0.0149199,0,0.887562,31.8162,0.140239,0.00463334,0.000573779,0,0.00466873,1.00475,0,0,0,0,0.460329
48,0.997456,0,79.5389,-0,8.56385e-08,0,0,0,0,0,0,0.882836,-0.0154881,0,0.882972,31.8156,0.139059,0.00464222,0.000571785,0,0.0046773,1.00475,0,0,0,0,0.460703
49,0.997441,0,79.5375,-0,8.56383e-08,0,0,0,0,0,0,0.878108,-0.0160688,0,0.878255,31.815,0.137912,0.00465109,0.000569713,0,0.00468585,1.00474,0,0,0,0,0.461078
50,0.997427,0,79.5361,-0,8.56381e-08,0,0,0,0,0,0,0.873252,-0.016662,0,0.873411,31.8144,0.1368,0.00465974,0.000567536,0,0.00469417,1.00474,0,0,0,0,0.461443
51,0.997412,0,79.5347,-0,8.5638e-08,0,0,0,0,0,0,0.868265,-0.0172677,0,0.868437,31.8139,0.135725,0.00466836,0.000565276,0,0.00470245,1.00474,0,0,0,0,0.461807
52,0.997398,0,79.5334,-0,8.56378e-08,0,0,0,0,0,0,0.863146,-0.0178858,0,0.863331,31.8134,0.134688,0.00467683,0.000562918,0,0.00471058,1.00474,0,0,0,0,0.462164
53,0.997385,0,79.5322,-0,8.56377e-08,0,0,0,0,0,0,0.857893,-0.0185162,0,0.858092,31.8129,0.133691,0.00468521,0.000560469,0,0.00471861,1.00473,0,0,0,0,0.462518
54,0.997372,0,79.531,-0,8.56375e-08,0,0,0,0,0,0,0.852504,-0.0191588,0,0.852719,31.8124,0.132735,0.00469353,0.000557931,0,0.00472657,1.00473,0,0,0,0,0.46287
55,0.99736,0,79.5299,-0,8.56374e-08,0,0,0,0,0,0,0.846979,-0.0198135,0,0.847211,31.8119,0.131821,0.00470171,0.000555294,0,0.00473439,1.00473,0,0,0,0,0.463216
56,0.997348,0,79.5288,-0,8.56373e-08,0,0,0,0,0,0,0.841316,-0.0204802,0,0.841565,31.8115,0.130954,0.00470989,0.000552573,0,0.00474219,1.00473,0,0,0,0,0.463562
57,0.997336,0,79.5277,-0,8.56372e-08,0,0,0,0,0,0,0.835514,-0.0211586,0,0.835782,31.8111,0.130132,0.00471791,0.000549749,0,0.00474984,1.00473,0,0,0,0,0.463901
58,0.997325,0,79.5268,-0,8.56371e-08,0,0,0,0,0,0,0.829572,-0.0218486,0,0.82986,31.8107,0.129356,0.00472593,0.000546838,0,0.00475746,1.00472,0,0,0,0,0.464241
59,0.997315,0,79.5259,-0,8.5637e-08,0,0,0,0,0,0,0.82349,-0.0225499,0,0.823798,31.8103,0.128626,0.00473385,0.000543829,0,0.00476498,1.00472,0,0,0,0,0.464577
60,0.997306,0,79.525,-0,8.56369e-08,0,0,0,0,0,0,0.817266,-0.0232624,0,0.817597,31.81,0.127945,0.00474172,0.000540726,0,0.00477245,1.00472,0,0,0,0,0.46491
61,0.997297,0,79.5242,-0,8.56369e-08,0,0,0,0,0,0,0.8109,-0.0239856,0,0.811255,31.8097,0.127314,0.00474954,0.000537526,0,0.00477986,1.00472,0,0,0,0,0.465242
