Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
26,0.860689,0,2.46591,-0,6.05576e-08,0,0,0,0,0,0,0.428645,0.65,-0.0215344,0.77891,0.986365,-0.0543026,0.00148587,-2.31944e-05,-0.000175103,0.00149633,1.13073,0,0,0,0,9.76571
27,0.870931,0,2.49627,-0,6.05761e-08,0,0,0,0,0,0,0.41782,0.65,-0.0201793,0.772969,0.998506,-0.0300188,0.00149713,-1.13626e-05,-0.000200277,0.00151051,1.13119,0,0,0,0,9.71896
28,0.87663,0,2.51356,-0,6.05935e-08,0,0,0,0,0,0,0.408221,0.65,-0.018815,0.767788,1.00542,-0.0161861,0.00152474,-5.07323e-06,-0.000229832,0.00154198,1.13162,0,0,0,0,9.66737
29,0.868369,0,2.49032,-0,6.06018e-08,0,0,0,0,0,0,0.39982,0.65,-0.0174718,0.763323,0.99613,-0.0347726,0.00164124,-2.45079e-05,-0.000296962,0.00166807,1.13183,0,0,0,0,9.753
30,0.862974,0,2.47704,-0,6.06422e-08,0,0,0,0,0,0,0.392596,0.65,-0.0160135,0.759532,0.990817,-0.045397,0.00175469,-5.79266e-05,-0.00044884,0.00181211,1.13283,0,0,0,0,9.75948
31,0.832637,0,2.38367,-0,6.05219e-08,0,0,0,0,0,0,0.806246,0.65,-0.0199817,1.03582,0.953469,-0.120094,0.00101538,2.74878e-05,8.65574e-05,0.00101943,1.12985,0,0,0,0,8.51172
32,0.822365,0,2.35362,-0,6.05094e-08,0,0,0,0,0,0,0.786898,0.65,-0.0216062,1.02087,0.941449,-0.144135,0.00104557,1.87135e-05,8.50099e-05,0.00104919,1.12954,0,0,0,0,8.60269
33,0.811315,0,2.3213,-0,6.04958e-08,0,0,0,0,0,0,0.766903,0.65,-0.0231948,1.00557,0.928521,-0.169989,0.00108151,8.04212e-06,8.26862e-05,0.00108469,1.1292,0,0,0,0,8.70201
34,0.799782,0,2.2876,-0,6.04818e-08,0,0,0,0,0,0,0.746357,0.65,-0.0247114,0.99003,0.91504,-0.196951,0.00112268,-4.74858e-06,7.89424e-05,0.00112546,1.12885,0,0,0,0,8.81431
35,0.788431,0,2.25448,-0,6.04687e-08,0,0,0,0,0,0,0.725368,0.65,-0.0261126,0.974341,0.901794,-0.223445,0.00116687,-1.93832e-05,7.30962e-05,0.00116932,1.12853,0,0,0,0,8.92452
36,0.77825,0,2.22482,-0,6.04575e-08,0,0,0,0,0,0,0.70405,0.65,-0.0273526,0.958611,0.889929,-0.247173,0.00121131,-3.49299e-05,6.46656e-05,0.00121354,1.12825,0,0,0,0,9.03371
37,0.770438,0,2.20207,-0,6.04488e-08,0,0,0,0,0,0,0.682526,0.65,-0.0283886,0.942946,0.880829,-0.265374,0.00125389,-4.99278e-05,5.35706e-05,0.00125603,1.12804,0,0,0,0,9.14396
38,0.766019,0,2.18917,-0,6.04432e-08,0,0,0,0,0,0,0.660923,0.65,-0.0291874,0.927454,0.875669,-0.275694,0.00129247,-6.27437e-05,4.0116e-05,0.00129461,1.1279,0,0,0,0,9.24999
39,0.765486,0,2.18755,-0,6.04411e-08,0,0,0,0,0,0,0.63937,0.65,-0.029729,0.912238,0.875019,-0.276994,0.00132471,-7.20312e-05,2.4957e-05,0.0013269,1.12785,0,0,0,0,9.34854
40,0.768601,0,2.19652,-0,6.04426e-08,0,0,0,0,0,0,0.618001,0.65,-0.0300093,0.8974,0.87861,-0.269812,0.00134893,-7.71228e-05,9.0035e-06,0.00135116,1.12788,0,0,0,0,9.43346
41,0.774571,0,2.21383,-0,6.04477e-08,0,0,0,0,0,0,0.596947,0.65,-0.030039,0.883034,0.885533,-0.255966,0.00136448,-7.81562e-05,-6.82501e-06,0.00136673,1.12801,0,0,0,0,9.50174
42,0.782371,0,2.23653,-0,6.04559e-08,0,0,0,0,0,0,0.576337,0.65,-0.0298398,0.869227,0.894611,-0.23781,0.00137253,-7.59293e-05,-2.18567e-05,0.0013748,1.12821,0,0,0,0,9.54823
43,0.791042,0,2.26182,-0,6.0466e-08,0,0,0,0,0,0,0.556296,0.65,-0.0294397,0.856056,0.904728,-0.217577,0.0013754,-7.15529e-05,-3.58293e-05,0.00137773,1.12846,0,0,0,0,9.57826
44,0.799856,0,2.28757,-0,6.0477e-08,0,0,0,0,0,0,0.536941,0.65,-0.0288672,0.843587,0.915028,-0.196975,0.00137771,-6.62308e-05,-4.90054e-05,0.00138017,1.12874,0,0,0,0,9.5997
45,0.96103,0,2.75948,-0,6.06585e-08,0,0,0,0,0,0,0.979446,0.65,-0.00116675,1.17551,1.10379,0.180555,0.000572121,0.00017705,7.03092e-05,0.000603002,1.13324,0,0,0,0,6.7906
