"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
93, 7.519999985000000e-03, -1.540691411579014e-02, -2.878478052244663e-01, 6.107763025203878e-01, 3.597586526730210e-01, -7.125319858787971e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.621635569262001e-02
94, 5.040000193000000e-03, -1.271368826972126e-02, -3.419934785543958e-01, 7.138573778509623e-01, 3.256743095945548e-01, -8.384960245305911e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.916625584826993e-02
95, 3.049999941000000e-03, -9.958697496322125e-03, -3.915446538115978e-01, 8.132160132312843e-01, 2.683105459841386e-01, -9.532995085143506e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.411598832314854e-02
96, 1.560000004000000e-03, -7.160994348747450e-03, -4.307248622149078e-01, 9.029720617526843e-01, 1.835252044679051e-01, -1.050772510596862e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.158779302910991e-02
97, 5.600000150000000e-04, -4.303881312891120e-03, -4.580695291647749e-01, 9.664776095683165e-01, 8.578003452183745e-02, -1.102739757419691e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.615699842729862e-03
98, 5.999999800000000e-05, -1.405439853273092e-03, -4.806507981883262e-01, 9.946657592625801e-01, -3.003065586816763e-02, -1.076599479039996e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.580162220931576e-05
99, 0.000000000000000e+00, 0.000000000000000e+00, -4.792919728745006e-01, 9.898185234635419e-01, -1.217690192801286e-01, -1.052225748340689e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.590567721564222e-03
100, 5.999999800000000e-05, 1.412169660013106e-03, -4.539900116771526e-01, 9.610681148383328e-01, -2.192924056613626e-01, -1.033788755532256e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.249688499007385e-02
101, 5.600000150000000e-04, 4.308157439457659e-03, -4.022818221808241e-01, 8.853644892381655e-01, -3.871544836287032e-01, -9.067803081718195e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.720046104941057e-02
102, 1.560000004000000e-03, 7.127042731736697e-03, -3.169795119641296e-01, 7.385410565272295e-01, -5.503527629019326e-01, -6.875460681719586e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.412254488690357e-02
103, 3.049999941000000e-03, 9.847098825615580e-03, -2.060782609227757e-01, 5.582810119319443e-01, -6.657446521948669e-01, -4.232488748126112e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.319119787859698e-01
104, 5.040000193000000e-03, 1.248367641705180e-02, -8.429820577747600e-02, 3.599362073242573e-01, -7.341450734836757e-01, -1.256045366252679e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.410203036039518e-01
