"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         236,      -7.350539241,       -6.75291132,      -7.087858201,      -7.058117089,      -6.721192123,      -9.800590807
          0,           0,         237,      -7.355502557,        -6.7561454,      -7.092209213,      -7.062974207,      -6.726202972,      -9.802663544
          0,           0,         238,      -7.360223268,      -6.759337705,       -7.09649762,      -7.067741702,      -6.730984222,       -9.80472834
          0,           0,         239,       -7.36473428,      -6.762485991,      -7.100712004,      -7.072399994,      -6.735564943,      -9.806788142
          0,           0,         240,      -7.369058654,      -6.765586888,       -7.10484422,      -7.076933748,      -6.739965321,      -9.808846206
          0,           0,         241,      -7.373294384,      -6.768641549,      -7.108888869,      -7.081338828,       -6.74427396,      -9.810903339
          0,           0,         242,      -7.377342406,      -6.771650988,      -7.112843414,      -7.085619139,      -6.748397787,      -9.812962127
          0,           0,         243,      -7.381218938,      -6.774616427,       -7.11670861,      -7.089764822,      -6.752367658,      -9.815025073
          0,           0,         244,      -7.384961015,      -6.777539718,      -7.120483235,      -7.093759891,      -6.756202504,       -9.81709255
          0,           0,         245,      -7.388613926,      -6.780425834,       -7.12417124,      -7.097607628,      -6.759939192,      -9.819162386
          0,           0,         246,      -7.392243044,      -6.783281554,      -7.127779255,      -7.101317354,      -6.763642598,       -9.82123264
          0,           0,         247,      -7.395823689,      -6.786111443,      -7.131313636,       -7.10489944,      -6.767293645,      -9.823320982
          0,           0,         248,      -7.399367912,      -6.788923307,       -7.13477416,      -7.108365677,      -6.770904827,      -9.825415668
          0,           0,         249,      -7.402992166,      -6.791726039,      -7.138168502,       -7.11173489,      -6.774589834,      -9.827516329
          0,           0,         250,       -7.40657269,      -6.794525437,       -7.14150689,      -7.115010009,      -6.778233555,      -9.829631484
          0,           0,         251,      -7.410215363,      -6.797332107,      -7.144801226,      -7.118213968,      -6.781932547,      -9.831754255
          0,           0,         252,      -7.413844947,      -6.800150137,      -7.148055053,      -7.121355281,      -6.785621494,      -9.833890107
          0,           0,         253,      -7.417423449,      -6.802983824,      -7.151272681,      -7.124436643,      -6.789262205,      -9.836033218
          0,           0,         254,      -7.420975076,       -6.80583586,      -7.154459706,      -7.127466139,       -6.79287213,      -9.838177345
          0,           0,         255,       -7.42452531,      -6.808707391,      -7.157616961,       -7.13044815,      -6.796474918,      -9.840319102
          0,           0,         256,      -7.428323397,      -6.811603651,      -7.160751754,      -7.133399338,      -6.800315334,      -9.842456715
          0,           0,         257,      -7.432062994,      -6.814522722,      -7.163870091,      -7.136329535,      -6.804106261,      -9.844590401
          0,           0,         258,      -7.435661654,      -6.817463663,      -7.166973512,      -7.139238662,      -6.807762112,      -9.846721307
          0,           0,         259,      -7.439215436,      -6.820423012,      -7.170062766,      -7.142160222,      -6.811359298,      -9.848851395
          0,           0,         260,      -7.442618188,      -6.823408856,      -7.173143531,      -7.145057694,      -6.814817601,      -9.850981154
          0,           0,         261,       -7.44594107,      -6.826421015,      -7.176216309,      -7.147935122,      -6.818187357,      -9.853110905
          0,           0,         262,      -7.449233394,      -6.829459414,      -7.179283742,      -7.150799704,      -6.821514262,      -9.855240951
          0,           0,         263,      -7.452519495,      -6.832526057,      -7.182349928,      -7.153662506,      -6.824826689,      -9.857371703
          0,           0,         264,      -7.455777727,      -6.835621941,      -7.185419548,      -7.156533468,       -6.82810934,      -9.859503575
          0,           0,         265,       -7.45906392,      -6.838748706,       -7.18849759,      -7.159417057,      -6.831420575,      -9.861636237
          0,           0,         266,      -7.462363881,      -6.841907997,      -7.191589642,      -7.162319174,      -6.834749476,      -9.863769298
          0,           0,         267,       -7.46563614,      -6.845098488,      -7.194699847,      -7.165242888,      -6.838056473,      -9.865902645
          0,           0,         268,      -7.468907219,      -6.848321644,      -7.197833808,      -7.168194992,      -6.841364299,      -9.868035427
          0,           0,         269,      -7.472144367,      -6.851575133,      -7.200996256,       -7.17118054,      -6.844640541,      -9.870168325
          0,           0,         270,      -7.475373643,       -6.85485726,      -7.204190877,      -7.174204205,      -6.847912499,      -9.872294696
          0,           0,         271,       -7.47859496,      -6.858164624,      -7.207420776,      -7.177270077,      -6.851179927,      -9.874416906
          0,           0,         272,      -7.481764214,      -6.861492204,      -7.210687939,        -7.1803885,      -6.854392978,      -9.876544561
          0,           0,         273,      -7.484862845,      -6.864838347,      -7.213995065,      -7.183540691,      -6.857543182,      -9.878674211
          0,           0,         274,      -7.487974336,      -6.868201102,      -7.217349162,      -7.186740912,      -6.860703008,       -9.88080491
          0,           0,         275,      -7.491137319,      -6.871579599,      -7.220738345,      -7.189993178,      -6.863910037,      -9.882928311
          0,           0,         276,       -7.49433007,      -6.874967852,      -7.224162978,       -7.19329718,      -6.867145832,       -9.88504709
          0,           0,         277,      -7.497565021,      -6.878364974,      -7.227622862,       -7.19665601,      -6.870424583,      -9.887170037
          0,           0,         278,      -7.500841716,      -6.881769951,      -7.231115909,      -7.200064497,      -6.873749994,      -9.889266793
          0,           0,         279,      -7.504100333,      -6.885178353,       -7.23463955,      -7.203513467,      -6.877063349,      -9.891344694
          0,           0,         280,      -7.507324055,      -6.888588202,       -7.23818958,      -7.206999132,      -6.880343344,      -9.893445987
          0,           0,         281,      -7.510517572,      -6.892016767,      -7.241765784,      -7.210520759,      -6.883594536,       -9.89552508
          0,           0,         282,      -7.513693039,      -6.895443581,      -7.245360536,      -7.214073396,      -6.886830422,      -9.897641788
          0,           0,         283,      -7.516852668,       -6.89886542,      -7.248970115,      -7.217656743,      -6.890051839,      -9.899768439
          0,           0,         284,       -7.52000674,      -6.902278225,      -7.252590975,      -7.221264599,      -6.893267629,      -9.901895563
          0,           0,         285,      -7.523157827,      -6.905680235,      -7.256218993,      -7.224889133,      -6.896480712,      -9.904024587
          0,           0,         286,      -7.526296825,      -6.909069493,       -7.25984891,      -7.228526277,      -6.899682168,      -9.906145494
          0,           0,         287,       -7.52943082,      -6.912442787,      -7.263474418,      -7.232171584,       -6.90288001,      -9.908276839
          0,           0,         288,      -7.532557945,      -6.915797409,      -7.267088435,      -7.235818894,      -6.906073161,      -9.910408213
          0,           0,         289,      -7.535648256,      -6.919130745,      -7.270686344,      -7.239463861,      -6.909231862,      -9.912541867
          0,           0,         290,       -7.53850593,        -6.9224415,      -7.274264291,      -7.243100337,      -6.912165109,      -9.914678248
          0,           0,         291,      -7.541406329,      -6.925731372,      -7.277818344,      -7.246718226,      -6.915140247,       -9.91681585
          0,           0,         292,      -7.544346165,      -6.928992873,      -7.281343163,      -7.250314033,      -6.918153325,       -9.91895292
          0,           0,         293,      -7.547240197,      -6.932220625,      -7.284834521,      -7.253884295,      -6.921120595,      -9.921070991
          0,           0,         294,      -7.550172718,      -6.935410997,       -7.28828882,       -7.25742829,      -6.924124418,      -9.923163644
          0,           0,         295,      -7.553133977,      -6.938562894,      -7.291701854,      -7.260939193,      -6.927156452,      -9.925288842
          0,           0,         296,      -7.556116953,      -6.941675964,      -7.295071679,      -7.264411272,       -6.93021081,      -9.927426159
          0,           0,         297,      -7.559117156,      -6.944749266,      -7.298397603,      -7.267842307,      -6.933283958,      -9.929565343
          0,           0,         298,      -7.562120733,       -6.94778006,       -7.30167794,      -7.271230812,      -6.936363602,      -9.931704315
          0,           0,         299,      -7.565102482,      -6.950767412,      -7.304911585,      -7.274575326,      -6.939424385,      -9.933856859
          0,           0,         300,       -7.56806204,      -6.953711542,      -7.308099207,      -7.277877408,      -6.942464016,      -9.936012283
          0,           0,         301,      -7.570990201,      -6.956607533,      -7.311241448,      -7.281134963,      -6.945471907,      -9.938171337
          0,           0,         302,      -7.573884158,      -6.959459702,      -7.314340523,      -7.284350231,      -6.948444933,      -9.940335063
          0,           0,         303,      -7.576787103,       -6.96227223,      -7.317398702,       -7.28753148,      -6.951425648,      -9.942503232
          0,           0,         304,      -7.579741616,      -6.965046109,      -7.320418547,      -7.290677928,      -6.954454963,      -9.944675268
          0,           0,         305,      -7.582638533,      -6.967782287,      -7.323403039,      -7.293795279,      -6.957428844,       -9.94685075
          0,           0,         306,      -7.585478339,      -6.970483289,      -7.326355367,      -7.296883124,      -6.960343468,       -9.94902985
          0,           0,         307,      -7.588279219,       -6.97315186,      -7.329278344,      -7.299943506,      -6.963213208,      -9.951211832
          0,           0,         308,      -7.591052743,      -6.975791303,       -7.33217624,      -7.302980681,      -6.966049266,      -9.953395942
          0,           0,         309,      -7.593804097,      -6.978405921,      -7.335052804,        -7.3059974,      -6.968858449,      -9.955581221
          0,           0,         310,      -7.596468869,      -6.980999628,      -7.337909511,       -7.30899714,      -6.971575987,      -9.957767269
          0,           0,         311,      -7.599011443,      -6.983576289,      -7.340750715,      -7.311979391,       -6.97416602,      -9.959953973
          0,           0,         312,      -7.601559622,      -6.986140372,      -7.343578983,       -7.31494783,      -6.976755503,      -9.962141045
          0,           0,         313,      -7.604123009,      -6.988694502,       -7.34639413,      -7.317907264,      -6.979353239,      -9.964328095
          0,           0,         314,       -7.60670202,      -6.991245231,      -7.349202653,      -7.320860483,       -6.98195988,       -9.96651502
          0,           0,         315,      -7.609254623,      -6.993796635,       -7.35201014,      -7.323808871,      -6.984537138,      -9.968701401
          0,           0,         316,      -7.611796425,      -6.996354154,      -7.354820474,      -7.326757193,      -6.987096663,      -9.970886788
          0,           0,         317,      -7.614336676,      -6.998918295,      -7.357635864,       -7.32970273,      -6.989648756,      -9.973070545
          0,           0,         318,      -7.616886551,      -7.001490643,      -7.360458109,      -7.332650142,      -6.992204391,      -9.975251979
          0,           0,         319,      -7.619442302,      -7.004069089,      -7.363288812,      -7.335599963,       -6.99476031,      -9.977429485
          0,           0,         320,      -7.621992416,      -7.006655638,      -7.366130382,       -7.33854955,      -6.997306907,      -9.979593745
          0,           0,         321,      -7.624532001,      -7.009262361,      -7.368984048,      -7.341501066,      -6.999840362,      -9.981759272
          0,           0,         322,      -7.627065009,      -7.011900534,      -7.371851254,      -7.344458592,      -7.002364856,      -9.983924229
          0,           0,         323,      -7.629609128,      -7.014561016,      -7.374731512,      -7.347422539,      -7.004899881,       -9.98608842
          0,           0,         324,      -7.632170321,      -7.017243231,      -7.377626193,       -7.35039296,      -7.007450588,      -9.988251769
          0,           0,         325,      -7.634756671,       -7.01994784,      -7.380535415,      -7.353370652,      -7.010024811,      -9.990412661
          0,           0,         326,      -7.637354164,      -7.022675045,      -7.383456735,      -7.356351293,      -7.012609859,      -9.992571144
          0,           0,         327,       -7.63996432,      -7.025423286,      -7.386388157,      -7.359334098,      -7.015207172,      -9.994726619
          0,           0,         328,      -7.642598966,      -7.028191574,        -7.3893277,      -7.362317731,      -7.017829188,      -9.996879222
          0,           0,         329,      -7.645268741,      -7.030976906,      -7.392272997,      -7.365300515,      -7.020487917,      -9.999029347
          0,           0,         330,      -7.647998326,      -7.033778339,       -7.39522164,      -7.368283684,      -7.023206216,      -10.00116307
          0,           0,         331,      -7.650740859,      -7.036592699,      -7.398171471,      -7.371263053,      -7.025941888,      -10.00328484
          0,           0,         332,       -7.65349796,      -7.039416996,      -7.401119342,      -7.374229062,      -7.028698343,      -10.00541953
          0,           0,         333,      -7.656286821,      -7.042248887,      -7.404061514,      -7.377181363,      -7.031488698,      -10.00756154
          0,           0,         334,      -7.659109956,      -7.045085394,      -7.406995707,      -7.380118885,      -7.034316308,      -10.00970762
          0,           0,         335,      -7.661945634,      -7.047922177,      -7.409916886,      -7.383039893,      -7.037159259,       -10.0118571
          0,           0,         336,      -7.664804582,      -7.050755625,      -7.412827363,      -7.385941777,      -7.040032977,      -10.01400982
          0,           0,         337,      -7.667676976,      -7.053580788,      -7.415724962,      -7.388822963,      -7.042925085,      -10.01616568
          0,           0,         338,      -7.670559132,      -7.056393506,      -7.418607189,      -7.391682524,      -7.045831227,      -10.01832497
          0,           0,         339,      -7.673436319,      -7.059190182,      -7.421471921,      -7.394515155,      -7.048738239,      -10.02048789
          0,           0,         340,      -7.676307216,      -7.061967775,       -7.42431807,      -7.397328231,      -7.051645631,      -10.02265683
          0,           0,         341,      -7.679391674,      -7.064722712,      -7.427143152,      -7.400167741,      -7.054767627,      -10.02482876
          0,           0,         342,      -7.682365358,      -7.067455571,      -7.429948069,      -7.402969125,      -7.057798126,      -10.02700457
          0,           0,         343,      -7.685256707,      -7.070158753,      -7.432728571,      -7.405733837,       -7.06075133,      -10.02918545
          0,           0,         344,      -7.688075807,      -7.072826741,      -7.435482556,      -7.408466191,      -7.063628572,      -10.03137139
          0,           0,         345,      -7.690844867,      -7.075457263,      -7.438222367,      -7.411176704,      -7.066449724,      -10.03356269
          0,           0,         346,      -7.693590259,      -7.078056575,      -7.440936175,      -7.413868701,      -7.069242194,      -10.03576056
          0,           0,         347,      -7.696329565,      -7.080627337,      -7.443623431,      -7.416547339,      -7.072025571,       -10.0379648
          0,           0,         348,      -7.699077923,      -7.083172245,      -7.446288354,      -7.419216993,      -7.074816634,      -10.04017542
          0,           0,         349,       -7.70183797,      -7.085697279,      -7.448936141,      -7.421880848,      -7.077618876,      -10.04239246
          0,           0,         350,      -7.704602291,      -7.088207777,      -7.451572705,      -7.424543488,      -7.080422912,      -10.04461569
          0,           0,         351,      -7.707378286,      -7.090710221,      -7.454205127,      -7.427211203,      -7.083236122,       -10.0468447
          0,           0,         352,       -7.71017278,      -7.093213974,        -7.4568406,      -7.429891223,      -7.086064809,      -10.04907917
          0,           0,         353,       -7.71298731,      -7.095722156,      -7.459484197,      -7.432589258,      -7.088909603,      -10.05131867
          0,           0,         354,      -7.715865926,      -7.098240993,      -7.462142555,      -7.435313152,      -7.091813686,      -10.05356269
          0,           0,         355,       -7.71896752,      -7.100777017,      -7.464822054,      -7.438070539,      -7.094935438,      -10.05581095
          0,           0,         356,      -7.722033647,      -7.103334462,      -7.467529959,      -7.440870412,      -7.098027092,      -10.05806306
          0,           0,         357,      -7.725079776,      -7.105918127,      -7.470270033,      -7.443714845,      -7.101097704,      -10.06031853
          0,           0,         358,       -7.72812782,      -7.108532558,      -7.473045966,      -7.446608673,      -7.104165307,      -10.06257681
          0,           0,         359,      -7.731195515,      -7.111182787,      -7.475862125,      -7.449556095,      -7.107247326,      -10.06483754
          0,           0,         360,      -7.734292964,      -7.113874128,      -7.478722832,      -7.452559246,      -7.110355208,       -10.0670999
          0,           0,         361,      -7.737425758,      -7.116610738,      -7.481632046,      -7.455622693,      -7.113493874,      -10.06936144
          0,           0,         362,      -7.740606184,      -7.119396244,        -7.4845936,      -7.458751246,      -7.116676327,      -10.07160551
          0,           0,         363,      -7.743843982,      -7.122234644,       -7.48760988,      -7.461948811,      -7.119913267,      -10.07385946
          0,           0,         364,      -7.747153744,       -7.12512728,      -7.490683663,      -7.465219239,      -7.123220436,      -10.07612318
          0,           0,         365,      -7.750566008,      -7.128076933,      -7.493817971,      -7.468565099,      -7.126629863,      -10.07839219
          0,           0,         366,      -7.754029578,      -7.131085332,      -7.497016092,      -7.471988141,      -7.130091787,      -10.08066398
          0,           0,         367,      -7.757536628,      -7.134154667,      -7.500280747,      -7.475487746,      -7.133597805,       -10.0829372
          0,           0,         368,       -7.76105586,      -7.137283208,      -7.503613305,      -7.479066215,      -7.137114726,      -10.08521193
          0,           0,         369,      -7.764588783,      -7.140470695,      -7.507014973,      -7.482718262,      -7.140646384,      -10.08748767
          0,           0,         370,      -7.768155707,      -7.143716822,      -7.510486429,      -7.486446851,      -7.144210321,      -10.08976432
          0,           0,         371,      -7.771765375,      -7.147021108,       -7.51402844,      -7.490254335,      -7.147815513,      -10.09204186
          0,           0,         372,      -7.775422229,      -7.150381811,      -7.517641058,      -7.494141712,         -7.151468,      -10.09432069
          0,           0,         373,      -7.779130625,      -7.153796274,      -7.521323699,       -7.49810839,      -7.155173813,      -10.09661015
          0,           0,         374,      -7.782897339,      -7.157260888,      -7.525074556,      -7.502152395,      -7.158941526,      -10.09890445
          0,           0,         375,      -7.786716539,      -7.160771162,      -7.528889439,      -7.506272932,      -7.162765446,      -10.10119837
          0,           0,         376,      -7.790576853,      -7.164323919,       -7.53276625,      -7.510464772,      -7.166634686,      -10.10349069
          0,           0,         377,      -7.794474032,      -7.167913637,      -7.536703933,      -7.514721615,      -7.170546674,      -10.10578443
          0,           0,         378,      -7.798400878,      -7.171535859,      -7.540700629,      -7.519038895,      -7.174494054,      -10.10808098
          0,           0,         379,      -7.802352355,      -7.175186545,      -7.544753203,      -7.523413891,      -7.178470953,       -10.1103801
          0,           0,         380,      -7.806323566,      -7.178861773,      -7.548857731,      -7.527843889,      -7.182471971,      -10.11267949
          0,           0,         381,      -7.810349287,      -7.182559141,      -7.553010109,      -7.532327095,      -7.186531619,      -10.11497654
          0,           0,         382,       -7.81437609,      -7.186273652,      -7.557206299,      -7.536857221,      -7.190598391,      -10.11727318
          0,           0,         383,      -7.818380372,      -7.190001018,      -7.561443884,      -7.541428936,      -7.194646853,      -10.11957315
          0,           0,         384,      -7.822370598,      -7.193737609,      -7.565716872,      -7.546038224,      -7.198683688,      -10.12188079
          0,           0,         385,      -7.826352817,      -7.197480053,      -7.570020475,      -7.550681083,       -7.20271482,      -10.12419343
          0,           0,         386,      -7.830339924,      -7.201225404,      -7.574350655,      -7.555354799,      -7.206753115,      -10.12651019
          0,           0,         387,      -7.834310462,      -7.204970184,      -7.578703684,      -7.560054354,      -7.210779013,      -10.12883096
          0,           0,         388,      -7.838371115,       -7.20871187,      -7.583075587,      -7.564776273,      -7.214896207,      -10.13115597
          0,           0,         389,      -7.842455172,      -7.212447855,      -7.587462704,      -7.569519174,      -7.219042607,      -10.13348652
          0,           0,         390,      -7.846473551,      -7.216175397,       -7.59186046,      -7.574278348,      -7.223129337,       -10.1358206
          0,           0,         391,      -7.850437208,      -7.219891806,      -7.596264301,      -7.579047968,      -7.227163426,      -10.13815909
          0,           0,         392,      -7.854358239,      -7.223594889,      -7.600670695,      -7.583824592,      -7.231155322,      -10.14050181
          0,           0,         393,      -7.858239102,      -7.227283887,      -7.605076617,      -7.588604386,      -7.235106072,      -10.14285213
          0,           0,         394,      -7.862084145,      -7.230957948,      -7.609479663,      -7.593384147,      -7.239020709,      -10.14520852
          0,           0,         395,      -7.865910935,      -7.234617139,      -7.613878091,       -7.59816591,      -7.242918165,      -10.14757144
          0,           0,         396,      -7.869724404,      -7.238261217,      -7.618269687,      -7.602947361,      -7.246802621,      -10.14993993
          0,           0,         397,      -7.873523944,      -7.241889935,      -7.622653028,      -7.607724096,      -7.250673197,      -10.15231398
          0,           0,         398,      -7.877334424,      -7.245504189,      -7.627027022,       -7.61249653,      -7.254554489,      -10.15469354
          0,           0,         399,      -7.881127354,      -7.249103993,      -7.631390863,      -7.617261814,      -7.258418494,      -10.15707854
          0,           0,         400,      -7.884936953,      -7.252690646,      -7.635743763,      -7.622024448,      -7.262298573,      -10.15946896
          0,           0,         401,      -7.888814662,      -7.256266066,      -7.640085467,      -7.626796147,      -7.266248162,      -10.16186468
          0,           0,         402,      -7.892651557,      -7.259832193,      -7.644415106,       -7.63155321,      -7.270163619,       -10.1642654
          0,           0,         403,      -7.896459785,      -7.263390117,       -7.64873169,      -7.636293683,      -7.274049795,       -10.1666717
          0,           0,         404,      -7.900253285,      -7.266941404,      -7.653035756,      -7.641018955,      -7.277917225,      -10.16908326
          0,           0,         405,      -7.904058007,      -7.270488449,      -7.657328552,      -7.645732218,      -7.281792117,      -10.17149989
          0,           0,         406,      -7.907876325,       -7.27403349,      -7.661611615,      -7.650436107,      -7.285678603,      -10.17392145
          0,           0,         407,       -7.91167182,      -7.277578019,      -7.665886751,      -7.655131327,       -7.28954068,      -10.17634781
          0,           0,         408,      -7.915458265,      -7.281123973,        -7.6701555,      -7.659820846,       -7.29339055,      -10.17877865
          0,           0,         409,      -7.919245641,      -7.284673486,      -7.674419927,      -7.664507911,      -7.297238168,      -10.18121393
          0,           0,         410,      -7.923041376,      -7.288228827,      -7.678682279,      -7.669196094,      -7.301091568,      -10.18365372
          0,           0,         411,      -7.926850419,      -7.291791946,      -7.682944887,      -7.673889057,      -7.304956394,        -10.186098
          0,           0,         412,      -7.930675695,      -7.295364718,      -7.687210288,       -7.67859039,      -7.308836126,      -10.18854687
          0,           0,         413,      -7.934524489,      -7.298948903,      -7.691481135,      -7.683304261,      -7.312738722,      -10.19100003
          0,           0,         414,      -7.938390034,      -7.302545434,       -7.69575977,      -7.688032928,      -7.316657115,      -10.19345746
          0,           0,         415,      -7.942273886,      -7.306155329,      -7.700048858,      -7.692779895,      -7.320593228,      -10.19591895
          0,           0,         416,      -7.946177042,      -7.309779505,      -7.704351027,      -7.697548241,      -7.324548421,      -10.19838431
          0,           0,         417,      -7.950099145,      -7.313418716,      -7.708668584,      -7.702340882,      -7.328522517,      -10.20085337
          0,           0,         418,      -7.954039682,      -7.317073395,      -7.713003338,      -7.707160542,      -7.332514918,       -10.2033261
          0,           0,         419,      -7.957998154,      -7.320743843,      -7.717357298,      -7.712010075,      -7.336525099,      -10.20580239
          0,           0,         420,      -7.961986641,      -7.324429993,      -7.721732296,      -7.716892134,      -7.340565013,      -10.20828225
          0,           0,         421,      -7.966013015,      -7.328131834,       -7.72613016,      -7.721809469,      -7.344643003,      -10.21076585
          0,           0,         422,      -7.970048982,      -7.331849358,      -7.730552512,      -7.726764641,      -7.348731728,      -10.21325328
          0,           0,         423,      -7.974096184,      -7.335582633,      -7.735000662,      -7.731759262,      -7.352832055,       -10.2157446
          0,           0,         424,       -7.97817571,      -7.339332005,      -7.739475878,      -7.736794953,      -7.356964539,      -10.21823983
          0,           0,         425,      -7.982269441,      -7.343097522,      -7.743980176,       -7.74187385,       -7.36111151,      -10.22073901
          0,           0,         426,       -7.98637495,      -7.346879415,       -7.74851495,      -7.746998176,      -7.365270521,      -10.22324216
          0,           0,         427,      -7.990494255,      -7.350678057,      -7.753081531,      -7.752169988,        -7.3694435,      -10.22574927
          0,           0,         428,      -7.994628555,      -7.354493734,      -7.757681387,      -7.757391195,       -7.37363163,      -10.22826066
          0,           0,         429,      -7.998779103,      -7.358326429,      -7.762315928,      -7.762664595,      -7.377836243,      -10.23077562
          0,           0,         430,      -8.003311746,      -7.362181494,      -7.766986518,      -7.768052925,      -7.382428673,      -10.23329433
          0,           0,         431,      -8.007665078,      -7.366053613,      -7.771697119,      -7.773476101,      -7.386860506,      -10.23581724
          0,           0,         432,      -8.011937434,        -7.3699412,      -7.776445678,      -7.778939637,      -7.391207225,      -10.23834439
          0,           0,         433,      -8.016176063,      -7.373841734,      -7.781231597,      -7.784447522,      -7.395512114,      -10.24087594
          0,           0,         434,      -8.020401714,      -7.377752945,      -7.786054906,      -7.790002601,      -7.399798326,      -10.24341122
          0,           0,         435,      -8.024625948,      -7.381675019,      -7.790915639,       -7.79560756,      -7.404080348,      -10.24595066
          0,           0,         436,      -8.028873856,      -7.385609017,      -7.795813348,       -7.80127032,       -7.40838602,      -10.24849426
          0,           0,         437,      -8.033133002,      -7.389554288,      -7.800747749,      -7.806988523,      -7.412706342,      -10.25104194
          0,           0,         438,      -8.037396102,      -7.393510197,      -7.805718359,       -7.81275711,      -7.417033643,      -10.25359366
          0,           0,         439,      -8.041663878,      -7.397476188,       -7.81072467,      -7.818573894,      -7.421367221,      -10.25614944
          0,           0,         440,      -8.045936326,      -7.401451321,      -7.815766005,      -7.824437848,      -7.425706572,      -10.25870932
          0,           0,         441,      -8.050211897,       -7.40543433,      -7.820841349,      -7.830347699,      -7.430050202,      -10.26127336
          0,           0,         442,      -8.054488224,      -7.409423741,      -7.825949374,      -7.836301664,      -7.434395887,      -10.26384161
          0,           0,         443,      -8.058763228,       -7.41341798,       -7.83108852,      -7.842297666,      -7.438741594,      -10.26641409
          0,           0,         444,      -8.063035512,       -7.41741547,      -7.836256983,      -7.848333474,      -7.443085898,      -10.26899081
          0,           0,         445,      -8.067326905,      -7.421414992,      -7.841452836,      -7.854408262,      -7.447450928,      -10.27157174
          0,           0,         446,       -8.07161194,      -7.425414665,      -7.846674113,      -7.860518415,      -7.451812285,      -10.27415686
          0,           0,         447,      -8.075913622,      -7.429413369,      -7.851918608,      -7.866659825,      -7.456193285,      -10.27674615
          0,           0,         448,      -8.080195176,      -7.433409561,      -7.857184148,      -7.872831729,      -7.460554352,      -10.27933948
          0,           0,         449,      -8.084459899,      -7.437401829,      -7.862468618,      -7.879031096,      -7.464899845,      -10.28193687
          0,           0,         450,      -8.088707322,      -7.441388844,      -7.867769847,       -7.88525501,      -7.469229094,      -10.28453846
          0,           0,         451,      -8.092937885,      -7.445369426,      -7.873085721,      -7.891500675,      -7.473541881,      -10.28714407
          0,           0,         452,      -8.097153481,      -7.449342837,      -7.878414322,       -7.89776557,        -7.4778396,      -10.28975361
          0,           0,         453,      -8.101355951,      -7.453308364,      -7.883754181,      -7.904047574,      -7.482123899,        -10.292367
          0,           0,         454,      -8.105546977,       -7.45726564,      -7.889103634,      -7.910344542,      -7.486396476,      -10.29498415
          0,           0,         455,      -8.109727636,      -7.461214431,      -7.894461064,      -7.916654574,      -7.490658486,      -10.29760496
          0,           0,         456,      -8.113898306,      -7.465154509,      -7.899825112,      -7.922976067,      -7.494910366,      -10.30022936
          0,           0,         457,       -8.11805904,      -7.469085736,      -7.905194535,      -7.929307474,      -7.499152173,      -10.30285726
          0,           0,         458,      -8.122209761,      -7.473007995,      -7.910568225,      -7.935647292,      -7.503383799,      -10.30548855
          0,           0,         459,      -8.126350479,      -7.476921361,      -7.915945153,      -7.941994034,      -7.507605212,      -10.30812318
          0,           0,         460,      -8.130481216,      -7.480825995,      -7.921324406,      -7.948346205,      -7.511816393,      -10.31076106
          0,           0,         461,      -8.134601919,      -7.484722016,      -7.926705136,      -7.954702292,      -7.516017248,      -10.31340214
          0,           0,         462,      -8.138712695,      -7.488609641,      -7.932086448,      -7.961060788,      -7.520207817,      -10.31604635
          0,           0,         463,      -8.142813688,      -7.492489022,      -7.937467744,      -7.967420289,      -7.524388188,      -10.31869365
          0,           0,         464,      -8.146905098,      -7.496360431,      -7.942848494,      -7.973779471,      -7.528558497,      -10.32134403
          0,           0,         465,      -8.150987101,      -7.500224114,      -7.948228195,      -7.980137091,      -7.532718864,      -10.32399742
          0,           0,         466,      -8.155059881,      -7.504080299,      -7.953606369,      -7.986492033,      -7.536869416,      -10.32665376
          0,           0,         467,      -8.159123641,      -7.507929205,       -7.95898259,      -7.992843304,      -7.541010292,        -10.329313
          0,           0,         468,      -8.163178552,       -7.51177103,      -7.964356483,      -7.999190054,      -7.545141595,      -10.33197512
          0,           0,         469,      -8.167224804,      -7.515605969,      -7.969727766,      -8.005531593,      -7.549263456,      -10.33464006
          0,           0,         470,      -8.171262532,      -7.519434176,      -7.975096164,      -8.011867359,      -7.553375959,      -10.33730781
          0,           0,         471,      -8.175291448,      -7.523255604,      -7.980461409,       -8.01819692,      -7.557478718,      -10.33997833
          0,           0,         472,      -8.179312142,      -7.527070507,      -7.985823379,      -8.024519956,      -7.561572335,      -10.34265159
          0,           0,         473,      -8.183324881,      -7.530879084,      -7.991181974,      -8.030836378,      -7.565657075,      -10.34532758
          0,           0,         474,      -8.187329744,      -7.534681461,      -7.996537105,      -8.037146154,      -7.569733003,      -10.34800634
          0,           0,         475,      -8.191326801,      -7.538477751,      -8.001888821,      -8.043449258,      -7.573800182,      -10.35068807
          0,           0,         476,      -8.195316341,      -7.542268035,      -8.007236601,      -8.049745805,      -7.577858901,      -10.35337356
          0,           0,         477,      -8.199298145,      -7.546051635,       -8.01257281,      -8.056034561,      -7.581908949,      -10.35606153
          0,           0,         478,      -8.203272933,      -7.549829328,      -8.017906687,      -8.062315585,      -7.585951026,      -10.35875153
