"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,          28,      -5.026028675,      -4.776352368,      -5.306024774,      -5.505901254
          0,           0,          29,      -5.005717379,      -4.751549615,      -5.293932172,       -5.48612854
          0,           0,          30,      -4.986220353,      -4.725604891,      -5.283758643,      -5.467801187
          0,           0,          31,      -4.971777555,        -4.7030157,       -5.27859026,        -5.4534789
          0,           0,          32,      -4.964484321,       -4.68620043,      -5.277739148,      -5.444846239
          0,           0,          33,      -4.964491659,      -4.675605025,      -5.280063455,      -5.441973392
          0,           0,          34,       -4.97199555,      -4.671647641,      -5.286046084,      -5.446509464
          0,           0,          35,      -4.986668283,      -4.674269524,       -5.29690664,      -5.462288227
          0,           0,          36,      -5.000365985,      -4.678039729,      -5.305903051,      -5.464628675
          0,           0,          37,      -5.018635543,      -4.688841211,      -5.313181877,      -5.475147039
          0,           0,          38,      -5.038838683,      -4.703297933,      -5.327305931,      -5.492672799
          0,           0,          39,      -5.062672882,      -4.722439017,      -5.343814008,      -5.512426629
          0,           0,          40,      -5.090268277,      -4.746763682,      -5.363613469,      -5.538894546
          0,           0,          41,       -5.12020103,      -4.775052638,      -5.388705394,      -5.569961598
          0,           0,          42,      -5.150945349,      -4.806048609,      -5.419698547,      -5.603708361
          0,           0,          43,      -5.181811686,      -4.838950336,      -5.455675178,      -5.639420869
          0,           0,          44,      -5.212703477,      -4.873299238,      -5.495030276,      -5.676805638
          0,           0,          45,       -5.24372376,      -4.908760081,      -5.536604431,      -5.715620684
          0,           0,          46,      -5.275175108,      -4.945133733,      -5.579213444,      -5.755436619
          0,           0,          47,      -5.307491509,      -4.982433192,      -5.621402725,      -5.795871154
          0,           0,          48,       -5.34108293,      -5.020859983,      -5.661862988,      -5.836829837
          0,           0,          49,      -5.376199579,      -5.060695491,      -5.699623921,      -5.878520444
          0,           0,          50,      -5.412785805,      -5.102104023,       -5.73379748,      -5.921149138
          0,           0,          51,      -5.450192942,      -5.144776692,      -5.763472008,      -5.964031649
          0,           0,          52,      -5.487039366,      -5.187681216,      -5.789607969,      -6.005048175
          0,           0,          53,      -5.522209683,      -5.229780969,      -5.816038707,      -6.043240791
          0,           0,          54,      -5.555816668,      -5.270841114,      -5.844836093,      -6.080270116
          0,           0,          55,      -5.588611881,      -5.311120771,      -5.874821951,       -6.11757581
          0,           0,          56,       -5.62152016,      -5.351072594,      -5.903404859,      -6.155141832
          0,           0,          57,      -5.655333484,      -5.391195646,      -5.928951785,      -6.192382572
          0,           0,          58,      -5.690211161,      -5.431758731,      -5.951561062,      -6.228605772
          0,           0,          59,      -5.725776269,      -5.472690139,      -5.972345044,      -6.263233507
          0,           0,          60,      -5.761343894,      -5.513516015,      -5.992991455,      -6.296131737
          0,           0,          61,      -5.795956063,      -5.553284891,      -6.014704997,      -6.327322433
          0,           0,          62,      -5.828543653,      -5.590645026,      -6.037437381,      -6.356551969
          0,           0,          63,      -5.858173697,      -5.624071785,      -6.060641344,      -6.383085328
          0,           0,          64,      -5.884120296,      -5.652155068,       -6.08369477,       -6.40575722
          0,           0,          65,      -5.905825168,      -5.673957443,      -6.105604133,      -6.422909944
          0,           0,          66,      -5.923782097,      -5.690136025,      -6.125704629,      -6.433783651
          0,           0,          67,      -5.941368257,       -5.70434578,      -6.145150056,      -6.442584343
          0,           0,          68,      -5.962066765,      -5.720451467,      -6.166076329,       -6.45435853
          0,           0,          69,      -5.987268429,      -5.740498633,      -6.188633691,      -6.469704505
          0,           0,          70,      -6.016919587,       -5.76520949,      -6.211866366,      -6.489271219
          0,           0,          71,      -6.049022132,      -5.793633757,      -6.236095723,      -6.512533662
          0,           0,          72,      -6.081608952,      -5.824628896,      -6.261012628,      -6.538362356
          0,           0,          73,      -6.113177954,      -5.857159885,      -6.285922456,      -6.566133017
          0,           0,          74,      -6.142342499,      -5.889715391,      -6.310974895,      -6.594941319
          0,           0,          75,      -6.168276204,      -5.920467968,      -6.336775318,      -6.623539072
          0,           0,          76,      -6.191006911,      -5.947841939,      -6.363596867,      -6.650787667
          0,           0,          77,       -6.21128545,      -5.970985731,      -6.391294419,      -6.675847806
          0,           0,          78,      -6.230354261,      -5.990092158,      -6.419493921,       -6.69835562
          0,           0,          79,      -6.249657616,      -6.006387701,      -6.447673228,      -6.718639185
          0,           0,          80,      -6.270520765,      -6.021708179,      -6.475266754,      -6.737655241
          0,           0,          81,      -6.293908834,      -6.037929539,      -6.501887012,      -6.756652492
          0,           0,          82,      -6.320320478,      -6.056566185,      -6.527522873,      -6.776823467
          0,           0,          83,      -6.349780783,      -6.078610706,      -6.552580632,      -6.799102849
          0,           0,          84,      -6.381873562,      -6.104518571,      -6.577769317,      -6.824094675
          0,           0,          85,      -6.415784365,      -6.134235515,      -6.603901549,      -6.852053318
          0,           0,          86,      -6.450366136,      -6.167224763,      -6.631682704,      -6.882871113
          0,           0,          87,        -6.4842691,      -6.202505636,      -6.661543007,       -6.91607102
          0,           0,          88,       -6.51618376,      -6.238751616,      -6.693552981,      -6.950844486
          0,           0,          89,      -6.545192975,      -6.274505345,      -6.727447226,      -6.986178628
          0,           0,          90,      -6.571104974,      -6.308524632,      -6.762720372,      -7.021063512
          0,           0,          91,       -6.59456698,      -6.340164669,      -6.798701262,      -7.054724178
          0,           0,          92,      -6.616868623,      -6.369602012,      -6.834584679,      -7.086803897
          0,           0,          93,      -6.639543278,      -6.397754545,      -6.869511993,      -7.117425655
          0,           0,          94,      -6.663971691,      -6.425941877,      -6.902771567,      -7.147091274
          0,           0,          95,      -6.691135656,      -6.455479289,       -6.93404791,      -7.176454388
          0,           0,          96,       -6.72154154,      -6.487373483,      -6.963549638,      -7.206085882
          0,           0,          97,      -6.755242638,      -6.522156148,      -6.991929851,      -7.236326211
          0,           0,          98,      -6.791883209,      -6.559798473,      -7.020069096,      -7.267219111
          0,           0,          99,      -6.830730001,      -6.599647814,      -7.048834941,      -7.298481239
          0,           0,         100,      -6.870696978,      -6.640378634,      -7.078883833,      -7.329499416
          0,           0,         101,      -6.910387898,      -6.680013473,      -7.110529281,      -7.359384981
          0,           0,         102,      -6.948188496,      -6.716121708,      -7.143680552,      -7.387110097
          0,           0,         103,      -6.982438753,      -6.746289286,      -7.177843313,      -7.411715351
          0,           0,         104,      -7.011689651,      -6.768791926,       -7.21217456,      -7.432536622
          0,           0,         105,      -7.034989663,      -6.783153644,      -7.245597766,      -7.449372473
          0,           0,         106,      -7.052091233,      -6.790225225,      -7.276988737,      -7.462520228
          0,           0,         107,      -7.063479767,      -6.791744594,      -7.305419402,       -7.47266018
          0,           0,         108,       -7.07021849,      -6.789712183,      -7.330395998,      -7.480648223
          0,           0,         109,      -7.073695867,      -6.785933306,      -7.351981136,      -7.487327722
          0,           0,         110,      -7.075379964,      -6.781835605,      -7.370722326,      -7.493433681
          0,           0,         111,      -7.076638174,      -6.778476735,      -7.387433006,      -7.499579447
          0,           0,         112,      -7.078632593,      -6.776624057,      -7.402953913,      -7.506278411
          0,           0,         113,      -7.082278112,      -6.776835998,      -7.417990962,      -7.513967209
          0,           0,         114,      -7.088243828,      -6.779521728,      -7.433051884,      -7.523019731
          0,           0,         115,      -7.096977873,      -6.784978257,      -7.448458028,      -7.533752566
          0,           0,         116,      -7.108738978,      -6.793410002,      -7.464397304,      -7.546424585
          0,           0,         117,      -7.123624366,      -6.804936198,      -7.480990304,       -7.56123263
          0,           0,         118,      -7.141590157,      -6.819590663,      -7.498349548,      -7.578304669
          0,           0,         119,      -7.162465029,      -6.837317487,      -7.516617957,      -7.597691616
          0,           0,         120,      -7.185960406,      -6.857965559,      -7.535978238,      -7.619358852
          0,           0,         121,      -7.211681621,      -6.881284709,      -7.556631521,      -7.643178198
          0,           0,         122,      -7.239145098,      -6.906926346,      -7.578752623,      -7.668921691
          0,           0,         123,      -7.267806343,      -6.934451593,      -7.602440482,      -7.696261045
          0,           0,         124,      -7.297101497,      -6.963350295,      -7.627685034,      -7.724779584
          0,           0,         125,      -7.326500326,      -6.993074663,      -7.654354757,       -7.75400224
          0,           0,         126,      -7.355562098,      -7.023088844,      -7.682192038,       -7.78344279
          0,           0,         127,      -7.383982048,      -7.052929042,      -7.710812703,      -7.812660382
          0,           0,         128,      -7.411617225,      -7.082261842,      -7.739721755,      -7.841314365
          0,           0,         129,       -7.43848504,      -7.110925197,      -7.768354625,      -7.869206646
          0,           0,         130,      -7.464733848,      -7.138938622,      -7.796143468,       -7.89630083
          0,           0,         131,      -7.490592277,      -7.166477548,      -7.822600541,      -7.922710398
          0,           0,         132,      -7.516310044,      -7.193818999,      -7.847399921,      -7.948658022
          0,           0,         133,      -7.542103927,      -7.221274539,      -7.870429462,      -7.974418632
          0,           0,         134,      -7.568118191,      -7.249127049,      -7.891790502,      -8.000261885
          0,           0,         135,      -7.594402889,      -7.277582225,      -7.911744472,      -8.026405154
          0,           0,         136,      -7.620909113,      -7.306738855,      -7.930628264,      -8.052981833
          0,           0,         137,      -7.647498315,      -7.336577131,       -7.94876915,      -8.080025295
          0,           0,         138,      -7.673962202,      -7.366962173,      -7.966423473,       -8.10746717
          0,           0,         139,      -7.700049534,      -7.397659492,      -7.983749562,      -8.135148146
          0,           0,         140,      -7.725495962,      -7.428359152,      -8.000813012,      -8.162839298
          0,           0,         141,       -7.75005288,      -7.458705284,      -8.017614848,      -8.190271033
          0,           0,         142,      -7.773511315,      -7.488327065,      -8.034130092,      -8.217165485
          0,           0,         143,       -7.79571754,      -7.516867068,      -8.050344607,      -8.243267239
          0,           0,         144,      -7.816578722,      -7.544003549,        -8.0662806,      -8.268367561
          0,           0,         145,      -7.836059168,      -7.569465191,      -8.082005536,      -8.292318936
          0,           0,         146,      -7.854169872,       -7.59303934,      -8.097624268,      -8.315039235
          0,           0,         147,      -7.870954945,      -7.614576476,      -8.113258733,      -8.336507263
          0,           0,         148,      -7.886478134,      -7.633993503,      -8.129021959,      -8.356752779
          0,           0,         149,      -7.900811283,      -7.651276501,      -8.144993168,       -8.37584402
          0,           0,         150,      -7.914025389,      -7.666481128,      -8.161199082,      -8.393874674
          0,           0,         151,        -7.9261844,      -7.679727757,      -8.177604517,      -8.410951065
          0,           0,         152,      -7.937342216,      -7.691189765,      -8.194113791,      -8.427179977
          0,           0,         153,      -7.947544141,      -7.701076639,      -8.210583555,      -8.442658206
          0,           0,         154,      -7.956834288,      -7.709616777,      -8.226846849,      -8.457465858
          0,           0,         155,      -7.965269614,      -7.717045851,      -8.242745943,      -8.471665676
          0,           0,         156,      -7.972939358,      -7.723604101,      -8.258167211,      -8.485309514
          0,           0,         157,      -7.979985877,      -7.729541222,      -8.273067963,      -8.498451233
          0,           0,         158,      -7.986619964,       -7.73512346,      -8.287487624,      -8.511163561
          0,           0,         159,      -7.993122945,      -7.740636732,      -8.301541431,      -8.523554165
          0,           0,         160,      -7.999831519,      -7.746381987,      -8.315399194,      -8.535773462
          0,           0,         161,      -8.007108141,      -7.752663105,      -8.329255966,      -8.548008473
          0,           0,         162,      -8.015305807,      -7.759771304,      -8.343303724,      -8.560464567
          0,           0,         163,      -8.024737317,      -7.767971183,      -8.357710135,       -8.57334359
          0,           0,         164,       -8.03565535,      -7.777491748,      -8.372605566,      -8.586826836
          0,           0,         165,      -8.048244464,      -7.788522934,      -8.388077269,      -8.601066447
          0,           0,         166,      -8.062622464,      -7.801216268,      -8.404169504,       -8.61618394
          0,           0,         167,       -8.07884731,      -7.815687652,      -8.420888743,      -8.632272283
          0,           0,         168,      -8.096926074,      -7.832020477,      -8.438213508,      -8.649398371
          0,           0,         169,      -8.116823757,      -7.850267957,      -8.456108069,       -8.66760517
          0,           0,         170,      -8.138471519,      -7.870454613,      -8.474538002,      -8.686915858
          0,           0,         171,      -8.161775668,      -7.892578132,      -8.493484115,      -8.707344476
          0,           0,         172,      -8.186629631,      -7.916613622,      -8.512950096,      -8.728915439
          0,           0,         173,      -8.212929018,      -7.942521057,      -8.532959009,      -8.751683344
          0,           0,         174,       -8.24058373,      -7.970252096,      -8.553537431,      -8.775728022
          0,           0,         175,      -8.269516003,      -7.999747514,       -8.57469731,      -8.801102707
          0,           0,         176,      -8.299638755,      -8.030919106,       -8.59643501,      -8.827756845
          0,           0,         177,      -8.330822356,      -8.063620072,       -8.61875268,      -8.855492938
          0,           0,         178,      -8.362864809,       -8.09761425,      -8.641678065,      -8.883984244
          0,           0,         179,      -8.395477258,      -8.132554117,      -8.665257888,      -8.912825559
          0,           0,         180,      -8.428291337,      -8.167976286,       -8.68952936,      -8.941584939
          0,           0,         181,      -8.460888727,      -8.203320127,      -8.714494337,      -8.969845617
          0,           0,         182,      -8.492846483,      -8.237970031,      -8.740113876,      -8.997239264
          0,           0,         183,      -8.523788006,      -8.271318066,      -8.766321092,      -9.023475011
          0,           0,         184,      -8.553430186,      -8.302840261,      -8.793037601,      -9.048366287
          0,           0,         185,      -8.581618963,      -8.332173672,      -8.820183472,      -9.071851879
          0,           0,         186,      -8.608346825,      -8.359175405,      -8.847682411,      -9.094004671
          0,           0,         187,      -8.633748779,      -8.383945622,      -8.875468207,      -9.115023726
          0,           0,         188,       -8.65807857,      -8.406807068,      -8.903494098,      -9.135210358
          0,           0,         189,      -8.681671925,      -8.428248658,      -8.931741753,      -9.154933541
          0,           0,         190,      -8.704905691,        -8.4488514,      -8.960225824,      -9.174592103
          0,           0,         191,      -8.728160582,      -8.469216246,      -8.988992283,      -9.194580338
          0,           0,         192,      -8.751791946,      -8.489906989,      -9.018111273,      -9.215260908
          0,           0,         193,      -8.776109502,      -8.511412509,      -9.047666535,      -9.236945928
          0,           0,         194,      -8.801364486,      -8.534126012,       -9.07774355,       -9.25988492
          0,           0,         195,      -8.827741571,       -8.55833587,      -9.108417716,      -9.284257485
          0,           0,         196,      -8.855352909,       -8.58422243,      -9.139742972,      -9.310168494
          0,           0,         197,      -8.884232289,      -8.611856382,      -9.171740664,      -9.337644159
          0,           0,         198,      -8.914328292,       -8.64119595,      -9.204388276,       -9.36662803
          0,           0,         199,      -8.945496428,      -8.672081926,      -9.237607934,      -9.396976731
          0,           0,         200,      -8.977491605,      -8.704231543,      -9.271255192,      -9.428456219
          0,           0,         201,      -9.009963872,      -8.737234447,      -9.305109585,      -9.460740484
          0,           0,         202,      -9.042462262,       -8.77055669,      -9.338869683,      -9.493415913
          0,           0,         203,      -9.074452874,      -8.803560989,      -9.372156629,      -9.525995615
          0,           0,         204,      -9.105357073,      -8.835551772,      -9.404530713,        -9.5579481
          0,           0,         205,      -9.134612004,      -8.865849231,      -9.435524404,      -9.588742722
          0,           0,         206,      -9.161747841,      -8.893886094,      -9.464691638,      -9.617909496
          0,           0,         207,      -9.186466294,      -8.919306639,      -9.491667336,      -9.645104028
          0,           0,         208,      -9.208698432,      -8.942037843,      -9.516225477,      -9.670162405
          0,           0,         209,      -9.228622976,      -8.962307084,      -9.538322019,      -9.693130359
          0,           0,         210,      -9.246639735,       -8.98060054,      -9.558112597,      -9.714258101
          0,           0,         211,      -9.263309673,      -8.997580013,      -9.575942751,      -9.733964049
          0,           0,         212,      -9.279283052,      -9.013988426,      -9.592316022,       -9.75278045
          0,           0,         213,      -9.295235644,      -9.030570244,      -9.607848554,       -9.77129619
          0,           0,         214,      -9.311823177,      -9.048019081,      -9.623217056,      -9.790106949
          0,           0,         215,      -9.329653025,      -9.066950658,      -9.639103054,      -9.809774939
          0,           0,         216,      -9.349264481,      -9.087890757,      -9.656134632,      -9.830795063
          0,           0,         217,       -9.37110653,      -9.111265143,      -9.674829776,      -9.853563765
          0,           0,         218,       -9.39550415,      -9.137379767,      -9.695549775,      -9.878348667
          0,           0,         219,      -9.422609388,      -9.166383075,        -9.7184709,      -9.905256914
          0,           0,         220,      -9.452341941,      -9.198208827,      -9.743577167,      -9.934199409
          0,           0,         221,       -9.48433697,      -9.232509454,      -9.770673852,      -9.964856232
          0,           0,         222,      -9.517930211,      -9.268604358,      -9.799422095,      -9.996665334
          0,           0,         223,      -9.552207014,      -9.305473539,      -9.829388871,      -10.02886072
          0,           0,         224,      -9.586113941,      -9.341815578,      -9.860093525,      -10.06056021
          0,           0,         225,      -9.618600219,      -9.376172006,      -9.891037644,      -10.09087145
          0,           0,         226,       -9.64875102,      -9.407113305,      -9.921732073,       -10.1189888
          0,           0,         227,      -9.675889836,      -9.433469761,      -9.951736209,      -10.14427693
          0,           0,         228,      -9.699638793,      -9.454554101,      -9.980697061,      -10.16634189
          0,           0,         229,      -9.719929773,      -9.470289989,      -10.00836711,      -10.18507762
          0,           0,         230,      -9.736967286,      -9.481183528,      -10.03459706,      -10.20066852
          0,           0,         231,      -9.751156566,      -9.488154433,      -10.05931593,      -10.21354076
          0,           0,         232,      -9.763019601,      -9.492312112,      -10.08250901,      -10.22427649
          0,           0,         233,      -9.773122915,      -9.494764435,      -10.10418926,      -10.23351605
          0,           0,         234,      -9.782030058,      -9.496498757,      -10.12436281,      -10.24187348
          0,           0,         235,      -9.790273889,      -9.498328183,      -10.14301726,       -10.2498854
          0,           0,         236,      -9.798336811,      -9.500880883,      -10.16015034,      -10.25799553
          0,           0,         237,      -9.806636264,      -9.504615002,      -10.17580948,      -10.26655867
          0,           0,         238,      -9.815519055,      -9.509846556,      -10.19011035,         -10.27585
          0,           0,         239,      -9.825264123,      -9.516780339,      -10.20323602,      -10.28607644
          0,           0,         240,        -9.8360901,      -9.525537931,      -10.21542646,      -10.29738909
          0,           0,         241,      -9.848164652,      -9.536180653,      -10.22696089,      -10.30989544
          0,           0,         242,      -9.861613487,      -9.548727256,      -10.23813655,      -10.32366976
          0,           0,         243,      -9.876527668,      -9.563166864,      -10.24924974,      -10.33876119
          0,           0,         244,       -9.89296897,       -9.57946822,      -10.26058228,      -10.35519989
          0,           0,         245,      -9.910973878,      -9.597586457,      -10.27239232,      -10.37300189
          0,           0,         246,      -9.930556823,      -9.617468383,      -10.28490753,      -10.39217367
          0,           0,         247,      -9.951712895,      -9.639056756,      -10.29831986,       -10.4127161
          0,           0,         248,      -9.974419983,      -9.662293731,      -10.31278269,      -10.43462756
          0,           0,         249,      -9.998640266,       -9.68712346,       -10.3284103,      -10.45790576
          0,           0,         250,      -10.02432094,      -9.713493813,      -10.34527929,      -10.48254836
          0,           0,         251,      -10.05139417,      -9.741357123,      -10.36343109,       -10.5085524
          0,           0,         252,      -10.07977619,      -9.770669831,      -10.38287475,      -10.53591268
          0,           0,         253,      -10.10936567,      -9.801390815,      -10.40358958,      -10.56461915
          0,           0,         254,      -10.14004133,      -9.833478152,       -10.4255274,      -10.59465306
          0,           0,         255,      -10.17165897,      -9.866883954,      -10.44861439,      -10.62598196
          0,           0,         256,      -10.20404807,      -9.901546828,      -10.47275259,       -10.6585532
          0,           0,         257,      -10.23700806,      -9.937381401,      -10.49782144,      -10.69228589
          0,           0,         258,      -10.27030455,      -9.974264315,      -10.52367983,      -10.72706112
          0,           0,         259,      -10.30366599,      -10.01201619,      -10.55016903,       -10.7627102
          0,           0,         260,      -10.33678108,      -10.05037952,      -10.57711639,      -10.79900115
          0,           0,         261,      -10.36929794,      -10.08899345,      -10.60433835,       -10.8356236
          0,           0,         262,      -10.40082528,       -10.1273678,      -10.63163809,      -10.87217246
          0,           0,         263,      -10.43093632,      -10.16486092,       -10.6587894,      -10.90813091
          0,           0,         264,      -10.45917778,      -10.20066941,      -10.68550375,      -10.94285705
          0,           0,         265,      -10.48509215,      -10.23384633,      -10.71141463,      -10.97559376
          0,           0,         266,      -10.50826321,      -10.26338171,      -10.73615196,       -11.0055467
          0,           0,         267,       -10.5283812,      -10.28837392,      -10.75945916,      -11.03203649
          0,           0,         268,      -10.54530486,      -10.30824602,      -10.78119646,      -11.05461435
          0,           0,         269,      -10.55910739,      -10.32290681,       -10.8013286,      -11.07310643
          0,           0,         270,       -10.5701083,      -10.33280427,      -10.81996982,      -11.08769079
          0,           0,         271,      -10.57886056,      -10.33884605,       -10.8373389,      -11.09893657
          0,           0,         272,      -10.58606894,      -10.34219862,      -10.85367327,      -11.10768751
          0,           0,         273,        -10.592477,       -10.3440606,      -10.86920627,      -11.11486894
          0,           0,         274,      -10.59876896,      -10.34549855,      -10.88417541,      -11.12133647
          0,           0,         275,       -10.6055079,      -10.34736582,       -10.8988228,      -11.12779389
          0,           0,         276,      -10.61311471,      -10.35028906,      -10.91338243,      -11.13477206
          0,           0,         277,      -10.62187833,      -10.35469633,      -10.92805709,      -11.14264897
          0,           0,         278,      -10.63198097,      -10.36086076,      -10.94299814,      -11.15168372
          0,           0,         279,      -10.64352568,       -10.3689425,      -10.95830258,      -11.16204697
          0,           0,         280,       -10.6565601,      -10.37902229,       -10.9740266,      -11.17384371
          0,           0,         281,       -10.6710947,      -10.39112538,      -10.99020364,      -11.18712817
          0,           0,         282,      -10.68711511,      -10.40523706,      -11.00685707,      -11.20191188
          0,           0,         283,      -10.70458901,      -10.42131139,      -11.02400551,       -11.2181663
          0,           0,         284,      -10.72346847,      -10.43927488,      -11.04166336,       -11.2358225
          0,           0,         285,      -10.74368934,       -10.4590269,      -11.05983966,       -11.2547708
          0,           0,         286,      -10.76516931,      -10.48043827,      -11.07853671,      -11.27486224
          0,           0,         287,      -10.78780592,       -10.5033495,      -11.09774882,      -11.29591254
          0,           0,         288,      -10.81147529,      -10.52756928,      -11.11746133,      -11.31770865
          0,           0,         289,      -10.83603204,      -10.55287443,      -11.13765026,      -11.34001759
          0,           0,         290,      -10.86131072,      -10.57901177,      -11.15828345,      -11.36259746
          0,           0,         291,      -10.88712896,      -10.60570306,      -11.17932304,       -11.3852107
          0,           0,         292,      -10.91329256,      -10.63265375,      -11.20072919,      -11.40763856
          0,           0,         293,      -10.93960275,      -10.65956614,      -11.22246438,      -11.42969618
          0,           0,         294,      -10.96586538,      -10.68615681,      -11.24449761,      -11.45124657
          0,           0,         295,      -10.99190141,      -10.71217717,      -11.26680814,      -11.47221162
          0,           0,         296,      -11.01755783,      -10.73743447,      -11.28938861,      -11.49257874
          0,           0,         297,      -11.04271753,      -10.76181005,      -11.31224713,      -11.51240176
          0,           0,         298,      -11.06730656,      -10.78527089,      -11.33540854,      -11.53179609
          0,           0,         299,      -11.09129786,      -10.80787212,      -11.35891439,      -11.55092885
          0,           0,         300,      -11.11471077,      -10.82974941,      -11.38282199,       -11.5700053
          0,           0,         301,      -11.13760628,      -10.85110263,      -11.40720203,      -11.58925332
          0,           0,         302,      -11.16007889,      -10.87217374,      -11.43213513,      -11.60890748
          0,           0,         303,      -11.18224605,      -10.89322207,      -11.45770687,      -11.62919391
          0,           0,         304,      -11.20423594,      -10.91450013,       -11.4840014,      -11.65031626
          0,           0,         305,      -11.22617453,      -10.93623139,      -11.51109297,      -11.67244254
          0,           0,         306,       -11.2481721,      -10.95859046,       -11.5390352,      -11.69569218
          0,           0,         307,      -11.27030912,      -10.98168497,      -11.56784761,      -11.72012204
          0,           0,         308,      -11.29262172,      -11.00553778,      -11.59749815,      -11.74571074
          0,           0,         309,      -11.31508753,      -11.03006894,       -11.6278812,      -11.77234084
          0,           0,         310,      -11.33761425,       -11.0550788,      -11.65879352,       -11.7997801
          0,           0,         311,      -11.36003386,       -11.0802363,      -11.68991528,      -11.82766434
          0,           0,         312,      -11.38210614,      -11.10507955,      -11.72079911,      -11.85548683
          0,           0,         313,      -11.40353327,       -11.1290363,      -11.75086276,      -11.88260095
          0,           0,         314,        -11.423986,      -11.15146998,      -11.77938864,       -11.9082474
          0,           0,         315,      -11.44313695,      -11.17175159,       -11.8055479,      -11.93161453
          0,           0,         316,      -11.46069449,      -11.18934802,      -11.82847015,      -11.95193505
          0,           0,         317,      -11.47642997,      -11.20390671,      -11.84736238,      -11.96860536
          0,           0,         318,      -11.49019079,       -11.2153093,      -11.86164845,      -11.98129502
          0,           0,         319,       -11.5018925,      -11.22367143,      -11.87107443,       -11.9900127
          0,           0,         320,       -11.5114893,      -11.22928703,      -11.87575077,      -11.99513368
          0,           0,         321,      -11.51895381,      -11.23255757,       -11.8762136,      -11.99750068
          0,           0,         322,      -11.52441891,      -11.23404818,       -11.8738002,      -11.99886477
          0,           0,         323,      -11.52879263,      -11.23490288,      -11.87143954,      -12.00245035
          0,           0,         324,      -11.53411638,      -11.23697125,      -11.87250653,      -12.01069906
          0,           0,         325,       -11.5421883,      -11.24159355,       -11.8771395,      -12.02194358
          0,           0,         326,      -11.55428995,      -11.24960527,      -11.88407156,       -12.0346781
          0,           0,         327,      -11.57091609,      -11.26143053,      -11.89291119,      -12.04861404
          0,           0,         328,      -11.59137813,      -11.27676548,      -11.90424566,      -12.06371637
          0,           0,         329,      -11.61452743,      -11.29500065,       -11.9188313,      -12.08017964
          0,           0,         330,      -11.63938536,      -11.31561969,      -11.93650031,       -12.0981921
          0,           0,         331,      -11.66527953,      -11.33831913,      -11.95650588,      -12.11801774
          0,           0,         332,      -11.69177862,        -11.362964,      -11.97844731,      -12.14007433
          0,           0,         333,      -11.71864944,      -11.38949123,      -12.00226403,      -12.16461962
          0,           0,         334,      -11.74587834,      -11.41791573,      -12.02795603,      -12.19171159
          0,           0,         335,      -11.77365196,      -11.44836603,       -12.0555171,      -12.22138399
          0,           0,         336,      -11.80228529,      -11.48107571,      -12.08493868,      -12.25374343
