"PointID","x","y"
122, 1.209499984980000e-01, 4.368500339105117e-02
123, 1.314399987460000e-01, 4.461891179248832e-02
124, 1.422899961470000e-01, 4.549274180617932e-02
125, 1.534900069240000e-01, 4.631067839107596e-02
126, 1.650400012730000e-01, 4.707742973510240e-02
127, 1.769299954180000e-01, 4.779676870843897e-02
128, 1.891400069000000e-01, 4.847180444964509e-02
129, 2.016600072380000e-01, 4.910612692177444e-02
130, 2.144699990750000e-01, 4.970263419469004e-02
131, 2.275699973110000e-01, 5.026490441582430e-02
132, 2.409400045870000e-01, 5.079528713480353e-02
133, 2.545700073240000e-01, 5.129624023649855e-02
134, 2.684499919410000e-01, 5.176981139454974e-02
135, 2.825500071050000e-01, 5.221699344859127e-02
136, 2.968699932100000e-01, 5.263931984287170e-02
137, 3.113999962810000e-01, 5.303745230256301e-02
138, 3.261100053790000e-01, 5.341101081646010e-02
139, 3.409900069240000e-01, 5.375963975004146e-02
140, 3.560400009160000e-01, 5.408258199434875e-02
141, 3.712300062180000e-01, 5.437782283591611e-02
142, 3.865399956700000e-01, 5.464303856315189e-02
143, 4.019699990750000e-01, 5.487563800550921e-02
144, 4.174999892710000e-01, 5.507207230417425e-02
145, 4.331099987030000e-01, 5.522827116542048e-02
146, 4.487800002100000e-01, 5.533968196514643e-02
147, 4.645099937920000e-01, 5.540137190795794e-02
148, 4.802699983120000e-01, 5.540780536948563e-02
149, 4.960500001910000e-01, 5.535319238294232e-02
150, 5.118399858470000e-01, 5.523138484294080e-02
151, 5.276100039480000e-01, 5.503625311105673e-02
152, 5.433599948880000e-01, 5.476130497081715e-02
153, 5.590599775310000e-01, 5.440057259756452e-02
154, 5.747100114820000e-01, 5.394769517900244e-02
155, 5.902799963950000e-01, 5.339747905245781e-02
156, 6.057599782940000e-01, 5.274476578221296e-02
157, 6.211299896240000e-01, 5.198552792021788e-02
158, 6.363800168040000e-01, 5.111620668454701e-02
159, 6.514999866490000e-01, 5.013419990360916e-02
160, 6.664699912070000e-01, 4.903878382398514e-02
161, 6.812700033190000e-01, 4.783085462227018e-02
162, 6.958900094030001e-01, 4.651212978201063e-02
163, 7.103199958800001e-01, 4.508586525735855e-02
164, 7.245299816130000e-01, 4.355916260908064e-02
165, 7.385200262070000e-01, 4.193783607865587e-02
166, 7.522799968720000e-01, 4.023028710025028e-02
167, 7.657799720760000e-01, 3.844914896790082e-02
168, 7.790099978450000e-01, 3.660617214462812e-02
169, 7.919700145720000e-01, 3.471275711992615e-02
170, 8.046399950980000e-01, 3.278402662359541e-02
171, 8.170099854470000e-01, 3.083428590952045e-02
172, 8.290500044819999e-01, 2.888136516313244e-02
173, 8.407700061800000e-01, 2.693661990630535e-02
174, 8.521599769590000e-01, 2.501422521756855e-02
175, 8.631799817090000e-01, 2.313304622386820e-02
176, 8.738499879840000e-01, 2.130113640815239e-02
177, 8.841500282290000e-01, 1.953247089246006e-02
178, 8.940600156780000e-01, 1.783970208729541e-02
179, 9.035800099370001e-01, 1.622978429901616e-02
180, 9.126999974250000e-01, 1.470788299414570e-02
181, 9.214000105860000e-01, 1.327585169627368e-02
182, 9.296900033950000e-01, 1.192481721639192e-02
183, 9.375399947170000e-01, 1.064721494702784e-02
184, 9.449599981310000e-01, 9.426370328303717e-03
185, 9.519400000570000e-01, 8.250784163731227e-03
186, 9.584699869160000e-01, 7.115964947539357e-03
187, 9.645400047300000e-01, 6.027761380263187e-03
188, 9.701499938960000e-01, 5.000061749521866e-03
189, 9.752799868580000e-01, 4.055639779006901e-03
190, 9.799500107769999e-01, 3.208466509864729e-03
191, 9.841300249100000e-01, 2.474413668060909e-03
192, 9.878399968150000e-01, 1.850943240897546e-03
193, 9.910500049590000e-01, 1.336128210915299e-03
194, 9.937800168990000e-01, 9.158956568522514e-04
195, 9.960200190539999e-01, 5.812743280727115e-04
196, 9.977599978450000e-01, 3.259027299991145e-04
197, 9.990000128750000e-01, 1.453259024342720e-04
198, 9.997500181200000e-01, 3.633010773719003e-05
199, 1.000000000000000e+00, 0.000000000000000e+00
