"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          59,      -4.823181443,      -1.587208569,               -32,      -1.812529418,      0.5376367567,      -7.056144553
          0,           0,          60,      -4.831717194,      -1.579388535,               -32,      -1.810669476,      0.5268137576,      -7.043232951
          0,           0,          61,      -4.831076315,      -1.572042595,               -32,      -1.806786303,      0.5128677557,      -7.030401987
          0,           0,          62,      -4.835189761,      -1.565337483,               -32,      -1.801917885,      0.4924774167,      -7.017750098
          0,           0,          63,      -4.851824374,      -1.559432144,               -32,      -1.797207971,      0.4655285385,       -7.00535548
          0,           0,          64,      -4.879266278,      -1.554262252,               -32,      -1.793231444,      0.4332458096,      -6.993290886
          0,           0,          65,      -4.909014959,      -1.549559078,               -32,      -1.789851748,      0.3964123864,      -6.981589859
          0,           0,          66,      -4.929802457,      -1.544985823,               -32,      -1.786631381,      0.3559269425,      -6.970283706
          0,           0,          67,      -4.935748099,      -1.540264403,               -32,      -1.783306443,      0.3136671632,      -6.959335534
          0,           0,          68,      -4.937161999,      -1.535279443,               -32,      -1.779870325,       0.272807349,      -6.948731165
          0,           0,          69,      -4.944854066,      -1.530079817,               -32,      -1.776450815,      0.2388382483,      -6.938389225
          0,           0,          70,      -4.957292135,      -1.524744371,               -32,      -1.773139107,      0.2183057791,      -6.928219669
          0,           0,          71,      -4.967682808,      -1.519324047,               -32,      -1.769860347,      0.2142819293,      -6.918114998
          0,           0,          72,      -4.969267306,      -1.513869533,               -32,      -1.766439292,      0.2240424696,      -6.908051184
          0,           0,          73,       -4.95845317,      -1.508457415,               -32,      -1.762729063,      0.2408538567,      -6.898061044
          0,           0,          74,      -4.941656207,      -1.503207957,               -32,      -1.758708257,      0.2571722826,      -6.888211284
          0,           0,          75,      -4.932000094,      -1.498270249,               -32,      -1.754529379,       0.267549442,      -6.878573028
          0,           0,          76,      -4.933536323,      -1.493736013,               -32,      -1.750413021,      0.2702502786,      -6.869196209
          0,           0,          77,      -4.940813662,      -1.489618979,               -32,      -1.746526774,      0.2658217913,      -6.860110518
          0,           0,          78,      -4.945986965,      -1.485879615,               -32,      -1.742964913,       0.255810019,      -6.851312425
          0,           0,          79,      -4.943996631,       -1.48244199,               -32,      -1.739745011,      0.2427250375,      -6.842782295
          0,           0,          80,      -4.937564161,      -1.479222869,               -32,      -1.736836594,      0.2293842477,      -6.834503309
          0,           0,          81,      -4.933827992,      -1.476158651,               -32,      -1.734214079,      0.2183120837,      -6.826442547
          0,           0,          82,      -4.934987736,      -1.473203592,               -32,      -1.731846547,      0.2118315239,      -6.818544142
          0,           0,          83,      -4.938125688,       -1.47032402,               -32,      -1.729685754,      0.2112625283,      -6.810766771
          0,           0,          84,      -4.939156089,      -1.467508316,               -32,       -1.72768968,      0.2161846602,      -6.803096873
          0,           0,          85,      -4.935246884,      -1.464772245,               -32,      -1.725831353,      0.2249306557,      -6.795522769
          0,           0,          86,      -4.927061095,      -1.462154061,               -32,      -1.724099944,      0.2352292355,      -6.788062447
          0,           0,          87,      -4.919120619,      -1.459706384,               -32,      -1.722509852,      0.2446878244,      -6.780735192
          0,           0,          88,      -4.915742993,      -1.457476759,               -32,      -1.721094548,      0.2516362035,      -6.773603669
          0,           0,          89,      -4.917513807,      -1.455490448,               -32,      -1.719888107,      0.2554569398,       -6.76668019
          0,           0,          90,      -4.921818612,      -1.453751765,               -32,      -1.718917268,      0.2561678789,      -6.759983295
          0,           0,          91,      -4.925100174,      -1.452250013,               -32,      -1.718198626,      0.2542960409,      -6.753499702
          0,           0,          92,      -4.925318704,      -1.450963569,               -32,      -1.717736225,      0.2508829407,      -6.747227402
          0,           0,          93,      -4.923574235,      -1.449867367,               -32,      -1.717523727,      0.2471366076,      -6.741140987
          0,           0,          94,      -4.922857199,      -1.448939658,               -32,      -1.717549121,      0.2441412869,      -6.735262534
          0,           0,          95,       -4.92504009,      -1.448163466,               -32,      -1.717797333,      0.2427620037,      -6.729597071
          0,           0,          96,      -4.929563219,      -1.447527972,               -32,      -1.718252042,      0.2433625766,      -6.724135432
          0,           0,          97,      -4.934203626,      -1.447030838,               -32,      -1.718898984,      0.2456319854,      -6.718877717
          0,           0,          98,      -4.936577566,      -1.446676974,               -32,      -1.719728649,      0.2488574582,       -6.71382241
          0,           0,          99,      -4.935708015,      -1.446474527,               -32,      -1.720736366,       0.252271373,      -6.708991072
          0,           0,         100,      -4.932851522,        -1.4464314,               -32,      -1.721921146,      0.2552004414,       -6.70436671
          0,           0,         101,      -4.930516557,      -1.446552345,               -32,      -1.723284175,      0.2571973933,      -6.699971859
          0,           0,         102,      -4.930423022,      -1.446836743,               -32,      -1.724827075,      0.2581451372,      -6.695835102
          0,           0,         103,      -4.932421487,      -1.447278824,               -32,      -1.726550854,      0.2581501716,      -6.691960164
          0,           0,         104,      -4.934920588,      -1.447869612,               -32,       -1.72845555,       0.257397735,      -6.688357441
          0,           0,         105,      -4.936085475,      -1.448598763,               -32,       -1.73053939,      0.2561466149,      -6.685036245
          0,           0,         106,      -4.935068692,       -1.44945611,               -32,      -1.732797772,      0.2547211096,      -6.681997354
          0,           0,         107,      -4.932575638,      -1.450433044,               -32,      -1.735223383,      0.2534142203,      -6.679242717
          0,           0,         108,      -4.930220066,      -1.451523262,               -32,      -1.737807123,      0.2524191423,      -6.676752585
          0,           0,         109,      -4.929204105,       -1.45272291,               -32,      -1.740539325,      0.2518153291,      -6.674506923
          0,           0,         110,      -4.929545268,      -1.454030271,               -32,      -1.743411477,      0.2515358933,       -6.67254085
          0,           0,         111,      -4.930287523,      -1.455444933,               -32,      -1.746417376,      0.2513737699,      -6.670864892
          0,           0,         112,      -4.930300564,      -1.456966667,               -32,      -1.749552478,      0.2510837606,      -6.669476486
          0,           0,         113,      -4.929133621,      -1.458594485,               -32,      -1.752812567,      0.2504844828,      -6.668389385
          0,           0,         114,      -4.927361898,      -1.460326022,               -32,      -1.756193296,      0.2494888809,      -6.667604404
          0,           0,         115,       -4.92610513,      -1.462157379,               -32,      -1.759690229,      0.2481055301,       -6.66711287
          0,           0,         116,       -4.92610805,      -1.464083544,               -32,      -1.763298927,      0.2464234141,      -6.666912043
          0,           0,         117,      -4.927215537,      -1.466098983,               -32,      -1.767015477,      0.2445560756,      -6.666983352
          0,           0,         118,      -4.928589388,      -1.468198013,               -32,      -1.770836463,      0.2425959225,      -6.667319376
          0,           0,         119,      -4.929382593,      -1.470375102,               -32,      -1.774757556,      0.2406197522,      -6.667902056
          0,           0,         120,       -4.92938703,      -1.472625195,               -32,      -1.778772384,      0.2386975299,      -6.668723568
          0,           0,         121,      -4.929184118,      -1.474943896,               -32,      -1.782872903,      0.2368784038,       -6.66980782
          0,           0,         122,      -4.929624545,      -1.477327651,               -32,      -1.787050457,      0.2351833448,      -6.671143982
          0,           0,         123,      -4.931085827,      -1.479773891,               -32,      -1.791297091,      0.2335977445,      -6.672717052
          0,           0,         124,      -4.933181062,      -1.482280711,               -32,      -1.795606866,       0.232054378,      -6.674513156
          0,           0,         125,      -4.935107726,      -1.484846171,               -32,      -1.799975516,      0.2304519931,      -6.676511838
          0,           0,         126,      -4.936326801,      -1.487467763,               -32,      -1.804398598,      0.2287098563,      -6.678696213
          0,           0,         127,      -4.937067894,      -1.490142129,               -32,      -1.808870527,      0.2267991434,      -6.681043829
          0,           0,         128,      -4.938185759,      -1.492865087,               -32,      -1.813384921,      0.2247461831,      -6.683521043
          0,           0,         129,      -4.940398126,      -1.495632209,               -32,      -1.817935332,      0.2226241862,      -6.686108837
          0,           0,         130,      -4.943619391,      -1.498439369,               -32,       -1.82251659,      0.2205089469,      -6.688764511
          0,           0,         131,      -4.947006224,      -1.501282613,               -32,      -1.827125324,      0.2184326405,      -6.691472501
          0,           0,         132,      -4.949648183,       -1.50415787,               -32,      -1.831757948,      0.2163991905,      -6.694187314
          0,           0,         133,       -4.95140054,      -1.507060818,               -32,      -1.836408723,      0.2144149603,      -6.696873649
          0,           0,         134,      -4.953152464,      -1.509986767,               -32,      -1.841070136,      0.2124895926,      -6.699500831
          0,           0,         135,      -4.956075202,      -1.512931154,               -32,      -1.845733978,      0.2106464837,      -6.702035581
          0,           0,         136,      -4.960472662,      -1.515890484,               -32,      -1.850393303,      0.2089092191,      -6.704464119
          0,           0,         137,      -4.965404659,      -1.518862223,               -32,      -1.855044748,      0.2072391572,      -6.706722896
          0,           0,         138,      -4.969401334,      -1.521843971,               -32,      -1.859686744,      0.2055493454,      -6.708773709
          0,           0,         139,       -4.97176604,      -1.524832982,               -32,      -1.864315681,      0.2037824342,      -6.710585393
          0,           0,         140,      -4.973495507,      -1.527825534,               -32,      -1.868925882,      0.2019155338,      -6.712120783
          0,           0,         141,      -4.976571718,      -1.530816994,               -32,      -1.873510626,      0.1999711203,      -6.713331823
          0,           0,         142,      -4.981943918,      -1.533803702,               -32,      -1.878063435,       0.198041979,      -6.714189669
          0,           0,         143,      -4.988452856,      -1.536783679,               -32,      -1.882582825,      0.1961612011,      -6.714644922
