"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.632788054344533e-05, 1.316618618023842e+00, 7.038013568352284e-01, 1.021829098503121e-01, 3.767770256232167e+00
1, 9.990000128750000e-01, -1.451852760057464e-04, 1.179746010866043e+00, 7.124309767145046e-01, 1.031161686602690e-01, 3.389656712418735e+00
2, 9.977599978450000e-01, -3.243603679298979e-04, 1.164991568689365e+00, 7.734691895450584e-01, 1.110270744406847e-01, 3.360172999587789e+00
3, 9.960200190539999e-01, -5.729463300582724e-04, 1.143954841926439e+00, 8.035840351831012e-01, 1.133597710497881e-01, 3.308222119127260e+00
4, 9.937800168990000e-01, -8.858072223566372e-04, 1.127502193206974e+00, 8.225009019203651e-01, 1.125399794466663e-01, 3.266899401612706e+00
5, 9.910500049590000e-01, -1.252976324913032e-03, 1.115253397216455e+00, 8.393401324029902e-01, 1.096709869921191e-01, 3.236819506115792e+00
6, 9.878399968150000e-01, -1.661950099619322e-03, 1.105065971711886e+00, 8.514461723768230e-01, 1.046896286203905e-01, 3.211444925411898e+00
7, 9.841300249100000e-01, -2.103822996016151e-03, 1.097861442707844e+00, 8.604251716687448e-01, 9.876074376333045e-02, 3.193595466694406e+00
8, 9.799500107769999e-01, -2.567573174178969e-03, 1.093487012839182e+00, 8.660190651775275e-01, 9.317097828949990e-02, 3.182771475768895e+00
9, 9.752799868580000e-01, -3.055957580992182e-03, 1.091412252328082e+00, 8.688597087304875e-01, 8.940254739330829e-02, 3.177664027542116e+00
10, 9.701499938960000e-01, -3.575959758175332e-03, 1.090542406983018e+00, 8.699484045688669e-01, 8.839510986802114e-02, 3.175515211956962e+00
11, 9.645400047300000e-01, -4.147242874693765e-03, 1.089613355124446e+00, 8.705820189825043e-01, 9.029006840261841e-02, 3.173169652293724e+00
12, 9.584699869160000e-01, -4.787320211495769e-03, 1.087594909601935e+00, 8.719196449161496e-01, 9.437987112902661e-02, 3.168069354383384e+00
13, 9.519400000570000e-01, -5.511114906017509e-03, 1.083973908912182e+00, 8.746369390885294e-01, 9.944021014356491e-02, 3.158950267041693e+00
14, 9.449599981310000e-01, -6.323313106122006e-03, 1.078798281014394e+00, 8.788440939438580e-01, 1.042127054165054e-01, 3.145950433088652e+00
15, 9.375399947170000e-01, -7.218657261748905e-03, 1.072520452235982e+00, 8.841583790751925e-01, 1.077887739654385e-01, 3.130202838488879e+00
16, 9.296900033950000e-01, -8.184895883603277e-03, 1.065754141009077e+00, 8.899719349960217e-01, 1.097965780168245e-01, 3.113233683434578e+00
17, 9.214000105860000e-01, -9.209860531363901e-03, 1.059075536738479e+00, 8.956933081239207e-01, 1.103486474444718e-01, 3.096474056324510e+00
18, 9.126999974250000e-01, -1.027805004905075e-02, 1.052884851776608e+00, 9.009312814616913e-01, 1.098519975981068e-01, 3.080924155315933e+00
19, 9.035800099370001e-01, -1.138268182059276e-02, 1.047311738366551e+00, 9.055226455903507e-01, 1.087843727727757e-01, 3.066902115397169e+00
20, 8.940600156780000e-01, -1.251735210595449e-02, 1.042314501372867e+00, 9.095254901152214e-01, 1.075333208003819e-01, 3.054312459323809e+00
21, 8.841500282290000e-01, -1.367989116641026e-02, 1.037739680526462e+00, 9.130577597564710e-01, 1.063258012845785e-01, 3.042768879279862e+00
22, 8.738499879840000e-01, -1.487081481473339e-02, 1.033408641199173e+00, 9.162557005307871e-01, 1.052443729865436e-01, 3.031819837185900e+00
23, 8.631799817090000e-01, -1.608858493630173e-02, 1.029211637074055e+00, 9.192762869035046e-01, 1.042811071320569e-01, 3.021205260136096e+00
24, 8.521599769590000e-01, -1.733129203536569e-02, 1.025045432175689e+00, 9.221607648310537e-01, 1.033768697395221e-01, 3.010653445038354e+00
25, 8.407700061800000e-01, -1.860080754376839e-02, 1.020884673240942e+00, 9.249694823661799e-01, 1.024778473815872e-01, 3.000109204714880e+00
26, 8.290500044819999e-01, -1.989165783947029e-02, 1.016719613564907e+00, 9.276974162983621e-01, 1.015363620568535e-01, 2.989543258198608e+00
27, 8.170099854470000e-01, -2.120133873555553e-02, 1.012561723860275e+00, 9.303547847370474e-01, 1.005288475347295e-01, 2.978988311588286e+00
28, 8.046399950980000e-01, -2.252926464489882e-02, 1.008420439548960e+00, 9.329266642163493e-01, 9.944546162799729e-02, 2.968465342264442e+00
29, 7.919700145720000e-01, -2.387047829210111e-02, 1.004309744488631e+00, 9.354070914889332e-01, 9.828472487953084e-02, 2.958010046041241e+00
