"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -5.510114362,      -5.432763432,      -6.383934923,      -4.913733932,             0.448,    0.003138611511,      0.3257672426,                 0,                 0,                 0,     0.05232649387,  -0.0008225024785,      0.3257813234,                 0,       103.7934263
          0,           0,           1,      -5.815476724,       -5.66794231,      -5.662795823,      -5.214653677,             0.448,    0.002732642467,       0.326565635,                 0,                 0,                 0,     0.05241972627,   -0.001238148869,      0.3265747208,                 0,        119.505438
          0,           0,           2,      -5.740858657,      -5.750295652,        -5.8125625,      -5.157330145,             0.448,    0.002663407263,      0.3272734564,                 0,                 0,                 0,     0.05285070157,    -0.00131598509,      0.3272816481,                 0,       122.8777367
          0,           0,           3,      -5.732817119,      -5.829069902,      -5.748082201,      -5.149859649,             0.448,    0.002635252291,      0.3273751718,                 0,                 0,                 0,     0.05293089657,   -0.001345374701,      0.3273830137,                 0,       124.2291575
          0,           0,           4,      -5.686484297,      -5.793293207,      -5.728699778,      -5.108901378,             0.448,    0.002603416616,      0.3278390439,                 0,                 0,                 0,     0.05319799281,   -0.001382848069,      0.3278464644,                 0,       125.9264621
          0,           0,           5,      -5.680000952,      -5.867264417,      -5.774344649,      -5.109486537,             0.448,     0.00256041778,       0.328215209,                 0,                 0,                 0,     0.05337545659,   -0.001430417379,      0.3282220789,                 0,       128.1881463
          0,           0,           6,      -5.661462309,      -5.899494596,      -5.810802098,      -5.091729905,             0.448,    0.002540947758,      0.3286168829,                 0,                 0,                 0,      0.0535214919,   -0.001454769763,      0.3286234864,                 0,       129.3284688
          0,           0,           7,      -5.642307846,      -5.887190592,      -5.805541325,      -5.074064481,             0.448,    0.002535068022,      0.3290823442,                 0,                 0,                 0,     0.05368272246,   -0.001466308434,      0.3290888417,                 0,       129.8120371
          0,           0,           8,      -5.637079544,      -5.918690219,      -5.818371303,      -5.073611668,             0.448,     0.00252566955,      0.3295204978,                 0,                 0,                 0,     0.05379633241,   -0.001481033557,      0.3295268487,                 0,       130.4685713
          0,           0,           9,      -5.633913326,      -5.981289031,      -5.858703181,      -5.074502838,             0.448,    0.002514882188,      0.3299320729,                 0,                 0,                 0,     0.05387131599,   -0.001496824309,      0.3299382622,                 0,       131.1918604
          0,           0,          10,      -5.625834999,      -6.025735485,      -5.889142513,      -5.068119064,             0.448,    0.002508556002,      0.3303296859,                 0,                 0,                 0,     0.05392878128,   -0.001507984455,      0.3303357689,                 0,       131.6812085
          0,           0,          11,      -5.618591923,      -6.040502202,      -5.900678481,      -5.061793276,             0.448,     0.00250789873,      0.3307129162,                 0,                 0,                 0,     0.05397344825,   -0.001513301233,      0.3307189629,                 0,       131.8685289
          0,           0,          12,      -5.614456514,      -6.038111944,      -5.916073848,      -5.058469342,             0.448,    0.002510150515,      0.3310761905,                 0,                 0,                 0,      0.0540041618,   -0.001515466531,      0.3310822378,                 0,       131.8949555
          0,           0,          13,      -5.611696688,      -6.031989468,      -5.941710915,      -5.056400902,             0.448,    0.002512873635,      0.3314141697,                 0,                 0,                 0,     0.05402100185,   -0.001516852975,      0.3314202251,                 0,       131.8865243
          0,           0,          14,      -5.609207226,      -6.030372559,      -5.967388428,      -5.054532877,             0.448,    0.002515507151,      0.3317253261,                 0,                 0,                 0,     0.05402623067,   -0.001518002887,      0.3317313905,                 0,       131.8721459
          0,           0,          15,      -5.607539883,      -6.034897789,      -5.985672917,      -5.053418569,             0.448,    0.002518375542,      0.3320117611,                 0,                 0,                 0,     0.05402307812,   -0.001518617364,      0.3320178391,                 0,       131.8356836
          0,           0,          16,      -5.607358608,      -6.042791963,      -5.999853156,      -5.053653373,             0.448,    0.002521610883,      0.3322771695,                 0,                 0,                 0,     0.05401486004,   -0.001518609264,      0.3322832673,                 0,       131.7717859
          0,           0,          17,      -5.608568877,      -6.051238773,      -6.015904122,        -5.0551674,             0.448,     0.00252493717,      0.3325244445,                 0,                 0,                 0,     0.05400407715,   -0.001518289747,      0.3325305645,                 0,       131.6961263
          0,           0,          18,      -5.610653251,      -6.059268489,      -6.036225195,      -5.057537928,             0.448,    0.002528007005,      0.3327549623,                 0,                 0,                 0,     0.05399214834,   -0.001518022918,      0.3327611025,                 0,       131.6273893
          0,           0,          19,      -5.613322824,      -6.067561284,      -6.060144825,       -5.06053747,             0.448,    0.002530692421,      0.3329690037,                 0,                 0,                 0,     0.05397985645,    -0.00151794015,      0.3329751607,                 0,       131.5722926
          0,           0,          20,      -5.616396222,      -6.076785603,      -6.085268387,      -5.063953729,             0.448,    0.002533161217,      0.3331689055,                 0,                 0,                 0,      0.0539685769,   -0.001517902068,      0.3331750778,                 0,       131.5229774
          0,           0,          21,      -5.620496647,      -6.086495499,      -6.108696632,      -5.068382824,             0.448,     0.00253544959,      0.3333556619,                 0,                 0,                 0,     0.05395899717,   -0.001517884565,      0.3333618482,                 0,       131.4779293
          0,           0,          22,      -5.625743934,      -6.096138886,      -6.128031972,      -5.073845477,             0.448,    0.002537603821,      0.3335306409,                 0,                 0,                 0,     0.05395184287,   -0.001517857997,      0.3335368404,                 0,        131.435269
          0,           0,          23,      -5.632263955,       -6.10615538,      -6.142500679,      -5.080453326,             0.448,    0.002539721911,      0.3336958132,                 0,                 0,                 0,     0.05394790379,   -0.001517748332,      0.3337020263,                 0,       131.3906896
          0,           0,          24,      -5.640152312,      -6.117811518,      -6.153715368,      -5.088322438,             0.448,    0.002541815532,      0.3338521209,                 0,                 0,                 0,     0.05394734407,   -0.001517555353,      0.3338583479,                 0,       131.3439613
          0,           0,          25,      -5.649338746,      -6.132363906,      -6.164553018,      -5.097429687,             0.448,     0.00254390178,      0.3340010719,                 0,                 0,                 0,     0.05395032153,   -0.001517280299,      0.3340073133,                 0,       131.2947986
          0,           0,          26,      -5.659701521,      -6.150527878,      -6.177512246,      -5.107712042,             0.448,    0.002546003766,       0.334144346,                 0,                 0,                 0,     0.05395695781,   -0.001516920484,      0.3341506023,                 0,       131.2426754
          0,           0,          27,      -5.671238068,       -6.17213262,      -6.193716223,      -5.119187363,             0.448,    0.002548105258,      0.3342827873,                 0,                 0,                 0,     0.05396703122,   -0.001516502404,      0.3342890589,                 0,       131.1887671
