"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.632801718620756e-05, 1.315638399959473e+00, 7.111445942122673e-01, 1.032551882945991e-01, 3.766200922070058e+00
1, 9.990000128750000e-01, -1.451939025120721e-04, 1.177903483578922e+00, 7.160636718374472e-01, 1.036759461691561e-01, 3.385203981754847e+00
2, 9.977599978450000e-01, -3.244549575977988e-04, 1.163556708841844e+00, 7.760623401157881e-01, 1.115300138703402e-01, 3.356727734018724e+00
3, 9.960200190539999e-01, -5.734568589906313e-04, 1.142979424758049e+00, 8.055266384251066e-01, 1.139877515911989e-01, 3.305951777335764e+00
4, 9.937800168990000e-01, -8.876505836261839e-04, 1.126893632769061e+00, 8.236986981074655e-01, 1.134627878443544e-01, 3.265508419364330e+00
5, 9.910500049590000e-01, -1.258065995972492e-03, 1.115001399691176e+00, 8.400041282427994e-01, 1.111308480139618e-01, 3.236315368640100e+00
6, 9.878399968150000e-01, -1.673503232393272e-03, 1.104996629899735e+00, 8.517550139900291e-01, 1.068843773698545e-01, 3.211384965477712e+00
7, 9.841300249100000e-01, -2.126435124185016e-03, 1.097729110659159e+00, 8.606509317003579e-01, 1.017808634066680e-01, 3.193365006114506e+00
8, 9.799500107769999e-01, -2.606575586858324e-03, 1.093014254890052e+00, 8.664680702042883e-01, 9.693950573288328e-02, 3.181678028553802e+00
9, 9.752799868580000e-01, -3.116567760319910e-03, 1.090383303538075e+00, 8.697883938110641e-01, 9.365937393875649e-02, 3.175171800755412e+00
10, 9.701499938960000e-01, -3.661847710738936e-03, 1.088868814621665e+00, 8.714981231325931e-01, 9.276879455380978e-02, 3.171409177603586e+00
11, 9.645400047300000e-01, -4.259811984372515e-03, 1.087349063134770e+00, 8.727397804579192e-01, 9.440297797700756e-02, 3.167589018594102e+00
12, 9.584699869160000e-01, -4.925256880796146e-03, 1.084903540347782e+00, 8.745402748620613e-01, 9.795108252505313e-02, 3.161424921522273e+00
13, 9.519400000570000e-01, -5.671049560292882e-03, 1.081063241539069e+00, 8.775021145736943e-01, 1.023425909891684e-01, 3.151759405261794e+00
14, 9.449599981310000e-01, -6.500919472974884e-03, 1.075861831814904e+00, 8.817324661877166e-01, 1.064715781912949e-01, 3.138692632615796e+00
15, 9.375399947170000e-01, -7.409889121392210e-03, 1.069697540549918e+00, 8.869006707135748e-01, 1.095376078971694e-01, 3.123221940079244e+00
16, 9.296900033950000e-01, -8.386856366717495e-03, 1.063114931561049e+00, 8.924784639446165e-01, 1.112130930412533e-01, 3.106702584723639e+00
