"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         132,      -7.757711208,      -7.335965213,      -7.446805591,      -7.409580693,      -7.167619946,      -11.94158832
          0,           0,         133,      -7.766584798,      -7.346862328,      -7.450683183,      -7.413151086,      -7.176682371,      -11.95152283
          0,           0,         134,      -7.775371758,      -7.357707799,      -7.454728717,      -7.416885754,      -7.185652803,      -11.96143382
          0,           0,         135,      -7.784193012,      -7.368638763,      -7.459052214,      -7.420908648,      -7.194682623,      -11.97132633
          0,           0,         136,      -7.793063503,      -7.379568839,      -7.463548548,      -7.425101243,      -7.203784422,      -11.98125993
          0,           0,         137,      -7.801923506,      -7.390423473,      -7.468108348,      -7.429343516,      -7.212869554,       -11.9912319
          0,           0,         138,       -7.81069964,      -7.401210038,      -7.472741888,      -7.433653613,      -7.221858506,      -12.00119275
          0,           0,         139,      -7.819436598,      -7.412017931,      -7.477542306,      -7.438141032,      -7.230816098,      -12.01112878
          0,           0,         140,      -7.828240104,      -7.422898257,      -7.482535757,       -7.44283167,      -7.239867437,      -12.02108099
          0,           0,         141,      -7.837066656,      -7.433742913,      -7.487597492,      -7.447589136,      -7.248951348,      -12.03108727
          0,           0,         142,      -7.845836299,       -7.44449803,       -7.49266295,      -7.452340931,       -7.25796152,      -12.04112464
          0,           0,         143,       -7.85453094,      -7.455232862,      -7.497813741,      -7.457182755,      -7.266890684,      -12.05112996
          0,           0,         144,      -7.863246578,      -7.466034022,      -7.503136646,      -7.462212251,      -7.275859969,      -12.06112524
          0,           0,         145,      -7.872023127,       -7.47685821,      -7.508569224,      -7.467357436,      -7.284910751,      -12.07116734
          0,           0,         146,      -7.880790404,      -7.487627109,      -7.514018971,      -7.472517922,      -7.293948997,      -12.08125145
          0,           0,         147,      -7.889466086,      -7.498303047,        -7.5194616,      -7.477666947,      -7.302876648,      -12.09133625
          0,           0,         148,      -7.898111767,       -7.50902264,      -7.525033955,      -7.482959432,      -7.311779203,      -12.10139135
          0,           0,         149,       -7.90681119,      -7.519802176,      -7.530754796,      -7.488414912,      -7.320759911,      -12.11146595
          0,           0,         150,      -7.915541882,      -7.530558447,      -7.536521244,      -7.493917762,      -7.329780511,      -12.12159994
          0,           0,         151,      -7.924222912,      -7.541245491,      -7.542285612,      -7.499414879,      -7.338738394,      -12.13175467
          0,           0,         152,      -7.932806733,      -7.551863478,      -7.548073827,      -7.504936083,      -7.347584942,      -12.14189576
          0,           0,         153,      -7.941412129,      -7.562564271,      -7.554026465,      -7.510636962,      -7.356468151,      -12.15202059
          0,           0,         154,      -7.950059816,      -7.573283596,       -7.56008413,      -7.516450841,      -7.365414751,      -12.16219417
          0,           0,         155,      -7.958709706,      -7.583945252,      -7.566147134,      -7.522266253,      -7.374360029,      -12.17242145
          0,           0,         156,      -7.967287461,      -7.594530157,      -7.572206895,      -7.528072948,      -7.383217849,      -12.18264924
          0,           0,         157,      -7.975813373,      -7.605099448,      -7.578339516,      -7.533956805,      -7.392021673,      -12.19285703
          0,           0,         158,      -7.984412599,      -7.615758362,      -7.584630502,      -7.540012045,      -7.400922846,      -12.20307421
          0,           0,         159,      -7.993053364,      -7.626403754,      -7.590975718,      -7.546126835,      -7.409882648,      -12.21335389
          0,           0,         160,      -8.001661978,      -7.636976673,      -7.597297443,      -7.552212074,      -7.418798268,       -12.2236671
          0,           0,         161,      -8.010187236,      -7.647492505,       -7.60362931,      -7.558306713,      -7.427618335,      -12.23396067
          0,           0,         162,      -8.018707949,       -7.65805023,      -7.610073167,      -7.564524185,      -7.436442962,      -12.24423389
          0,           0,         163,      -8.027307499,      -7.668675355,      -7.616636837,      -7.570871709,      -7.445370646,      -12.25453974
          0,           0,         164,       -8.03592407,      -7.679270764,      -7.623213488,      -7.577232924,       -7.45432155,      -12.26490154
          0,           0,         165,      -8.044478247,      -7.689787168,      -7.629751027,      -7.583545852,      -7.463192085,      -12.27527416
          0,           0,         166,       -8.05297139,      -7.700291938,      -7.636331241,      -7.589903044,      -7.471995663,      -12.28561597
          0,           0,         167,      -8.061505429,       -7.71087125,      -7.643039752,      -7.596398916,      -7.480857728,      -12.29595513
          0,           0,         168,      -8.070102794,      -7.721481899,      -7.649820666,      -7.602971052,      -7.489802441,      -12.30635268
          0,           0,         169,      -8.078685203,      -7.732045773,      -7.656586741,      -7.609522625,      -7.498728229,      -12.31678767
          0,           0,         170,      -8.087177127,      -7.742520374,      -7.663312361,      -7.616022762,      -7.507544955,      -12.32721714
          0,           0,         171,      -8.095645555,      -7.753026159,      -7.670119496,      -7.622608114,      -7.516341469,        -12.337614
          0,           0,         172,      -8.104177311,      -7.763595659,      -7.677039988,       -7.62931485,      -7.525225137,      -12.34802993
          0,           0,         173,      -8.112748386,      -7.774160011,      -7.683984553,      -7.636044813,      -7.534159988,      -12.35850536
          0,           0,         174,       -8.12127998,      -7.784667819,      -7.690894232,      -7.642731782,      -7.543045115,       -12.3690002
          0,           0,         175,      -8.129724366,      -7.795108915,      -7.697778618,      -7.649386439,      -7.551828946,      -12.37947539
          0,           0,         176,      -8.138195699,      -7.805632034,      -7.704774285,      -7.656160382,       -7.56065166,       -12.3899261
          0,           0,         177,      -8.146732127,      -7.816201952,      -7.711850662,      -7.663022347,      -7.569563447,       -12.4004212
          0,           0,         178,       -8.15527891,      -7.826748156,      -7.718912913,       -7.66986654,      -7.578486614,      -12.41096986
          0,           0,         179,      -8.163758891,      -7.837231967,      -7.725929917,      -7.676657409,      -7.587328273,      -12.42151451
          0,           0,         180,      -8.172168039,      -7.847681182,      -7.732950576,      -7.683449977,      -7.596091027,      -12.43203227
          0,           0,         181,      -8.180637115,      -7.858227116,      -7.740088378,      -7.690369535,      -7.604932069,      -12.44255022
          0,           0,         182,      -8.189150728,      -7.868784799,      -7.747264465,      -7.697332768,      -7.613837428,      -12.45312892
          0,           0,         183,      -8.197640798,      -7.879294504,      -7.754393978,      -7.704242426,      -7.622710758,      -12.46373811
          0,           0,         184,       -8.20604563,      -7.889737653,       -7.76147613,      -7.711097366,      -7.631483973,      -12.47432852
          0,           0,         185,       -8.21441457,      -7.900188343,      -7.768594818,      -7.717990703,      -7.640220977,      -12.48489111
          0,           0,         186,      -8.222856938,      -7.910726118,      -7.775813355,       -7.72499253,      -7.649053097,      -12.49546906
          0,           0,         187,      -8.231317059,       -7.92124952,       -7.78303099,      -7.731995459,       -7.65791473,      -12.50610761
          0,           0,         188,      -8.239721193,      -7.931707166,      -7.790179581,       -7.73891924,      -7.666704161,      -12.51676487
          0,           0,         189,      -8.248039082,      -7.942113243,      -7.797294298,      -7.745803811,      -7.675394533,      -12.52739222
          0,           0,         190,      -8.256361737,      -7.952565232,      -7.804474156,      -7.752758662,      -7.684096649,      -12.53800103
