"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -10.48306893,      -10.46350211,      -10.98322617,      -9.886689079,             0.448,     0.00159962236,      0.3259996308,                 0,                 0,                 0,     0.06187188865,   -0.001245171485,      0.3260011773,                 0,       203.7978707
          0,           0,           1,      -10.75029853,      -10.63286036,       -10.6192957,      -10.15356257,             0.448,     0.00159961035,      0.3259996436,                 0,                 0,                 0,     0.06187188651,   -0.001245183607,        0.32600119,                 0,       203.7994088
          0,           0,           2,      -10.65880277,      -10.63664171,      -10.67744388,      -10.07287886,             0.448,    0.001599607038,      0.3259996527,                 0,                 0,                 0,     0.06187189094,   -0.001245186998,      0.3260011991,                 0,       203.7998365
          0,           0,           3,      -10.64561701,       -10.6747152,      -10.64537305,      -10.05722843,             0.448,    0.001599606928,      0.3259996525,                 0,                 0,                 0,     0.06187189409,   -0.001245187106,      0.3260011989,                 0,       203.7998503
          0,           0,           4,      -10.58797125,      -10.61519884,      -10.59741407,      -10.00296267,             0.448,    0.001599605556,       0.325999658,                 0,                 0,                 0,     0.06187189712,   -0.001245188526,      0.3260012044,                 0,       203.8000286
          0,           0,           5,      -10.55620703,       -10.5697445,      -10.59979971,      -9.975790985,             0.448,    0.001599604343,       0.325999666,                 0,                 0,                 0,     0.06187189949,   -0.001245189808,      0.3260012124,                 0,       203.8001881
          0,           0,           6,      -10.55670966,      -10.62805521,      -10.62493016,      -9.980111758,             0.448,    0.001599603763,      0.3259996724,                 0,                 0,                 0,     0.06187190132,   -0.001245190444,      0.3260012188,                 0,        203.800266
          0,           0,           7,      -10.54132975,      -10.59978676,      -10.62964602,      -9.964676005,             0.448,    0.001599603418,      0.3259996785,                 0,                 0,                 0,     0.06187190322,   -0.001245190842,      0.3260012248,                 0,       203.8003138
          0,           0,           8,      -10.53028706,      -10.55828989,      -10.62624665,      -9.955684361,             0.448,    0.001599603073,      0.3259996851,                 0,                 0,                 0,     0.06187190498,   -0.001245191245,      0.3260012315,                 0,       203.8003618
          0,           0,           9,      -10.53612142,      -10.57783917,      -10.63662618,      -9.966019438,             0.448,    0.001599602705,      0.3259996918,                 0,                 0,                 0,     0.06187190632,   -0.001245191671,      0.3260012381,                 0,       203.8004129
          0,           0,          10,       -10.5436887,      -10.61581363,      -10.66294742,      -9.977241202,             0.448,    0.001599602427,      0.3259996982,                 0,                 0,                 0,     0.06187190734,   -0.001245192004,      0.3260012445,                 0,       203.8004523
          0,           0,          11,      -10.55113598,        -10.636359,      -10.68833087,       -9.98636365,             0.448,    0.001599602243,      0.3259997043,                 0,                 0,                 0,     0.06187190814,   -0.001245192242,      0.3260012507,                 0,       203.8004796
          0,           0,          12,      -10.55676236,      -10.64061552,      -10.70981825,      -9.991754847,             0.448,    0.001599602088,      0.3259997103,                 0,                 0,                 0,     0.06187190875,    -0.00124519245,      0.3260012567,                 0,       203.8005031
          0,           0,          13,      -10.56316956,      -10.64821615,      -10.72938449,      -9.997252617,             0.448,    0.001599601934,      0.3259997161,                 0,                 0,                 0,     0.06187190922,   -0.001245192655,      0.3260012625,                 0,       203.8005264
          0,           0,          14,      -10.57228363,      -10.66889183,      -10.74878263,      -10.00616065,             0.448,    0.001599601786,      0.3259997216,                 0,                 0,                 0,     0.06187190956,   -0.001245192851,       0.326001268,                 0,       203.8005487
          0,           0,          15,      -10.58319808,      -10.69964031,      -10.77042038,      -10.01774308,             0.448,     0.00159960165,      0.3259997268,                 0,                 0,                 0,     0.06187190975,   -0.001245193031,      0.3260012731,                 0,       203.8005692
          0,           0,          16,       -10.5959834,      -10.73106885,      -10.79388967,      -10.03145728,             0.448,    0.001599601525,      0.3259997316,                 0,                 0,                 0,     0.06187190982,   -0.001245193198,      0.3260012779,                 0,       203.8005881
          0,           0,          17,      -10.61051163,      -10.75526476,       -10.8166392,      -10.04661499,             0.448,    0.001599601402,       0.325999736,                 0,                 0,                 0,     0.06187190982,    -0.00124519336,      0.3260012823,                 0,       203.8006066
          0,           0,          18,      -10.62596874,      -10.77133006,      -10.83828739,      -10.06226173,             0.448,    0.001599601275,      0.3259997401,                 0,                 0,                 0,     0.06187190978,   -0.001245193523,      0.3260012865,                 0,       203.8006253
          0,           0,          19,      -10.64176555,       -10.7840179,      -10.86209299,      -10.07802045,             0.448,    0.001599601144,       0.325999744,                 0,                 0,                 0,     0.06187190971,   -0.001245193687,      0.3260012903,                 0,       203.8006444
          0,           0,          20,      -10.65763022,      -10.79862678,      -10.89118078,       -10.0940246,             0.448,    0.001599601015,      0.3259997476,                 0,                 0,                 0,     0.06187190961,   -0.001245193848,      0.3260012939,                 0,       203.8006632
          0,           0,          21,      -10.67298128,      -10.81733085,      -10.92514188,      -10.11001854,             0.448,    0.001599600892,      0.3259997509,                 0,                 0,                 0,      0.0618719095,      -0.001245194,      0.3260012973,                 0,       203.8006808
          0,           0,          22,      -10.68700722,       -10.8387073,      -10.95987998,      -10.12511208,             0.448,    0.001599600783,       0.325999754,                 0,                 0,                 0,     0.06187190938,   -0.001245194137,      0.3260013004,                 0,       203.8006967
          0,           0,          23,      -10.69943736,      -10.85969285,      -10.98971314,      -10.13856825,             0.448,     0.00159960069,      0.3259997569,                 0,                 0,                 0,     0.06187190926,   -0.001245194254,      0.3260013033,                 0,       203.8007103
          0,           0,          24,      -10.71069545,      -10.87834711,      -11.01096473,      -10.15038278,             0.448,    0.001599600617,      0.3259997596,                 0,                 0,                 0,     0.06187190915,   -0.001245194351,       0.326001306,                 0,       203.8007213
          0,           0,          25,       -10.7213584,      -10.89531063,      -11.02466465,      -10.16110915,             0.448,    0.001599600565,      0.3259997622,                 0,                 0,                 0,     0.06187190906,   -0.001245194425,      0.3260013085,                 0,       203.8007295
          0,           0,          26,      -10.73175065,      -10.91296977,      -11.03551444,       -10.1714097,             0.448,    0.001599600534,      0.3259997645,                 0,                 0,                 0,       0.061871909,   -0.001245194476,      0.3260013108,                 0,       203.8007349
          0,           0,          27,      -10.74193997,      -10.93365967,      -11.04854448,      -10.18175281,             0.448,    0.001599600523,      0.3259997667,                 0,                 0,                 0,     0.06187190896,   -0.001245194506,       0.326001313,                 0,       203.8007377
          0,           0,          28,      -10.75188784,      -10.95854633,      -11.06676269,      -10.19231418,             0.448,     0.00159960053,      0.3259997687,                 0,                 0,                 0,     0.06187190895,   -0.001245194517,      0.3260013151,                 0,       203.8007381
          0,           0,          29,      -10.76157266,       -10.9875143,      -11.09056607,      -10.20304185,             0.448,    0.001599600552,      0.3259997707,                 0,                 0,                 0,     0.06187190898,   -0.001245194513,       0.326001317,                 0,       203.8007366
