Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
327,0.898399,0,71.4007,-0,8.54164e-08,0,0,0,0,0,0,0.0216015,0.0243352,0,0.0325396,28.5603,-6.37154,0.0134194,0.00696001,0,0.015117,1.00139,0,0,0,0,0.79518
328,0.900794,0,71.5971,-0,8.5422e-08,0,0,0,0,0,0,0.0228094,0.0249517,0,0.0338062,28.6388,-6.2144,0.0130455,0.0065485,0,0.0145969,1.00148,0,0,0,0,0.782037
329,0.903139,0,71.7893,-0,8.54275e-08,0,0,0,0,0,0,0.0240684,0.0255736,0,0.0351183,28.7157,-6.06059,0.0126825,0.00616255,0,0.0141004,1.00156,0,0,0,0,0.769258
330,0.905431,0,71.9772,-0,8.54327e-08,0,0,0,0,0,0,0.02538,0.0262008,0,0.0364777,28.7909,-5.91029,0.0123308,0.00580079,0,0.0136271,1.00164,0,0,0,0,0.756847
331,0.907668,0,72.1606,-0,8.54378e-08,0,0,0,0,0,0,0.0267457,0.0268331,0,0.037886,28.8643,-5.76356,0.0119902,0.00546144,0,0.0131755,1.00171,0,0,0,0,0.74479
332,0.909853,0,72.3397,-0,8.54428e-08,0,0,0,0,0,0,0.0281672,0.0274703,0,0.0393448,28.9359,-5.6203,0.0116596,0.00514271,0,0.0127434,1.00179,0,0,0,0,0.733046
333,0.911984,0,72.5144,-0,8.54476e-08,0,0,0,0,0,0,0.0296462,0.0281124,0,0.0408559,29.0058,-5.48055,0.0113402,0.00484387,0,0.0123314,1.00186,0,0,0,0,0.721647
334,0.914062,0,72.6847,-0,8.54522e-08,0,0,0,0,0,0,0.0311843,0.0287591,0,0.0424211,29.0739,-5.34432,0.0110308,0.00456318,0,0.0119374,1.00193,0,0,0,0,0.710552
335,0.916089,0,72.8507,-0,8.54566e-08,0,0,0,0,0,0,0.0327834,0.0294101,0,0.0440421,29.1403,-5.21151,0.0107321,0.0042998,0,0.0115614,1.002,0,0,0,0,0.699779
336,0.918063,0,73.0124,-0,8.54608e-08,0,0,0,0,0,0,0.0344451,0.0300655,0,0.0457209,29.205,-5.08216,0.0104432,0.0040524,0,0.0112019,1.00206,0,0,0,0,0.689303
337,0.919987,0,73.1699,-0,8.54649e-08,0,0,0,0,0,0,0.0361713,0.0307248,0,0.0474592,29.2679,-4.95617,0.0101644,0.00382014,0,0.0108586,1.00212,0,0,0,0,0.67913
338,0.921861,0,73.3232,-0,8.54688e-08,0,0,0,0,0,0,0.0379639,0.031388,0,0.0492591,29.3293,-4.83352,0.00989532,0.00360189,0,0.0105305,1.00218,0,0,0,0,0.669244
339,0.923686,0,73.4725,-0,8.54725e-08,0,0,0,0,0,0,0.0398248,0.0320547,0,0.0511226,29.389,-4.7141,0.00963576,0.00339683,0,0.010217,1.00224,0,0,0,0,0.659643
340,0.925463,0,73.6177,-0,8.54761e-08,0,0,0,0,0,0,0.0417559,0.0327247,0,0.0530515,29.4471,-4.5979,0.00938548,0.00320408,0,0.00991733,1.00229,0,0,0,0,0.650319
341,0.927193,0,73.7591,-0,8.54794e-08,0,0,0,0,0,0,0.0437592,0.0333978,0,0.055048,29.5036,-4.48481,0.0091441,0.0030228,0,0.00963077,1.00234,0,0,0,0,0.64126
342,0.928877,0,73.8966,-0,8.54826e-08,0,0,0,0,0,0,0.0458366,0.0340737,0,0.057114,29.5586,-4.37478,0.0089113,0.00285222,0,0.00935662,1.00239,0,0,0,0,0.632457
343,0.930517,0,74.0305,-0,8.54856e-08,0,0,0,0,0,0,0.0479904,0.0347521,0,0.0592519,29.6122,-4.2677,0.00868691,0.00269167,0,0.00909436,1.00244,0,0,0,0,0.623907
344,0.932114,0,74.1607,-0,8.54884e-08,0,0,0,0,0,0,0.0502224,0.0354327,0,0.0614635,29.6643,-4.16354,0.00847051,0.00254047,0,0.00884328,1.00248,0,0,0,0,0.615597
345,0.93367,0,74.2873,-0,8.5491e-08,0,0,0,0,0,0,0.0525349,0.0361151,0,0.0637512,29.7149,-4.0622,0.00826176,0.00239797,0,0.00860273,1.00252,0,0,0,0,0.607517
346,0.935185,0,74.4106,-0,8.54935e-08,0,0,0,0,0,0,0.05493,0.036799,0,0.0661171,29.7642,-3.96359,0.00806041,0.00226362,0,0.00837223,1.00255,0,0,0,0,0.599661
347,0.936661,0,74.5305,-0,8.54957e-08,0,0,0,0,0,0,0.0574099,0.0374841,0,0.0685635,29.8122,-3.86763,0.00786624,0.00213691,0,0.00815133,1.00259,0,0,0,0,0.592025
348,0.938099,0,74.6472,-0,8.54977e-08,0,0,0,0,0,0,0.0599767,0.03817,0,0.0710925,29.8589,-3.77427,0.00767885,0.0020173,0,0.00793941,1.00262,0,0,0,0,0.584595
349,0.939501,0,74.7608,-0,8.54995e-08,0,0,0,0,0,0,0.0626327,0.0388562,0,0.0737066,29.9043,-3.68342,0.00749791,0.00190433,0,0.00773596,1.00265,0,0,0,0,0.577363
350,0.940868,0,74.8713,-0,8.55011e-08,0,0,0,0,0,0,0.0653801,0.0395424,0,0.0764078,29.9485,-3.59499,0.00732319,0.00179758,0,0.00754059,1.00267,0,0,0,0,0.570323
351,0.942201,0,74.9789,-0,8.55024e-08,0,0,0,0,0,0,0.0682212,0.040228,0,0.0791987,29.9916,-3.50891,0.00715443,0.00169664,0,0.00735285,1.00269,0,0,0,0,0.563468
352,0.943502,0,75.0837,-0,8.55034e-08,0,0,0,0,0,0,0.0711583,0.0409126,0,0.0820814,30.0335,-3.42512,0.0069913,0.00160114,0,0.0071723,1.0027,0,0,0,0,0.556787
353,0.944772,0,75.1857,-0,8.55042e-08,0,0,0,0,0,0,0.0741937,0.0415958,0,0.0850583,30.0743,-3.34354,0.00683353,0.00151073,0,0.00699853,1.00272,0,0,0,0,0.550274
354,0.946012,0,75.285,-0,8.55048e-08,0,0,0,0,0,0,0.0773296,0.042277,0,0.0881318,30.114,-3.26408,0.00668098,0.0014251,0,0.00683128,1.00273,0,0,0,0,0.543924
355,0.947223,0,75.3817,-0,8.55051e-08,0,0,0,0,0,0,0.0805684,0.0429556,0,0.0913041,30.1527,-3.18672,0.00653327,0.00134393,0,0.00667007,1.00273,0,0,0,0,0.537727
356,0.948407,0,75.4759,-0,8.55051e-08,0,0,0,0,0,0,0.0839123,0.0436311,0,0.0945777,30.1904,-3.11136,0.00639008,0.00126693,0,0.00651446,1.00273,0,0,0,0,0.53167
357,0.949564,0,75.5677,-0,8.55049e-08,0,0,0,0,0,0,0.0873637,0.0443029,0,0.0979549,30.2271,-3.0379,0.0062513,0.00119386,0,0.00636428,1.00273,0,0,0,0,0.525752
358,0.950695,0,75.6572,-0,8.55044e-08,0,0,0,0,0,0,0.0909249,0.0449703,0,0.101438,30.2629,-2.96633,0.0061167,0.00112449,0,0.0062192,1.00272,0,0,0,0,0.519966
359,0.951802,0,75.7444,-0,8.55036e-08,0,0,0,0,0,0,0.0945981,0.0456328,0,0.105029,30.2978,-2.89656,0.00598603,0.00105859,0,0.00607891,1.00271,0,0,0,0,0.514304
360,0.952885,0,75.8294,-0,8.55026e-08,0,0,0,0,0,0,0.0983855,0.0462897,0,0.108731,30.3318,-2.82853,0.00585911,0.000995943,0,0.00594315,1.00269,0,0,0,0,0.508758
361,0.953945,0,75.9123,-0,8.55014e-08,0,0,0,0,0,0,0.102289,0.0469402,0,0.112546,30.3649,-2.7622,0.00573571,0.000936369,0,0.00581163,1.00267,0,0,0,0,0.503323
362,0.954983,0,75.9932,-0,8.54999e-08,0,0,0,0,0,0,0.106312,0.0475837,0,0.116475,30.3973,-2.69749,0.00561562,0.000879685,0,0.0056841,1.00265,0,0,0,0,0.49799
363,0.955999,0,76.0722,-0,8.54982e-08,0,0,0,0,0,0,0.110456,0.0482194,0,0.120522,30.4289,-2.63433,0.00549877,0.000825744,0,0.00556043,1.00263,0,0,0,0,0.492759
364,0.956994,0,76.1492,-0,8.54963e-08,0,0,0,0,0,0,0.114722,0.0488466,0,0.124688,30.4597,-2.57272,0.00538496,0.000774386,0,0.00544036,1.0026,0,0,0,0,0.487621
365,0.95797,0,76.2243,-0,8.54942e-08,0,0,0,0,0,0,0.119114,0.0494645,0,0.128976,30.4897,-2.51258,0.00527391,0.000725456,0,0.00532357,1.00257,0,0,0,0,0.482566
366,0.958925,0,76.2978,-0,8.54919e-08,0,0,0,0,0,0,0.123632,0.0500722,0,0.133387,30.5191,-2.45382,0.00516562,0.000678845,0,0.00521004,1.00253,0,0,0,0,0.477594
367,0.959862,0,76.3695,-0,8.54895e-08,0,0,0,0,0,0,0.128279,0.050669,0,0.137924,30.5478,-2.39646,0.00505996,0.000634432,0,0.00509958,1.00249,0,0,0,0,0.472703
368,0.960779,0,76.4395,-0,8.54869e-08,0,0,0,0,0,0,0.133057,0.051254,0,0.142588,30.5758,-2.34044,0.00495662,0.000592084,0,0.00499185,1.00246,0,0,0,0,0.467877
369,0.961679,0,76.508,-0,8.54842e-08,0,0,0,0,0,0,0.137968,0.0518264,0,0.147381,30.6032,-2.28564,0.00485564,0.000551718,0,0.00488688,1.00241,0,0,0,0,0.463121
370,0.96256,0,76.5749,-0,8.54814e-08,0,0,0,0,0,0,0.143013,0.0523852,0,0.152305,30.63,-2.23212,0.00475691,0.000513237,0,0.00478451,1.00237,0,0,0,0,0.45843
371,0.963424,0,76.6403,-0,8.54786e-08,0,0,0,0,0,0,0.148194,0.0529296,0,0.157362,30.6561,-2.1798,0.00466014,0.000476534,0,0.00468445,1.00233,0,0,0,0,0.453792
372,0.964271,0,76.7043,-0,8.54757e-08,0,0,0,0,0,0,0.153511,0.0534588,0,0.162553,30.6817,-2.1286,0.00456541,0.000441543,0,0.00458671,1.00229,0,0,0,0,0.44921
373,0.965101,0,76.7669,-0,8.54727e-08,0,0,0,0,0,0,0.158968,0.0539717,0,0.16788,30.7068,-2.07854,0.00447258,0.000408183,0,0.00449117,1.00224,0,0,0,0,0.444679
374,0.965914,0,76.8281,-0,8.54697e-08,0,0,0,0,0,0,0.164564,0.0544675,0,0.173344,30.7313,-2.02956,0.00438148,0.000376375,0,0.00439762,1.0022,0,0,0,0,0.440192
375,0.966711,0,76.8881,-0,8.54667e-08,0,0,0,0,0,0,0.170301,0.0549452,0,0.178945,30.7552,-1.98161,0.00429211,0.000346061,0,0.00430604,1.00215,0,0,0,0,0.435749
376,0.967493,0,76.9467,-0,8.54637e-08,0,0,0,0,0,0,0.17618,0.055404,0,0.184686,30.7787,-1.93468,0.00420434,0.000317172,0,0.00421628,1.0021,0,0,0,0,0.431344
377,0.968259,0,77.0042,-0,8.54607e-08,0,0,0,0,0,0,0.182201,0.0558429,0,0.190567,30.8017,-1.88871,0.00411812,0.000289652,0,0.00412829,1.00206,0,0,0,0,0.426975
378,0.969009,0,77.0605,-0,8.54578e-08,0,0,0,0,0,0,0.188365,0.0562611,0,0.196588,30.8242,-1.84369,0.00403341,0.000263449,0,0.004042,1.00202,0,0,0,0,0.422641
379,0.969744,0,77.1156,-0,8.54549e-08,0,0,0,0,0,0,0.194673,0.0566576,0,0.20275,30.8462,-1.79959,0.00395006,0.000238506,0,0.00395725,1.00197,0,0,0,0,0.418335
380,0.970465,0,77.1697,-0,8.54521e-08,0,0,0,0,0,0,0.201125,0.0570315,0,0.209054,30.8679,-1.75634,0.00386806,0.000214778,0,0.00387402,1.00193,0,0,0,0,0.414056
381,0.971172,0,77.2226,-0,8.54493e-08,0,0,0,0,0,0,0.20772,0.057382,0,0.2155,30.8891,-1.71394,0.00378735,0.000192221,0,0.00379223,1.00189,0,0,0,0,0.409801
382,0.971865,0,77.2746,-0,8.54467e-08,0,0,0,0,0,0,0.214459,0.0577083,0,0.222088,30.9099,-1.67235,0.00370789,0.000170789,0,0.00371182,1.00185,0,0,0,0,0.405569
383,0.972544,0,77.3257,-0,8.54441e-08,0,0,0,0,0,0,0.221342,0.0580094,0,0.228817,30.9303,-1.63154,0.00362962,0.000150446,0,0.00363274,1.00181,0,0,0,0,0.401358
384,0.97321,0,77.3757,-0,8.54416e-08,0,0,0,0,0,0,0.228367,0.0582847,0,0.235687,30.9503,-1.59148,0.0035525,0.00013115,0,0.00355492,1.00177,0,0,0,0,0.397164
385,0.973863,0,77.4249,-0,8.54393e-08,0,0,0,0,0,0,0.235533,0.0585334,0,0.242698,30.97,-1.55214,0.00347649,0.000112866,0,0.00347832,1.00174,0,0,0,0,0.392987
386,0.974503,0,77.4732,-0,8.54371e-08,0,0,0,0,0,0,0.242841,0.0587546,0,0.249848,30.9893,-1.5135,0.00340158,9.55613e-05,0,0.00340292,1.0017,0,0,0,0,0.388825
387,0.975131,0,77.5207,-0,8.54349e-08,0,0,0,0,0,0,0.250288,0.0589479,0,0.257136,31.0083,-1.47554,0.00332774,7.92012e-05,0,0.00332869,1.00167,0,0,0,0,0.384678
388,0.975747,0,77.5673,-0,8.5433e-08,0,0,0,0,0,0,0.257873,0.0591124,0,0.264562,31.0269,-1.43825,0.00325497,6.37541e-05,0,0.0032556,1.00164,0,0,0,0,0.380544
389,0.976349,0,77.613,-0,8.54311e-08,0,0,0,0,0,0,0.265595,0.0592477,0,0.272123,31.0452,-1.40164,0.00318323,4.91888e-05,0,0.00318361,1.00161,0,0,0,0,0.376424
390,0.97694,0,77.658,-0,8.54294e-08,0,0,0,0,0,0,0.27345,0.0593531,0,0.279817,31.0632,-1.36568,0.00311254,3.54762e-05,0,0.00311274,1.00159,0,0,0,0,0.372317
