"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633001813508614e-05, 1.306401711278030e+00, 7.356597598341904e-01, 1.069076180899056e-01, 3.744556539136152e+00
1, 9.990000128750000e-01, -1.453202247713140e-04, 1.168561678287616e+00, 7.236994517169378e-01, 1.052844825254591e-01, 3.360792185643701e+00
2, 9.977599978450000e-01, -3.258400548933808e-04, 1.158808345729400e+00, 7.754604339362942e-01, 1.133559440005657e-01, 3.343621332698572e+00
3, 9.960200190539999e-01, -5.809324080784714e-04, 1.143789546417144e+00, 7.976499951068234e-01, 1.180048834419653e-01, 3.306755802455291e+00
4, 9.937800168990000e-01, -9.146411462430894e-04, 1.133055012505801e+00, 8.084220785000523e-01, 1.222635623924010e-01, 3.279563460429674e+00
5, 9.910500049590000e-01, -1.332583859165233e-03, 1.125726282286616e+00, 8.187546789988888e-01, 1.279120552132508e-01, 3.261757672325179e+00
6, 9.878399968150000e-01, -1.842636059055629e-03, 1.117979023344321e+00, 8.268335736476079e-01, 1.344014340847560e-01, 3.242430178664938e+00
7, 9.841300249100000e-01, -2.457423575482637e-03, 1.109559642560993e+00, 8.354612988806610e-01, 1.413349496294820e-01, 3.221460122250832e+00
8, 9.799500107769999e-01, -3.177384635383548e-03, 1.099781299115535e+00, 8.450960464314868e-01, 1.476294363012821e-01, 3.197046049408994e+00
9, 9.752799868580000e-01, -4.003432617151473e-03, 1.088728823584601e+00, 8.558352615749039e-01, 1.520339714303075e-01, 3.169418004852095e+00
10, 9.701499938960000e-01, -4.918298516123515e-03, 1.077002779064345e+00, 8.671403749480041e-01, 1.536287021101138e-01, 3.140077661441771e+00
11, 9.645400047300000e-01, -5.906203567136831e-03, 1.065623319658799e+00, 8.780346396993178e-01, 1.521533418104631e-01, 3.111573774160740e+00
12, 9.584699869160000e-01, -6.942309886546365e-03, 1.055721623573746e+00, 8.875550435650044e-01, 1.481739369133834e-01, 3.086761737450149e+00
13, 9.519400000570000e-01, -8.009726397705575e-03, 1.047959657714280e+00, 8.950541717284584e-01, 1.428682834599679e-01, 3.067295914757893e+00
14, 9.449599981310000e-01, -9.098770320163509e-03, 1.042361543570153e+00, 9.004742385087977e-01, 1.375534637598938e-01, 3.053239885960284e+00
15, 9.375399947170000e-01, -1.020942354390952e-02, 1.038383743638483e+00, 9.042077787366638e-01, 1.332176340482285e-01, 3.043223360744175e+00
16, 9.296900033950000e-01, -1.134851049990516e-02, 1.035238503862137e+00, 9.069175979858981e-01, 1.302867345358293e-01, 3.035273442821286e+00
17, 9.214000105860000e-01, -1.252807502068986e-02, 1.032211466127157e+00, 9.092367015778696e-01, 1.286747488768163e-01, 3.027601886751907e+00
18, 9.126999974250000e-01, -1.375292812604311e-02, 1.028855105334256e+00, 9.116062233101012e-01, 1.279841413810971e-01, 3.019091951167777e+00
19, 9.035800099370001e-01, -1.502989809314714e-02, 1.024989332916379e+00, 9.142185854238418e-01, 1.277524666688242e-01, 3.009290542179671e+00
20, 8.940600156780000e-01, -1.635767023565261e-02, 1.020648771110187e+00, 9.171059434851306e-01, 1.276059831149798e-01, 2.998289850197740e+00
21, 8.841500282290000e-01, -1.773338282723732e-02, 1.015957472960970e+00, 9.201766802319583e-01, 1.273176433310752e-01, 2.986397231635235e+00
22, 8.738499879840000e-01, -1.915397354667239e-02, 1.011040217624285e+00, 9.233113268507096e-01, 1.267955996992942e-01, 2.973918208193703e+00
23, 8.631799817090000e-01, -2.061313697613821e-02, 1.006017144501028e+00, 9.264555533863552e-01, 1.260411522150843e-01, 2.961164457357883e+00
