"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.632709762473566e-05, 1.309945147701325e+00, 7.112186257699800e-01, 1.032246482966402e-01, 3.750406106183043e+00
1, 9.990000128750000e-01, -1.451358492861954e-04, 1.171964271248503e+00, 7.135103161613967e-01, 1.030783557737018e-01, 3.368322197214658e+00
2, 9.977599978450000e-01, -3.238184110045891e-04, 1.157147336449719e+00, 7.745382776129452e-01, 1.104331266970649e-01, 3.338754500007240e+00
3, 9.960200190539999e-01, -5.700212871049564e-04, 1.135185829993094e+00, 8.056962085332823e-01, 1.116294864044859e-01, 3.284514052729210e+00
4, 9.937800168990000e-01, -8.752461379768049e-04, 1.117367237908206e+00, 8.259403746900373e-01, 1.086509655149205e-01, 3.239732084396573e+00
5, 9.910500049590000e-01, -1.223817670708506e-03, 1.103975647238651e+00, 8.440153881416085e-01, 1.023785374334364e-01, 3.206778386167795e+00
6, 9.878399968150000e-01, -1.595766850121848e-03, 1.093528002646436e+00, 8.565664104584039e-01, 9.289592993510409e-02, 3.180755870065019e+00
7, 9.841300249100000e-01, -1.974300031370040e-03, 1.087537387954200e+00, 8.647091167006090e-01, 8.202492747159323e-02, 3.165987683631645e+00
8, 9.799500107769999e-01, -2.344198339994643e-03, 1.085970312068829e+00, 8.678987419633430e-01, 7.204060846305642e-02, 3.162236126282337e+00
9, 9.752799868580000e-01, -2.708904306455167e-03, 1.087842287111879e+00, 8.670328573261182e-01, 6.548049142360764e-02, 3.167027708264527e+00
10, 9.701499938960000e-01, -3.084320142652184e-03, 1.091265672571933e+00, 8.637789678598758e-01, 6.388040672671465e-02, 3.175605923690479e+00
11, 9.645400047300000e-01, -3.503175123530191e-03, 1.094153789691321e+00, 8.603041906710830e-01, 6.734646284433506e-02, 3.182768464886534e+00
12, 9.584699869160000e-01, -3.998656216601280e-03, 1.094909939499855e+00, 8.584750038297281e-01, 7.456675531445837e-02, 3.184557168071273e+00
13, 9.519400000570000e-01, -4.597605900455835e-03, 1.092853814345993e+00, 8.593321467869109e-01, 8.343386756684931e-02, 3.179316727994434e+00
14, 9.449599981310000e-01, -5.310361614021765e-03, 1.088163449370942e+00, 8.629729251960031e-01, 9.184984772965354e-02, 3.167526653291663e+00
15, 9.375399947170000e-01, -6.130259196021046e-03, 1.081604857725911e+00, 8.687103008639342e-01, 9.832421277455519e-02, 3.151105683792780e+00
16, 9.296900033950000e-01, -7.038682562899245e-03, 1.074166145743846e+00, 8.754863122741499e-01, 1.022521087497583e-01, 3.132504003903936e+00
17, 9.214000105860000e-01, -8.015322833732842e-03, 1.066768587363487e+00, 8.822745532907617e-01, 1.038216296366607e-01, 3.114000428249134e+00
18, 9.126999974250000e-01, -9.037980968098396e-03, 1.060061715203486e+00, 8.883868018772813e-01, 1.037131129367444e-01, 3.097210991274955e+00
19, 9.035800099370001e-01, -1.009568663015255e-02, 1.054270211989885e+00, 8.935460001291015e-01, 1.027251480436722e-01, 3.082689124876586e+00
20, 8.940600156780000e-01, -1.118089793512110e-02, 1.049323170234886e+00, 8.978256594165345e-01, 1.015046411800307e-01, 3.070264928808003e+00
21, 8.841500282290000e-01, -1.229236401480960e-02, 1.044978060739758e+00, 9.014377699426455e-01, 1.004295233437832e-01, 3.059332564010950e+00
22, 8.738499879840000e-01, -1.343250477449527e-02, 1.040952129397901e+00, 9.046145317483247e-01, 9.963073774164115e-02, 3.049179752667016e+00
23, 8.631799817090000e-01, -1.460192364705017e-02, 1.037060091785642e+00, 9.075989099693190e-01, 9.908395697132998e-02, 3.039360731498141e+00
24, 8.521599769590000e-01, -1.580043635253278e-02, 1.033151046901159e+00, 9.104771700731531e-01, 9.868530113362230e-02, 3.029484237239042e+00
25, 8.407700061800000e-01, -1.703090842137330e-02, 1.029183330238255e+00, 9.133283890634865e-01, 9.833261351316219e-02, 3.019454419710618e+00
26, 8.290500044819999e-01, -1.828854908295038e-02, 1.025149023462990e+00, 9.161513234699902e-01, 9.794294938478275e-02, 3.009247542128363e+00
27, 8.170099854470000e-01, -1.957101991651303e-02, 1.021065111744870e+00, 9.189429445003088e-01, 9.746924031156497e-02, 2.998907753737281e+00
28, 8.046399950980000e-01, -2.087763808449921e-02, 1.016954865592702e+00, 9.216847561015327e-01, 9.689067525107660e-02, 2.988492777025989e+00
29, 7.919700145720000e-01, -2.220330787645276e-02, 1.012838442605837e+00, 9.243557273150431e-01, 9.620152199141273e-02, 2.978051409096635e+00
30, 7.790099978450000e-01, -2.354505785755155e-02, 1.008731870787598e+00, 9.269647426950955e-01, 9.540848297697055e-02, 2.967629224618856e+00
31, 7.657799720760000e-01, -2.489893599320375e-02, 1.004632928562441e+00, 9.295016322477929e-01, 9.451631766440022e-02, 2.957217465496009e+00
32, 7.522799968720000e-01, -2.626309640152292e-02, 1.000521575806260e+00, 9.319515028845811e-01, 9.352885358704677e-02, 2.946758022253993e+00
33, 7.385200262070000e-01, -2.763469153207140e-02, 9.964062185102239e-01, 9.343417863186856e-01, 9.245218145512241e-02, 2.936280827375291e+00
34, 7.245299816130000e-01, -2.900893254379349e-02, 9.922950600273227e-01, 9.366719155225248e-01, 9.128725435740308e-02, 2.925807725931131e+00
35, 7.103199958800001e-01, -3.038304268756774e-02, 9.881686293109638e-01, 9.389147114736670e-01, 9.003184248809157e-02, 2.915278763419518e+00
36, 6.958900094030001e-01, -3.175519845630324e-02, 9.840634662347113e-01, 9.411240373471876e-01, 8.869171794355205e-02, 2.904806851950032e+00
37, 6.812700033190000e-01, -3.312071981007017e-02, 9.799356656322440e-01, 9.432287849199044e-01, 8.725914328935659e-02, 2.894254212125428e+00
38, 6.664699912070000e-01, -3.447687703989124e-02, 9.758163975795383e-01, 9.452867534123750e-01, 8.574044714531773e-02, 2.883720471693510e+00
