"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          59,      -4.893703157,      -1.610315653,               -32,      -1.846333996,      0.4466120264,      -7.043370849
          0,           0,          60,      -4.901358446,      -1.602978844,               -32,      -1.843885536,      0.4331507719,      -7.031197103
          0,           0,          61,      -4.906682019,        -1.5961704,               -32,      -1.839838673,      0.4174141363,      -7.019105339
          0,           0,          62,      -4.913255088,      -1.589989458,               -32,      -1.835165054,      0.3986478164,      -7.007181785
          0,           0,          63,       -4.92406872,      -1.584452993,               -32,      -1.830774424,      0.3757983489,      -6.995519487
          0,           0,          64,      -4.939944469,      -1.579423123,               -32,      -1.827000609,      0.3474689384,      -6.984195975
          0,           0,          65,      -4.958977927,      -1.574643963,               -32,      -1.823656759,       0.312944833,      -6.973259758
          0,           0,          66,      -4.976995136,      -1.569860977,               -32,      -1.820419302,      0.2736262658,      -6.962692366
          0,           0,          67,      -4.989848227,      -1.564917633,               -32,      -1.817119213,      0.2339397001,      -6.952424684
          0,           0,          68,      -4.996250459,      -1.559769792,               -32,      -1.813768796,       0.200893912,      -6.942398807
          0,           0,          69,      -4.998085779,       -1.55443726,               -32,      -1.810426022,      0.1814253575,      -6.932517395
          0,           0,          70,      -4.997885323,      -1.548947548,               -32,      -1.807067082,      0.1784503133,      -6.922684213
          0,           0,          71,      -4.997018552,      -1.543327767,               -32,      -1.803567919,      0.1890826329,      -6.912867453
          0,           0,          72,      -4.995430175,      -1.537649653,               -32,      -1.799789771,      0.2066594341,      -6.903100185
          0,           0,          73,      -4.991857057,      -1.532049313,               -32,      -1.795688151,       0.224316591,       -6.89345555
          0,           0,          74,      -4.985153965,      -1.526683517,               -32,      -1.791364951,      0.2372870804,      -6.883992579
          0,           0,          75,      -4.976734722,      -1.521671172,               -32,      -1.787026916,      0.2432797373,      -6.874821505
          0,           0,          76,      -4.970954664,      -1.517062477,               -32,      -1.782883561,      0.2419352172,      -6.865969256
          0,           0,          77,      -4.971117436,      -1.512838215,               -32,      -1.779057226,      0.2343686057,      -6.857413927
          0,           0,          78,      -4.976591855,      -1.508930862,               -32,      -1.775562624,      0.2228603874,      -6.849112505
          0,           0,          79,      -4.983488995,      -1.505257391,               -32,      -1.772360356,      0.2103038229,      -6.841042709
          0,           0,          80,      -4.986692044,       -1.50174599,               -32,      -1.769410649,      0.1996285499,      -6.833186121
          0,           0,          81,       -4.98322147,      -1.498350122,               -32,      -1.766686646,      0.1932297896,      -6.825527905
          0,           0,          82,      -4.974979585,      -1.495050551,               -32,      -1.764165877,      0.1923291245,      -6.818024392
          0,           0,          83,      -4.966990689,      -1.491851062,               -32,       -1.76182574,      0.1965650522,      -6.810649671
          0,           0,          84,      -4.962447514,       -1.48876789,               -32,      -1.759638652,      0.2044326382,      -6.803386605
          0,           0,          85,      -4.961164187,      -1.485821618,               -32,      -1.757578736,      0.2139343841,      -6.796223211
          0,           0,          86,      -4.960743298,      -1.483038341,               -32,       -1.75564329,      0.2229623692,      -6.789196961
          0,           0,          87,      -4.958158339,      -1.480448334,               -32,      -1.753856886,      0.2298212612,       -6.78234216
          0,           0,          88,      -4.952025681,      -1.478077163,               -32,      -1.752255989,      0.2336936496,      -6.775686726
          0,           0,          89,      -4.944324734,      -1.475936667,               -32,      -1.750871757,      0.2346972347,      -6.769245687
          0,           0,          90,       -4.93884663,      -1.474022603,               -32,      -1.749721973,      0.2335855758,      -6.763006905
          0,           0,          91,      -4.937490473,      -1.472317149,               -32,      -1.748808922,      0.2314791121,      -6.756932108
          0,           0,          92,      -4.939250376,      -1.470796177,               -32,      -1.748123909,      0.2294770791,      -6.751044092
          0,           0,          93,       -4.94149885,      -1.469438717,               -32,      -1.747654916,        0.22829498,      -6.745344431
          0,           0,          94,      -4.941623701,      -1.468232711,               -32,      -1.747389749,      0.2282455135,      -6.739846406
          0,           0,          95,      -4.938585447,      -1.467175092,               -32,      -1.747317123,      0.2293657022,      -6.734532568
          0,           0,          96,      -4.933605026,      -1.466268588,               -32,       -1.74742765,      0.2314763973,      -6.729417843
          0,           0,          97,      -4.929142238,        -1.4655182,               -32,      -1.747714577,      0.2342025011,      -6.724504981
          0,           0,          98,      -4.926944749,      -1.464928391,               -32,      -1.748174039,      0.2370702775,      -6.719767474
          0,           0,          99,      -4.927116594,      -1.464501854,               -32,      -1.748804868,      0.2395988648,      -6.715222269
          0,           0,         100,       -4.92851121,      -1.464239355,               -32,      -1.749607794,      0.2413674253,      -6.710902852
          0,           0,         101,      -4.929640763,      -1.464139334,               -32,      -1.750583815,      0.2421305751,      -6.706819287
          0,           0,         102,      -4.929591175,      -1.464197347,               -32,      -1.751732692,      0.2419111261,      -6.702967254
          0,           0,         103,      -4.928528748,      -1.464406305,               -32,      -1.753052393,       0.240975507,      -6.699345604
          0,           0,         104,      -4.927455561,      -1.464757749,               -32,      -1.754539345,      0.2397087347,       -6.69597363
          0,           0,         105,      -4.927386755,      -1.465243467,               -32,      -1.756188964,      0.2384800518,      -6.692851503
          0,           0,         106,      -4.928666273,      -1.465856819,               -32,      -1.757996163,        0.23754433,      -6.689936261
          0,           0,         107,      -4.930876677,      -1.466593395,               -32,      -1.759955775,       0.236984973,      -6.687256937
          0,           0,         108,      -4.933207332,      -1.467450853,               -32,      -1.762062716,      0.2367244484,      -6.684819207
          0,           0,         109,      -4.934962531,      -1.468428143,               -32,      -1.764311978,      0.2365946961,      -6.682637564
          0,           0,         110,      -4.935943949,      -1.469524539,               -32,      -1.766698725,      0.2364164768,       -6.68071722
          0,           0,         111,       -4.93651646,      -1.470738878,               -32,      -1.769218599,      0.2360465086,      -6.679057269
          0,           0,         112,      -4.937323222,      -1.472069125,               -32,      -1.771867951,       0.235393009,      -6.677662559
          0,           0,         113,       -4.93885841,      -1.473512238,               -32,      -1.774643734,      0.2344165298,      -6.676536917
          0,           0,         114,      -4.941199046,      -1.475064242,               -32,      -1.777543106,      0.2331223944,      -6.675674198
          0,           0,         115,      -4.944029486,      -1.476720397,               -32,      -1.780562884,      0.2315502129,      -6.675032588
          0,           0,         116,      -4.946879674,      -1.478475437,               -32,      -1.783699001,      0.2297673283,      -6.674614653
          0,           0,         117,       -4.94940453,      -1.480323907,               -32,      -1.786946188,       0.227862658,      -6.674437864
          0,           0,         118,      -4.951552822,      -1.482260574,               -32,      -1.790298096,       0.225931196,      -6.674495752
          0,           0,         119,      -4.953556164,       -1.48428082,               -32,      -1.793747823,      0.2240493445,       -6.67479531
          0,           0,         120,      -4.955754345,      -1.486380847,               -32,      -1.797288532,      0.2222535966,      -6.675320075
          0,           0,         121,      -4.958380456,      -1.488557627,               -32,      -1.800913901,       0.220532567,      -6.676057201
          0,           0,         122,      -4.961445258,      -1.490808612,               -32,      -1.804618298,      0.2188344733,      -6.676996122
          0,           0,         123,      -4.964771804,       -1.49313128,               -32,       -1.80839664,      0.2170876871,      -6.678122484
          0,           0,         124,      -4.968131853,      -1.495522741,               -32,      -1.812244034,      0.2152281387,      -6.679424156
