"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,           0,      -5.341677129,      -5.100947906,      -5.249835039,      -5.247753609
          0,           0,           1,      -5.092512595,      -5.023292323,      -5.026251045,      -5.443712386
          0,           0,           2,      -4.899185246,      -4.854358979,       -4.95991285,      -5.391721766
          0,           0,           3,      -4.838607439,      -4.786084228,      -4.919353392,       -5.34890187
          0,           0,           4,      -4.818752319,      -4.763655176,      -4.939909559,        -5.3349813
          0,           0,           5,      -4.838711656,      -4.772580568,      -4.984131812,      -5.354139223
          0,           0,           6,      -4.854626326,      -4.766677109,      -5.012325013,      -5.376540826
          0,           0,           7,      -4.849287166,      -4.744045274,      -5.026415198,      -5.390391518
          0,           0,           8,      -4.839954995,      -4.720144049,      -5.049365579,      -5.399884017
          0,           0,           9,      -4.833494044,      -4.699128659,      -5.083495045,      -5.405553851
          0,           0,          10,      -4.833817116,      -4.685141662,      -5.118776558,      -5.405322228
          0,           0,          11,      -4.841699587,       -4.67732369,      -5.137743868,      -5.400434686
          0,           0,          12,      -4.853247923,      -4.671389677,      -5.148972484,       -5.39280785
          0,           0,          13,      -4.865212979,      -4.665945638,       -5.16312879,       -5.38618368
          0,           0,          14,      -4.878540687,      -4.663223423,      -5.176605916,      -5.383918341
          0,           0,          15,      -4.895475258,      -4.665221924,      -5.187347287,      -5.387524581
          0,           0,          16,      -4.916648047,      -4.672109778,      -5.200364899,      -5.397351692
          0,           0,          17,       -4.94120848,      -4.683306288,      -5.220085534,      -5.413398131
          0,           0,          18,      -4.967827179,       -4.69847756,      -5.246688032,      -5.435792158
          0,           0,          19,      -4.995337456,       -4.71768096,      -5.278059375,      -5.465204313
          0,           0,          20,      -5.022864704,      -4.741111381,      -5.314114075,      -5.505789021
          0,           0,          21,      -5.041915423,      -4.763408662,      -5.350717604,      -5.542325948
          0,           0,          22,      -5.062074413,      -4.790650332,      -5.364141379,      -5.572506452
          0,           0,          23,      -5.079999977,      -4.819737963,      -5.389298631,      -5.611194013
          0,           0,          24,      -5.100881461,      -4.853230181,      -5.416288381,      -5.650356879
          0,           0,          25,      -5.127207008,      -4.892285925,      -5.443737398,      -5.691411335
          0,           0,          26,      -5.160073037,      -4.936407194,      -5.479512525,      -5.733101561
          0,           0,          27,      -5.200222032,      -4.985826651,      -5.522947505,      -5.776164674
          0,           0,          28,      -5.247429273,      -5.040379249,      -5.570101269,      -5.821150127
          0,           0,          29,       -5.30025133,      -5.099258933,      -5.617116524,      -5.867560702
          0,           0,          30,      -5.355199058,      -5.160826442,      -5.658235577,      -5.913326756
          0,           0,          31,       -5.40633719,      -5.221787384,      -5.689489945,      -5.955451389
          0,           0,          32,      -5.443210475,      -5.274194601,      -5.706220212,      -5.986848441
          0,           0,          33,      -5.465162603,      -5.313132295,      -5.713292854,      -6.007549798
          0,           0,          34,      -5.474944972,      -5.335436298,      -5.729911117,      -6.025049177
          0,           0,          35,      -5.475899781,      -5.339508109,      -5.745043573,      -6.034822512
          0,           0,          36,      -5.472246855,      -5.327623346,      -5.762866881,      -6.039473671
          0,           0,          37,      -5.471083871,        -5.3089961,      -5.787838015,      -6.040658709
          0,           0,          38,      -5.475445563,      -5.290694893,      -5.812921433,      -6.040187083
          0,           0,          39,      -5.485840684,      -5.276035509,      -5.835818114,      -6.040250274
          0,           0,          40,       -5.50343443,      -5.268091237,      -5.856893142,       -6.04369369
          0,           0,          41,      -5.528929548,       -5.26896296,       -5.87515134,      -6.054222026
          0,           0,          42,      -5.560989961,      -5.278351368,      -5.899394583,      -6.086686253
          0,           0,          43,      -5.592157736,      -5.292173863,      -5.890416196,       -6.07279218
          0,           0,          44,      -5.628016744,      -5.316145901,      -5.905554559,      -6.099164248
          0,           0,          45,        -5.6685581,      -5.348495004,      -5.925022028,      -6.130642581
          0,           0,          46,      -5.710141409,      -5.388993097,      -5.945254666,      -6.169969838
          0,           0,          47,       -5.75120064,      -5.435177342,      -5.975554131,      -6.215234068
          0,           0,          48,       -5.79035232,      -5.484416079,       -6.01344491,      -6.265241363
          0,           0,          49,      -5.825920733,      -5.532770786,      -6.056753124,      -6.315153605
          0,           0,          50,      -5.858613713,      -5.576448279,      -6.104999108,      -6.359586109
          0,           0,          51,      -5.890672546,      -5.613731543,      -6.154064348,      -6.396852807
          0,           0,          52,      -5.924289071,      -5.644989955,      -6.200631344,      -6.426934696
          0,           0,          53,      -5.961306888,      -5.672388067,      -6.243565544,       -6.45182907
          0,           0,          54,      -6.001972895,      -5.698184412,      -6.280458173,      -6.475393682
          0,           0,          55,      -6.036660524,      -5.718026613,      -6.290937883,      -6.480738433
          0,           0,          56,        -6.0757166,      -5.744580257,      -6.296601448,      -6.493716795
