"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,         421,      -13.96024027,      -13.84794203,      -14.13891661
          0,           0,         422,      -13.99613967,      -13.87979525,       -14.1436437
          0,           0,         423,      -14.05020731,      -13.92094854,      -14.14335342
          0,           0,         424,      -14.02290009,      -13.89262532,      -14.12956244
          0,           0,         425,      -14.10449779,      -13.98392459,      -14.21524329
          0,           0,         426,      -14.04573111,      -13.90780589,      -14.14905384
          0,           0,         427,      -14.05001668,      -13.93466992,      -14.12536017
          0,           0,         428,      -14.07327281,       -13.9483004,      -14.16460162
          0,           0,         429,      -14.05432746,      -13.92966275,      -14.16434713
          0,           0,         430,      -14.11534994,      -13.99090364,      -14.17172467
          0,           0,         431,      -14.03519926,       -13.9055534,      -14.13530884
          0,           0,         432,      -14.07831346,      -13.95518543,       -14.1633257
          0,           0,         433,      -14.06968309,      -13.95720778,      -14.20362235
          0,           0,         434,      -14.07523369,      -13.93667207,      -14.15630534
          0,           0,         435,      -14.12503686,      -13.97364632,       -14.2213876
          0,           0,         436,       -14.0892148,      -13.98969664,      -14.20775721
          0,           0,         437,      -14.06437797,      -13.93093897,      -14.13227168
          0,           0,         438,      -13.99092664,      -13.86234805,      -14.13298747
          0,           0,         439,      -14.09736092,      -13.96403498,      -14.24354637
          0,           0,         440,      -14.10522055,      -13.99336719,      -14.20000085
          0,           0,         441,      -14.10095012,      -13.98498621,      -14.19987183
          0,           0,         442,      -14.00154065,      -13.88460133,      -14.16212766
          0,           0,         443,      -14.12456359,      -13.99253556,      -14.22059263
          0,           0,         444,      -14.05820431,      -13.94016601,      -14.18753728
          0,           0,         445,      -14.12115961,      -14.00971897,      -14.27253376
          0,           0,         446,      -14.05494296,      -13.93724474,      -14.13770933
          0,           0,         447,      -14.14618316,       -14.0240804,      -14.16961637
          0,           0,         448,      -13.94407079,      -13.81024032,      -14.08828001
          0,           0,         449,      -14.02884928,      -13.91809953,       -14.1730767
          0,           0,         450,      -14.01331774,      -13.88899152,      -14.17141694
          0,           0,         451,      -14.13947864,      -13.97866832,      -14.24049572
          0,           0,         452,      -14.08448695,      -13.95003239,       -14.1918054
          0,           0,         453,      -14.04602534,      -13.92636785,      -14.10699196
          0,           0,         454,      -14.05664075,      -13.93987265,      -14.15505675
          0,           0,         455,      -14.03338457,      -13.90964645,      -14.15533145
          0,           0,         456,      -14.06106879,      -13.95760786,      -14.21943562
          0,           0,         457,      -14.13708164,      -14.01363536,       -14.2294138
          0,           0,         458,      -14.16224035,      -14.02703661,      -14.19910386
          0,           0,         459,      -14.07205659,      -13.94658751,      -14.21188528
          0,           0,         460,      -14.07475181,      -13.95498824,      -14.18482231
          0,           0,         461,      -14.08470448,      -13.95838825,      -14.10845341
          0,           0,         462,      -13.98827984,      -13.87537897,      -14.12205807
          0,           0,         463,      -14.02359504,      -13.90367967,      -14.12378048
          0,           0,         464,      -14.05809419,      -13.95433293,      -14.20319576
          0,           0,         465,      -13.99745669,      -13.87224794,      -14.16422586
          0,           0,         466,      -14.02787245,      -13.90464584,      -14.10573843
          0,           0,         467,      -13.97161496,      -13.86424157,      -14.13165246
          0,           0,         468,      -14.11757397,      -14.00086686,       -14.1963773
          0,           0,         469,      -14.07727122,       -13.9507491,      -14.22628607
          0,           0,         470,      -13.98785031,      -13.87368324,      -14.09759755
          0,           0,         471,       -14.0796282,      -13.94368184,      -14.18238132
          0,           0,         472,      -14.03082615,      -13.89483767,      -14.14611027
          0,           0,         473,      -14.00587695,      -13.88330353,       -14.1305297
          0,           0,         474,      -14.01487491,      -13.89492876,      -14.12057518
          0,           0,         475,      -14.02488564,      -13.89458358,      -14.10872765
          0,           0,         476,      -14.04849206,      -13.92970267,      -14.12346796
          0,           0,         477,      -14.07796267,      -13.95345926,       -14.2089302
          0,           0,         478,      -14.06965417,      -13.92569721,      -14.14097382
          0,           0,         479,      -13.99370758,      -13.86882338,      -14.09961702
          0,           0,         480,      -13.99475089,      -13.88820109,      -14.14586679
          0,           0,         481,      -14.12335824,      -14.00470021,      -14.19559276
          0,           0,         482,      -14.00436888,      -13.88336206,      -14.17937578
          0,           0,         483,      -14.02930841,      -13.90769598,      -14.14232598
          0,           0,         484,      -14.05166186,      -13.93615409,      -14.16725878
          0,           0,         485,      -14.05215164,      -13.92465266,      -14.21506922
          0,           0,         486,      -14.05197963,       -13.9216122,      -14.15004454
          0,           0,         487,      -14.10100048,      -14.00440807,      -14.17942013
          0,           0,         488,      -14.08890564,      -13.94000768,      -14.16199684
          0,           0,         489,      -14.11112323,      -13.96899663,      -14.16590373
          0,           0,         490,      -14.05054515,      -13.92652515,      -14.11676427
          0,           0,         491,      -13.91231251,      -13.78173737,      -14.05081474
          0,           0,         492,      -14.02602498,      -13.90711933,      -14.17314005
          0,           0,         493,      -14.00493382,      -13.88738759,      -14.08195642
          0,           0,         494,      -14.02380321,      -13.89085397,       -14.1029816
          0,           0,         495,       -14.0305847,      -13.91304296,      -14.11484221
          0,           0,         496,      -14.00751485,      -13.89980731,      -14.16462323
          0,           0,         497,      -14.03901812,      -13.90591882,      -14.10742348
          0,           0,         498,      -14.01168601,      -13.90549102,      -14.14665474
          0,           0,         499,      -14.03249823,      -13.91815484,      -14.16201699
          0,           0,         500,      -14.03330022,      -13.91458191,      -14.19964839
          0,           0,         501,      -14.00888501,      -13.87489927,      -14.15929811
          0,           0,         502,      -14.05767376,      -13.90008523,      -14.16986614
          0,           0,         503,      -13.98259359,      -13.83514751,      -14.06834192
          0,           0,         504,      -14.04073862,      -13.90701887,      -14.13854825
          0,           0,         505,      -13.96767759,      -13.84469967,       -14.1127901
          0,           0,         506,      -14.12728145,      -13.99799912,       -14.2303763
          0,           0,         507,      -14.01562926,      -13.89381874,      -14.13595743
          0,           0,         508,      -13.98382467,      -13.85567529,      -14.12226093
          0,           0,         509,      -13.96115602,      -13.83479085,      -14.14391987
          0,           0,         510,      -14.12963273,      -14.00915182,      -14.17724745
          0,           0,         511,      -14.00256187,      -13.88131636,        -14.140384
          0,           0,         512,       -14.0431999,      -13.91350448,      -14.13102692
          0,           0,         513,      -14.06503532,      -13.96041751,      -14.09355333
          0,           0,         514,      -14.00066977,      -13.88197103,      -14.12562572
          0,           0,         515,      -14.04585778,      -13.92406566,      -14.17353999
          0,           0,         516,      -14.07052746,      -13.96222736,      -14.16171471
          0,           0,         517,      -14.08491771,      -13.94466897,      -14.14239504
          0,           0,         518,      -14.05422683,      -13.91780846,      -14.13331161
          0,           0,         519,       -13.9656903,      -13.83513841,      -14.14994013
          0,           0,         520,      -14.08077649,      -13.96235549,      -14.18525145
          0,           0,         521,      -14.08100532,      -13.95564339,      -14.23271069
          0,           0,         522,      -14.07743134,      -13.95446459,      -14.17884904
          0,           0,         523,      -14.04040162,      -13.93471186,      -14.16327049
          0,           0,         524,      -14.03863125,      -13.91586924,       -14.1145488
          0,           0,         525,      -14.07397311,      -13.93800891,      -14.15615284
          0,           0,         526,      -14.03168805,      -13.91569739,      -14.15021845
          0,           0,         527,      -14.01484943,      -13.90236292,      -14.19840612
          0,           0,         528,      -14.05321486,      -13.92236071,      -14.13918467
          0,           0,         529,      -14.08086928,       -13.9446743,      -14.16802727
          0,           0,         530,      -14.10334333,      -13.96631592,      -14.22471194
          0,           0,         531,      -14.03324159,      -13.89758505,      -14.13534314
          0,           0,         532,      -14.00722699,      -13.90424187,      -14.08002127
          0,           0,         533,      -14.02515699,      -13.89560796,       -14.2063018
          0,           0,         534,      -14.04665324,      -13.91779754,      -14.16715818
          0,           0,         535,      -14.07466538,      -13.93352947,      -14.16679816
          0,           0,         536,      -14.07697921,      -13.94000904,      -14.19021519
          0,           0,         537,      -14.00666818,      -13.88352249,      -14.12737583
          0,           0,         538,      -14.06011072,      -13.94037485,      -14.17266297
          0,           0,         539,      -14.12857752,      -14.00567212,      -14.24408976
          0,           0,         540,       -14.0028673,      -13.88159933,      -14.09788526
          0,           0,         541,      -14.00034999,       -13.8756902,       -14.1234162
          0,           0,         542,      -14.15012459,      -14.02541575,      -14.20433089
          0,           0,         543,      -13.99567181,      -13.87414827,      -14.06233938
          0,           0,         544,      -14.02553205,       -13.8937735,      -14.16715612
          0,           0,         545,      -13.99093663,      -13.85632238,      -14.08173905
          0,           0,         546,       -14.0340886,      -13.91397845,      -14.21871364
          0,           0,         547,      -14.06957549,      -13.94901652,      -14.18155514
          0,           0,         548,      -14.09779148,      -13.96427478,      -14.15315028
          0,           0,         549,      -13.96173951,       -13.8469205,      -14.13728976
          0,           0,         550,      -14.02614548,      -13.91312518,      -14.11857205
          0,           0,         551,      -14.10061149,      -13.98246864,      -14.20136912
          0,           0,         552,      -14.08074304,      -13.92996072,      -14.17315061
          0,           0,         553,       -14.0450503,      -13.91917993,      -14.13852024
          0,           0,         554,      -14.00561302,       -13.8929696,      -14.12079159
          0,           0,         555,      -14.06338539,      -13.93243873,      -14.16793681
          0,           0,         556,      -14.06661191,        -13.926555,      -14.14616985
          0,           0,         557,      -14.10030296,      -13.95137304,      -14.19716669
          0,           0,         558,      -14.02345587,       -13.9070176,      -14.07543368
          0,           0,         559,      -14.00837587,      -13.88793635,      -14.14064727
          0,           0,         560,      -14.08435622,      -13.95853916,      -14.18338827
          0,           0,         561,      -14.00420733,      -13.87273649,      -14.10423763
          0,           0,         562,      -14.03079787,      -13.92398419,      -14.28559951
          0,           0,         563,      -14.09145736,      -13.96362945,      -14.18224755
          0,           0,         564,      -13.99719078,      -13.87684429,      -14.15713921
          0,           0,         565,      -14.06982196,      -13.96012287,      -14.17452183
          0,           0,         566,      -14.12037388,       -13.9967536,       -14.2058958
          0,           0,         567,      -14.07904095,      -13.95346576,      -14.19664209
          0,           0,         568,      -14.11153487,      -13.97199188,      -14.17335889
          0,           0,         569,       -14.0649529,       -13.9425365,      -14.16351525
          0,           0,         570,      -14.05772318,      -13.90773444,      -14.15479923
          0,           0,         571,      -14.03986418,      -13.91618846,      -14.12930761
          0,           0,         572,      -14.02975803,      -13.91614313,      -14.15156269
          0,           0,         573,      -14.01729636,      -13.89557681,      -14.12669036
          0,           0,         574,      -14.04658309,      -13.91693985,      -14.18091069
          0,           0,         575,      -14.05770662,      -13.94543779,      -14.13320118
          0,           0,         576,      -14.02632533,      -13.92079675,      -14.10172717
          0,           0,         577,      -14.06194332,      -13.91844223,      -14.17250125
          0,           0,         578,      -14.07779191,      -13.93308874,      -14.16123628
          0,           0,         579,      -14.04980566,      -13.91056909,      -14.18809776
          0,           0,         580,       -14.0490716,      -13.92900859,      -14.13091354
          0,           0,         581,      -14.03558471,      -13.91129875,      -14.12503954
          0,           0,         582,      -13.97926653,      -13.85044265,      -14.05587831
          0,           0,         583,      -14.08869494,      -13.96696755,      -14.21754022
          0,           0,         584,      -14.14687146,      -14.02418802,      -14.18580139
          0,           0,         585,      -14.00976102,      -13.89042581,      -14.10980486
          0,           0,         586,      -14.06984917,      -13.94848447,      -14.22912319
          0,           0,         587,      -14.07714902,      -13.94786295,      -14.20019946
          0,           0,         588,      -14.03609922,      -13.89941446,      -14.17671968
          0,           0,         589,      -13.96536478,      -13.83718704,      -14.11323649
          0,           0,         590,      -14.12075441,      -13.97331859,      -14.17844737
          0,           0,         591,      -14.06746625,      -13.94855982,      -14.13528283
          0,           0,         592,      -14.03829627,      -13.93068773,      -14.13273303
          0,           0,         593,      -14.06503951,      -13.94239345,      -14.14968072
          0,           0,         594,      -14.07808665,      -13.93926828,      -14.17963761
          0,           0,         595,      -14.10401742,      -13.99144106,       -14.2149461
          0,           0,         596,      -14.09827322,      -13.98183941,       -14.2105466
          0,           0,         597,      -14.06726697,      -13.93609379,      -14.14841948
          0,           0,         598,      -14.05731117,      -13.91770711,      -14.18348394
          0,           0,         599,      -14.01801434,      -13.89495608,      -14.08900544
          0,           0,         600,      -14.00457926,      -13.88383078,       -14.1123496
          0,           0,         601,      -14.04023443,      -13.90873174,      -14.20138467
          0,           0,         602,      -14.13891041,      -14.02432888,      -14.27787176
          0,           0,         603,      -14.06663348,      -13.94758888,      -14.21502863
          0,           0,         604,      -14.14735578,      -14.03079622,      -14.21023622
          0,           0,         605,      -14.15678672,      -14.03199733,      -14.15703878
          0,           0,         606,      -14.00840606,      -13.86295043,      -14.08107601
          0,           0,         607,      -14.04700147,      -13.93164428,      -14.21831438
          0,           0,         608,      -14.03417565,      -13.91503157,      -14.10453131
          0,           0,         609,      -14.04401822,      -13.91123589,      -14.15055932
          0,           0,         610,      -14.03405239,      -13.93404963,      -14.21780011
          0,           0,         611,      -13.99264363,      -13.87220619,      -14.16727684
          0,           0,         612,      -14.03782011,      -13.90909234,      -14.10367665
          0,           0,         613,      -13.97358592,      -13.84953788,      -14.05987471
          0,           0,         614,      -14.04106671,      -13.89420795,      -14.14519898
          0,           0,         615,      -14.01336949,      -13.87877698,      -14.12344627
          0,           0,         616,      -14.02976294,      -13.91029891,      -14.17384946
          0,           0,         617,      -14.15790268,      -14.00420751,        -14.182125
          0,           0,         618,      -14.08092745,      -13.93580297,      -14.12033139
          0,           0,         619,      -13.99450443,      -13.87455152,      -14.12411243
          0,           0,         620,      -14.03377081,      -13.92560324,       -14.1410783
          0,           0,         621,      -14.03131745,      -13.90395433,      -14.10056145
          0,           0,         622,      -14.03470754,      -13.90832098,      -14.09228764
          0,           0,         623,      -13.95972553,      -13.84228233,      -14.10495125
          0,           0,         624,      -14.02594795,      -13.91058925,      -14.09776652
          0,           0,         625,      -14.01063652,       -13.8930606,       -14.1317427
          0,           0,         626,      -14.01259378,        -13.888519,      -14.15748881
          0,           0,         627,        -14.018032,      -13.87084356,      -14.12831926
          0,           0,         628,      -13.98930475,      -13.84586963,      -14.07283448
          0,           0,         629,      -14.06079763,      -13.92704691,      -14.23077171
          0,           0,         630,      -14.10124348,      -13.96981051,      -14.16706029
          0,           0,         631,      -14.12159546,      -14.00187189,      -14.16338394
          0,           0,         632,      -14.01248406,      -13.89995511,      -14.12449193
          0,           0,         633,      -14.12715646,      -13.98432805,      -14.21593041
          0,           0,         634,      -14.08189545,      -13.95729544,      -14.18728411
          0,           0,         635,      -14.01469887,      -13.89239748,      -14.10657325
          0,           0,         636,      -14.08328194,      -13.93632518,      -14.16791357
          0,           0,         637,      -14.09266904,      -13.96100401,      -14.17293691
          0,           0,         638,      -14.02632576,      -13.89495539,      -14.14532725
          0,           0,         639,      -14.03055001,      -13.90001148,      -14.18737662
          0,           0,         640,      -14.05595659,       -13.9375241,      -14.14962079
          0,           0,         641,      -13.98379185,      -13.84797426,      -14.14823392
          0,           0,         642,      -14.08408923,      -13.96661517,      -14.19363644
          0,           0,         643,       -14.1008722,      -13.97364872,      -14.17673091
          0,           0,         644,      -13.98927625,      -13.85884208,      -14.12569722
          0,           0,         645,      -14.00750672,      -13.89651461,      -14.13583677
          0,           0,         646,      -14.12720864,      -13.99617392,      -14.18736732
          0,           0,         647,      -14.00410566,      -13.88185856,      -14.10231413
          0,           0,         648,      -13.98078986,      -13.85091117,      -14.08430295
          0,           0,         649,      -14.00566905,      -13.87570856,      -14.11342644
          0,           0,         650,      -14.02743111,      -13.90121276,      -14.15188676
          0,           0,         651,      -14.03131016,      -13.91310374,      -14.18326516
          0,           0,         652,      -14.04582214,      -13.92042101,       -14.1441372
          0,           0,         653,      -14.07940509,      -13.95220764,      -14.17144042
          0,           0,         654,       -13.9867644,      -13.84874981,      -14.15349274
          0,           0,         655,      -14.05069368,      -13.93785782,      -14.16663781
          0,           0,         656,      -14.05935807,      -13.93282497,      -14.14513159
          0,           0,         657,      -14.06988297,      -13.93708311,      -14.15229913
          0,           0,         658,      -14.06764709,      -13.93750459,      -14.14790207
          0,           0,         659,      -14.00356066,      -13.87262502,      -14.14554897
          0,           0,         660,      -14.09740289,      -13.97488452,      -14.11346048
          0,           0,         661,      -13.99991231,       -13.8709292,      -14.11253533
          0,           0,         662,      -14.08221784,      -13.95491244,      -14.15819508
          0,           0,         663,      -13.99400758,      -13.87639489,      -14.13116489
          0,           0,         664,      -13.98885464,      -13.85744483,      -14.12568153
          0,           0,         665,      -14.04362578,      -13.92926076,      -14.18579858
          0,           0,         666,      -13.99417777,      -13.87452468,      -14.08861011
          0,           0,         667,      -14.04727902,      -13.91533614,      -14.11131694
          0,           0,         668,      -13.99882833,      -13.87812248,      -14.12545329
          0,           0,         669,      -14.07229577,      -13.95304552,      -14.18934063
          0,           0,         670,      -14.04041648,      -13.93134191,      -14.15327128
          0,           0,         671,      -14.04603671,      -13.94242522,      -14.17276916
          0,           0,         672,      -14.08354319,      -13.95710895,       -14.2106952
          0,           0,         673,      -14.13640701,      -14.02783255,      -14.19307008
          0,           0,         674,      -14.01957785,      -13.90969693,      -14.15739698
          0,           0,         675,      -14.06621336,      -13.94549643,      -14.17454601
          0,           0,         676,      -14.08765564,      -13.95641603,      -14.16634301
          0,           0,         677,      -14.04098392,      -13.90369734,      -14.13726038
          0,           0,         678,      -14.04251898,        -13.891621,      -14.18796914
          0,           0,         679,      -14.10233645,      -13.96929663,      -14.19119189
          0,           0,         680,      -14.04440616,      -13.92963622,      -14.14979056
          0,           0,         681,      -14.03241527,      -13.89199003,      -14.13704823
          0,           0,         682,      -14.06089784,      -13.93292178,      -14.13448782
          0,           0,         683,      -13.96381917,      -13.85607716,      -14.10484906
          0,           0,         684,      -14.09619741,      -13.96984631,      -14.19829079
          0,           0,         685,      -14.05770609,      -13.90133708,      -14.11969886
          0,           0,         686,      -14.01016343,      -13.89304134,      -14.15904589
          0,           0,         687,      -13.97835793,      -13.87777132,      -14.13454345
          0,           0,         688,      -14.04767792,      -13.92153287,      -14.19249929
          0,           0,         689,      -13.99982385,      -13.85566459,      -14.07545211
          0,           0,         690,      -14.03431434,      -13.90574407,       -14.1431374
          0,           0,         691,      -14.00915275,      -13.89369319,      -14.10514583
          0,           0,         692,      -14.05291326,      -13.92101042,      -14.13444533
          0,           0,         693,      -14.01063621,      -13.87351404,      -14.11359541
          0,           0,         694,       -14.1108163,      -13.99682532,       -14.1737001
          0,           0,         695,       -14.0345242,      -13.90609871,      -14.12550642
          0,           0,         696,      -14.00514792,      -13.89518958,       -14.1256144
          0,           0,         697,      -14.06946965,      -13.97597347,      -14.15170028
          0,           0,         698,       -14.1170511,      -13.98600617,       -14.2003566
          0,           0,         699,      -14.08271458,      -13.94248481,      -14.26654527
          0,           0,         700,      -14.06458352,      -13.92029727,      -14.20070488
          0,           0,         701,       -14.0081597,      -13.87412475,      -14.09376008
          0,           0,         702,       -14.0620687,      -13.95588454,       -14.1758284
          0,           0,         703,       -14.0363569,      -13.91483561,      -14.20369759
          0,           0,         704,      -14.17983133,      -14.04009396,      -14.16755425
          0,           0,         705,      -14.03307205,      -13.88797244,      -14.08910541
          0,           0,         706,      -14.06397452,      -13.94114831,      -14.12396816
          0,           0,         707,      -14.05618861,      -13.94188062,      -14.15800017
          0,           0,         708,      -14.05794477,       -13.9333212,      -14.19144208
          0,           0,         709,      -14.07062916,      -13.94370204,      -14.16853204
          0,           0,         710,      -14.01915826,      -13.90001372,      -14.10013293
          0,           0,         711,      -14.05751414,      -13.92787061,      -14.15218195
          0,           0,         712,      -14.05433158,      -13.92394092,      -14.15650316
          0,           0,         713,      -14.02864793,      -13.89265224,      -14.14337427
          0,           0,         714,      -14.00540565,      -13.85368429,      -14.10380821
          0,           0,         715,      -14.08747469,      -13.94851756,      -14.20203748
          0,           0,         716,      -14.12913937,      -13.99917071,      -14.16359637
          0,           0,         717,      -14.04375733,      -13.90029726,      -14.15140057
          0,           0,         718,      -13.97601015,      -13.84099001,      -14.12556252
          0,           0,         719,      -14.00585768,      -13.88027989,      -14.11698065
          0,           0,         720,      -14.08921805,      -13.97111653,      -14.16031903
          0,           0,         721,      -14.05744547,      -13.94736822,      -14.16362056
          0,           0,         722,      -14.05165635,      -13.90094182,      -14.14604862
          0,           0,         723,       -14.0116074,      -13.87857379,      -14.13960154
          0,           0,         724,      -13.98630121,      -13.85411093,      -14.12734916
          0,           0,         725,      -14.02653699,      -13.90061909,      -14.16463713
          0,           0,         726,      -14.08502722,      -13.96943632,      -14.20326744
          0,           0,         727,      -14.12350829,      -14.00617797,      -14.17770206
          0,           0,         728,      -13.97763427,      -13.84364126,      -14.07907205
          0,           0,         729,      -14.04987754,      -13.95152224,      -14.16475234
          0,           0,         730,      -14.01526145,      -13.88160445,      -14.09416349
          0,           0,         731,       -14.0145068,      -13.88905037,      -14.15687469
          0,           0,         732,      -14.09199463,      -13.95513979,      -14.17045488
          0,           0,         733,      -14.00985852,      -13.88194856,      -14.11537539
          0,           0,         734,      -14.03486807,       -13.9229387,       -14.2044757
          0,           0,         735,      -14.03495346,       -13.9038305,      -14.15932681
          0,           0,         736,      -14.09928907,      -13.95354792,      -14.17260094
          0,           0,         737,      -14.01032706,       -13.8805878,      -14.06026523
          0,           0,         738,      -14.06639361,      -13.93460439,      -14.24417199
          0,           0,         739,      -14.05381646,      -13.94165809,      -14.19249172
          0,           0,         740,      -13.95078818,      -13.83892895,      -14.11864909
          0,           0,         741,      -14.03011534,      -13.91540536,      -14.13082878
          0,           0,         742,      -13.97298088,      -13.85309769,      -14.09489343
          0,           0,         743,      -14.02973349,       -13.9051257,      -14.14822399
          0,           0,         744,      -14.02576128,      -13.89369403,      -14.22083619
          0,           0,         745,      -14.05037285,      -13.91339308,      -14.15748756
          0,           0,         746,      -14.03428465,      -13.91815652,      -14.14500748
          0,           0,         747,       -14.1195541,      -13.98998963,      -14.14730367
          0,           0,         748,       -13.9659761,       -13.8298517,      -14.09276955
          0,           0,         749,      -14.02520795,      -13.91461176,      -14.19193262
          0,           0,         750,      -14.10069554,       -13.9819593,      -14.21730649
          0,           0,         751,      -14.02337411,      -13.91170495,      -14.22930498
          0,           0,         752,      -14.05314764,       -13.9226061,      -14.16260261
          0,           0,         753,       -14.0963634,      -13.96765515,      -14.13431131
          0,           0,         754,      -14.05368858,      -13.90787108,      -14.16702445
          0,           0,         755,      -14.03958049,      -13.92126851,      -14.14283496
          0,           0,         756,       -14.0633389,       -13.9601052,      -14.20944425
          0,           0,         757,      -14.01685094,      -13.90136151,      -14.13179086
          0,           0,         758,      -14.09509115,      -13.98040555,      -14.14715732
          0,           0,         759,      -14.04254253,      -13.91824153,      -14.16364924
          0,           0,         760,      -14.06108243,      -13.92367996,      -14.07588164
          0,           0,         761,      -14.05186625,      -13.91029851,      -14.17873912
          0,           0,         762,      -14.00165143,      -13.86056376,      -14.14126026
          0,           0,         763,      -14.03681657,      -13.90084314,      -14.15526519
          0,           0,         764,      -14.02239854,      -13.91275819,      -14.16996376
          0,           0,         765,      -14.02293809,      -13.91538221,      -14.13375879
          0,           0,         766,      -14.04951826,      -13.93230925,      -14.13152265
          0,           0,         767,      -14.02701466,      -13.92915764,      -14.07543317
          0,           0,         768,      -13.96120154,      -13.84423769,      -14.17781966
          0,           0,         769,      -14.03827024,      -13.92246745,       -14.1798488
          0,           0,         770,      -14.14404911,      -14.01742002,      -14.28230624
          0,           0,         771,      -14.06293604,      -13.96306396,      -14.14299758
          0,           0,         772,      -13.99820839,      -13.89476039,      -14.10737367
          0,           0,         773,      -14.07413772,      -13.96654641,      -14.15310775
          0,           0,         774,      -14.09930349,      -13.97374495,      -14.18634575
          0,           0,         775,      -14.14281009,      -14.03449772,      -14.19515094
          0,           0,         776,      -14.10921797,      -13.99762313,      -14.20211301
          0,           0,         777,      -14.02035554,      -13.89784059,      -14.11770592
          0,           0,         778,       -14.0870086,      -13.95852602,      -14.16904702
          0,           0,         779,      -14.00026852,      -13.88180712,      -14.11171214
          0,           0,         780,      -13.98039896,      -13.86950433,      -14.14468964
          0,           0,         781,      -14.06348626,      -13.91761209,      -14.16304345
          0,           0,         782,      -14.01734857,      -13.88314919,      -14.13908571
          0,           0,         783,       -14.1057437,      -13.98559147,      -14.22946815
          0,           0,         784,      -14.16502288,       -14.0236194,      -14.25338267
          0,           0,         785,      -13.97031003,      -13.84958088,      -14.15420155
          0,           0,         786,      -14.05209708,      -13.92761834,      -14.16755358
          0,           0,         787,      -14.07805283,      -13.97097714,      -14.18315323
          0,           0,         788,      -14.02432106,       -13.9167401,      -14.13489071
          0,           0,         789,      -13.99974948,       -13.8869388,      -14.20819187
          0,           0,         790,      -13.98751642,      -13.89078958,      -14.15670672
          0,           0,         791,      -14.04302041,      -13.90438847,      -14.15871089
          0,           0,         792,      -14.07912855,      -13.91368112,      -14.13131175
          0,           0,         793,      -14.00925284,      -13.89685051,      -14.17189991
          0,           0,         794,       -14.0558629,      -13.90856336,      -14.17608482
          0,           0,         795,      -14.02000455,      -13.87509594,      -14.13404044
          0,           0,         796,      -14.05085355,      -13.92840795,      -14.10061329
          0,           0,         797,      -14.01427251,      -13.87537056,      -14.10661207
          0,           0,         798,      -14.02896985,      -13.90664397,      -14.16635661
          0,           0,         799,      -14.03304231,      -13.92915481,       -14.1788406
          0,           0,         800,      -14.07610889,      -13.95488338,       -14.1247871
          0,           0,         801,      -14.03990702,      -13.93058561,      -14.18424983
          0,           0,         802,      -14.11432475,      -13.98719259,      -14.17753452
          0,           0,         803,      -14.04651531,      -13.91891459,      -14.12244114
          0,           0,         804,      -14.08646281,       -13.9648661,      -14.18965522
          0,           0,         805,      -14.07923775,      -13.95536662,      -14.12190676
          0,           0,         806,      -14.04170753,      -13.91225601,      -14.15707989
          0,           0,         807,      -14.00137394,      -13.87004482,      -14.05886483
          0,           0,         808,      -13.95744892,      -13.82939417,      -14.13134735
          0,           0,         809,      -14.04653338,      -13.94504034,      -14.18463188
          0,           0,         810,      -14.04917481,      -13.93559183,      -14.19297393
          0,           0,         811,      -13.98112517,      -13.85204211,      -14.07752787
          0,           0,         812,       -13.9893765,      -13.85497899,      -14.11730301
          0,           0,         813,      -14.06325866,      -13.92975627,      -14.22932951
          0,           0,         814,      -14.01399417,      -13.88676626,       -14.1342961
          0,           0,         815,      -14.05396059,      -13.94548801,      -14.19089261
          0,           0,         816,      -13.99240044,      -13.89641615,      -14.19777955
          0,           0,         817,      -13.97196625,      -13.84937576,      -14.09773658
          0,           0,         818,      -14.10388085,      -13.96767166,      -14.18262927
          0,           0,         819,      -14.02231669,      -13.88666604,       -14.0615711
          0,           0,         820,      -14.02684887,       -13.8984554,       -14.1808578
          0,           0,         821,       -14.0170912,      -13.89562596,      -14.09233321
          0,           0,         822,      -13.99325848,      -13.85633237,      -14.14936023
          0,           0,         823,      -14.07215438,      -13.94684855,       -14.1254434
          0,           0,         824,      -13.94469519,       -13.8333359,      -14.15840877
          0,           0,         825,      -14.07082541,      -13.95500562,      -14.11475161
          0,           0,         826,      -14.00932873,      -13.89694825,       -14.1654198
          0,           0,         827,      -14.00898187,      -13.87958514,      -14.11555144
          0,           0,         828,      -13.99211426,      -13.86322295,      -14.13995473
          0,           0,         829,      -14.08280649,      -13.95645687,      -14.16174472
          0,           0,         830,      -14.12378891,      -13.99405159,      -14.22114093
          0,           0,         831,      -14.10532631,      -13.98117903,      -14.21038744
          0,           0,         832,      -13.99247476,      -13.86827948,      -14.11302001
          0,           0,         833,      -14.06016644,      -13.92793588,      -14.17586905
          0,           0,         834,      -14.05733147,      -13.92943467,      -14.12201873
          0,           0,         835,      -14.08826308,      -13.98905962,      -14.19487151
          0,           0,         836,      -14.02578285,      -13.90812959,      -14.14444249
          0,           0,         837,      -14.06678055,      -13.94300146,      -14.20138271
          0,           0,         838,      -14.15913107,       -14.0294311,      -14.22359929
          0,           0,         839,      -14.02641766,      -13.89278034,      -14.15534589
          0,           0,         840,      -14.02842214,      -13.88662919,      -14.15071734
          0,           0,         841,      -14.03084617,      -13.89623618,      -14.10642683
          0,           0,         842,      -14.02371635,      -13.89093953,      -14.13310091
