"PointID","x","y"
0, 9.997500181200000e-01, -3.632709762473566e-05
1, 9.990000128750000e-01, -1.451358492861954e-04
2, 9.977599978450000e-01, -3.238184110045891e-04
3, 9.960200190539999e-01, -5.700212871049564e-04
4, 9.937800168990000e-01, -8.752461379768049e-04
5, 9.910500049590000e-01, -1.223817670708506e-03
6, 9.878399968150000e-01, -1.595766850121848e-03
7, 9.841300249100000e-01, -1.974300031370040e-03
8, 9.799500107769999e-01, -2.344198339994643e-03
9, 9.752799868580000e-01, -2.708904306455167e-03
10, 9.701499938960000e-01, -3.084320142652184e-03
11, 9.645400047300000e-01, -3.503175123530191e-03
12, 9.584699869160000e-01, -3.998656216601280e-03
13, 9.519400000570000e-01, -4.597605900455835e-03
14, 9.449599981310000e-01, -5.310361614021765e-03
15, 9.375399947170000e-01, -6.130259196021046e-03
16, 9.296900033950000e-01, -7.038682562899245e-03
17, 9.214000105860000e-01, -8.015322833732842e-03
18, 9.126999974250000e-01, -9.037980968098396e-03
19, 9.035800099370001e-01, -1.009568663015255e-02
20, 8.940600156780000e-01, -1.118089793512110e-02
21, 8.841500282290000e-01, -1.229236401480960e-02
22, 8.738499879840000e-01, -1.343250477449527e-02
23, 8.631799817090000e-01, -1.460192364705017e-02
24, 8.521599769590000e-01, -1.580043635253278e-02
25, 8.407700061800000e-01, -1.703090842137330e-02
26, 8.290500044819999e-01, -1.828854908295038e-02
27, 8.170099854470000e-01, -1.957101991651303e-02
28, 8.046399950980000e-01, -2.087763808449921e-02
29, 7.919700145720000e-01, -2.220330787645276e-02
30, 7.790099978450000e-01, -2.354505785755155e-02
31, 7.657799720760000e-01, -2.489893599320375e-02
32, 7.522799968720000e-01, -2.626309640152292e-02
33, 7.385200262070000e-01, -2.763469153207140e-02
34, 7.245299816130000e-01, -2.900893254379349e-02
35, 7.103199958800001e-01, -3.038304268756774e-02
36, 6.958900094030001e-01, -3.175519845630324e-02
37, 6.812700033190000e-01, -3.312071981007017e-02
38, 6.664699912070000e-01, -3.447687703989124e-02
39, 6.514999866490000e-01, -3.582095286802341e-02
40, 6.363800168040000e-01, -3.714938112021750e-02
41, 6.211299896240000e-01, -3.845871552071996e-02
42, 6.057599782940000e-01, -3.974644419231717e-02
43, 5.902799963950000e-01, -4.101010370841052e-02
44, 5.747100114820000e-01, -4.224649290784453e-02
45, 5.590599775310000e-01, -4.345330032262846e-02
46, 5.433599948880000e-01, -4.462676496083345e-02
47, 5.276100039480000e-01, -4.576548935613678e-02
48, 5.118399858470000e-01, -4.686593173408903e-02
49, 4.960500001910000e-01, -4.792672710490522e-02
50, 4.802699983120000e-01, -4.894450208078983e-02
51, 4.645099937920000e-01, -4.991727284424852e-02
52, 4.487800002100000e-01, -5.084300849992972e-02
53, 4.331099987030000e-01, -5.171852517934084e-02
54, 4.174999892710000e-01, -5.254233678414026e-02
55, 4.019699990750000e-01, -5.331177181297913e-02
56, 3.865399956700000e-01, -5.402417754724106e-02
57, 3.712300062180000e-01, -5.467691141604566e-02
58, 3.560400009160000e-01, -5.526808774082909e-02
59, 3.409900069240000e-01, -5.579485821534663e-02
60, 3.261100053790000e-01, -5.625409424032746e-02
61, 3.113999962810000e-01, -5.664359123239754e-02
62, 2.968699932100000e-01, -5.696062123015685e-02
63, 2.825500071050000e-01, -5.720201292179838e-02
64, 2.684499919410000e-01, -5.736504673722455e-02
65, 2.545700073240000e-01, -5.744691096521699e-02
66, 2.409400045870000e-01, -5.744452849551498e-02
67, 2.275699973110000e-01, -5.735502081985253e-02
68, 2.144699990750000e-01, -5.717543336973702e-02
69, 2.016600072380000e-01, -5.690299800261501e-02
70, 1.891400069000000e-01, -5.653455492617804e-02
71, 1.769299954180000e-01, -5.606743214127981e-02
72, 1.650400012730000e-01, -5.549879618318021e-02
73, 1.534900069240000e-01, -5.482647776956882e-02
74, 1.422899961470000e-01, -5.404807027963644e-02
75, 1.314399987460000e-01, -5.316041699530028e-02
76, 1.209499984980000e-01, -5.216098297556553e-02
77, 1.108499988910000e-01, -5.104971250675173e-02
78, 1.011300012470000e-01, -4.982265876539467e-02
79, 9.181000292300000e-02, -4.847937169356070e-02
80, 8.290000259900000e-02, -4.701872138362777e-02
81, 7.440000027400000e-02, -4.543802298688780e-02
82, 6.633000075800000e-02, -4.373855676302153e-02
83, 5.869000032500000e-02, -4.191817592062953e-02
84, 5.149000138000000e-02, -3.997709692001082e-02
85, 4.473999887700000e-02, -3.791633183535337e-02
86, 3.844000026600000e-02, -3.573426221937052e-02
87, 3.260000050100000e-02, -3.343285198257648e-02
88, 2.723000012300000e-02, -3.101552467088382e-02
89, 2.232000045500000e-02, -2.847668484606510e-02
90, 1.789999939500000e-02, -2.583248328703683e-02
91, 1.394999958600000e-02, -2.307233663396878e-02
92, 1.049000024800000e-02, -2.021169192379301e-02
93, 7.519999985000000e-03, -1.725597323448694e-02
94, 5.040000193000000e-03, -1.421191326879653e-02
95, 3.049999941000000e-03, -1.108748573121529e-02
96, 1.560000004000000e-03, -7.915745079417686e-03
97, 5.600000150000000e-04, -4.697227372924394e-03
