"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         164,       -4.56478097,      -3.754338293,      -3.832443246,       -2.52511999,      -10.65865609
          0,           0,         165,       -4.56155197,      -3.751192556,      -3.829727639,       -2.52198766,      -10.65399446
          0,           0,         166,      -4.558202959,      -3.747890082,      -3.826962653,      -2.518723727,      -10.64944709
          0,           0,         167,      -4.554743676,      -3.744464394,      -3.824147182,      -2.515336059,      -10.64486235
          0,           0,         168,      -4.551187349,      -3.740956529,      -3.821285785,       -2.51183603,      -10.64032254
          0,           0,         169,      -4.547549926,      -3.737412162,      -3.818388282,      -2.508237941,      -10.63587099
          0,           0,         170,      -4.543849031,      -3.733877014,      -3.815468912,      -2.504558104,      -10.63145894
          0,           0,         171,       -4.54010287,      -3.730394153,      -3.812544552,      -2.500813901,      -10.62704567
          0,           0,         172,      -4.536328961,      -3.726999957,      -3.809632892,      -2.497022628,       -10.6227369
          0,           0,         173,      -4.532542955,      -3.723721767,       -3.80675005,      -2.493200379,      -10.61852489
          0,           0,         174,      -4.528757575,       -3.72057554,      -3.803908365,      -2.489361027,      -10.61431696
          0,           0,         175,      -4.524981757,      -3.717564486,      -3.801114162,      -2.485515383,      -10.61015308
          0,           0,         176,      -4.521220177,      -3.714679058,      -3.798365891,      -2.481670683,      -10.60610628
          0,           0,         177,      -4.517473073,      -3.711897345,      -3.795652768,      -2.477830293,       -10.6021258
          0,           0,         178,      -4.513736614,      -3.709186948,      -3.792954032,       -2.47399393,       -10.5981564
          0,           0,         179,      -4.510003667,      -3.706507387,      -3.790239286,      -2.470158251,      -10.59423507
          0,           0,         180,      -4.506264973,      -3.703814105,      -3.787469577,      -2.466317791,      -10.59038793
          0,           0,         181,      -4.502510774,      -3.701062297,      -3.784599686,      -2.462466336,      -10.58658646
          0,           0,         182,        -4.4987325,      -3.698211348,      -3.781581265,      -2.458598318,      -10.58278275
          0,           0,         183,      -4.494924849,      -3.695229345,      -3.778366768,       -2.45471069,      -10.57901318
          0,           0,         184,      -4.491087294,      -3.692097008,      -3.774913989,      -2.450804164,      -10.57526658
          0,           0,         185,       -4.48722597,      -3.688810702,      -3.771190575,      -2.446884983,      -10.57155946
          0,           0,         186,      -4.483354167,      -3.685383909,      -3.767178395,      -2.442965337,      -10.56783996
          0,           0,         187,      -4.479493408,        -3.6818471,      -3.762876797,      -2.439064478,      -10.56414918
          0,           0,         188,      -4.475672454,      -3.678246387,      -3.758304485,      -2.435207831,      -10.56049905
          0,           0,         189,      -4.471927078,      -3.674640329,      -3.753499969,      -2.431427015,       -10.5568707
          0,           0,         190,      -4.468297903,      -3.671096177,      -3.748520241,       -2.42775794,      -10.55327563
          0,           0,         191,      -4.464828687,      -3.667684874,      -3.743437955,       -2.42423943,      -10.54971158
          0,           0,         192,      -4.461563829,      -3.664476354,      -3.738337249,      -2.420911052,       -10.5462019
          0,           0,         193,      -4.458545803,      -3.661534111,      -3.733308939,      -2.417810865,      -10.54277368
          0,           0,         194,      -4.455812856,      -3.658911268,      -3.728445237,      -2.414973412,      -10.53937341
          0,           0,         195,      -4.453396635,      -3.656647099,      -3.723834843,      -2.412427597,      -10.53606132
          0,           0,         196,      -4.451320534,       -3.65476452,      -3.719558453,      -2.410195216,      -10.53281949
          0,           0,         197,      -4.449598115,      -3.653268033,      -3.715685097,      -2.408289474,      -10.52966208
          0,           0,         198,      -4.448232544,      -3.652143213,      -3.712269192,      -2.406714503,      -10.52656839
          0,           0,         199,      -4.447216021,      -3.651357324,       -3.70934866,      -2.405464768,      -10.52353585
          0,           0,         200,      -4.446530484,      -3.650860664,       -3.70694388,      -2.404525734,      -10.52058295
          0,           0,         201,      -4.446148152,      -3.650589399,      -3.705057606,      -2.403874272,      -10.51769212
          0,           0,         202,      -4.446033199,      -3.650469137,      -3.703675552,       -2.40348014,      -10.51481096
          0,           0,         203,      -4.446143329,      -3.650419153,      -3.702767812,      -2.403307299,      -10.51196282
          0,           0,         204,      -4.446432068,      -3.650357442,      -3.702290738,       -2.40331591,      -10.50920956
