"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
0, 9.997500181200000e-01, -3.633242182051635e-05, 5.837119471929888e-01, -1.345591068811486e+00, -1.313355935008110e-01, 3.644645507055422e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.348366409015568e+00
1, 9.990000128750000e-01, -1.454719494968527e-04, 4.038787937012865e-02, -2.126663817148215e-01, -9.625931462780542e-02, 3.327745602362521e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.372091558416317e+00
2, 9.977599978450000e-01, -3.275032247734840e-04, 1.351322358766802e-02, -1.237257667848036e-01, -1.347373930974084e-01, 2.008148656457428e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.112776792653215e-01
3, 9.960200190539999e-01, -5.899047274202857e-04, -2.123147456202602e-02, -5.569475339745741e-02, -1.308747914233306e-01, 6.581474374938599e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.072913047540139e-01
4, 9.937800168990000e-01, -9.470137413508698e-04, -5.526226589043725e-02, 6.098415331948249e-03, -1.398521577492966e-01, -6.818431405697783e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.035674086870014e-02
5, 9.910500049590000e-01, -1.421872091416564e-03, -7.178935522954975e-02, 3.760342731030408e-02, -1.537980477659360e-01, -1.268624497223021e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.996095662104758e-02
6, 9.878399968150000e-01, -2.045007633216083e-03, -7.839861737159527e-02, 5.358236775016701e-02, -1.726704898255994e-01, -1.556188251504468e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.013973738148368e-02
7, 9.841300249100000e-01, -2.852676895414197e-03, -7.388437970834663e-02, 5.284003330910025e-02, -1.952388787404000e-01, -1.524464354151322e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.298108029589241e-02
8, 9.799500107769999e-01, -3.857169969380504e-03, -5.733098961882220e-02, 3.450132435387081e-02, -2.185457609237621e-01, -1.166503855508431e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.681599723103523e-02
9, 9.752799868580000e-01, -5.055677595205728e-03, -2.927113841324089e-02, -4.533768254255891e-04, -2.384570334907962e-01, -4.997829581374595e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.053739802777189e-02
10, 9.701499938960000e-01, -6.401522560188853e-03, 7.669551381303175e-03, -4.808097611871413e-02, -2.505750430636515e-01, 4.078300784530646e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.445584566546244e-02
11, 9.645400047300000e-01, -7.836484933158215e-03, 4.839407899015724e-02, -1.012857761176978e-01, -2.515024243920637e-01, 1.425556165869026e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.426228957397176e-03
12, 9.584699869160000e-01, -9.285624439888177e-03, 8.533222864525342e-02, -1.501841074223407e-01, -2.403768439849853e-01, 2.361617809405833e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.278896769796759e-03
13, 9.519400000570000e-01, -1.069411736770585e-02, 1.110640247767334e-01, -1.852840897666762e-01, -2.202744223864504e-01, 3.016096993059643e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.342477337395972e-03
14, 9.449599981310000e-01, -1.203468064723591e-02, 1.218363353685078e-01, -2.016467538616938e-01, -1.970868355359107e-01, 3.285376645003990e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.937993184094073e-03
15, 9.375399947170000e-01, -1.331249924469948e-02, 1.199366773577343e-01, -2.016459866016790e-01, -1.766963680913840e-01, 3.223607532603599e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.614114305628986e-03
16, 9.296900033950000e-01, -1.455577627317811e-02, 1.117994521783768e-01, -1.928437117059810e-01, -1.624489250083979e-01, 2.995927563599996e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.982317548756552e-03
17, 9.214000105860000e-01, -1.580380210635701e-02, 1.035145009056983e-01, -1.828511683024208e-01, -1.544552353702545e-01, 2.767276106975000e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.903763189536975e-03
18, 9.126999974250000e-01, -1.708482663028718e-02, 9.886798437474884e-02, -1.765713213850462e-01, -1.512727822869658e-01, 2.631568926214627e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.104138247007554e-03
19, 9.035800099370001e-01, -1.842095236970258e-02, 9.862632124405019e-02, -1.752928225145288e-01, -1.507690032613603e-01, 2.614520022336604e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.226736317040892e-03
