"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633534839506112e-05, 1.313653254506983e+00, 6.623297167618599e-01, 9.647400488645141e-02, 3.753261874327377e+00
1, 9.990000128750000e-01, -1.456567029111851e-04, 1.190239328761260e+00, 6.620363556726276e-01, 9.753910610450890e-02, 3.410260301675242e+00
2, 9.977599978450000e-01, -3.295289126006483e-04, 1.188291239263654e+00, 7.050497957869765e-01, 1.076930522946524e-01, 3.412174614915171e+00
3, 9.960200190539999e-01, -6.008367941903819e-04, 1.181596298650354e+00, 7.146335503995447e-01, 1.179601005429746e-01, 3.395566258137105e+00
4, 9.937800168990000e-01, -9.864795305597693e-04, 1.179489979487961e+00, 7.135265947252405e-01, 1.335134311372311e-01, 3.390021883670086e+00
5, 9.910500049590000e-01, -1.530814232353520e-03, 1.178224914867148e+00, 7.128240392189947e-01, 1.566928953071493e-01, 3.387216999064508e+00
6, 9.878399968150000e-01, -2.292214037163072e-03, 1.172870787806243e+00, 7.141307273565587e-01, 1.863223909834330e-01, 3.373878039608050e+00
7, 9.841300249100000e-01, -3.336292107615913e-03, 1.161636501231023e+00, 7.224829051226056e-01, 2.196388373335131e-01, 3.345977547230850e+00
8, 9.799500107769999e-01, -4.690813848559130e-03, 1.142659441104132e+00, 7.404745123067024e-01, 2.521634179292181e-01, 3.298835430074599e+00
9, 9.752799868580000e-01, -6.350110688682228e-03, 1.115529626359624e+00, 7.685681298348715e-01, 2.778659021959501e-01, 3.231362687363757e+00
10, 9.701499938960000e-01, -8.233883651309944e-03, 1.081426364473954e+00, 8.046347757221827e-01, 2.910479515810229e-01, 3.146373833375026e+00
11, 9.645400047300000e-01, -1.023491643246291e-02, 1.042651931233938e+00, 8.436712118405545e-01, 2.879182587029774e-01, 3.049193146573390e+00
12, 9.584699869160000e-01, -1.221990003319378e-02, 1.006131764476186e+00, 8.788343509589244e-01, 2.689033424802041e-01, 2.957253843104652e+00
13, 9.519400000570000e-01, -1.409023156453406e-02, 9.812525308385964e-01, 9.046795662810573e-01, 2.396705570819446e-01, 2.894680802943598e+00
