"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         278,      -11.80340613,      -11.74430135,      -11.47733061,      -12.15662637,      -11.19873395
          0,           0,         279,      -11.83461641,      -11.77494253,      -11.47739155,       -12.1937707,      -11.22912855
          0,           0,         280,      -11.83721431,      -11.77841861,      -11.47780108,      -12.19359255,      -11.23159555
          0,           0,         281,      -11.83546543,      -11.77954551,      -11.47817903,      -12.29047297,      -11.23008252
          0,           0,         282,      -11.84867372,      -11.79274773,      -11.47849406,      -12.31149522,      -11.24324934
          0,           0,         283,      -11.85329374,      -11.79692684,       -11.4786866,      -12.30008349,      -11.24800603
          0,           0,         284,       -11.8478236,      -11.78971093,       -11.4787416,      -12.24796321,      -11.24248055
          0,           0,         285,      -11.85123222,      -11.79300776,      -11.47870704,       -12.2432724,      -11.24592967
          0,           0,         286,      -11.85138775,       -11.7939805,      -11.47889892,      -12.27054058,       -11.2460878
          0,           0,         287,      -11.83107959,      -11.77071954,      -11.47833603,      -12.13753906,      -11.22531839
          0,           0,         288,      -11.82259223,      -11.76403468,      -11.47921437,      -12.32652065,      -11.21781972
          0,           0,         289,      -11.84382273,      -11.78651696,       -11.4794232,      -12.42212096,      -11.23847761
          0,           0,         290,      -11.84959748,      -11.79308471,      -11.47950894,      -12.41500789,      -11.24418351
          0,           0,         291,      -11.85304176,      -11.79712345,       -11.4796354,      -12.39493358,      -11.24766173
          0,           0,         292,      -11.85469072,      -11.79924114,      -11.47971145,      -12.40336999,      -11.24930465
          0,           0,         293,      -11.83702027,      -11.77812627,      -11.47910379,      -12.21597078,      -11.23133554
          0,           0,         294,      -11.83256946,       -11.7755474,      -11.47956585,      -12.41607786,      -11.22758274
          0,           0,         295,      -11.84915217,      -11.79289287,      -11.47962454,      -12.50401287,      -11.24374774
          0,           0,         296,      -11.85412466,      -11.79813711,      -11.47962725,      -12.47308953,      -11.24868925
          0,           0,         297,      -11.84206727,      -11.78384223,      -11.47948783,      -12.29105049,      -11.23650365
          0,           0,         298,      -11.84398585,      -11.78796421,       -11.4796156,      -12.45980556,      -11.23880821
          0,           0,         299,      -11.85457257,      -11.79945781,      -11.47958588,      -12.51449038,      -11.24917909
          0,           0,         300,      -11.85752159,      -11.80242552,       -11.4795384,      -12.47664799,      -11.25212276
          0,           0,         301,      -11.85002025,      -11.79307929,      -11.47941529,      -12.34372694,      -11.24454814
          0,           0,         302,      -11.85092315,      -11.79564231,       -11.4794962,      -12.46921746,      -11.24569506
          0,           0,         303,      -11.85761289,      -11.80292921,      -11.47949784,      -12.50231357,      -11.25224744
          0,           0,         304,      -11.85934021,      -11.80466594,       -11.4794817,      -12.48014753,      -11.25397321
          0,           0,         305,      -11.85435729,      -11.79848202,      -11.47943115,      -12.38907416,      -11.24893698
          0,           0,         306,      -11.83219999,      -11.77181001,       -11.4785983,      -12.18081626,      -11.22653291
          0,           0,         307,      -11.83584642,      -11.77655768,      -11.47932275,      -12.36109358,       -11.2309548
          0,           0,         308,      -11.85020678,      -11.79297916,      -11.47962573,      -12.48506445,      -11.24487405
          0,           0,         309,      -11.85452014,      -11.79830164,      -11.47970653,      -12.48180491,      -11.24911933
          0,           0,         310,      -11.84142253,      -11.78352231,      -11.47938103,      -12.28293599,      -11.23586276
          0,           0,         311,      -11.84350466,      -11.78722692,      -11.47969789,      -12.46452986,      -11.23836247
          0,           0,         312,      -11.85430457,      -11.79889562,       -11.4797801,      -12.56104432,      -11.24891695
          0,           0,         313,      -11.85750619,       -11.8023033,      -11.47981788,      -12.54299334,      -11.25209475
          0,           0,         314,      -11.84965856,      -11.79298921,      -11.47967771,      -12.37803015,      -11.24417605
          0,           0,         315,      -11.82076092,      -11.75778438,       -11.4894296,      -12.13886071,      -11.21376653
          0,           0,         316,      -11.81942608,      -11.76011158,      -11.47824526,      -12.31731228,      -11.21460775
          0,           0,         317,      -11.84302843,      -11.78657305,      -11.47799647,      -12.42252143,      -11.23807085
          0,           0,         318,      -11.84978235,      -11.79431946,      -11.47881156,      -12.40524061,      -11.24459473
          0,           0,         319,      -11.83183412,       -11.7728332,      -11.47855375,      -12.19462982,      -11.22627301
          0,           0,         320,      -11.83263618,      -11.77539338,      -11.47928935,      -12.38464546,      -11.22763209
          0,           0,         321,      -11.84915439,      -11.79320867,      -11.47954271,      -12.49278999,      -11.24372714
          0,           0,         322,      -11.85388376,      -11.79807786,       -11.4796748,      -12.47053011,      -11.24842411
          0,           0,         323,      -11.84109183,      -11.78296314,      -11.47948728,      -12.28650874,      -11.23551515
          0,           0,         324,      -11.83650703,      -11.77970462,      -11.49082599,      -12.47563529,      -11.22988888
          0,           0,         325,      -11.84449288,      -11.78963258,      -11.47870486,      -12.51142999,      -11.23911067
          0,           0,         326,      -11.85317982,      -11.79929341,      -11.47816867,      -12.47796787,      -11.24813484
          0,           0,         327,      -11.84728439,       -11.7912896,      -11.47879451,      -12.33546282,      -11.24200353
          0,           0,         328,      -11.85107181,       -11.7941269,       -11.4790467,      -12.29253744,      -11.24576308
          0,           0,         329,      -11.84992562,      -11.79307967,      -11.47923008,       -12.2931541,       -11.2446033
          0,           0,         330,      -11.83621274,      -11.77988062,      -11.47959887,      -12.45766469,      -11.23109535
          0,           0,         331,      -11.85016576,       -11.7938553,      -11.47959826,      -12.49100802,       -11.2447766
          0,           0,         332,      -11.85537546,      -11.79950748,      -11.47961604,      -12.49477603,      -11.25002973
          0,           0,         333,      -11.85138982,        -11.794684,      -11.47967399,      -12.40101271,      -11.24598064
          0,           0,         334,      -11.82803364,       -11.7674139,      -11.47881929,      -12.16900885,      -11.22237229
          0,           0,         335,      -11.83252973,      -11.77317733,      -11.47942946,      -12.36693822,      -11.22764459
          0,           0,         336,      -11.84871325,      -11.79148662,      -11.47968148,      -12.50558771,      -11.24335352
          0,           0,         337,      -11.85366969,      -11.79741767,      -11.47975918,      -12.48693086,      -11.24823042
          0,           0,         338,      -11.84115935,      -11.78280271,      -11.47947861,      -12.28313623,      -11.23560113
          0,           0,         339,      -11.84235109,      -11.78596337,      -11.47972995,      -12.47397169,      -11.23721091
          0,           0,         340,      -11.85384251,      -11.79839591,      -11.47979111,      -12.56508115,      -11.24844428
          0,           0,         341,      -11.85695823,      -11.80165766,      -11.47978858,      -12.53256774,      -11.25153975
          0,           0,         342,      -11.84818368,      -11.79133686,      -11.47965345,       -12.3514494,      -11.24267571
          0,           0,         343,      -11.85123578,      -11.79352386,      -11.47946293,      -12.29497013,      -11.24584591
          0,           0,         344,      -11.84020737,      -11.78378284,       -11.4797176,      -12.48630755,      -11.23510141
          0,           0,         345,      -11.85256166,      -11.79661028,      -11.47971869,      -12.54006484,      -11.24717525
          0,           0,         346,      -11.85698626,       -11.8014498,      -11.47972388,      -12.52861998,      -11.25161823
          0,           0,         347,      -11.85252501,      -11.79602603,      -11.47970378,      -12.41569846,      -11.24710708
          0,           0,         348,      -11.82879583,      -11.76702419,      -11.47872964,      -12.16444953,      -11.22314502
          0,           0,         349,      -11.83233244,      -11.77252184,      -11.47941298,      -12.36298493,      -11.22747207
          0,           0,         350,      -11.84868697,      -11.79111675,      -11.47967518,      -12.49612573,      -11.24333847
          0,           0,         351,      -11.85358997,      -11.79720872,      -11.47974378,      -12.47931643,      -11.24816078
          0,           0,         352,      -11.83882001,       -11.7805739,      -11.47939331,      -12.27133251,      -11.23321786
          0,           0,         353,      -11.84112564,      -11.78451323,      -11.47968469,      -12.45525604,      -11.23600486
          0,           0,         354,      -11.85324571,      -11.79770351,      -11.47976372,      -12.55485602,      -11.24784906
          0,           0,         355,      -11.85656571,      -11.80121272,      -11.47978734,      -12.52589332,      -11.25114223
          0,           0,         356,      -11.84767781,      -11.79058458,      -11.47964025,      -12.34893753,      -11.24217573
          0,           0,         357,      -11.84845701,      -11.79291636,      -11.47977652,      -12.51376022,      -11.24325924
          0,           0,         358,      -11.85655526,      -11.80167681,      -11.47975652,      -12.56849038,      -11.25118742
          0,           0,         359,      -11.85879512,      -11.80397543,      -11.47973755,      -12.53345761,      -11.25341813
          0,           0,         360,      -11.85262856,       -11.7965641,      -11.47962699,      -12.40032049,      -11.24718775
          0,           0,         361,      -11.82702321,      -11.76618953,      -11.47853367,      -12.14893428,      -11.22128816
          0,           0,         362,       -11.8305805,       -11.7706236,      -11.47930336,      -12.33924521,      -11.22576921
          0,           0,         363,      -11.84783099,      -11.79013212,      -11.47961256,       -12.4670582,      -11.24250286
          0,           0,         364,      -11.85265439,      -11.79613336,      -11.47967549,      -12.45928465,      -11.24722847
          0,           0,         365,      -11.83738732,      -11.77884375,      -11.47924331,      -12.25151146,      -11.23179154
          0,           0,         366,      -11.84273049,      -11.78311709,      -11.47875154,      -12.17835279,      -11.23728873
          0,           0,         367,      -11.82540709,      -11.76700345,      -11.47926635,      -12.36119834,      -11.22046673
          0,           0,         368,      -11.84541114,      -11.78779437,      -11.47932742,      -12.42748785,       -11.2400034
          0,           0,         369,      -11.85273592,       -11.7958996,      -11.47942946,      -12.44296948,      -11.24733571
          0,           0,         370,      -11.84528618,        -11.787265,      -11.47944978,      -12.32154734,      -11.23979329
          0,           0,         371,      -11.84917522,      -11.79094318,      -11.47939937,      -12.27480544,      -11.24379051
          0,           0,         372,      -11.83089742,      -11.76997792,      -11.47818205,       -12.1311618,      -11.22522974
          0,           0,         373,      -11.81998257,      -11.76055044,      -11.47907678,      -12.30202601,      -11.21527584
          0,           0,         374,      -11.84270663,      -11.78455135,      -11.47927734,      -12.38202461,      -11.23732549
          0,           0,         375,      -11.84788955,      -11.79069227,       -11.4793518,      -12.36662911,      -11.24242418
          0,           0,         376,      -11.85116343,      -11.79475972,      -11.47949541,        -12.354629,      -11.24576421
          0,           0,         377,      -11.83217816,      -11.77276022,       -11.4788693,       -12.1738468,      -11.22643857
          0,           0,         378,      -11.82712908,      -11.76943562,      -11.47943912,      -12.37879415,      -11.22215658
          0,           0,         379,      -11.84656699,      -11.78984937,      -11.47955598,      -12.47534133,      -11.24113572
          0,           0,         380,      -11.85220144,      -11.79593079,      -11.47961673,      -12.44655935,      -11.24672368
          0,           0,         381,      -11.83745043,      -11.77845513,      -11.47938244,      -12.25122298,      -11.23182639
          0,           0,         382,       -11.8386269,      -11.78206911,      -11.47961451,      -12.43736872,      -11.23350741
          0,           0,         383,      -11.85209921,      -11.79664426,      -11.47957416,      -12.50428096,      -11.24670333
          0,           0,         384,      -11.85592715,      -11.80046139,      -11.47955727,      -12.45726547,      -11.25051171
          0,           0,         385,      -11.84587561,      -11.78817081,      -11.47936183,      -12.30504935,      -11.24035221
          0,           0,         386,      -11.84698957,      -11.79125188,      -11.47949148,      -12.44888535,      -11.24179779
          0,           0,         387,       -11.8557849,      -11.80078726,      -11.47947275,      -12.49222263,      -11.25040545
          0,           0,         388,      -11.85838143,      -11.80343499,      -11.47944588,      -12.46496375,      -11.25299661
          0,           0,         389,      -11.85176038,      -11.79531886,       -11.4793606,      -12.35594557,      -11.24630975
          0,           0,         390,      -11.82602346,      -11.76499438,      -11.47827134,      -12.13849544,      -11.22029477
          0,           0,         391,       -11.8299283,      -11.77011353,      -11.47916574,      -12.31995782,      -11.22510479
          0,           0,         392,      -11.84731651,      -11.78969533,      -11.47954041,      -12.44585207,      -11.24198117
          0,           0,         393,       -11.8522522,      -11.79576728,      -11.47963098,      -12.44055668,       -11.2468172
          0,           0,         394,      -11.83608192,      -11.77747544,      -11.47922871,      -12.23575314,      -11.23045668
          0,           0,         395,      -11.83802452,      -11.78114654,      -11.47961746,      -12.42867266,      -11.23293609
          0,           0,         396,       -11.8517914,      -11.79605287,      -11.47972494,      -12.53467965,      -11.24638771
          0,           0,         397,      -11.85571075,      -11.80013536,      -11.47975242,      -12.50664959,      -11.25027799
          0,           0,         398,      -11.84442156,      -11.78687851,      -11.47958618,      -12.31979936,      -11.23888939
          0,           0,         399,      -11.84607593,      -11.79014642,      -11.47973511,      -12.49410516,      -11.24089498
          0,           0,         400,      -11.85562426,      -11.80051793,      -11.47973567,      -12.55589326,      -11.25023474
          0,           0,         401,      -11.85813376,       -11.8030827,      -11.47971233,      -12.51888016,      -11.25273752
          0,           0,         402,      -11.85103054,      -11.79452541,      -11.47959847,      -12.37796195,      -11.24556576
          0,           0,         403,      -11.85346218,       -11.7964389,      -11.47949992,      -12.33298201,      -11.24808105
          0,           0,         404,      -11.83124542,      -11.77097214,      -11.47835823,      -12.14502795,      -11.22551069
          0,           0,         405,      -11.82551742,      -11.76609826,      -11.47918633,      -12.31635655,       -11.2207441
          0,           0,         406,      -11.84513869,      -11.78715741,      -11.47942469,      -12.40891587,      -11.23981236
          0,           0,         407,       -11.8507943,      -11.79396023,      -11.47946746,      -12.41175261,      -11.24539732
          0,           0,         408,      -11.83397554,      -11.77460942,       -11.4790706,      -12.21857758,      -11.22835805
          0,           0,         409,      -11.83625118,      -11.77909597,      -11.47950933,       -12.4086684,      -11.23115917
          0,           0,         410,      -11.85122361,      -11.79528332,      -11.47963449,      -12.51275429,      -11.24581621
          0,           0,         411,      -11.85533113,      -11.79970106,      -11.47970438,      -12.49170281,       -11.2499001
          0,           0,         412,      -11.84362809,      -11.78586717,      -11.47952022,      -12.30378232,        -11.238074
          0,           0,         413,      -11.84519429,      -11.78922497,      -11.47969832,      -12.47960172,      -11.24002744
          0,           0,         414,      -11.85513378,       -11.8000688,       -11.4797097,      -12.54626183,      -11.24975357
          0,           0,         415,      -11.85787221,      -11.80285277,      -11.47969122,      -12.51050548,      -11.25247863
          0,           0,         416,      -11.85041548,      -11.79377734,      -11.47955631,      -12.37003177,      -11.24494778
          0,           0,         417,      -11.85144903,      -11.79619453,      -11.47963597,      -12.49694386,      -11.24621907
          0,           0,         418,       -11.8578078,      -11.80308949,       -11.4796241,      -12.53296665,      -11.25244571
          0,           0,         419,      -11.85964528,      -11.80497748,      -11.47960465,      -12.50743691,      -11.25428163
          0,           0,         420,      -11.85510394,      -11.79930422,      -11.47954221,      -12.40912291,      -11.24968601
          0,           0,         421,       -11.8320706,      -11.77236985,      -11.47869503,      -12.18369487,      -11.22638534
          0,           0,         422,      -11.83634628,      -11.77729935,      -11.47935743,      -12.36276079,      -11.23143738
          0,           0,         423,      -11.85054996,      -11.79357772,      -11.47964992,      -12.48561491,      -11.24521664
          0,           0,         424,      -11.85494312,      -11.79892352,      -11.47971665,      -12.48748057,      -11.24953999
          0,           0,         425,      -11.84364224,       -11.7859241,      -11.47943447,      -12.29805362,      -11.23811562
          0,           0,         426,      -11.84491928,      -11.78879826,      -11.47971299,      -12.47742539,      -11.23976331
          0,           0,         427,      -11.85484522,      -11.79956629,      -11.47978593,      -12.56754656,      -11.24945766
          0,           0,         428,      -11.85780492,       -11.8026694,      -11.47983174,      -12.54653856,      -11.25240238
          0,           0,         429,      -11.85015352,      -11.79369897,      -11.47970619,       -12.3857537,      -11.24467605
          0,           0,         430,      -11.82803126,      -11.76607988,      -11.47844028,      -12.14078826,      -11.22236824
          0,           0,         431,      -11.82825462,      -11.76822101,      -11.47925806,      -12.32636124,      -11.22349005
          0,           0,         432,      -11.84685816,      -11.78886797,      -11.47950567,      -12.43738799,      -11.24151263
          0,           0,         433,      -11.85136181,       -11.7945669,      -11.47953864,      -12.41700026,      -11.24592372
          0,           0,         434,      -11.85022341,       -11.7951444,      -11.47953534,      -12.49833378,      -11.24491872
          0,           0,         435,      -11.85661109,      -11.80171494,      -11.47952635,      -12.49964266,      -11.25123637
          0,           0,         436,      -11.85874349,       -11.8037033,      -11.47955959,       -12.4751484,      -11.25341599
          0,           0,         437,      -11.85636981,      -11.80049365,      -11.47954275,      -12.41828386,      -11.25102834
          0,           0,         438,      -11.84198863,      -11.78312926,      -11.47902226,      -12.25659399,      -11.23647536
          0,           0,         439,      -11.84443446,      -11.78688259,      -11.47948409,      -12.42667575,      -11.23941797
          0,           0,         440,      -11.85432092,      -11.79827783,      -11.47968689,      -12.53362114,      -11.24899309
          0,           0,         441,      -11.85739308,      -11.80206781,      -11.47975695,      -12.52724892,      -11.25201737
          0,           0,         442,      -11.84994559,       -11.7932446,      -11.47961968,      -12.37078471,      -11.24448534
          0,           0,         443,      -11.85219889,      -11.79505097,      -11.47946503,      -12.31222306,      -11.24681077
          0,           0,         444,      -11.85121611,      -11.79414901,       -11.4793379,      -12.30454855,      -11.24587936
          0,           0,         445,      -11.85005595,      -11.79368425,       -11.4792369,      -12.29950198,      -11.24469384
          0,           0,         446,      -11.84952033,       -11.7936159,      -11.47914669,      -12.28806467,      -11.24418836
          0,           0,         447,      -11.84872249,       -11.7933997,      -11.47903687,      -12.27786114,      -11.24338121
          0,           0,         448,      -11.83315918,      -11.77542267,      -11.47792874,      -12.12888298,      -11.22743569
          0,           0,         449,      -11.82185567,      -11.76483295,       -11.4784409,      -12.26237832,      -11.21692397
          0,           0,         450,      -11.84365673,      -11.78671958,      -11.47855983,      -12.32426622,       -11.2381911
          0,           0,         451,      -11.84940861,      -11.79253355,      -11.47884259,      -12.33234595,       -11.2439211
          0,           0,         452,      -11.83016497,      -11.76975203,      -11.47868971,      -12.17469511,      -11.22450497
          0,           0,         453,      -11.83208577,      -11.77453103,      -11.47922842,      -12.35864661,       -11.2270304
          0,           0,         454,      -11.84914265,       -11.7930434,      -11.47938039,      -12.44718541,      -11.24372925
          0,           0,         455,       -11.8537333,      -11.79788189,      -11.47946407,      -12.42429693,      -11.24828767
          0,           0,         456,      -11.84172618,      -11.78325258,      -11.47933587,      -12.26436804,       -11.2361624
          0,           0,         457,      -11.84308635,      -11.78693511,      -11.47949749,      -12.43054972,      -11.23792038
          0,           0,         458,       -11.8539936,       -11.7988221,      -11.47948444,      -12.48451676,      -11.24860591
          0,           0,         459,      -11.85687865,      -11.80174027,      -11.47944661,      -12.44908736,      -11.25148624
          0,           0,         460,      -11.84885238,      -11.79181969,      -11.47932816,      -12.32093794,       -11.2433698
          0,           0,         461,      -11.85189049,      -11.79427638,      -11.47924065,      -12.28488051,       -11.2465186
          0,           0,         462,      -11.83124865,      -11.77021165,      -11.47820804,       -12.1325537,      -11.22550946
          0,           0,         463,      -11.82326788,      -11.76401035,      -11.47913018,      -12.31039013,      -11.21850437
          0,           0,         464,      -11.84414947,      -11.78623212,      -11.47939824,      -12.40515201,      -11.23880913
          0,           0,         465,      -11.84960483,      -11.79253898,      -11.47949391,      -12.39855329,       -11.2441634
          0,           0,         466,      -11.85333532,      -11.79733873,      -11.47962424,       -12.3898625,      -11.24795067
          0,           0,         467,      -11.83439668,      -11.77524383,      -11.47911805,       -12.1939608,      -11.22871358
          0,           0,         468,      -11.83029061,      -11.77276326,      -11.47954009,      -12.39948208,      -11.22530231
          0,           0,         469,       -11.8480986,      -11.79160799,      -11.47961726,      -12.50037039,      -11.24268238
          0,           0,         470,      -11.85346232,      -11.79728632,      -11.47970111,      -12.47477367,      -11.24800657
          0,           0,         471,      -11.85591393,      -11.80032821,      -11.47973844,      -12.44843961,      -11.25052376
          0,           0,         472,      -11.84270885,      -11.78473128,      -11.47948245,      -12.27767189,       -11.2371312
          0,           0,         473,      -11.84104848,      -11.78469913,      -11.47966711,      -12.46272832,      -11.23595506
          0,           0,         474,       -11.8530586,       -11.7974998,      -11.47967759,      -12.53241522,      -11.24766867
          0,           0,         475,      -11.85659515,      -11.80124475,      -11.47965772,      -12.49621277,      -11.25118529
          0,           0,         476,      -11.84808663,        -11.791119,      -11.47952364,      -12.34423145,      -11.24258597
          0,           0,         477,      -11.85141847,      -11.79370724,      -11.47938247,      -12.29062462,      -11.24602252
          0,           0,         478,       -11.8503154,      -11.79286549,      -11.47932215,      -12.29141288,      -11.24495411
          0,           0,         479,      -11.84884843,      -11.79218587,      -11.47933795,      -12.29807659,       -11.2434867
          0,           0,         480,      -11.84837012,      -11.79225464,      -11.47936583,      -12.29672508,      -11.24299772
          0,           0,         481,      -11.83294901,      -11.77445678,      -11.47832045,      -12.13665747,      -11.22723566
          0,           0,         482,      -11.81968917,      -11.76253769,      -11.47883849,      -12.28539372,      -11.21479497
          0,           0,         483,      -11.84291675,      -11.78564593,      -11.47886778,      -12.35225268,       -11.2374476
          0,           0,         484,      -11.84830948,      -11.79117231,      -11.47907866,      -12.35232106,      -11.24280954
          0,           0,         485,       -11.8278406,      -11.76710915,      -11.47885602,      -12.17325955,      -11.22216134
          0,           0,         486,      -11.83023862,      -11.77249869,      -11.47934592,      -12.36945798,      -11.22518285
          0,           0,         487,       -11.8482064,      -11.79189799,      -11.47947424,       -12.4644197,       -11.2427827
          0,           0,         488,      -11.85328631,      -11.79728301,      -11.47953984,      -12.43162537,      -11.24782646
          0,           0,         489,      -11.85577123,      -11.80016594,      -11.47958956,      -12.40867064,      -11.25037245
          0,           0,         490,      -11.84181966,      -11.78328359,      -11.47924458,       -12.2547271,      -11.23620648
          0,           0,         491,      -11.83968434,      -11.78311571,      -11.47951864,      -12.43246699,      -11.23460938
          0,           0,         492,      -11.85239187,       -11.7967316,      -11.47952312,      -12.49567583,      -11.24700312
          0,           0,         493,      -11.85612763,       -11.8008533,      -11.47950983,      -12.46438855,      -11.25072091
          0,           0,         494,      -11.84805509,      -11.79078197,      -11.47940753,      -12.32469375,      -11.24256739
          0,           0,         495,      -11.84888673,      -11.79340005,      -11.47950346,      -12.45960684,      -11.24367288
          0,           0,         496,      -11.85664667,      -11.80185974,      -11.47947664,      -12.49673589,      -11.25127469
          0,           0,         497,      -11.85875401,      -11.80398734,       -11.4794508,      -12.46928297,       -11.2533811
          0,           0,         498,      -11.85299035,        -11.796888,      -11.47935876,      -12.36499297,        -11.247548
          0,           0,         499,      -11.82724392,      -11.76595915,      -11.47837273,      -12.14326511,      -11.22151645
          0,           0,         500,      -11.83105792,      -11.77114468,       -11.4791938,      -12.32844374,      -11.22626093
          0,           0,         501,       -11.8480299,      -11.79041504,      -11.47955818,      -12.45664587,      -11.24269675
          0,           0,         502,        -11.852771,      -11.79625271,       -11.4796398,      -12.45696057,       -11.2473469
          0,           0,         503,      -11.83918267,      -11.78041208,      -11.47930711,      -12.25593864,      -11.23361354
          0,           0,         504,      -11.84008336,      -11.78337296,      -11.47965747,      -12.44680645,      -11.23497016
          0,           0,         505,      -11.85271276,      -11.79703964,      -11.47975087,      -12.54816586,      -11.24731586
          0,           0,         506,      -11.85644423,      -11.80098232,      -11.47979196,      -12.52374499,      -11.25101925
          0,           0,         507,      -11.84666888,      -11.78942159,       -11.4796167,      -12.34229343,      -11.24115039
          0,           0,         508,      -11.84789543,      -11.79220178,       -11.4797692,      -12.50923444,      -11.24270935
          0,           0,         509,      -11.85629586,      -11.80132493,       -11.4797751,      -12.57312008,      -11.25092076
          0,           0,         510,      -11.85874113,      -11.80383592,       -11.4797736,      -12.54006051,      -11.25335568
          0,           0,         511,      -11.85280665,       -11.7966292,       -11.4796777,      -12.40260772,      -11.24736678
          0,           0,         512,      -11.85446829,      -11.79754309,      -11.47954134,      -12.35406205,      -11.24909288
          0,           0,         513,       -11.8321567,      -11.77233003,      -11.47852657,      -12.15740211,      -11.22641833
          0,           0,         514,      -11.82759503,      -11.76841741,      -11.47926092,      -12.33143576,      -11.22282232
          0,           0,         515,      -11.84602838,      -11.78826205,      -11.47945957,      -12.42684141,      -11.24070028
          0,           0,         516,      -11.85165676,      -11.79496871,      -11.47949027,      -12.42620442,      -11.24625796
          0,           0,         517,      -11.83722426,      -11.77828049,      -11.47919691,      -12.24122952,      -11.23164895
          0,           0,         518,      -11.83862817,      -11.78165359,      -11.47954944,      -12.42652926,      -11.23350859
          0,           0,         519,       -11.8522213,      -11.79645386,      -11.47965789,      -12.52299462,      -11.24681202
          0,           0,         520,      -11.85602448,      -11.80044733,      -11.47973664,      -12.50237448,      -11.25060145
          0,           0,         521,      -11.84568755,      -11.78811396,      -11.47957952,      -12.33134459,      -11.24017722
          0,           0,         522,      -11.84726921,      -11.79149177,      -11.47973482,      -12.49688733,       -11.2420681
          0,           0,         523,       -11.8560954,      -11.80110504,      -11.47971118,      -12.55305932,      -11.25072511
          0,           0,         524,      -11.85844546,      -11.80349556,      -11.47969454,      -12.51601892,      -11.25306479
          0,           0,         525,      -11.85215176,      -11.79568109,      -11.47958787,      -12.38672102,      -11.24669919
          0,           0,         526,      -11.85428429,      -11.79741703,      -11.47949358,      -12.34214713,      -11.24891522
          0,           0,         527,      -11.83066963,      -11.77041416,      -11.47840665,      -12.14881447,      -11.22491984
          0,           0,         528,      -11.82629899,      -11.76698456,      -11.47921458,      -12.32058744,      -11.22153429
          0,           0,         529,       -11.8454686,      -11.78752008,      -11.47943633,      -12.41535912,      -11.24014388
          0,           0,         530,       -11.8513344,      -11.79446862,      -11.47951615,      -12.41655928,      -11.24591838
          0,           0,         531,      -11.83614837,      -11.77723388,      -11.47913151,      -12.23076414,       -11.2305782
          0,           0,         532,      -11.84166698,      -11.78148698,      -11.47872806,      -12.16361042,       -11.2362675
          0,           0,         533,      -11.82323823,      -11.76486474,      -11.47922888,      -12.35815326,      -11.21828169
          0,           0,         534,      -11.84468219,        -11.786889,      -11.47929423,      -12.42419579,      -11.23924298
          0,           0,         535,      -11.85211699,      -11.79513817,      -11.47943965,      -12.43434974,       -11.2467019
          0,           0,         536,      -11.84371642,      -11.78534542,      -11.47947451,      -12.30773614,      -11.23820343
          0,           0,         537,      -11.84523059,      -11.78933977,      -11.47960399,      -12.46204213,      -11.24001293
          0,           0,         538,      -11.85508232,      -11.80004737,      -11.47957571,      -12.50618273,      -11.24971132
          0,           0,         539,      -11.85786297,      -11.80285425,      -11.47953853,      -12.47190976,      -11.25249334
          0,           0,         540,       -11.8513364,      -11.79490633,      -11.47944434,      -12.35798403,      -11.24588991
          0,           0,         541,      -11.82698412,      -11.76521487,      -11.47848374,      -12.14017218,      -11.22128922
          0,           0,         542,      -11.82974885,      -11.76978949,      -11.47926481,      -12.33492516,      -11.22494935
          0,           0,         543,      -11.84739594,      -11.78979325,      -11.47961312,      -12.46658425,      -11.24206391
          0,           0,         544,      -11.85198347,      -11.79554092,      -11.47970169,      -12.45493925,      -11.24655193
          0,           0,         545,      -11.83560635,      -11.77671203,      -11.47922894,      -12.23684715,      -11.22998882
          0,           0,         546,      -11.83778027,       -11.7807002,      -11.47964653,      -12.43145367,      -11.23269273
          0,           0,         547,      -11.85158708,      -11.79578965,      -11.47972954,      -12.54031712,      -11.24617765
          0,           0,         548,      -11.85576547,      -11.80009365,       -11.4797808,      -12.50995873,      -11.25033163
          0,           0,         549,      -11.84507124,      -11.78730952,      -11.47956313,       -12.3188034,      -11.23953825
          0,           0,         550,      -11.84895546,      -11.79081193,      -11.47934869,      -12.26060912,      -11.24356563
          0,           0,         551,      -11.84713945,      -11.78919151,      -11.47921425,      -12.25133873,      -11.24182594
          0,           0,         552,      -11.83040349,       -11.7732036,      -11.47949155,       -12.4147898,      -11.22535783
          0,           0,         553,      -11.84743523,      -11.79027808,      -11.47942267,      -12.44960839,      -11.24205692
          0,           0,         554,       -11.8536251,      -11.79712688,      -11.47948316,      -12.45704143,      -11.24827838
          0,           0,         555,      -11.84913535,      -11.79158961,      -11.47955979,      -12.36130264,      -11.24371467
          0,           0,         556,      -11.85239546,       -11.7949839,      -11.47955166,      -12.32439066,      -11.24704014
          0,           0,         557,      -11.85224229,      -11.79542852,       -11.4795318,      -12.33576655,      -11.24692437
          0,           0,         558,      -11.85130058,      -11.79502526,      -11.47957289,      -12.34732437,      -11.24595876
          0,           0,         559,       -11.8333379,      -11.77446731,      -11.47874537,      -12.16597232,       -11.2275743
          0,           0,         560,       -11.8233769,      -11.76556039,      -11.47929188,      -12.33522045,      -11.21852828
          0,           0,         561,      -11.84445517,       -11.7873142,      -11.47933997,      -12.41659081,      -11.23906511
