Point ID,Density,Energy,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
10,1.07885,3.14599,0.682101,0.870987,0.154165,0,0.884526,0.97015,-0.00492906,0,0.970163,1.11336,0.253028,1.03198,0.807328,0.142898,0,0.819877
11,1.06657,3.11522,0.700278,0.882683,0.15217,0,0.895703,0.96454,-0.00591438,0,0.964558,1.09564,0.213493,1.02726,0.82759,0.142673,0,0.839798
12,1.05588,3.08842,0.716135,0.892862,0.147463,0,0.904957,0.95847,-0.00694264,0,0.958495,1.08025,0.17912,1.02307,0.845607,0.139658,0,0.857063
13,1.04753,3.06745,0.728531,0.900842,0.141306,0,0.911857,0.95194,-0.00799537,0,0.951974,1.06823,0.152295,1.01976,0.85997,0.134895,0,0.870485
14,1.04156,3.05244,0.737363,0.906565,0.135114,0,0.916578,0.94496,-0.00906182,0,0.945003,1.05966,0.133165,1.01738,0.870395,0.129723,0,0.880009
15,1.0374,3.04196,0.743427,0.910453,0.129951,0,0.91968,0.93754,-0.0101415,0,0.937595,1.05372,0.119907,1.01574,0.877633,0.125266,0,0.886528
16,1.0342,3.03387,0.747981,0.913211,0.126276,0,0.9219,0.92969,-0.0112413,0,0.929758,1.04919,0.109799,1.01449,0.883012,0.1221,0,0.891414
17,1.0312,3.02626,0.75219,0.915514,0.124002,0,0.923874,0.9214,-0.0123733,0,0.921483,1.04496,0.100358,1.01334,0.887814,0.12025,0,0.895921
18,1.02791,3.01792,0.7568,0.917831,0.122702,0,0.925996,0.9127,-0.0135425,0,0.9128,1.04033,0.0900212,1.01208,0.892906,0.11937,0,0.90085
19,1.02415,3.00836,0.7621,0.920362,0.121885,0,0.928397,0.90358,-0.0147556,0,0.9037,1.03503,0.0781839,1.01062,0.898658,0.119011,0,0.906504
20,1.01996,2.99773,0.768047,0.923139,0.121152,0,0.931055,0.89406,-0.0160111,0,0.894203,1.02911,0.0649867,1.00897,0.905072,0.118781,0,0.912833
21,1.01549,2.98639,0.774409,0.926056,0.120266,0,0.933833,0.88415,-0.0173056,0,0.884319,1.02281,0.0509098,1.00721,0.91193,0.118431,0,0.919588
22,1.0109,2.97472,0.780938,0.928988,0.11914,0,0.936596,0.87385,-0.0186357,0,0.874049,1.01634,0.0364652,1.00538,0.918975,0.117856,0,0.926501
23,1.00632,2.9631,0.78745,0.931863,0.117788,0,0.939277,0.86318,-0.0199949,0,0.863412,1.0099,0.0220938,1.00355,0.926009,0.117048,0,0.933378
24,1.00182,2.95166,0.793826,0.934604,0.116264,0,0.941808,0.85216,-0.0213774,0,0.852428,1.00359,0.00800293,1.00176,0.932902,0.116052,0,0.940093
25,0.997436,2.94048,0.80004,0.937207,0.114634,0,0.944192,0.84077,-0.0227827,0,0.841079,0.997434,-0.0057273,0.999998,0.939617,0.114929,0,0.946619
26,0.993147,2.92955,0.806095,0.939668,0.112944,0,0.946431,0.82905,-0.0242041,0,0.829403,0.991436,-0.0191165,0.998277,0.946152,0.113723,0,0.952962
27,0.98894,2.91881,0.812029,0.942011,0.111222,0,0.948555,0.81701,-0.0256386,0,0.817412,0.985561,-0.0322304,0.996583,0.952547,0.112466,0,0.959163
28,0.984788,2.90821,0.81787,0.944242,0.109481,0,0.950567,0.80464,-0.0270861,0,0.805096,0.979776,-0.0451437,0.99491,0.958827,0.111172,0,0.96525
29,0.980681,2.89771,0.823639,0.946375,0.107718,0,0.952485,0.79197,-0.0285419,0,0.792484,0.974062,-0.0578973,0.99325,0.965018,0.10984,0,0.971249
30,0.976608,2.88728,0.82937,0.948436,0.105933,0,0.954333,0.77901,-0.0300034,0,0.779588,0.9684,-0.0705351,0.991596,0.971153,0.10847,0,0.977192
31,0.972542,2.87687,0.835084,0.950422,0.104115,0,0.956108,0.76578,-0.0314671,0,0.766426,0.962759,-0.083128,0.989941,0.977256,0.107055,0,0.983103
32,0.968451,2.86639,0.840814,0.952339,0.102258,0,0.957813,0.75228,-0.0329315,0,0.753,0.957097,-0.0957665,0.988275,0.983363,0.105589,0,0.989015
33,0.964334,2.85582,0.846582,0.954203,0.100357,0,0.959466,0.73852,-0.0343941,0,0.739321,0.951405,-0.10847,0.986593,0.989493,0.104069,0,0.994951
34,0.960202,2.84521,0.852376,0.956015,0.0984071,0,0.961066,0.72453,-0.0358501,0,0.725416,0.9457,-0.121206,0.984897,0.995639,0.102486,0,1.0009
35,0.956042,2.83452,0.858189,0.957753,0.0963999,0,0.962593,0.71032,-0.0372969,0,0.711299,0.939971,-0.133994,0.98319,1.00179,0.100832,0,1.00685
36,0.951877,2.82381,0.864039,0.95946,0.0943363,0,0.964086,0.69589,-0.0387328,0,0.696967,0.934235,-0.146798,0.981466,1.00797,0.0991055,0,1.01283
37,0.947667,2.81297,0.869918,0.961084,0.092205,0,0.965497,0.68127,-0.0401532,0,0.682452,0.928456,-0.159697,0.979728,1.01416,0.0972968,0,1.01881
38,0.943425,2.80204,0.875854,0.962665,0.0900057,0,0.966864,0.66647,-0.0415553,0,0.667764,0.922639,-0.172681,0.977967,1.02039,0.0954032,0,1.02484
39,0.939135,2.79098,0.881858,0.964196,0.0877324,0,0.968179,0.6515,-0.0429366,0,0.652913,0.916766,-0.18579,0.976181,1.02669,0.0934183,0,1.03093
40,0.934786,2.77974,0.887933,0.965666,0.0853783,0,0.969433,0.63638,-0.0442932,0,0.63792,0.910825,-0.199051,0.974368,1.03303,0.0913346,0,1.03706
41,0.930383,2.76837,0.894097,0.967095,0.0829391,0,0.970645,0.62113,-0.0456217,0,0.622803,0.904818,-0.21246,0.972522,1.03946,0.0891452,0,1.04327
42,0.92591,2.7568,0.900344,0.968457,0.080406,0,0.971789,0.60576,-0.0469192,0,0.607574,0.898731,-0.226046,0.970646,1.04595,0.0868399,0,1.04955
43,0.921377,2.74506,0.906696,0.969779,0.0777743,0,0.972893,0.59028,-0.048183,0,0.592243,0.892568,-0.239804,0.968732,1.05253,0.0844109,0,1.05591
44,0.916741,2.73305,0.913175,0.971034,0.0750333,0,0.973929,0.57471,-0.0494094,0,0.57683,0.886281,-0.253836,0.966775,1.05922,0.081848,0,1.06238
45,0.911994,2.72073,0.91982,0.972243,0.0721791,0,0.974919,0.55906,-0.0505954,0,0.561345,0.879856,-0.268179,0.96476,1.06606,0.0791442,0,1.069
46,0.907196,2.70827,0.926525,0.973369,0.0691987,0,0.975826,0.54336,-0.0517368,0,0.545818,0.873377,-0.282641,0.962722,1.07294,0.0762775,0,1.07565
47,0.902532,2.69615,0.933081,0.974425,0.0660877,0,0.976663,0.52761,-0.0528313,0,0.530248,0.867083,-0.29669,0.960723,1.07966,0.0732248,0,1.08214
48,0.89803,2.68444,0.939428,0.975391,0.0628334,0,0.977413,0.51184,-0.0538745,0,0.514668,0.861014,-0.310236,0.958781,1.08615,0.069968,0,1.0884
49,0.893304,2.67214,0.946091,0.976314,0.0594328,0,0.978121,0.49605,-0.0548643,0,0.499075,0.854658,-0.324424,0.956738,1.09292,0.0665314,0,1.09495
50,0.887724,2.65756,0.953824,0.977142,0.0558713,0,0.978738,0.48027,-0.0557964,0,0.4835,0.847208,-0.341053,0.954359,1.10073,0.0629376,0,1.10252
51,0.881713,2.64181,0.962063,0.977812,0.0521372,0,0.979201,0.46451,-0.0566677,0,0.467954,0.83923,-0.358861,0.951817,1.10899,0.0591317,0,1.11057
52,0.877683,2.63124,0.967605,0.978268,0.0482204,0,0.979456,0.44878,-0.0574754,0,0.452445,0.833888,-0.370785,0.950103,1.1146,0.0549406,0,1.11596
53,0.878664,2.63387,0.966482,0.978599,0.044114,0,0.979593,0.43311,-0.0582155,0,0.437005,0.835127,-0.36802,0.95045,1.11373,0.0502057,0,1.11487
54,0.884102,2.64828,0.959553,0.978881,0.039814,0,0.979691,0.4175,-0.0588855,0,0.421632,0.842189,-0.352256,0.952593,1.1072,0.0450333,0,1.10812
55,0.884731,2.65001,0.959004,0.979277,0.0353142,0,0.979913,0.40197,-0.059482,0,0.406347,0.842938,-0.350584,0.952762,1.10686,0.0399152,0,1.10758
56,0.865359,2.59887,0.984642,0.979487,0.0305931,0,0.979965,0.38654,-0.0600019,0,0.391169,0.817598,-0.407146,0.944809,1.13189,0.0353531,0,1.13244
57,0.821806,2.48377,1.04531,0.977615,0.02559,0,0.97795,0.37123,-0.0604422,0,0.376118,0.760755,-0.534029,0.925711,1.18959,0.0311387,0,1.19
58,0.784148,2.38422,1.10219,0.973982,0.0203335,0,0.974194,0.35604,-0.0608003,0,0.361194,0.711628,-0.643687,0.907517,1.24209,0.0259306,0,1.24236
59,0.770742,2.34859,1.12284,0.97178,0.0148902,0,0.971894,0.34099,-0.0610735,0,0.346416,0.694329,-0.682302,0.900857,1.26084,0.0193193,0,1.26098
60,0.771689,2.35098,1.12084,0.971659,0.0092287,0,0.971703,0.32611,-0.0612589,0,0.331814,0.69568,-0.679287,0.901503,1.25913,0.0119591,0,1.25919
61,0.77608,2.36257,1.11371,0.972252,0.0032954,0,0.972257,0.3114,-0.0613545,0,0.317387,0.701423,-0.666466,0.903803,1.25277,0.00424622,0,1.25278
62,0.779485,2.37167,1.10866,0.972963,-0.00293656,0,0.972967,0.29687,-0.061358,0,0.303145,0.705771,-0.65676,0.905433,1.24821,-0.0037673,0,1.24822
63,0.782036,2.3785,1.10499,0.973511,-0.00948593,0,0.973557,0.28255,-0.0612674,0,0.289116,0.709005,-0.649542,0.906614,1.24484,-0.0121298,0,1.2449
64,0.784855,2.38606,1.10097,0.974069,-0.0163709,0,0.974207,0.26845,-0.0610811,0,0.275311,0.712576,-0.64157,0.907908,1.24108,-0.0208585,0,1.24126
65,0.788312,2.3953,1.09594,0.97461,-0.0236084,0,0.974896,0.25457,-0.0607972,0,0.261729,0.71699,-0.631719,0.909526,1.23633,-0.029948,0,1.23669
66,0.792403,2.40622,1.09003,0.975181,-0.0312265,0,0.975681,0.24094,-0.0604147,0,0.248399,0.722217,-0.620051,0.911427,1.23066,-0.0394073,0,1.23129
67,0.796911,2.41824,1.08348,0.975677,-0.0392435,0,0.976465,0.22757,-0.0599326,0,0.23533,0.727999,-0.607145,0.913526,1.22432,-0.0492445,0,1.22531
68,0.801672,2.43092,1.07661,0.976076,-0.0476833,0,0.97724,0.21447,-0.05935,0,0.22253,0.734115,-0.593493,0.91573,1.21755,-0.0594799,0,1.219
69,0.806587,2.44399,1.0695,0.976313,-0.056577,0,0.977951,0.20166,-0.0586669,0,0.21002,0.74045,-0.579352,0.918004,1.21043,-0.0701437,0,1.21246
70,0.811762,2.45774,1.06205,0.976409,-0.0659527,0,0.978634,0.18914,-0.0578822,0,0.197799,0.747132,-0.564437,0.920383,1.20283,-0.0812463,0,1.20557
71,0.817474,2.47289,1.05385,0.976359,-0.0758533,0,0.979301,0.17693,-0.0569964,0,0.185884,0.754524,-0.547937,0.922995,1.19436,-0.0927899,0,1.19796
72,0.823977,2.49013,1.04455,0.976139,-0.0863142,0,0.979948,0.16504,-0.0560098,0,0.174285,0.762963,-0.5291,0.925952,1.18467,-0.104753,0,1.18929
73,0.831242,2.50935,1.03416,0.975644,-0.0973763,0,0.980491,0.15349,-0.0549238,0,0.163021,0.772431,-0.507967,0.929249,1.17372,-0.117146,0,1.17955
74,0.839071,2.53002,1.02299,0.974811,-0.10909,0,0.980896,0.14229,-0.0537392,0,0.1521,0.782668,-0.485117,0.932779,1.16177,-0.130013,0,1.16903
75,0.847295,2.55168,1.01123,0.973516,-0.121506,0,0.98107,0.13144,-0.0524562,0,0.141521,0.793477,-0.460988,0.936483,1.14897,-0.143405,0,1.15788
76,0.856015,2.57461,0.99887,0.971784,-0.134695,0,0.981075,0.12095,-0.0510757,0,0.131292,0.804965,-0.435347,0.940363,1.13524,-0.157351,0,1.1461
77,0.865403,2.59927,0.985635,0.969499,-0.148742,0,0.980842,0.11085,-0.0496023,0,0.121442,0.817373,-0.40765,0.944499,1.12029,-0.171876,0,1.13339
78,0.875529,2.62578,0.971312,0.966437,-0.163692,0,0.980202,0.10113,-0.0480349,0,0.111958,0.830836,-0.377598,0.948954,1.10383,-0.186964,0,1.11955
79,0.886427,2.65423,0.95586,0.962449,-0.179648,0,0.979072,0.09181,-0.0463773,0,0.102859,0.845413,-0.345059,0.953732,1.08576,-0.202665,0,1.10452
80,0.898184,2.68486,0.939264,0.957435,-0.196725,0,0.977436,0.0829,-0.0446322,0,0.0941512,0.861208,-0.309805,0.958832,1.06597,-0.219025,0,1.08824
81,0.910852,2.71776,0.921379,0.951109,-0.215011,0,0.97511,0.0744,-0.0428001,0,0.0858324,0.878323,-0.271601,0.964287,1.0442,-0.236055,0,1.07055
82,0.924564,2.75327,0.902054,0.943211,-0.234651,0,0.971961,0.06633,-0.0408863,0,0.0779189,0.896949,-0.230025,0.970132,1.02017,-0.253797,0,1.05126
83,0.939433,2.79165,0.881083,0.933346,-0.255747,0,0.967751,0.05869,-0.0388918,0,0.0704066,0.917274,-0.184657,0.976412,0.99352,-0.272235,0,1.03014
84,0.955604,2.83323,0.858205,0.921008,-0.27841,0,0.962168,0.05149,-0.03682,0,0.0633003,0.939536,-0.134965,0.983185,0.963796,-0.291345,0,1.00687
85,0.973353,2.87868,0.832986,0.905533,-0.302729,0,0.954796,0.04474,-0.0346748,0,0.056604,0.964155,-0.080012,0.990549,0.930323,-0.311017,0,0.980934
86,0.992938,2.92862,0.804988,0.886077,-0.328707,0,0.945083,0.03844,-0.0324572,0,0.0503101,0.99154,-0.0188842,0.998592,0.89238,-0.331045,0,0.951805
87,1.01465,2.98374,0.773756,0.86161,-0.356266,0,0.932361,0.0326,-0.0301713,0,0.0444192,1.02215,0.0494404,1.00739,0.849166,-0.35112,0,0.918895
88,1.03882,3.04477,0.73858,0.830602,-0.385093,0,0.915531,0.02723,-0.027822,0,0.0389299,1.05653,0.126189,1.01705,0.799563,-0.370703,0,0.881318
89,1.06584,3.11262,0.698625,0.791246,-0.414334,0,0.893165,0.02232,-0.0254052,0,0.0338172,1.09536,0.212848,1.02769,0.742369,-0.388739,0,0.837991
90,1.09607,3.18809,0.6529,0.741103,-0.4427,0,0.86326,0.0179,-0.0229364,0,0.0290945,1.13926,0.310839,1.0394,0.676143,-0.403896,0,0.787592
91,1.12993,3.27209,0.600191,0.677527,-0.467394,0,0.823104,0.01395,-0.0204053,0,0.024718,1.18892,0.421686,1.0522,0.599619,-0.413649,0,0.728456
92,1.16727,3.36406,0.539061,0.597291,-0.483905,0,0.768713,0.01049,-0.0178246,0,0.0206823,1.24438,0.545487,1.06605,0.511697,-0.41456,0,0.658554
93,1.20755,3.46253,0.468232,0.498381,-0.485045,0,0.695452,0.00752,-0.0151959,0,0.0169549,1.30491,0.6806,1.08063,0.412722,-0.401678,0,0.575921
94,1.24918,3.56351,0.386028,0.380836,-0.459958,0,0.597157,0.00504,-0.0125204,0,0.0134967,1.36831,0.822125,1.09537,0.304868,-0.368207,0,0.478038
95,1.29021,3.66276,0.291513,0.251335,-0.395596,0,0.468685,0.00305,-0.00979726,0,0.010261,1.43105,0.962174,1.10916,0.194801,-0.306613,0,0.363261
96,1.32247,3.73978,0.187084,0.126634,-0.282773,0,0.309834,0.00156,-0.00704297,0,0.00721367,1.48139,1.07454,1.12017,0.0957557,-0.213822,0,0.234284
97,1.34818,3.80344,0.0712254,0.0309291,-0.116577,0,0.12061,0.00056,-0.00423711,0,0.00427396,1.51922,1.15897,1.12687,0.0229414,-0.0864697,0,0.0894613
98,1.34599,3.79636,0.0459999,-0.0101926,0.0771199,0,0.0777905,6e-05,-0.00138923,0,0.00139052,1.51765,1.15546,1.12753,-0.00757258,0.0572962,0,0.0577944
99,1.32727,3.74779,0.127719,0,0.21268,0,0.21268,0,0,0,0,1.4923,1.09889,1.12434,0,0.160239,0,0.160239
100,1.32169,3.74012,0.209058,0.0466218,0.342565,0,0.345723,6e-05,0.00136661,0,0.00136792,1.47796,1.06688,1.11824,0.0352744,0.259187,0,0.261576
101,1.28418,3.65314,0.334531,0.142732,0.514489,0,0.533921,0.00056,0.00411473,0,0.00415266,1.41686,0.930486,1.10332,0.111146,0.400636,0,0.415768
102,1.20859,3.46544,0.46788,0.29905,0.627982,0,0.695552,0.00156,0.00677349,0,0.00695081,1.30612,0.683301,1.0807,0.247437,0.519599,0,0.575507
103,1.14038,3.29805,0.584063,0.457953,0.667916,0,0.809835,0.00305,0.00934354,0,0.00982874,1.2042,0.455803,1.05597,0.40158,0.585698,0,0.710147
104,1.0734,3.13141,0.686811,0.594554,0.656367,0,0.885614,0.00504,0.011849,0,0.0128764,1.10643,0.237563,1.03077,0.553896,0.611482,0,0.825052
105,1.0129,2.97885,0.77469,0.700119,0.614816,0,0.931754,0.00752,0.0142783,0,0.0161375,1.02012,0.0449116,1.00713,0.691201,0.606985,0,0.919886
106,0.961451,2.84764,0.847829,0.776564,0.5607,0,0.957829,0.01049,0.016635,0,0.0196663,0.94821,-0.115603,0.986228,0.8077,0.583181,0,0.996233
107,0.918818,2.73787,0.90824,0.830374,0.504484,0,0.971609,0.01395,0.0189209,0,0.0235075,0.889661,-0.246292,0.968267,0.903741,0.549058,0,1.05746
108,0.883704,2.64669,0.958096,0.867656,0.45127,0,0.977994,0.0179,0.0211368,0,0.0276979,0.842207,-0.352215,0.953042,0.98184,0.510658,0,1.1067
109,0.85483,2.57118,0.999351,0.893469,0.402903,0,0.980111,0.02232,0.0232742,0,0.032247,0.803722,-0.43812,0.940212,1.0452,0.471326,0,1.14656
110,0.831087,2.50874,1.03362,0.911341,0.360055,0,0.979889,0.02723,0.0253441,0,0.0371994,0.772428,-0.507974,0.929419,1.09657,0.433234,0,1.17905
111,0.811345,2.45653,1.06227,0.923715,0.322211,0,0.978299,0.0326,0.0273356,0,0.042544,0.74669,-0.565423,0.920312,1.1385,0.397133,0,1.20577
112,0.794754,2.41248,1.08656,0.932302,0.288985,0,0.976063,0.03844,0.0292544,0,0.0483059,0.725244,-0.613295,0.912539,1.17307,0.363616,0,1.22813
113,0.780553,2.37462,1.1075,0.938198,0.259713,0,0.973482,0.04474,0.0310986,0,0.0544866,0.707031,-0.653949,0.905807,1.20197,0.332729,0,1.24717
114,0.768369,2.34202,1.1255,0.942152,0.233829,0,0.970735,0.05149,0.0328669,0,0.0610856,0.691529,-0.688551,0.899996,1.22617,0.304319,0,1.26337
115,0.75805,2.31432,1.1408,0.944796,0.210877,0,0.968044,0.05869,0.0345608,0,0.06811,0.678488,-0.717661,0.895043,1.24635,0.278183,0,1.27702
116,0.749296,2.29076,1.15381,0.946522,0.190423,0,0.965487,0.06633,0.0361792,0,0.0755553,0.667492,-0.742205,0.890826,1.26322,0.254135,0,1.28853
117,0.741644,2.27009,1.16514,0.947516,0.172087,0,0.963016,0.0744,0.0377214,0,0.0834162,0.657944,-0.763518,0.887143,1.27759,0.232035,0,1.29849
118,0.734731,2.2514,1.17545,0.947976,0.155589,0,0.960659,0.0829,0.0391886,0,0.091696,0.649347,-0.782708,0.883789,1.29024,0.211763,0,1.3075
119,0.72827,2.23391,1.18516,0.947984,0.140654,0,0.958361,0.09181,0.0405788,0,0.100378,0.641333,-0.800596,0.880625,1.30169,0.193135,0,1.31594
120,0.722178,2.21737,1.19432,0.94758,0.12708,0,0.956063,0.10113,0.0418935,0,0.109464,0.633811,-0.817387,0.877638,1.31211,0.175968,0,1.32386
121,0.71673,2.20257,1.20256,0.947011,0.114716,0,0.953934,0.11085,0.0431323,0,0.118946,0.627102,-0.832362,0.874949,1.32129,0.160055,0,1.33095
122,0.712224,2.19032,1.20942,0.946486,0.103418,0,0.952119,0.12095,0.0442943,0,0.128806,0.621565,-0.84472,0.872711,1.32892,0.145204,0,1.33683
123,0.708455,2.18001,1.21494,0.945858,0.0930517,0,0.950424,0.13144,0.0453821,0,0.139054,0.616996,-0.854919,0.870905,1.3351,0.131345,0,1.34155
124,0.705004,2.17059,1.22016,0.945244,0.0835069,0,0.948925,0.14229,0.0463937,0,0.149662,0.612789,-0.864311,0.8692,1.34076,0.118449,0,1.34599
125,0.701482,2.16097,1.22547,0.944398,0.0746729,0,0.947346,0.15349,0.0473301,0,0.160622,0.60851,-0.873861,0.867464,1.34629,0.10645,0,1.35049
126,0.698141,2.15185,1.2306,0.943529,0.0664882,0,0.945868,0.16504,0.0481926,0,0.171932,0.60444,-0.882946,0.865785,1.35149,0.095236,0,1.35484
127,0.695069,2.14342,1.23516,0.942544,0.0588763,0,0.944381,0.17693,0.0489818,0,0.183585,0.600743,-0.891199,0.864293,1.35604,0.0847057,0,1.35869
128,0.692239,2.13566,1.23946,0.941619,0.051788,0,0.943042,0.18914,0.049698,0,0.19556,0.597324,-0.898831,0.862886,1.36025,0.0748122,0,1.36231
129,0.689426,2.12794,1.24368,0.940568,0.0451639,0,0.941652,0.20166,0.050342,0,0.207849,0.593944,-0.906374,0.861505,1.36428,0.0655094,0,1.36585
130,0.686734,2.12056,1.24783,0.939554,0.0389622,0,0.940362,0.21447,0.0509143,0,0.220431,0.590692,-0.913633,0.860147,1.36815,0.0567356,0,1.36932
131,0.68434,2.11398,1.25146,0.938571,0.0331433,0,0.939156,0.22757,0.0514164,0,0.233306,0.587821,-0.920043,0.85896,1.3715,0.048431,0,1.37235
132,0.682468,2.10885,1.25436,0.937837,0.0276713,0,0.938245,0.24094,0.051849,0,0.246456,0.585563,-0.925082,0.858008,1.37418,0.0405459,0,1.37478
133,0.68106,2.10498,1.25651,0.937257,0.0225067,0,0.937527,0.25457,0.0522131,0,0.259869,0.583876,-0.928848,0.857305,1.37617,0.0330465,0,1.37657
134,0.680003,2.10208,1.25817,0.936843,0.0176181,0,0.937008,0.26845,0.0525096,0,0.273537,0.582602,-0.931692,0.856763,1.3777,0.0259088,0,1.37795
135,0.679096,2.09958,1.25955,0.936452,0.0129695,0,0.936542,0.28255,0.0527392,0,0.28743,0.581516,-0.934117,0.856308,1.37897,0.0190981,0,1.3791
136,0.678216,2.09716,1.26089,0.936041,0.00853559,0,0.93608,0.29687,0.0529032,0,0.301547,0.580466,-0.93646,0.855872,1.38015,0.0125854,0,1.38021
137,0.677304,2.09465,1.26228,0.935597,0.00429196,0,0.935607,0.3114,0.0530023,0,0.315878,0.579375,-0.938894,0.855414,1.38135,0.00633682,0,1.38137
138,0.676285,2.09183,1.26379,0.935044,0.000214416,0,0.935044,0.32611,0.0530373,0,0.330395,0.578169,-0.941586,0.85492,1.38262,0.00031705,0,1.38262
139,0.675157,2.08872,1.26552,0.934444,-0.00371757,0,0.934451,0.34099,0.0530091,0,0.345086,0.576823,-0.944592,0.854354,1.38404,-0.00550624,0,1.38405
140,0.673911,2.08529,1.26743,0.933765,-0.00752259,0,0.933795,0.35604,0.0529183,0,0.359951,0.575336,-0.947911,0.853727,1.38559,-0.0111626,0,1.38564
141,0.672642,2.08179,1.26938,0.933052,-0.0112211,0,0.93312,0.37123,0.0527655,0,0.374961,0.573824,-0.951286,0.85309,1.38715,-0.0166821,0,1.38725
142,0.671384,2.07832,1.27129,0.932317,-0.0148312,0,0.932435,0.38654,0.0525515,0,0.390096,0.57233,-0.954621,0.852463,1.38865,-0.0220905,0,1.38883
143,0.670033,2.07458,1.27333,0.931504,-0.0183678,0,0.931685,0.40197,0.0522765,0,0.405355,0.570731,-0.95819,0.851796,1.39024,-0.0274132,0,1.39051
144,0.668525,2.07043,1.27568,0.930627,-0.0218475,0,0.930883,0.4175,0.051941,0,0.420719,0.568932,-0.962204,0.851026,1.39206,-0.0326802,0,1.39244
145,0.666815,2.0657,1.27826,0.929575,-0.0252806,0,0.929918,0.43311,0.0515454,0,0.436166,0.566913,-0.966713,0.85018,1.39405,-0.0379125,0,1.39457
146,0.665063,2.06089,1.28109,0.928575,-0.0286869,0,0.929018,0.44878,0.0510903,0,0.451679,0.564808,-0.971411,0.849255,1.39622,-0.0431342,0,1.39689
147,0.663476,2.05654,1.2837,0.927668,-0.0320786,0,0.928223,0.46451,0.0505754,0,0.467255,0.562893,-0.975686,0.848399,1.39819,-0.0483493,0,1.39903
148,0.662836,2.0547,1.28435,0.927005,-0.0354754,0,0.927684,0.48027,0.0500014,0,0.482866,0.562207,-0.977216,0.848184,1.39854,-0.0535207,0,1.39957
149,0.664309,2.05881,1.28227,0.927795,-0.0389392,0,0.928612,0.49605,0.0493684,0,0.498501,0.563909,-0.973417,0.848866,1.39663,-0.0586161,0,1.39786
150,0.662306,2.05243,1.28148,0.924416,-0.0422357,0,0.92538,0.51184,0.0486764,0,0.514149,0.562382,-0.976827,0.849126,1.39575,-0.0637706,0,1.39721
151,0.655318,2.03554,1.30366,0.92634,-0.0457945,0,0.927472,0.52761,0.0479264,0,0.529782,0.551684,-1.00071,0.841857,1.41357,-0.0698814,0,1.4153
152,0.646804,2.00835,1.30018,0.912303,-0.0485446,0,0.913594,0.54336,0.0471182,0,0.545399,0.545255,-1.01506,0.842999,1.41048,-0.0750531,0,1.41247
153,0.696896,2.13658,1.18039,0.912706,-0.0520427,0,0.914189,0.55906,0.0462529,0,0.56097,0.614787,-0.85985,0.882179,1.30967,-0.0746779,0,1.3118
154,0.879814,2.61681,0.889965,0.912538,-0.0555367,0,0.914227,0.57471,0.0453306,0,0.576495,0.856728,-0.319804,0.97376,1.03719,-0.0631232,0,1.03911
155,0.982414,2.89166,0.783673,0.91114,-0.0589774,0,0.913047,0.59028,0.0443529,0,0.591944,0.986948,-0.029133,1.00462,0.927451,-0.0600331,0,0.929391
156,0.975247,2.87422,0.796985,0.917902,-0.0629879,0,0.92006,0.60576,0.0433207,0,0.607307,0.976089,-0.0533721,1.00086,0.9412,-0.0645867,0,0.943413
