"PointID","x","y"
0, 9.997500181200000e-01, -3.632760861466702e-05
1, 9.990000128750000e-01, -1.451681087886776e-04
2, 9.977599978450000e-01, -3.241721321590310e-04
3, 9.960200190539999e-01, -5.719303891475315e-04
4, 9.937800168990000e-01, -8.821391076810741e-04
5, 9.910500049590000e-01, -1.242848895140840e-03
6, 9.878399968150000e-01, -1.638963423454524e-03
7, 9.841300249100000e-01, -2.058837776772355e-03
8, 9.799500107769999e-01, -2.489993017594430e-03
9, 9.752799868580000e-01, -2.935425154285941e-03
10, 9.701499938960000e-01, -3.405216436931106e-03
11, 9.645400047300000e-01, -3.923569100299165e-03
12, 9.584699869160000e-01, -4.513440425279940e-03
13, 9.519400000570000e-01, -5.193892452702476e-03
14, 9.449599981310000e-01, -5.971571701277522e-03
15, 9.375399947170000e-01, -6.840728126098700e-03
16, 9.296900033950000e-01, -7.786894501977993e-03
17, 9.214000105860000e-01, -8.795069073866776e-03
18, 9.126999974250000e-01, -9.847418149052878e-03
19, 9.035800099370001e-01, -1.093569855662353e-02
20, 8.940600156780000e-01, -1.205310584894023e-02
21, 8.841500282290000e-01, -1.319778481913787e-02
22, 8.738499879840000e-01, -1.437090874149981e-02
23, 8.631799817090000e-01, -1.557168066283898e-02
24, 8.521599769590000e-01, -1.679878872532338e-02
25, 8.407700061800000e-01, -1.805444802335697e-02
26, 8.290500044819999e-01, -1.933342287557241e-02
27, 8.170099854470000e-01, -2.063326773830394e-02
28, 8.046399950980000e-01, -2.195336453197214e-02
29, 7.919700145720000e-01, -2.328871146333686e-02
30, 7.790099978450000e-01, -2.463649849686160e-02
31, 7.657799720760000e-01, -2.599295016974967e-02
32, 7.522799968720000e-01, -2.735641452455941e-02
33, 7.385200262070000e-01, -2.872424400962069e-02
34, 7.245299816130000e-01, -3.009187379466212e-02
35, 7.103199958800001e-01, -3.145676043530661e-02
36, 6.958900094030001e-01, -3.281730725234313e-02
37, 6.812700033190000e-01, -3.416908012756809e-02
38, 6.664699912070000e-01, -3.550956691321612e-02
39, 6.514999866490000e-01, -3.683624018358350e-02
40, 6.363800168040000e-01, -3.814569837661421e-02
41, 6.211299896240000e-01, -3.943461487120015e-02
42, 6.057599782940000e-01, -4.070052939659938e-02
43, 5.902799963950000e-01, -4.194096656568783e-02
44, 5.747100114820000e-01, -4.315266136644080e-02
45, 5.590599775310000e-01, -4.433315425970809e-02
46, 5.433599948880000e-01, -4.547850267018049e-02
47, 5.276100039480000e-01, -4.658700942736467e-02
48, 5.118399858470000e-01, -4.765482835065767e-02
49, 4.960500001910000e-01, -4.868017675174081e-02
50, 4.802699983120000e-01, -4.965928408106840e-02
51, 4.645099937920000e-01, -5.058969369253002e-02
52, 4.487800002100000e-01, -5.146887687491484e-02
53, 4.331099987030000e-01, -5.229320748758110e-02
54, 4.174999892710000e-01, -5.306067208837870e-02
55, 4.019699990750000e-01, -5.376815732651177e-02
56, 3.865399956700000e-01, -5.441261459268176e-02
57, 3.712300062180000e-01, -5.499106884057835e-02
58, 3.560400009160000e-01, -5.550126955219080e-02
59, 3.409900069240000e-01, -5.594017908812189e-02
60, 3.261100053790000e-01, -5.630465169908355e-02
61, 3.113999962810000e-01, -5.659239109479071e-02
62, 2.968699932100000e-01, -5.680074063443330e-02
63, 2.825500071050000e-01, -5.692688248319683e-02
64, 2.684499919410000e-01, -5.696844002299169e-02
65, 2.545700073240000e-01, -5.692297826811724e-02
66, 2.409400045870000e-01, -5.678820467683428e-02
67, 2.275699973110000e-01, -5.656199063782781e-02
68, 2.144699990750000e-01, -5.624226270521428e-02
69, 2.016600072380000e-01, -5.582737647331495e-02
70, 1.891400069000000e-01, -5.531520281845228e-02
71, 1.769299954180000e-01, -5.470444631029332e-02
72, 1.650400012730000e-01, -5.399365303545151e-02
73, 1.534900069240000e-01, -5.318225707617980e-02
74, 1.422899961470000e-01, -5.226942626118655e-02
75, 1.314399987460000e-01, -5.125353719633191e-02
76, 1.209499984980000e-01, -5.013377862102882e-02
77, 1.108499988910000e-01, -4.891208778857015e-02
78, 1.011300012470000e-01, -4.758609426321057e-02
79, 9.181000292300000e-02, -4.615726600645162e-02
80, 8.290000259900000e-02, -4.462626467530783e-02
81, 7.440000027400000e-02, -4.299210229318438e-02
82, 6.633000075800000e-02, -4.125783389791706e-02
83, 5.869000032500000e-02, -3.942288745127165e-02
84, 5.149000138000000e-02, -3.748899980844412e-02
85, 4.473999887700000e-02, -3.545852809176184e-02
86, 3.844000026600000e-02, -3.333107105138532e-02
87, 3.260000050100000e-02, -3.110954329745029e-02
88, 2.723000012300000e-02, -2.879795426470774e-02
89, 2.232000045500000e-02, -2.639142456629519e-02
90, 1.789999939500000e-02, -2.390529104652455e-02
91, 1.394999958600000e-02, -2.132916807976652e-02
92, 1.049000024800000e-02, -1.867648138035878e-02
93, 7.519999985000000e-03, -1.595039245196250e-02
94, 5.040000193000000e-03, -1.315418552752119e-02
95, 3.049999941000000e-03, -1.029067734660699e-02
96, 1.560000004000000e-03, -7.383036883230083e-03
