"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
0, 9.997500181200000e-01, -3.633267228290264e-05, 2.664612348390403e-01, -6.924537589643668e-01, -1.141095973287379e-01, 2.011080086188347e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.558067505238363e+00
1, 9.990000128750000e-01, -1.454877519734475e-04, -7.424130325507887e-02, 1.222626519206318e-02, -8.732512101340285e-02, -4.959512718105985e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.597884345048051e-01
2, 9.977599978450000e-01, -3.276763035648608e-04, -8.932279004115570e-02, 6.370248400277512e-02, -1.116710576503121e-01, -1.268152005283295e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.301996201127620e-02
3, 9.960200190539999e-01, -5.908371776044496e-04, -1.088158824960654e-01, 1.017727517968869e-01, -1.113335190868641e-01, -2.036819677248925e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.846606326133088e-02
4, 9.937800168990000e-01, -9.503711580592251e-04, -1.288756470213977e-01, 1.381825528945378e-01, -1.207459162227122e-01, -2.835145660324927e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.269118003271040e-02
5, 9.910500049590000e-01, -1.431104493861052e-03, -1.374688576574692e-01, 1.554618274329080e-01, -1.351766619523405e-01, -3.154348244411711e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.379681506310202e-02
6, 9.878399968150000e-01, -2.065843219501399e-03, -1.382568554245081e-01, 1.611765948367021e-01, -1.545815891603332e-01, -3.247530147533639e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.814015586175112e-02
7, 9.841300249100000e-01, -2.893124614693864e-03, -1.295237990806374e-01, 1.531393626243761e-01, -1.776226163431935e-01, -3.077070015794319e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.386819044421183e-02
8, 9.799500107769999e-01, -3.926149039608922e-03, -1.098428343204414e-01, 1.295498311966989e-01, -2.014971755404646e-01, -2.617319082775631e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.938718231154103e-02
9, 9.752799868580000e-01, -5.161198342586706e-03, -7.913625862730936e-02, 9.046954676839290e-02, -2.222011863024407e-01, -1.867788994876381e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.393708060868920e-02
10, 9.701499938960000e-01, -6.547848241434274e-03, -3.949942537861115e-02, 3.905294849269875e-02, -2.353579677166077e-01, -8.812019601566714e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.313491042300067e-03
11, 9.645400047300000e-01, -8.022614719366069e-03, 4.376003091531210e-03, -1.821505641080481e-02, -2.373780457875736e-01, 2.231944716675615e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.558618729917733e-03
12, 9.584699869160000e-01, -9.504500784122528e-03, 4.495648650319522e-02, -7.163248653952320e-02, -2.270927936451287e-01, 1.255862551875137e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.571184752271566e-03
13, 9.519400000570000e-01, -1.093395517108733e-02, 7.422111875715788e-02, -1.111926924319446e-01, -2.072948020537819e-01, 2.003968034010345e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.246187603803366e-03
14, 9.449599981310000e-01, -1.228126253321360e-02, 8.755620707505121e-02, -1.310715615703798e-01, -1.839054338247862e-01, 2.342352168799075e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.664988857281815e-03
15, 9.375399947170000e-01, -1.355173705377461e-02, 8.683923872293710e-02, -1.331348242316242e-01, -1.630784048130866e-01, 2.315034094080234e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.314966820408788e-03
16, 9.296900033950000e-01, -1.477554192782963e-02, 7.886994777203939e-02, -1.252653617570838e-01, -1.483726796447849e-01, 2.096703861303051e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.612741068259242e-03
17, 9.214000105860000e-01, -1.599452076060943e-02, 7.041377997816538e-02, -1.157559704097404e-01, -1.399939492710262e-01, 1.868252614754768e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.961728533159941e-03
18, 9.126999974250000e-01, -1.723925044204500e-02, 6.557060745236615e-02, -1.098496274481183e-01, -1.364362362667514e-01, 1.732534852716954e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.385195440403205e-03
19, 9.035800099370001e-01, -1.853309198716230e-02, 6.521865158435110e-02, -1.089653570446288e-01, -1.355624169003730e-01, 1.716365132250172e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.650051738725431e-03
20, 8.940600156780000e-01, -1.988103354206930e-02, 6.886624685499056e-02, -1.127358824523639e-01, -1.356762474757460e-01, 1.803111733306557e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.884781450012153e-03
21, 8.841500282290000e-01, -2.127896695544783e-02, 7.527588082812471e-02, -1.197938422797443e-01, -1.356684213149614e-01, 1.962092093048327e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.239925979045499e-03
22, 8.738499879840000e-01, -2.271872814055018e-02, 8.313493647473422e-02, -1.286288309870290e-01, -1.349836341920869e-01, 2.159552474699646e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.804797936791753e-03
23, 8.631799817090000e-01, -2.418816486824180e-02, 9.153191263641121e-02, -1.381303705264787e-01, -1.336054953147265e-01, 2.369506955460978e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.504184545855795e-03
24, 8.521599769590000e-01, -2.567666966974382e-02, 9.974620923193794e-02, -1.474536786041452e-01, -1.316126842293596e-01, 2.576316033102636e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.384866066326540e-03
25, 8.407700061800000e-01, -2.718134121977303e-02, 1.076147941100448e-01, -1.563603251666712e-01, -1.292982287313777e-01, 2.772437132966044e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.323683062817549e-03
26, 8.290500044819999e-01, -2.869345282018877e-02, 1.150167511355345e-01, -1.647162058105902e-01, -1.267896091228844e-01, 2.958544093210748e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.315338114219488e-03
27, 8.170099854470000e-01, -3.020986617453764e-02, 1.221250663553902e-01, -1.726980793735249e-01, -1.242413867773949e-01, 3.136569580076125e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.277910651691788e-03
28, 8.046399950980000e-01, -3.173063496671110e-02, 1.290824980121949e-01, -1.804629939238876e-01, -1.217021827618394e-01, 3.310891716920645e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.168938395769046e-03
29, 7.919700145720000e-01, -3.325105906638748e-02, 1.360135909640497e-01, -1.881747766908316e-01, -1.191641777393299e-01, 3.485172162583559e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.004974964530796e-03
30, 7.790099978450000e-01, -3.476888293133563e-02, 1.430621932615907e-01, -1.959723928594358e-01, -1.166577932998814e-01, 3.661117020089585e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.316785765718352e-04
31, 7.657799720760000e-01, -3.628047855362050e-02, 1.501935961223560e-01, -2.038433246558873e-01, -1.141102610236880e-01, 3.840329195544807e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.734831430755418e-04
32, 7.522799968720000e-01, -3.778428840116847e-02, 1.574718625137727e-01, -2.118451321917884e-01, -1.115420280554067e-01, 4.022448394534322e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.747043497806109e-04
33, 7.385200262070000e-01, -3.927739526880018e-02, 1.647776670305978e-01, -2.198591385941500e-01, -1.088791659118588e-01, 4.207183618784362e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.011760269253260e-04
34, 7.245299816130000e-01, -4.075468443770258e-02, 1.721511658151042e-01, -2.279198133402355e-01, -1.061447496086141e-01, 4.392647711373093e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.428848434789825e-04
35, 7.103199958800001e-01, -4.221322321740365e-02, 1.795067274229562e-01, -2.359395364047650e-01, -1.032899163821031e-01, 4.578714215759380e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.296476884266845e-04
36, 6.958900094030001e-01, -4.365107468095756e-02, 1.869196972292670e-01, -2.439947115567302e-01, -1.003516426752597e-01, 4.765262337208240e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.989790245868106e-04
37, 6.812700033190000e-01, -4.506334676456579e-02, 1.943650818302186e-01, -2.520653485848563e-01, -9.729047987256566e-02, 4.953351047261771e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.737590086129740e-04
38, 6.664699912070000e-01, -4.644727122910917e-02, 2.018728489810114e-01, -2.601791756557104e-01, -9.413923232988085e-02, 5.142228300749278e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.071273427636404e-04
39, 6.514999866490000e-01, -4.780013336392862e-02, 2.093447816386395e-01, -2.682324939201439e-01, -9.086058252884460e-02, 5.330967500731090e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.820812736798142e-04
40, 6.363800168040000e-01, -4.911841804733991e-02, 2.167877470425086e-01, -2.762319686925670e-01, -8.748225459128164e-02, 5.518287484529191e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.693429529316068e-04
41, 6.211299896240000e-01, -5.039880585925809e-02, 2.240956873346754e-01, -2.840682315391979e-01, -8.396329499115598e-02, 5.703009142419305e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.607379339801746e-03
42, 6.057599782940000e-01, -5.163893952196177e-02, 2.312335284091038e-01, -2.917035676417533e-01, -8.032785369626111e-02, 5.882592448285852e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.666284845725973e-03
43, 5.902799963950000e-01, -5.283651744286848e-02, 2.380414534077609e-01, -2.989771662862561e-01, -7.653209326571560e-02, 6.054407058451165e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.150911049139426e-03
44, 5.747100114820000e-01, -5.398855962694660e-02, 2.444780580924397e-01, -3.058459742925342e-01, -7.261157441758760e-02, 6.215829115269956e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.425918492169628e-03
45, 5.590599775310000e-01, -5.509294228958472e-02, 2.503571157806760e-01, -3.121108585309404e-01, -6.852530373538347e-02, 6.363783398187185e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.764816271096898e-03
46, 5.433599948880000e-01, -5.614624350351877e-02, 2.553864921207059e-01, -3.174868615525494e-01, -6.426430709442971e-02, 6.490494035564576e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.194780160894186e-02
47, 5.276100039480000e-01, -5.714719402016574e-02, 2.589897880469950e-01, -3.213883059475915e-01, -5.976808785656226e-02, 6.582309964118821e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.070346440515922e-02
48, 5.118399858470000e-01, -5.809262574024595e-02, 2.610993596693733e-01, -3.237174853334157e-01, -5.507481398569894e-02, 6.635053568950454e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.599424905337411e-02
49, 4.960500001910000e-01, -5.898126702865521e-02, 2.631124439283043e-01, -3.259665607768816e-01, -5.031757558157496e-02, 6.683534689928043e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.934096496209421e-02
50, 4.802699983120000e-01, -5.981014473543151e-02, 2.678108509662457e-01, -3.311024354329726e-01, -4.571285537898963e-02, 6.794690292388569e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.473000158559181e-01
51, 4.645099937920000e-01, -6.057746702028845e-02, 2.766989198780419e-01, -3.400234413798431e-01, -4.165769235196057e-02, 7.027825307513681e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.632116455552921e-01
52, 4.487800002100000e-01, -6.128137536596371e-02, 2.878962043954775e-01, -3.507338213870866e-01, -3.673377211080604e-02, 7.328286008640728e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.551649550285830e-02
53, 4.331099987030000e-01, -6.191915721415878e-02, 2.980174301327991e-01, -3.602550100123465e-01, -3.076464073772034e-02, 7.587293958024803e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.078829519045080e-02
54, 4.174999892710000e-01, -6.248937218992577e-02, 3.060165527487033e-01, -3.677423262838320e-01, -2.489122305260226e-02, 7.780535147595695e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.937570834492603e-02
55, 4.019699990750000e-01, -6.298970910159454e-02, 3.130605287629019e-01, -3.743619232126678e-01, -1.933526011470984e-02, 7.952623452304598e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.195260015220138e-02
56, 3.865399956700000e-01, -6.341792697206548e-02, 3.203658236335006e-01, -3.812694714472714e-01, -1.358025040540625e-02, 8.139584478813132e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.589923551127547e-02
57, 3.712300062180000e-01, -6.377185938644445e-02, 3.287845943954456e-01, -3.892395335835274e-01, -7.352582739327872e-03, 8.357941714313927e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.025778279767342e-02
