"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,           0,      -4.611735597,      -4.376976444,      -4.509065055,      -4.602285364
          0,           0,           1,      -4.453536979,      -4.358365672,      -4.425962632,      -4.807283962
          0,           0,           2,      -4.303473331,       -4.23387034,      -4.388045113,      -4.800410114
          0,           0,           3,      -4.273886841,      -4.186709677,      -4.371774708,      -4.790807213
          0,           0,           4,      -4.252655399,      -4.147708012,      -4.395921412,      -4.778602055
          0,           0,           5,      -4.261217483,      -4.124330166,      -4.430587387,      -4.782635174
          0,           0,           6,      -4.257400452,      -4.091610155,      -4.454556691,      -4.780944435
          0,           0,           7,      -4.241999264,      -4.058262415,      -4.462182466,      -4.773736135
          0,           0,           8,      -4.232838846,      -4.032578159,      -4.470666614,      -4.762000228
          0,           0,           9,      -4.230460503,      -4.014832224,      -4.489910927,      -4.749184348
          0,           0,          10,      -4.235036532,      -4.006326484,      -4.515278185,      -4.739800027
          0,           0,          11,      -4.246987009,        -4.0062786,      -4.530167179,       -4.73483871
          0,           0,          12,      -4.263810276,      -4.012467751,      -4.540028724,      -4.735613516
          0,           0,          13,      -4.283361989,       -4.02415356,      -4.554809068,      -4.744558136
          0,           0,          14,      -4.306762959,      -4.042328027,      -4.574135833,      -4.762508312
          0,           0,          15,      -4.335884278,      -4.067709365,      -4.596925854,      -4.788763178
          0,           0,          16,       -4.37058903,      -4.099705139,      -4.624935441,      -4.822206222
          0,           0,          17,      -4.408562056,      -4.136888302,      -4.658304898,      -4.861806906
          0,           0,          18,      -4.446199868,      -4.177581713,      -4.694580818,      -4.907490589
          0,           0,          19,      -4.475993011,      -4.217558399,      -4.732369363,      -4.956823474
          0,           0,          20,      -4.498624328,      -4.255914584,       -4.75101022,      -4.992336162
          0,           0,          21,      -4.516378784,      -4.292964635,      -4.776209867,      -5.034257116
          0,           0,          22,      -4.534017117,      -4.329640726,      -4.805582796,      -5.073517906
          0,           0,          23,      -4.554821897,      -4.367299408,      -4.836878673,       -5.11090697
          0,           0,          24,      -4.581927631,      -4.407279332,      -4.875950152,      -5.147903281
          0,           0,          25,      -4.617192942,      -4.451499583,       -4.92032351,      -5.185731067
          0,           0,          26,      -4.659284008,       -4.49970038,      -4.964442227,      -5.224452547
          0,           0,          27,      -4.705201409,       -4.55045107,      -5.003245258,      -5.262923111
          0,           0,          28,      -4.749769546,      -4.601039154,      -5.031311632,      -5.298468061
          0,           0,          29,      -4.784221454,      -4.645012125,      -5.046398402,       -5.32601386
          0,           0,          30,      -4.806172386,      -4.678942814,      -5.052884354,      -5.346679559
          0,           0,          31,      -4.819225009,      -4.702274666,       -5.06794326,      -5.366353485
          0,           0,          32,      -4.826930867,      -4.714968827,      -5.086127524,      -5.382757155
          0,           0,          33,      -4.831807082,      -4.716599013,      -5.109932188,      -5.398727075
          0,           0,          34,       -4.83960933,      -4.712365266,      -5.143797587,      -5.414234248
          0,           0,          35,      -4.852953674,      -4.707316821,      -5.181117779,      -5.429142982
