"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          59,      -4.335095979,      -1.868683591,               -32,      -1.873806692,        1.13363046,      -8.314173643
          0,           0,          60,      -4.337301723,      -1.861560776,               -32,      -1.873047429,       1.131690811,      -8.311614856
          0,           0,          61,      -4.339378405,      -1.854484643,               -32,      -1.872045455,       1.129886848,      -8.308810264
          0,           0,          62,      -4.341070754,      -1.847791783,               -32,      -1.870759414,       1.128438891,      -8.305687358
          0,           0,          63,      -4.342169713,      -1.841729872,               -32,      -1.869096322,       1.127555454,      -8.302148682
          0,           0,          64,      -4.342504965,      -1.836413578,               -32,      -1.867065039,       1.127406114,      -8.298141355
          0,           0,          65,      -4.341899948,      -1.831859208,               -32,      -1.864633115,       1.128173007,      -8.293582783
          0,           0,          66,      -4.340206484,      -1.827985658,               -32,      -1.861817961,        1.12999832,      -8.288461274
          0,           0,          67,      -4.337347166,      -1.824680463,               -32,      -1.858608935,       1.132969793,      -8.282776203
          0,           0,          68,      -4.333319827,      -1.821821689,               -32,      -1.855080013,       1.137071865,      -8.276644135
          0,           0,          69,      -4.328256208,       -1.81933522,               -32,       -1.85131683,       1.142186932,      -8.270193312
          0,           0,          70,      -4.322391345,      -1.817212737,               -32,      -1.847465319,       1.148086406,       -8.26357703
          0,           0,          71,      -4.316032755,      -1.815518696,               -32,      -1.843671278,       1.154468706,      -8.256966642
          0,           0,          72,      -4.309543198,      -1.814379256,               -32,      -1.840079613,       1.160983079,       -8.25053477
          0,           0,          73,      -4.303304868,      -1.813965797,               -32,      -1.836820358,       1.167262881,      -8.244430371
          0,           0,          74,      -4.297669401,      -1.814461837,               -32,      -1.834021712,       1.172957398,      -8.238766473
          0,           0,          75,      -4.292951485,      -1.816043888,               -32,       -1.83179719,       1.177756791,      -8.233630462
          0,           0,          76,      -4.289415233,      -1.818859319,               -32,      -1.830252759,       1.181402554,      -8.229091348
          0,           0,          77,      -4.287236359,      -1.822985417,               -32,      -1.829483669,       1.183710339,      -8.225152891
          0,           0,          78,       -4.28651149,      -1.828401168,               -32,      -1.829553538,       1.184581838,      -8.221770763
          0,           0,          79,      -4.287253346,      -1.834953971,               -32,      -1.830480653,       1.184005048,      -8.218834719
          0,           0,          80,      -4.289330558,      -1.842281447,               -32,      -1.832223775,       1.182094005,      -8.216253291
          0,           0,          81,      -4.292505884,      -1.849831337,               -32,      -1.834629237,       1.179087856,      -8.213931691
          0,           0,          82,      -4.296442207,      -1.856869158,               -32,      -1.837421595,        1.17532206,      -8.211679342
          0,           0,          83,      -4.300666331,      -1.862520369,               -32,      -1.840201526,       1.171227998,      -8.209309576
          0,           0,          84,      -4.304746372,      -1.865928582,               -32,       -1.84248378,       1.167286625,      -8.206658557
          0,           0,          85,      -4.308069883,      -1.866345965,               -32,      -1.843844572,       1.164070095,      -8.203502456
          0,           0,          86,      -4.310259607,      -1.863768134,               -32,      -1.843543235,       1.161882203,      -8.199943701
          0,           0,          87,      -4.311233406,      -1.858378548,               -32,      -1.841430137,       1.160920159,      -8.195960479
          0,           0,          88,      -4.310869684,      -1.850816139,               -32,      -1.837422594,       1.161241911,       -8.19149134
          0,           0,          89,       -4.30926354,      -1.842260448,               -32,      -1.831668666,       1.162667219,      -8.186732997
          0,           0,          90,      -4.307094079,      -1.833803018,               -32,      -1.824852037,       1.164675374,      -8.181859929
          0,           0,          91,      -4.304827347,      -1.826505101,               -32,      -1.817700963,       1.166868813,      -8.177053267
          0,           0,          92,      -4.302741982,      -1.821243938,               -32,      -1.811164554,       1.168702412,      -8.172407929
          0,           0,          93,      -4.301604041,      -1.818795768,               -32,      -1.805958663,       1.169622883,      -8.168282041
          0,           0,          94,      -4.301701108,      -1.819447171,               -32,      -1.802893923,       1.169364218,      -8.164478504
          0,           0,          95,      -4.303225769,      -1.823714802,               -32,      -1.802409843,       1.167639944,      -8.161265689
          0,           0,          96,      -4.306600802,      -1.831524995,               -32,      -1.804965383,       1.164163613,      -8.158579969
          0,           0,          97,      -4.311742843,      -1.842752181,               -32,      -1.810717055,       1.159021132,      -8.156318819
          0,           0,          98,      -4.318397814,      -1.857155004,               -32,      -1.819666774,       1.152314314,       -8.15441835
          0,           0,          99,      -4.326574255,      -1.874197149,               -32,      -1.831510547,       1.144220334,      -8.152852403
          0,           0,         100,      -4.335556595,      -1.892814324,               -32,      -1.845704304,       1.135327535,      -8.151249007
          0,           0,         101,      -4.345037131,      -1.912466847,               -32,      -1.861354058,       1.125984021,      -8.149547419
          0,           0,         102,      -4.354588781,      -1.931302866,               -32,      -1.877291258,       1.116704759,      -8.147569283
          0,           0,         103,      -4.363450603,       -1.94805687,               -32,       -1.89198883,       1.108100543,      -8.145217896
          0,           0,         104,      -4.371219711,      -1.960966272,               -32,      -1.904002062,       1.100512806,      -8.142437091
          0,           0,         105,      -4.377627456,      -1.968769204,               -32,      -1.912046883,       1.094381355,      -8.139129263
          0,           0,         106,      -4.382182933,       -1.97073716,               -32,      -1.915552619,       1.089892115,      -8.135392965
          0,           0,         107,      -4.385169384,      -1.967323181,               -32,      -1.914501966,       1.086868205,       -8.13123771
          0,           0,         108,       -4.38718245,      -1.959617537,               -32,      -1.909787176,       1.084782544,      -8.126812633
          0,           0,         109,      -4.388816807,      -1.949096954,               -32,      -1.902669393,       1.083105334,      -8.122261398
          0,           0,         110,      -4.390427723,      -1.937385211,               -32,      -1.894583234,       1.081212173,      -8.117633848
          0,           0,         111,      -4.392791674,      -1.925779522,               -32,      -1.886893113,       1.078563968,      -8.113253349
          0,           0,         112,      -4.396638091,      -1.915595946,               -32,      -1.880500766,       1.074632193,      -8.109077398
          0,           0,         113,       -4.40208049,      -1.907571478,               -32,      -1.876371134,       1.069043612,       -8.10514368
          0,           0,         114,      -4.409268795,       -1.90229443,               -32,      -1.874973567,       1.061648334,      -8.101337639
          0,           0,         115,      -4.418385385,      -1.900161064,               -32,      -1.876747251,       1.052488385,      -8.097793078
          0,           0,         116,      -4.429185099,      -1.901631204,               -32,      -1.881838564,       1.041645975,      -8.094304529
          0,           0,         117,      -4.441188641,      -1.906708753,               -32,      -1.890256596,       1.029559125,      -8.091004535
          0,           0,         118,      -4.454165051,      -1.915949379,               -32,      -1.901904271,       1.016663078,      -8.087780781
          0,           0,         119,      -4.467735269,      -1.929363094,               -32,      -1.916484482,       1.003300494,      -8.084494399
          0,           0,         120,      -4.480908792,      -1.946952756,               -32,        -1.9335038,      0.9902625059,      -8.081043846
          0,           0,         121,      -4.493043895,      -1.968688987,               -32,      -1.952290493,      0.9783658269,      -8.077541635
          0,           0,         122,      -4.503657186,      -1.994415458,               -32,      -1.971916775,      0.9681107091,      -8.073856594
          0,           0,         123,      -4.511857487,      -2.023105283,               -32,      -1.991238163,      0.9600941016,      -8.070115508
          0,           0,         124,      -4.517562292,        -2.0539089,               -32,       -2.00891087,      0.9546258262,      -8.066325469
          0,           0,         125,       -4.52100399,      -2.084580297,               -32,      -2.023677812,      0.9513701233,      -8.062434049
          0,           0,         126,      -4.522268655,      -2.111943515,               -32,      -2.034518016,      0.9500748789,      -8.058543924
          0,           0,         127,      -4.522174028,      -2.132671076,               -32,      -2.040833136,      0.9501526895,      -8.054737742
