"PointID","x","y"
0, 9.997500181200000e-01, -3.632731509585158e-05
1, 9.990000128750000e-01, -1.451495782892397e-04
2, 9.977599978450000e-01, -3.239689426906385e-04
3, 9.960200190539999e-01, -5.708336925313022e-04
4, 9.937800168990000e-01, -8.781791569979231e-04
5, 9.910500049590000e-01, -1.231914665385562e-03
6, 9.878399968150000e-01, -1.614142084626339e-03
7, 9.841300249100000e-01, -2.010252555704280e-03
8, 9.799500107769999e-01, -2.406181344420557e-03
9, 9.752799868580000e-01, -2.805160767255802e-03
10, 9.701499938960000e-01, -3.220587405271856e-03
11, 9.645400047300000e-01, -3.681522019816091e-03
12, 9.584699869160000e-01, -4.216751073123495e-03
13, 9.519400000570000e-01, -4.849751156736699e-03
14, 9.449599981310000e-01, -5.589229740272201e-03
15, 9.375399947170000e-01, -6.428848922137175e-03
16, 9.296900033950000e-01, -7.351692712447081e-03
17, 9.214000105860000e-01, -8.339637579736018e-03
18, 9.126999974250000e-01, -9.372277184670149e-03
19, 9.035800099370001e-01, -1.043972613260277e-02
20, 8.940600156780000e-01, -1.153469256567994e-02
21, 8.841500282290000e-01, -1.265560754768080e-02
22, 8.738499879840000e-01, -1.380430231004377e-02
23, 8.631799817090000e-01, -1.498074721044797e-02
24, 8.521599769590000e-01, -1.618425650839218e-02
25, 8.407700061800000e-01, -1.741738541674681e-02
26, 8.290500044819999e-01, -1.867517803367584e-02
27, 8.170099854470000e-01, -1.995527431483436e-02
28, 8.046399950980000e-01, -2.125704492152029e-02
29, 7.919700145720000e-01, -2.257551382206997e-02
30, 7.790099978450000e-01, -2.390786268041730e-02
31, 7.657799720760000e-01, -2.525032873103443e-02
32, 7.522799968720000e-01, -2.660126298854491e-02
33, 7.385200262070000e-01, -2.795804382201286e-02
34, 7.245299816130000e-01, -2.931615252779823e-02
35, 7.103199958800001e-01, -3.067307853351166e-02
36, 6.958900094030001e-01, -3.202726020105345e-02
37, 6.812700033190000e-01, -3.337431816012822e-02
38, 6.664699912070000e-01, -3.471179131571981e-02
39, 6.514999866490000e-01, -3.603721385260467e-02
40, 6.363800168040000e-01, -3.734725717899448e-02
41, 6.211299896240000e-01, -3.863867645674646e-02
42, 6.057599782940000e-01, -3.990910619724567e-02
43, 5.902799963950000e-01, -4.115618059922362e-02
44, 5.747100114820000e-01, -4.237675245627817e-02
45, 5.590599775310000e-01, -4.356849580754338e-02
46, 5.433599948880000e-01, -4.472759449040992e-02
47, 5.276100039480000e-01, -4.585250824098902e-02
48, 5.118399858470000e-01, -4.693952237206861e-02
49, 4.960500001910000e-01, -4.798701962496321e-02
50, 4.802699983120000e-01, -4.899135187677941e-02
51, 4.645099937920000e-01, -4.995020297763583e-02
52, 4.487800002100000e-01, -5.086117646032295e-02
53, 4.331099987030000e-01, -5.172071899982324e-02
54, 4.174999892710000e-01, -5.252693255179534e-02
55, 4.019699990750000e-01, -5.327675060739638e-02
56, 3.865399956700000e-01, -5.396713654560599e-02
57, 3.712300062180000e-01, -5.459508771308503e-02
58, 3.560400009160000e-01, -5.515835528149333e-02
59, 3.409900069240000e-01, -5.565379965449100e-02
60, 3.261100053790000e-01, -5.607808221587152e-02
61, 3.113999962810000e-01, -5.642878371350485e-02
62, 2.968699932100000e-01, -5.670304488399291e-02
63, 2.825500071050000e-01, -5.689770219881046e-02
64, 2.684499919410000e-01, -5.701007163657629e-02
