"PointID","x","y"
0, 9.997500181200000e-01, -3.632660669748228e-05
1, 9.990000128750000e-01, -1.451048565690687e-04
2, 9.977599978450000e-01, -3.234785839507528e-04
3, 9.960200190539999e-01, -5.681872082372944e-04
4, 9.937800168990000e-01, -8.686242304382772e-04
5, 9.910500049590000e-01, -1.205535587010959e-03
6, 9.878399968150000e-01, -1.554273123751668e-03
7, 9.841300249100000e-01, -1.893101902802585e-03
8, 9.799500107769999e-01, -2.204180990204400e-03
9, 9.752799868580000e-01, -2.491400570368427e-03
10, 9.701499938960000e-01, -2.776283601359807e-03
11, 9.645400047300000e-01, -3.099796476789118e-03
12, 9.584699869160000e-01, -3.505015271694656e-03
13, 9.519400000570000e-01, -4.026338552155465e-03
14, 9.449599981310000e-01, -4.677750262581376e-03
15, 9.375399947170000e-01, -5.451827401529758e-03
16, 9.296900033950000e-01, -6.326103823604884e-03
17, 9.214000105860000e-01, -7.275328250459958e-03
18, 9.126999974250000e-01, -8.273259833859264e-03
19, 9.035800099370001e-01, -9.306478493802110e-03
20, 8.940600156780000e-01, -1.036688809086230e-02
21, 8.841500282290000e-01, -1.145396707586826e-02
22, 8.738499879840000e-01, -1.257147647313063e-02
23, 8.631799817090000e-01, -1.372147241791962e-02
24, 8.521599769590000e-01, -1.490493195535226e-02
25, 8.407700061800000e-01, -1.612544186819646e-02
26, 8.290500044819999e-01, -1.737863024561347e-02
27, 8.170099854470000e-01, -1.866224688939380e-02
28, 8.046399950980000e-01, -1.997552286443068e-02
29, 7.919700145720000e-01, -2.131314160749587e-02
30, 7.790099978450000e-01, -2.267182732596099e-02
31, 7.657799720760000e-01, -2.404724245133709e-02
32, 7.522799968720000e-01, -2.543712753878644e-02
33, 7.385200262070000e-01, -2.683815351398167e-02
34, 7.245299816130000e-01, -2.824494841029363e-02
35, 7.103199958800001e-01, -2.965414670135062e-02
36, 6.958900094030001e-01, -3.106333410832424e-02
37, 6.812700033190000e-01, -3.246714958681067e-02
38, 6.664699912070000e-01, -3.386223915674218e-02
39, 6.514999866490000e-01, -3.524528965008727e-02
40, 6.363800168040000e-01, -3.661216221236543e-02
41, 6.211299896240000e-01, -3.795890975658902e-02
42, 6.057599782940000e-01, -3.928263336797952e-02
43, 5.902799963950000e-01, -4.058058536379640e-02
44, 5.747100114820000e-01, -4.184937511931796e-02
