"PointID","x","y"
0, 9.997500181200000e-01, -3.632801718620756e-05
1, 9.990000128750000e-01, -1.451939025120721e-04
2, 9.977599978450000e-01, -3.244549575977988e-04
3, 9.960200190539999e-01, -5.734568589906313e-04
4, 9.937800168990000e-01, -8.876505836261839e-04
5, 9.910500049590000e-01, -1.258065995972492e-03
6, 9.878399968150000e-01, -1.673503232393272e-03
7, 9.841300249100000e-01, -2.126435124185016e-03
8, 9.799500107769999e-01, -2.606575586858324e-03
9, 9.752799868580000e-01, -3.116567760319910e-03
10, 9.701499938960000e-01, -3.661847710738936e-03
11, 9.645400047300000e-01, -4.259811984372515e-03
12, 9.584699869160000e-01, -4.925256880796146e-03
13, 9.519400000570000e-01, -5.671049560292882e-03
14, 9.449599981310000e-01, -6.500919472974884e-03
15, 9.375399947170000e-01, -7.409889121392210e-03
16, 9.296900033950000e-01, -8.386856366717495e-03
17, 9.214000105860000e-01, -9.421116987789925e-03
18, 9.126999974250000e-01, -1.049837963815765e-02
19, 9.035800099370001e-01, -1.161263738272862e-02
20, 8.940600156780000e-01, -1.275772373227115e-02
21, 8.841500282290000e-01, -1.393134435817986e-02
22, 8.738499879840000e-01, -1.513371601738338e-02
23, 8.631799817090000e-01, -1.636294921404618e-02
24, 8.521599769590000e-01, -1.761684754727751e-02
25, 8.407700061800000e-01, -1.889712881426595e-02
26, 8.290500044819999e-01, -2.019819208792485e-02
27, 8.170099854470000e-01, -2.151749650417636e-02
28, 8.046399950980000e-01, -2.285446556662656e-02
29, 7.919700145720000e-01, -2.420413224802859e-02
30, 7.790099978450000e-01, -2.556377324406361e-02
31, 7.657799720760000e-01, -2.692969562053187e-02
32, 7.522799968720000e-01, -2.830034499865226e-02
33, 7.385200262070000e-01, -2.967316211621675e-02
34, 7.245299816130000e-01, -3.104367050446992e-02
35, 7.103199958800001e-01, -3.240942865212108e-02
36, 6.958900094030001e-01, -3.376893931263932e-02
37, 6.812700033190000e-01, -3.511786501788033e-02
38, 6.664699912070000e-01, -3.645378095778654e-02
39, 6.514999866490000e-01, -3.777422892814169e-02
40, 6.363800168040000e-01, -3.907585801492042e-02
41, 6.211299896240000e-01, -4.035536616960445e-02
42, 6.057599782940000e-01, -4.161027927561234e-02
43, 5.902799963950000e-01, -4.283806973140242e-02
44, 5.747100114820000e-01, -4.403538934061513e-02
45, 5.590599775310000e-01, -4.519964720851632e-02
46, 5.433599948880000e-01, -4.632675291660768e-02
47, 5.276100039480000e-01, -4.741479194644958e-02
48, 5.118399858470000e-01, -4.845970528520005e-02
49, 4.960500001910000e-01, -4.945942848311034e-02
50, 4.802699983120000e-01, -5.040993393783470e-02
51, 4.645099937920000e-01, -5.130846343369818e-02
52, 4.487800002100000e-01, -5.215217667336143e-02
53, 4.331099987030000e-01, -5.293718640369897e-02
54, 4.174999892710000e-01, -5.366115899184423e-02
55, 4.019699990750000e-01, -5.432073032947324e-02
56, 3.865399956700000e-01, -5.491263823217103e-02
57, 3.712300062180000e-01, -5.543374213853748e-02
58, 3.560400009160000e-01, -5.588159791112771e-02
59, 3.409900069240000e-01, -5.625310458110959e-02
60, 3.261100053790000e-01, -5.654517756196494e-02
61, 3.113999962810000e-01, -5.675551569451869e-02
62, 2.968699932100000e-01, -5.688157234735189e-02
63, 2.825500071050000e-01, -5.692084194693443e-02
64, 2.684499919410000e-01, -5.687123934675292e-02
65, 2.545700073240000e-01, -5.673063463186331e-02
66, 2.409400045870000e-01, -5.649733245116819e-02
67, 2.275699973110000e-01, -5.616976151483837e-02
68, 2.144699990750000e-01, -5.574649028675305e-02
69, 2.016600072380000e-01, -5.522668261328292e-02
70, 1.891400069000000e-01, -5.460893661205263e-02
71, 1.769299954180000e-01, -5.389292659990989e-02
72, 1.650400012730000e-01, -5.307815883280849e-02
73, 1.534900069240000e-01, -5.216518047362879e-02
74, 1.422899961470000e-01, -5.115424130550844e-02
75, 1.314399987460000e-01, -5.004476108463442e-02
76, 1.209499984980000e-01, -4.883710248019067e-02
77, 1.108499988910000e-01, -4.753456664735004e-02
78, 1.011300012470000e-01, -4.613583667284604e-02
79, 9.181000292300000e-02, -4.464367979662814e-02
80, 8.290000259900000e-02, -4.305996197961107e-02
81, 7.440000027400000e-02, -4.138482701487869e-02
82, 6.633000075800000e-02, -3.962252337184315e-02
83, 5.869000032500000e-02, -3.777352391689286e-02
84, 5.149000138000000e-02, -3.584057782112611e-02
85, 4.473999887700000e-02, -3.382693492408720e-02
86, 3.844000026600000e-02, -3.173299438248297e-02
87, 3.260000050100000e-02, -2.956229647950430e-02
88, 2.723000012300000e-02, -2.731923035038245e-02
89, 2.232000045500000e-02, -2.499937429974032e-02
90, 1.789999939500000e-02, -2.261751301061540e-02
91, 1.394999958600000e-02, -2.016336641847739e-02
92, 1.049000024800000e-02, -1.764899277530144e-02
93, 7.519999985000000e-03, -1.507601608615596e-02
94, 5.040000193000000e-03, -1.244538738147985e-02
95, 3.049999941000000e-03, -9.756443478608016e-03
96, 1.560000004000000e-03, -7.025701366391078e-03
97, 5.600000150000000e-04, -4.233348335446495e-03
98, 5.999999800000000e-05, -1.389709403087442e-03
99, 0.000000000000000e+00, 0.000000000000000e+00
100, 5.999999800000000e-05, 1.394165312127447e-03
101, 5.600000150000000e-04, 4.232374309499558e-03
102, 1.560000004000000e-03, 6.989455565329797e-03
103, 3.049999941000000e-03, 9.652347868429938e-03
104, 5.040000193000000e-03, 1.223972207685347e-02
105, 7.519999985000000e-03, 1.473602101999323e-02
106, 1.049000024800000e-02, 1.714314680982855e-02
107, 1.394999958600000e-02, 1.946191354684318e-02
108, 1.789999939500000e-02, 2.169288713254980e-02
109, 2.232000045500000e-02, 2.382766663816827e-02
110, 2.723000012300000e-02, 2.587823293228813e-02
111, 3.260000050100000e-02, 2.783449425842304e-02
112, 3.844000026600000e-02, 2.970356191613769e-02
113, 4.473999887700000e-02, 3.148497439832288e-02
114, 5.149000138000000e-02, 3.317920570753408e-02
115, 5.869000032500000e-02, 3.478948761655500e-02
116, 6.633000075800000e-02, 3.631673901827218e-02
117, 7.440000027400000e-02, 3.776238063308173e-02
118, 8.290000259900000e-02, 3.912973511826016e-02
119, 9.181000292300000e-02, 4.041905344810739e-02
120, 1.011300012470000e-01, 4.163392266640746e-02
121, 1.108499988910000e-01, 4.277648664037732e-02
122, 1.209499984980000e-01, 4.384807470328654e-02
123, 1.314399987460000e-01, 4.485328165302695e-02
124, 1.422899961470000e-01, 4.579275258468141e-02
125, 1.534900069240000e-01, 4.666937529148648e-02
126, 1.650400012730000e-01, 4.748669038483545e-02
127, 1.769299954180000e-01, 4.824733426227006e-02
128, 1.891400069000000e-01, 4.895336204229785e-02
129, 2.016600072380000e-01, 4.960746985472031e-02
130, 2.144699990750000e-01, 5.021177925165547e-02
131, 2.275699973110000e-01, 5.076923836801558e-02
132, 2.409400045870000e-01, 5.128169445570173e-02
133, 2.545700073240000e-01, 5.175124951529810e-02
134, 2.684499919410000e-01, 5.217973566816000e-02
135, 2.825500071050000e-01, 5.256816728445162e-02
136, 2.968699932100000e-01, 5.291815426903788e-02
137, 3.113999962810000e-01, 5.323061320274700e-02
138, 3.261100053790000e-01, 5.350571511936557e-02
139, 3.409900069240000e-01, 5.374371429042617e-02
140, 3.560400009160000e-01, 5.394453140366180e-02
141, 3.712300062180000e-01, 5.410722948244361e-02
142, 3.865399956700000e-01, 5.423066509205560e-02
143, 4.019699990750000e-01, 5.431339186726502e-02
144, 4.174999892710000e-01, 5.435333665505495e-02
145, 4.331099987030000e-01, 5.434805257903830e-02
146, 4.487800002100000e-01, 5.429474304073057e-02
147, 4.645099937920000e-01, 5.419013233080399e-02
148, 4.802699983120000e-01, 5.403075417930966e-02
149, 4.960500001910000e-01, 5.381275297154600e-02
150, 5.118399858470000e-01, 5.353197124176738e-02
151, 5.276100039480000e-01, 5.318449377116997e-02
152, 5.433599948880000e-01, 5.276574439984525e-02
153, 5.590599775310000e-01, 5.227191355809310e-02
154, 5.747100114820000e-01, 5.169846179676302e-02
155, 5.902799963950000e-01, 5.104214691716352e-02
156, 6.057599782940000e-01, 5.029944298317966e-02
157, 6.211299896240000e-01, 4.946781819590002e-02
158, 6.363800168040000e-01, 4.854491458298169e-02
159, 6.514999866490000e-01, 4.752907084224903e-02
160, 6.664699912070000e-01, 4.642020911273473e-02
161, 6.812700033190000e-01, 4.521948475387705e-02
162, 6.958900094030001e-01, 4.392848157450210e-02
163, 7.103199958800001e-01, 4.254993817782480e-02
164, 7.245299816130000e-01, 4.108993680401823e-02
165, 7.385200262070000e-01, 3.955297432549079e-02
166, 7.522799968720000e-01, 3.794573284805745e-02
167, 7.657799720760000e-01, 3.627860451077469e-02
168, 7.790099978450000e-01, 3.456092522438510e-02
169, 7.919700145720000e-01, 3.280157433572988e-02
170, 8.046399950980000e-01, 3.101281898231820e-02
171, 8.170099854470000e-01, 2.920615411981535e-02
172, 8.290500044819999e-01, 2.739640059954830e-02
173, 8.407700061800000e-01, 2.559249814206808e-02
174, 8.521599769590000e-01, 2.380615036135407e-02
175, 8.631799817090000e-01, 2.205361115608684e-02
176, 8.738499879840000e-01, 2.034126918223464e-02
177, 8.841500282290000e-01, 1.868123870352277e-02
178, 8.940600156780000e-01, 1.708471400210259e-02
179, 9.035800099370001e-01, 1.555797877129808e-02
180, 9.126999974250000e-01, 1.410630374795239e-02
181, 9.214000105860000e-01, 1.273280876484048e-02
182, 9.296900033950000e-01, 1.143150287208318e-02
183, 9.375399947170000e-01, 1.019869006627812e-02
184, 9.449599981310000e-01, 9.022334275701545e-03
185, 9.519400000570000e-01, 7.894807197797945e-03
186, 9.584699869160000e-01, 6.813519007688762e-03
187, 9.645400047300000e-01, 5.783396129499944e-03
188, 9.701499938960000e-01, 4.814839749415802e-03
189, 9.752799868580000e-01, 3.925490652352781e-03
190, 9.799500107769999e-01, 3.124951582326891e-03
191, 9.841300249100000e-01, 2.426084293395238e-03
192, 9.878399968150000e-01, 1.826280901570630e-03
193, 9.910500049590000e-01, 1.325272299030575e-03
194, 9.937800168990000e-01, 9.119660958217602e-04
195, 9.960200190539999e-01, 5.801864276312029e-04
196, 9.977599978450000e-01, 3.257012171556642e-04
197, 9.990000128750000e-01, 1.453075275639016e-04
198, 9.997500181200000e-01, 3.632981670773036e-05
199, 1.000000000000000e+00, 0.000000000000000e+00
