"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,         153,      -8.672451651,      -8.437728961,      -8.937282157,      -9.181530701
          0,           0,         154,      -8.684518192,      -8.443149853,      -8.955841906,      -9.183787559
          0,           0,         155,      -8.693921048,       -8.44311583,      -8.972513982,      -9.182967422
          0,           0,         156,      -8.701748727,      -8.440018466,      -8.987454829,      -9.180628934
          0,           0,         157,      -8.709114195,      -8.435936103,      -9.001349768,      -9.178321661
          0,           0,         158,      -8.716766936,      -8.432225717,      -9.015134872,      -9.177120778
          0,           0,         159,      -8.724993446,      -8.429615979,      -9.029307986,      -9.177505953
          0,           0,         160,      -8.733755494,      -8.428432313,      -9.043899581,      -9.179595526
          0,           0,         161,       -8.74293951,      -8.428813789,       -9.05878977,      -9.183376105
          0,           0,         162,       -8.75254038,       -8.43086777,      -9.073864054,      -9.188884288
          0,           0,         163,       -8.76266422,      -8.434685185,      -9.089104601,      -9.196184189
          0,           0,         164,      -8.773456431,       -8.44030977,      -9.104607416,       -9.20528275
          0,           0,         165,      -8.785043029,      -8.447727554,      -9.120532836,      -9.216128294
          0,           0,         166,      -8.797508133,      -8.456877891,      -9.137038467,      -9.228643046
          0,           0,         167,      -8.810901597,      -8.467673562,      -9.154228874,      -9.242741119
          0,           0,         168,      -8.825257859,      -8.480020152,      -9.172143264,      -9.258334734
          0,           0,         169,      -8.840610282,      -8.493830126,      -9.190775872,      -9.275339773
          0,           0,         170,       -8.85699703,      -8.509031262,      -9.210103903,       -9.29368237
          0,           0,         171,      -8.874461585,      -8.525570844,       -9.23010446,      -9.313303668
          0,           0,         172,      -8.893051269,      -8.543417067,      -9.250759155,      -9.334161646
          0,           0,         173,      -8.912815405,      -8.562558725,      -9.272053878,      -9.356231147
          0,           0,         174,      -8.933803687,        -8.5830038,      -9.293979502,      -9.379503463
          0,           0,         175,      -8.956064843,      -8.604777371,      -9.316534743,      -9.403986104
          0,           0,         176,       -8.97964559,      -8.627919226,      -9.339729772,      -9.429702797
          0,           0,         177,      -9.004589943,      -8.652481514,      -9.363588771,       -9.45669346
          0,           0,         178,      -9.030938867,      -8.678526705,      -9.388150338,      -9.485013704
          0,           0,         179,      -9.058730165,      -8.706125902,      -9.413465524,      -9.514733354
          0,           0,         180,       -9.08799827,      -8.735357396,       -9.43959389,      -9.545933786
          0,           0,         181,      -9.118773507,      -8.766305268,      -9.466598149,      -9.578704141
          0,           0,         182,      -9.151080395,      -8.799057831,      -9.494537861,       -9.61313663
