"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,           0,      -5.612774023,      -5.358521173,       -5.47002933,      -5.468989869
          0,           0,           1,      -5.309771203,      -5.250075613,      -5.219525346,      -5.661924827
          0,           0,           2,      -5.064502422,        -5.0313056,      -5.102387185,       -5.55471983
          0,           0,           3,      -4.966626429,      -4.929545713,      -5.044635388,       -5.48460285
          0,           0,           4,      -4.949004807,      -4.915609833,      -5.063900719,      -5.475081989
          0,           0,           5,      -4.970335766,      -4.935337568,      -5.112750505,       -5.50049559
          0,           0,           6,      -4.998244153,      -4.951092506,      -5.154343166,      -5.538779816
          0,           0,           7,      -5.014306253,      -4.950502807,      -5.184709017,      -5.566502307
          0,           0,           8,      -5.021544507,      -4.941715799,      -5.224085164,      -5.588134067
          0,           0,           9,       -5.02341912,      -4.930050568,      -5.273273718,      -5.613115101
          0,           0,          10,      -5.026993609,      -4.923110702,      -5.321218927,      -5.633680405
          0,           0,          11,      -5.037117296,      -4.923109829,      -5.347108913,      -5.646970017
          0,           0,          12,      -5.050189117,      -4.924395504,      -5.361662687,      -5.653270506
          0,           0,          13,      -5.061777116,      -4.922605156,       -5.38074887,      -5.654290823
          0,           0,          14,      -5.072976848,      -4.919240875,      -5.399345277,       -5.65258954
          0,           0,          15,      -5.086785862,      -4.916755115,       -5.41008533,      -5.650205093
          0,           0,          16,      -5.103999476,      -4.915207001,      -5.416547471,      -5.648436859
          0,           0,          17,      -5.123481305,      -4.913612787,      -5.425419706,      -5.648172176
          0,           0,          18,      -5.143689438,       -4.91169288,       -5.43951086,      -5.650318008
          0,           0,          19,      -5.163469004,      -4.910105906,      -5.458793632,      -5.655863633
          0,           0,          20,      -5.182330644,      -4.909993887,      -5.482389458,      -5.665707453
          0,           0,          21,      -5.200562834,      -4.912647322,      -5.509143914,      -5.680789971
          0,           0,          22,      -5.219374987,      -4.919497492,      -5.538597996,       -5.70376352
          0,           0,          23,      -5.238478622,      -4.930578511,       -5.57821796,      -5.743520055
          0,           0,          24,      -5.251063357,      -4.941176095,       -5.60417241,       -5.75339179
          0,           0,          25,      -5.269781245,      -4.960159846,      -5.614017724,      -5.776905987
          0,           0,          26,      -5.289859963,      -4.982822464,      -5.639223004,      -5.806330801
          0,           0,          27,       -5.31645359,      -5.012531637,      -5.667980257,      -5.839547816
          0,           0,          28,      -5.351016869,      -5.049933967,      -5.698921944,      -5.880215724
          0,           0,          29,      -5.392370499,      -5.093747832,      -5.737277484,      -5.925023328
          0,           0,          30,       -5.43942768,      -5.143168882,      -5.783595394,      -5.973340155
          0,           0,          31,      -5.491929023,      -5.197810976,      -5.834660626,      -6.024842326
          0,           0,          32,      -5.549298744,      -5.257235705,      -5.887274831,      -6.079179801
