"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
0, 9.997500181200000e-01, -3.632788054344533e-05, -1.768005177632081e+00, 3.723197154026999e+00, 1.413427983927577e-01, -8.210579801793910e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.700262286679902e+00
1, 9.990000128750000e-01, -1.451852760057464e-04, -8.654337870734207e-01, 1.716111954727791e+00, 3.674916639325764e-02, -2.778346888591120e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.221125261597799e+00
2, 9.977599978450000e-01, -3.243603679298979e-04, -7.734591313702457e-01, 1.401201759276012e+00, 5.632183695353024e-02, -2.337904942598766e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.885016031117305e-01
3, 9.960200190539999e-01, -5.729463300582724e-04, -6.845245779087712e-01, 1.199112894453262e+00, 1.265368429571760e-02, -2.000795975428176e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.741190589533469e-01
4, 9.937800168990000e-01, -8.858072223566372e-04, -6.009194946015427e-01, 1.037616723902054e+00, -6.822559951605652e-03, -1.692236884729296e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.325398306532282e-01
5, 9.910500049590000e-01, -1.252976324913032e-03, -5.456071914092194e-01, 9.339514917343541e-01, -1.978199656316848e-02, -1.513052941651688e-01, 0.000000000000000e+00, 0.000000000000000e+00, -8.207343373905995e-02
6, 9.878399968150000e-01, -1.661950099619322e-03, -5.007841890865171e-01, 8.529323871164732e-01, -2.962374257554943e-02, -1.374165803541921e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.253425532922098e-02
7, 9.841300249100000e-01, -2.103822996016151e-03, -4.643328824248608e-01, 7.883315095037823e-01, -3.606228711698529e-02, -1.264086911025444e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.807485969022495e-02
8, 9.799500107769999e-01, -2.567573174178969e-03, -4.350670133013872e-01, 7.362431705603921e-01, -4.050634710748917e-02, -1.176877426234294e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.702019981469773e-02
9, 9.752799868580000e-01, -3.055957580992182e-03, -4.115325801524101e-01, 6.940666312234169e-01, -4.401019152396510e-02, -1.107149731384163e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.878116767283546e-02
10, 9.701499938960000e-01, -3.575959758175332e-03, -3.924919074206130e-01, 6.595520215568126e-01, -4.765211157825786e-02, -1.050692216684810e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.240276404379456e-02
11, 9.645400047300000e-01, -4.147242874693765e-03, -3.763089314235734e-01, 6.301766433279749e-01, -5.191295496248294e-02, -1.003003626094126e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.786672415211523e-02
12, 9.584699869160000e-01, -4.787320211495769e-03, -3.615039419248629e-01, 6.037858980489130e-01, -5.690613593205336e-02, -9.601159719852329e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.480218420875525e-02
13, 9.519400000570000e-01, -5.511114906017509e-03, -3.470793814315523e-01, 5.788532809952235e-01, -6.224292725870542e-02, -9.191735638033170e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.286824483626407e-02
14, 9.449599981310000e-01, -6.323313106122006e-03, -3.324435223048512e-01, 5.544504998953066e-01, -6.743985335975641e-02, -8.786566167372034e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.177623919947206e-02
15, 9.375399947170000e-01, -7.218657261748905e-03, -3.176292301941617e-01, 5.304636922527896e-01, -7.196378510943353e-02, -8.382385378605602e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.108055743991853e-02
16, 9.296900033950000e-01, -8.184895883603277e-03, -3.028522833341699e-01, 5.070286038886198e-01, -7.555694634965190e-02, -7.984825458611955e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.052809409953988e-02
17, 9.214000105860000e-01, -9.209860531363901e-03, -2.884791052315728e-01, 4.845888691064040e-01, -7.827192460160343e-02, -7.602278203542187e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.952396053177666e-03
18, 9.126999974250000e-01, -1.027805004905075e-02, -2.750175396415271e-01, 4.637017341564342e-01, -8.015082786459858e-02, -7.242914331783412e-02, 0.000000000000000e+00, 0.000000000000000e+00, -9.208677240968107e-03
19, 9.035800099370001e-01, -1.138268182059276e-02, -2.624161380136716e-01, 4.442701213833353e-01, -8.156366136231773e-02, -6.910090369176528e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.488986021534662e-03
20, 8.940600156780000e-01, -1.251735210595449e-02, -2.508042767111860e-01, 4.264172239408401e-01, -8.264966486552354e-02, -6.601055358821110e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.741790476575725e-03
21, 8.841500282290000e-01, -1.367989116641026e-02, -2.399090800949636e-01, 4.097698542639379e-01, -8.363292551968936e-02, -6.313633967898048e-02, 0.000000000000000e+00, 0.000000000000000e+00, -7.097092106754637e-03
22, 8.738499879840000e-01, -1.487081481473339e-02, -2.296089491295286e-01, 3.941400505815236e-01, -8.455459363539158e-02, -6.040567166672729e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.542659701462799e-03
23, 8.631799817090000e-01, -1.608858493630173e-02, -2.196863498763540e-01, 3.792473131183594e-01, -8.544403340628988e-02, -5.779656065547489e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.078341990683115e-03
24, 8.521599769590000e-01, -1.733129203536569e-02, -2.100717279053325e-01, 3.649582368566579e-01, -8.626072728660941e-02, -5.526293074464322e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.671941770115155e-03
25, 8.407700061800000e-01, -1.860080754376839e-02, -2.006305731128668e-01, 3.511119365795236e-01, -8.703853699386417e-02, -5.279810198015340e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.361317128500746e-03
26, 8.290500044819999e-01, -1.989165783947029e-02, -1.914616958098786e-01, 3.377702876597456e-01, -8.763810029160661e-02, -5.038208891549543e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.038170271985484e-03
27, 8.170099854470000e-01, -2.120133873555553e-02, -1.823727096480001e-01, 3.247196549916948e-01, -8.818551194509568e-02, -4.802018182674815e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.808225536415701e-03
28, 8.046399950980000e-01, -2.252926464489882e-02, -1.735011872460062e-01, 3.120970471390224e-01, -8.857480935162353e-02, -4.570352343690561e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.581790884779115e-03
29, 7.919700145720000e-01, -2.387047829210111e-02, -1.647743704621005e-01, 2.997721749863375e-01, -8.883525244445506e-02, -4.342516539686773e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.397425319067106e-03
30, 7.790099978450000e-01, -2.522224960470338e-02, -1.561048086865201e-01, 2.877103505308203e-01, -8.903958715258814e-02, -4.119531435951047e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.252947533616009e-03
31, 7.657799720760000e-01, -2.658088919445499e-02, -1.476993623058844e-01, 2.760405371350780e-01, -8.903877550817535e-02, -3.899028446121235e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.036659352318658e-03
32, 7.522799968720000e-01, -2.794484043667561e-02, -1.392330101277512e-01, 2.644729579519729e-01, -8.905419823528841e-02, -3.682680619342740e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.924919104373455e-03
33, 7.385200262070000e-01, -2.931155274865700e-02, -1.310570597658024e-01, 2.533700228342577e-01, -8.886073998675041e-02, -3.468682675757234e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.684449411859498e-03
34, 7.245299816130000e-01, -3.067656896887719e-02, -1.228483635201334e-01, 2.423532124312563e-01, -8.866588918737633e-02, -3.258840506569302e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.558750809851303e-03
35, 7.103199958800001e-01, -3.203745908070161e-02, -1.148583256536213e-01, 2.316894077133217e-01, -8.826776267795633e-02, -3.050210087263544e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.393994902050867e-03
36, 6.958900094030001e-01, -3.339273689663582e-02, -1.067517581058136e-01, 2.210048749049216e-01, -8.788041735905713e-02, -2.843765116957001e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.378021538288967e-03
37, 6.812700033190000e-01, -3.473808726305185e-02, -9.879342190324360e-02, 2.105943157482340e-01, -8.730460440776049e-02, -2.637004346085083e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.270035964693976e-03
38, 6.664699912070000e-01, -3.607110376558221e-02, -9.070138063510760e-02, 2.001371869858185e-01, -8.672765428667553e-02, -2.431443401340931e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.238962417520546e-03
39, 6.514999866490000e-01, -3.738935086283488e-02, -8.274201759812246e-02, 1.899225658031910e-01, -8.596295963821493e-02, -2.225204025861947e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.111631648528523e-03
40, 6.363800168040000e-01, -3.868950614500369e-02, -7.464288580971185e-02, 1.796503997782236e-01, -8.518411136447869e-02, -2.019766224653665e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.059470109440600e-03
41, 6.211299896240000e-01, -3.996829986891165e-02, -6.665513686988957e-02, 1.695941465148438e-01, -8.421593061019921e-02, -1.813331187877195e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.919010492928198e-03
42, 6.057599782940000e-01, -4.122329476154967e-02, -5.851218555856218e-02, 1.594511701807198e-01, -8.321730054379230e-02, -1.606914604017405e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.861102994465708e-03
43, 5.902799963950000e-01, -4.245200656670159e-02, -5.041885397292883e-02, 1.494493602812680e-01, -8.203293912558102e-02, -1.398471042484473e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.752045573170307e-03
44, 5.747100114820000e-01, -4.365113554116246e-02, -4.215052373327675e-02, 1.393364868103557e-01, -8.079018318107198e-02, -1.188866029719622e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.715077819418171e-03
45, 5.590599775310000e-01, -4.481814524731221e-02, -3.386420915037149e-02, 1.292832647556191e-01, -7.937341660090495e-02, -9.762950337265274e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.674839637158264e-03
46, 5.433599948880000e-01, -4.594900001706365e-02, -2.539790150088653e-02, 1.191119726035505e-01, -7.786027964750339e-02, -7.612992756131336e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.732913667922829e-03
47, 5.276100039480000e-01, -4.704184989953503e-02, -1.683967157744658e-02, 1.089305381215755e-01, -7.617396345724366e-02, -5.427597666338576e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.792374535611510e-03
48, 5.118399858470000e-01, -4.809269466889674e-02, -8.069777628408815e-03, 9.858951550212072e-02, -7.435565586696476e-02, -3.203418017706650e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.812066528206036e-03
49, 4.960500001910000e-01, -4.909953999173142e-02, 8.758732642136859e-04, 8.814086541121709e-02, -7.236891594556180e-02, -9.294659403610270e-04, 0.000000000000000e+00, 0.000000000000000e+00, -2.669366797390087e-03
50, 4.802699983120000e-01, -5.005841556376575e-02, 9.993252749460490e-03, 7.759111853209767e-02, -7.020597589599505e-02, 1.389793786320921e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.409996026919715e-03
51, 4.645099937920000e-01, -5.096662656297527e-02, 1.926197391386889e-02, 6.696688664606069e-02, -6.785148695539397e-02, 3.744644246210065e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.361072352037944e-03
52, 4.487800002100000e-01, -5.182139384999120e-02, 2.865027924018073e-02, 5.628361468579566e-02, -6.526708661493762e-02, 6.138159347712109e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.753402403536748e-03
53, 4.331099987030000e-01, -5.261887062622697e-02, 3.827733899851349e-02, 4.543691797425901e-02, -6.248281934543422e-02, 8.577940677210372e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.263092537274749e-03
