"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -5.014331382,      -4.984234618,      -5.435883753,       -4.41794978,             0.448,     0.01779141955,      0.3267154614,                 0,                 0,                 0,     0.08854029109,     0.01605170754,      0.3268055538,                 0,       18.36365335
          0,           0,           1,       -5.26513154,      -5.142671755,      -5.139300414,      -4.669953925,             0.448,     0.01399898151,      0.3298098631,                 0,                 0,                 0,     0.08783395259,      0.0122428484,      0.3298797204,                 0,        23.5595613
          0,           0,           2,      -5.162141177,      -5.118475799,      -5.185378065,      -4.577105596,             0.448,     0.01291447277,      0.3316297571,                 0,                 0,                 0,     0.08877866116,     0.01114866576,      0.3316938146,                 0,        25.6789234
          0,           0,           3,      -5.149888622,      -5.150776118,      -5.161406894,      -4.561150499,             0.448,     0.01284478214,      0.3313408473,                 0,                 0,                 0,     0.08960701028,      0.0110805143,      0.3314045378,                 0,       25.79575454
          0,           0,           4,      -5.089983049,      -5.094033212,      -5.112616455,      -4.505461542,             0.448,     0.01239462874,      0.3325289452,                 0,                 0,                 0,      0.0901873188,     0.01062404175,      0.3325902223,                 0,        26.8284716
          0,           0,           5,      -5.047754706,      -5.025221688,      -5.104236982,      -4.468309808,             0.448,     0.01210685635,      0.3345042875,                 0,                 0,                 0,     0.09070858169,     0.01032575655,      0.3345640045,                 0,       27.62932655
          0,           0,           6,      -5.043697427,      -5.069220875,      -5.127013937,      -4.469312121,             0.448,     0.01198861197,      0.3359669639,                 0,                 0,                 0,     0.09108857491,     0.01019972644,      0.3360260306,                 0,       28.02384169
          0,           0,           7,      -5.023249631,      -5.034367247,      -5.131916966,      -4.449389237,             0.448,     0.01187647957,      0.3373444679,                 0,                 0,                 0,     0.09147835062,     0.01008026168,       0.337402918,                 0,       28.40441614
          0,           0,           8,      -5.002111683,      -4.983555957,      -5.127186801,      -4.430013836,             0.448,     0.01175792761,      0.3388535564,                 0,                 0,                 0,     0.09186267211,    0.009953676899,       0.338911354,                 0,       28.81915654
          0,           0,           9,      -5.002477294,      -4.993504139,      -5.135108739,      -4.434439977,             0.448,     0.01164571667,      0.3403330939,                 0,                 0,                 0,     0.09216341378,    0.009833590365,      0.3403902731,                 0,       29.22388579
          0,           0,          10,      -5.006183775,      -5.020635564,      -5.160493295,      -4.441360874,             0.448,     0.01155651901,      0.3417635237,                 0,                 0,                 0,     0.09240433265,    0.009736778243,      0.3418202077,                 0,       29.57322386
          0,           0,          11,      -5.008060829,      -5.034416763,      -5.184620174,      -4.444972628,             0.448,     0.01147742216,       0.343188858,                 0,                 0,                 0,     0.09260714098,    0.009650093919,      0.3432451007,                 0,       29.90121416
          0,           0,          12,      -5.008180067,      -5.040814016,      -5.203601695,      -4.445443002,             0.448,     0.01139170805,      0.3446228075,                 0,                 0,                 0,     0.09277520598,    0.009556746565,      0.3446785735,                 0,        30.2520751
