"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.632660669748228e-05, 1.303243231985126e+00, 6.901617729525942e-01, 1.001471144678457e-01, 3.728496866379636e+00
1, 9.990000128750000e-01, -1.451048565690687e-04, 1.168225717139903e+00, 6.976493791920175e-01, 1.006680189047417e-01, 3.355188582876583e+00
2, 9.977599978450000e-01, -3.234785839507528e-04, 1.153294648470280e+00, 7.600584626405509e-01, 1.079087209890237e-01, 3.325325050022524e+00
3, 9.960200190539999e-01, -5.681872082372944e-04, 1.130790808693224e+00, 7.924621584556221e-01, 1.085450663080068e-01, 3.269689257209288e+00
4, 9.937800168990000e-01, -8.686242304382772e-04, 1.112401753477391e+00, 8.143714959086876e-01, 1.044339800080360e-01, 3.223576322483592e+00
5, 9.910500049590000e-01, -1.205535587010959e-03, 1.098419315656648e+00, 8.336656883592309e-01, 9.622896026168569e-02, 3.189168806413278e+00
6, 9.878399968150000e-01, -1.554273123751668e-03, 1.087901760862986e+00, 8.468765594120198e-01, 8.414529980752906e-02, 3.163023654160321e+00
7, 9.841300249100000e-01, -1.893101902802585e-03, 1.082634511293024e+00, 8.547584555725878e-01, 7.040750661891267e-02, 3.150122186485341e+00
8, 9.799500107769999e-01, -2.204180990204400e-03, 1.082619337085554e+00, 8.566311934171196e-01, 5.791176248117620e-02, 3.150292088866506e+00
9, 9.752799868580000e-01, -2.491400570368427e-03, 1.086586179303535e+00, 8.536017945233475e-01, 4.983132391134408e-02, 3.160327962700334e+00
10, 9.701499938960000e-01, -2.776283601359807e-03, 1.092215506764850e+00, 8.478053267861534e-01, 4.802627081786422e-02, 3.174394384381471e+00
11, 9.645400047300000e-01, -3.099796476789118e-03, 1.097011593686241e+00, 8.419663127750120e-01, 5.253143414424550e-02, 3.186281284399182e+00
12, 9.584699869160000e-01, -3.505015271694656e-03, 1.099144206832281e+00, 8.383734344677134e-01, 6.164983919159034e-02, 3.191466156211819e+00
13, 9.519400000570000e-01, -4.026338552155465e-03, 1.097895814419780e+00, 8.382636454577831e-01, 7.276550145682535e-02, 3.188220552743681e+00
14, 9.449599981310000e-01, -4.677750262581376e-03, 1.093527745174131e+00, 8.417159454028605e-01, 8.332335066427908e-02, 3.177243414611360e+00
15, 9.375399947170000e-01, -5.451827401529758e-03, 1.086949588631993e+00, 8.478569813960072e-01, 9.152380853333807e-02, 3.160810573986045e+00
16, 9.296900033950000e-01, -6.326103823604884e-03, 1.079312630663487e+00, 8.553624304831158e-01, 9.663913579277680e-02, 3.141769837965149e+00
17, 9.214000105860000e-01, -7.275328250459958e-03, 1.071684912546863e+00, 8.629435368800644e-01, 9.889847580472634e-02, 3.122752868651239e+00
18, 9.126999974250000e-01, -8.273259833859264e-03, 1.064826717671717e+00, 8.697259197175554e-01, 9.913265707846290e-02, 3.105643111940358e+00
19, 9.035800099370001e-01, -9.306478493802110e-03, 1.059008679074676e+00, 8.753617776447180e-01, 9.831995426027444e-02, 3.091105916590348e+00
20, 8.940600156780000e-01, -1.036688809086230e-02, 1.054145307688147e+00, 8.799312131219432e-01, 9.725393783592486e-02, 3.078932674308744e+00
21, 8.841500282290000e-01, -1.145396707586826e-02, 1.049955846499424e+00, 8.837124931901552e-01, 9.639879396755095e-02, 3.068426898812600e+00
22, 8.738499879840000e-01, -1.257147647313063e-02, 1.046104876036263e+00, 8.869947444445219e-01, 9.591134285187297e-02, 3.058743736776137e+00
23, 8.631799817090000e-01, -1.372147241791962e-02, 1.042373924908139e+00, 8.900802324401762e-01, 9.575664095378794e-02, 3.049358801631398e+00
24, 8.521599769590000e-01, -1.490493195535226e-02, 1.038588259262003e+00, 8.930864124055033e-01, 9.580342687576215e-02, 3.039822025687251e+00
25, 8.407700061800000e-01, -1.612544186819646e-02, 1.034694709666968e+00, 8.961008144906093e-01, 9.591889626494481e-02, 3.030007385467901e+00
26, 8.290500044819999e-01, -1.737863024561347e-02, 1.030689929708197e+00, 8.991329409880420e-01, 9.599844145987882e-02, 3.019906088177750e+00
27, 8.170099854470000e-01, -1.866224688939380e-02, 1.026586924304275e+00, 9.021622914076636e-01, 9.597778348530424e-02, 3.009547237481648e+00
28, 8.046399950980000e-01, -1.997552286443068e-02, 1.022420622851322e+00, 9.051781596089956e-01, 9.582806682273490e-02, 2.999022477347041e+00
29, 7.919700145720000e-01, -2.131314160749587e-02, 1.018209026952622e+00, 9.081419060817494e-01, 9.553754723029706e-02, 2.988370707839787e+00
30, 7.790099978450000e-01, -2.267182732596099e-02, 1.013975286064220e+00, 9.110609442310608e-01, 9.510990662933676e-02, 2.977656591204141e+00
31, 7.657799720760000e-01, -2.404724245133709e-02, 1.009720162713848e+00, 9.139183378815195e-01, 9.454764243374465e-02, 2.966877894945670e+00
32, 7.522799968720000e-01, -2.543712753878644e-02, 1.005431416556511e+00, 9.166980138532759e-01, 9.385281395136028e-02, 2.955997375698292e+00
33, 7.385200262070000e-01, -2.683815351398167e-02, 1.001117164743411e+00, 9.194149226906922e-01, 9.302886450373490e-02, 2.945040877136097e+00
34, 7.245299816130000e-01, -2.824494841029363e-02, 9.968001550936593e-01, 9.220842514462481e-01, 9.207731127036245e-02, 2.934073779115838e+00
35, 7.103199958800001e-01, -2.965414670135062e-02, 9.924530137879103e-01, 9.246492854637169e-01, 9.099234813276864e-02, 2.923007033378481e+00
36, 6.958900094030001e-01, -3.106333410832424e-02, 9.881332157251630e-01, 9.271832709228282e-01, 8.978209584665084e-02, 2.912015079333249e+00
37, 6.812700033190000e-01, -3.246714958681067e-02, 9.837951425100840e-01, 9.295930725317274e-01, 8.843783597785602e-02, 2.900949710041984e+00
38, 6.664699912070000e-01, -3.386223915674218e-02, 9.794849840755928e-01, 9.319401254629721e-01, 8.696871848690441e-02, 2.889951758457345e+00
39, 6.514999866490000e-01, -3.524528965008727e-02, 9.751949889082318e-01, 9.341973874648136e-01, 8.537630839713753e-02, 2.878992812919431e+00
40, 6.363800168040000e-01, -3.661216221236543e-02, 9.709361356973097e-01, 9.363579228521576e-01, 8.366545720245461e-02, 2.868100252165849e+00
41, 6.211299896240000e-01, -3.795890975658902e-02, 9.667277772371403e-01, 9.384332216375039e-01, 8.184375238569717e-02, 2.857329005409786e+00
42, 6.057599782940000e-01, -3.928263336797952e-02, 9.625682587968634e-01, 9.404030415177099e-01, 7.991676680736001e-02, 2.846668687649025e+00
43, 5.902799963950000e-01, -4.058058536379640e-02, 9.584793930171522e-01, 9.422830678310514e-01, 7.789371584276521e-02, 2.836181880570897e+00
44, 5.747100114820000e-01, -4.184937511931796e-02, 9.544677447991647e-01, 9.440576882147634e-01, 7.578053217608430e-02, 2.825881354937273e+00
45, 5.590599775310000e-01, -4.308665006047313e-02, 9.505573543719594e-01, 9.457342858787252e-01, 7.358706165582059e-02, 2.815833162674505e+00
46, 5.433599948880000e-01, -4.428870256938517e-02, 9.467623153413461e-01, 9.473051313769523e-01, 7.131840680792251e-02, 2.806072197165510e+00
47, 5.276100039480000e-01, -4.545437924909322e-02, 9.431053107044529e-01, 9.487681905012398e-01, 6.898306340701389e-02, 2.796657943366601e+00
48, 5.118399858470000e-01, -4.658046024426699e-02, 9.396110602781621e-01, 9.501243294275032e-01, 6.658390101498804e-02, 2.787655877393025e+00
49, 4.960500001910000e-01, -4.766607734070502e-02, 9.362944067789579e-01, 9.513828943265277e-01, 6.412751281527482e-02, 2.779107551983858e+00
50, 4.802699983120000e-01, -4.870842028254569e-02, 9.331367446445316e-01, 9.525521800421027e-01, 6.161456237929403e-02, 2.770964752955646e+00
51, 4.645099937920000e-01, -4.970620042522586e-02, 9.301372049466405e-01, 9.536102942931142e-01, 5.904407700452809e-02, 2.763217953422085e+00
52, 4.487800002100000e-01, -5.065816629927172e-02, 9.275509419332971e-01, 9.545309077441635e-01, 5.641287344469776e-02, 2.756539292366497e+00
53, 4.331099987030000e-01, -5.156194331919473e-02, 9.259121394715552e-01, 9.552624502503929e-01, 5.371159980059233e-02, 2.752336721833909e+00
54, 4.174999892710000e-01, -5.241694937388472e-02, 9.251890353625369e-01, 9.557736558553614e-01, 5.093343723804563e-02, 2.750513891215087e+00
55, 4.019699990750000e-01, -5.322140234166179e-02, 9.239472602745264e-01, 9.561508859102227e-01, 4.807254632781507e-02, 2.747269872018351e+00
56, 3.865399956700000e-01, -5.397352977204656e-02, 9.217357111680068e-01, 9.563951676651284e-01, 4.511703052758315e-02, 2.741402962075993e+00
57, 3.712300062180000e-01, -5.467153220747115e-02, 9.245126356863955e-01, 9.560807826030413e-01, 4.203137442429915e-02, 2.748672745001389e+00
58, 3.560400009160000e-01, -5.531437536038088e-02, 9.407623793548147e-01, 9.535717683246667e-01, 3.873561363434796e-02, 2.791284981737306e+00
59, 3.409900069240000e-01, -5.589992944810394e-02, 9.542733250533222e-01, 9.488179999984340e-01, 3.522802327856060e-02, 2.826035384643577e+00
60, 3.261100053790000e-01, -5.642562596851269e-02, 9.133451039821971e-01, 9.473319221142019e-01, 3.169164917936135e-02, 2.716186444159547e+00
